date,GEL_Open,GEL_High,GEL_Low,GEL_Close,GEL_Volume,GEL_Dividends,GEL_Stock Splits
1997-01-02 00:00:00+00:00,20.5,20.625,20.375,2.1710474491119385,21800,0.0,
1997-01-03 00:00:00+00:00,20.5,20.625,20.5,2.197686195373535,20400,0.0,
1997-01-06 00:00:00+00:00,20.75,20.75,20.5,2.197686195373535,61000,0.0,
1997-01-07 00:00:00+00:00,20.625,20.625,20.5,2.18436598777771,38800,0.0,
1997-01-08 00:00:00+00:00,20.625,20.625,20.5,2.18436598777771,76000,0.0,
1997-01-09 00:00:00+00:00,20.625,20.75,20.5,2.2110044956207275,77500,0.0,
1997-01-10 00:00:00+00:00,20.625,20.75,20.5,2.197686195373535,57700,0.0,
1997-01-13 00:00:00+00:00,20.625,20.75,20.5,2.197686195373535,74000,0.0,
1997-01-14 00:00:00+00:00,20.625,20.75,20.625,2.197686195373535,92900,0.0,
1997-01-15 00:00:00+00:00,20.625,20.75,20.625,2.197686195373535,66800,0.0,
1997-01-16 00:00:00+00:00,20.75,20.875,20.625,2.2243247032165527,114800,0.0,
1997-01-17 00:00:00+00:00,20.875,21.375,20.875,2.264282464981079,133000,0.0,
1997-01-20 00:00:00+00:00,21.25,21.25,20.75,2.2509632110595703,91900,0.0,
1997-01-21 00:00:00+00:00,21.0,21.25,20.875,2.264282464981079,111300,0.0,
1997-01-22 00:00:00+00:00,21.25,21.25,20.75,2.2243247032165527,77700,0.0,
1997-01-23 00:00:00+00:00,21.0,21.125,20.875,2.2243247032165527,66200,0.0,
1997-01-24 00:00:00+00:00,20.875,21.0,20.75,2.2376434803009038,46400,0.0,
1997-01-27 00:00:00+00:00,20.875,21.0,20.625,2.2243247032165527,32200,0.0,
1997-01-28 00:00:00+00:00,20.75,21.0,20.625,2.2376434803009038,57800,0.0,
1997-01-29 00:00:00+00:00,20.875,21.0,20.625,2.2110044956207275,50500,0.0,
1997-01-30 00:00:00+00:00,20.625,20.875,20.625,2.197686195373535,33400,0.0,
1997-01-31 00:00:00+00:00,20.625,20.875,20.625,2.2243247032165527,45600,0.0,
1997-02-03 00:00:00+00:00,20.875,20.875,20.625,2.2110044956207275,26500,0.0,
1997-02-04 00:00:00+00:00,20.625,20.875,20.625,2.2243247032165527,44900,0.0,
1997-02-05 00:00:00+00:00,20.75,21.0,20.75,2.2243247032165527,54000,0.0,
1997-02-06 00:00:00+00:00,20.875,21.0,20.75,2.2243247032165527,40000,0.0,
1997-02-07 00:00:00+00:00,20.75,21.0,20.75,2.2243247032165527,38600,0.0,
1997-02-10 00:00:00+00:00,20.75,20.875,20.625,2.2110044956207275,34400,0.0,
1997-02-11 00:00:00+00:00,20.75,20.875,20.625,2.197686195373535,40500,0.0,
1997-02-12 00:00:00+00:00,20.625,20.875,20.625,2.2110044956207275,45900,0.0,
1997-02-13 00:00:00+00:00,20.625,20.875,20.625,2.197686195373535,84200,0.0,
1997-02-14 00:00:00+00:00,20.625,20.875,20.625,2.2110044956207275,41100,0.0,
1997-02-18 00:00:00+00:00,20.75,20.875,20.625,2.197686195373535,31100,0.0,
1997-02-19 00:00:00+00:00,20.75,20.875,20.625,2.197686195373535,47800,0.0,
1997-02-20 00:00:00+00:00,20.625,20.875,20.625,2.2243247032165527,57300,0.0,
1997-02-21 00:00:00+00:00,20.75,21.0,20.75,2.2243247032165527,89600,0.0,
1997-02-24 00:00:00+00:00,20.875,21.0,20.75,2.2376434803009038,37400,0.0,
1997-02-25 00:00:00+00:00,20.75,21.0,20.75,2.2110044956207275,56200,0.0,
1997-02-26 00:00:00+00:00,20.875,21.0,20.75,2.2243247032165527,43100,0.0,
1997-02-27 00:00:00+00:00,21.0,21.0,20.75,2.2243247032165527,94800,0.0,
1997-02-28 00:00:00+00:00,21.0,21.0,20.75,2.2376434803009038,67000,0.0,
1997-03-03 00:00:00+00:00,20.875,21.0,20.75,2.2376434803009038,46100,0.0,
1997-03-04 00:00:00+00:00,21.0,21.0,20.75,2.2243247032165527,67600,0.0,
1997-03-05 00:00:00+00:00,20.75,21.0,20.75,2.2243247032165527,45300,0.0,
1997-03-06 00:00:00+00:00,21.0,21.125,20.875,2.2509632110595703,52800,0.0,
1997-03-07 00:00:00+00:00,21.0,21.25,20.875,2.2509632110595703,57000,0.0,
1997-03-10 00:00:00+00:00,21.125,21.375,21.0,2.264282464981079,77000,0.0,
1997-03-11 00:00:00+00:00,21.125,21.375,21.0,2.264282464981079,81300,0.0,
1997-03-12 00:00:00+00:00,21.25,21.375,21.0,2.2776012420654297,44300,0.0,
1997-03-13 00:00:00+00:00,21.25,21.5,21.0,2.2376434803009038,70800,0.0,
1997-03-14 00:00:00+00:00,21.125,21.5,21.0,2.2776012420654297,54200,0.0,
1997-03-17 00:00:00+00:00,21.25,21.25,21.0,2.2509632110595703,45400,0.0,
1997-03-18 00:00:00+00:00,21.25,21.25,21.0,2.2509632110595703,43400,0.0,
1997-03-19 00:00:00+00:00,21.25,21.25,21.0,2.2509632110595703,39700,0.0,
1997-03-20 00:00:00+00:00,21.25,21.25,21.0,2.264282464981079,30900,0.0,
1997-03-21 00:00:00+00:00,21.25,21.375,21.0,2.2376434803009038,54800,0.0,
1997-03-24 00:00:00+00:00,21.125,21.25,21.125,2.264282464981079,41400,0.0,
1997-03-25 00:00:00+00:00,21.375,21.5,21.125,2.2776012420654297,76400,0.0,
1997-03-26 00:00:00+00:00,21.25,21.375,21.125,2.264282464981079,32000,0.0,
1997-03-27 00:00:00+00:00,21.125,21.25,21.0,2.2509632110595703,35700,0.0,
1997-03-31 00:00:00+00:00,21.0,21.375,21.0,2.2509632110595703,41800,0.0,
1997-04-01 00:00:00+00:00,21.125,21.25,21.0,2.2376434803009038,46400,0.0,
1997-04-02 00:00:00+00:00,21.25,21.25,21.0,2.2376434803009038,65600,0.0,
1997-04-03 00:00:00+00:00,21.0,21.25,21.0,2.2509632110595703,49000,0.0,
1997-04-04 00:00:00+00:00,21.125,21.25,21.0,2.2509632110595703,31000,0.0,
1997-04-07 00:00:00+00:00,21.25,21.375,21.125,2.264282464981079,48700,0.0,
1997-04-08 00:00:00+00:00,21.375,21.375,21.125,2.264282464981079,25400,0.0,
1997-04-09 00:00:00+00:00,21.375,21.375,21.125,2.264282464981079,34700,0.0,
1997-04-10 00:00:00+00:00,21.375,21.375,21.125,2.2776012420654297,23800,0.0,
1997-04-11 00:00:00+00:00,21.375,21.375,21.0,2.2376434803009038,49200,0.0,
1997-04-14 00:00:00+00:00,21.0,21.125,20.875,2.2376434803009038,47000,0.0,
1997-04-15 00:00:00+00:00,21.0,21.125,20.875,2.2376434803009038,43200,0.0,
1997-04-16 00:00:00+00:00,20.875,21.125,20.875,2.2509632110595703,42100,0.0,
1997-04-17 00:00:00+00:00,21.0,21.125,20.875,2.2376434803009038,29700,0.0,
1997-04-18 00:00:00+00:00,21.0,21.125,20.875,2.2376434803009038,19200,0.0,
1997-04-21 00:00:00+00:00,21.0,21.125,21.0,2.2509632110595703,53700,0.0,
1997-04-22 00:00:00+00:00,21.0,21.125,21.0,2.2509632110595703,21400,0.0,
1997-04-23 00:00:00+00:00,21.0,21.0,20.0,2.144409656524658,121900,0.0,
1997-04-24 00:00:00+00:00,20.0,20.25,19.375,2.144409656524658,38700,0.0,
1997-04-25 00:00:00+00:00,20.125,20.125,19.75,2.117770910263061,59400,0.0,
1997-04-28 00:00:00+00:00,19.25,19.5,19.0,2.135404348373413,34400,0.66,
1997-04-29 00:00:00+00:00,19.125,19.5,19.0,2.1078498363494877,52800,0.0,
1997-04-30 00:00:00+00:00,19.375,19.5,19.0,2.0940732955932617,27700,0.0,
1997-05-01 00:00:00+00:00,18.875,19.0,18.75,2.0940732955932617,24100,0.0,
1997-05-02 00:00:00+00:00,19.0,19.125,18.625,2.052742958068848,49000,0.0,
1997-05-05 00:00:00+00:00,18.375,18.625,18.125,2.0389668941497803,45900,0.0,
1997-05-06 00:00:00+00:00,18.75,19.125,18.625,2.080296754837036,35400,0.0,
1997-05-07 00:00:00+00:00,18.75,18.875,18.5,2.066520929336548,40800,0.0,
1997-05-08 00:00:00+00:00,18.75,19.125,18.625,2.1078498363494877,29200,0.0,
1997-05-09 00:00:00+00:00,19.0,19.5,18.875,2.149182081222534,22700,0.0,
1997-05-12 00:00:00+00:00,19.25,20.0,19.25,2.190511703491211,32100,0.0,
1997-05-13 00:00:00+00:00,19.75,19.875,19.625,2.162957668304444,17400,0.0,
1997-05-14 00:00:00+00:00,19.875,19.875,19.625,2.1767349243164062,27100,0.0,
1997-05-15 00:00:00+00:00,19.625,19.75,19.5,2.1767349243164062,21900,0.0,
1997-05-16 00:00:00+00:00,19.75,20.0,19.75,2.2042877674102783,20100,0.0,
1997-05-19 00:00:00+00:00,20.0,20.25,19.875,2.231842041015625,28500,0.0,
1997-05-20 00:00:00+00:00,20.125,20.25,20.0,2.2042877674102783,28200,0.0,
1997-05-21 00:00:00+00:00,20.0,20.25,20.0,2.231842041015625,45800,0.0,
1997-05-22 00:00:00+00:00,20.25,20.375,20.0,2.2180655002593994,44300,0.0,
1997-05-23 00:00:00+00:00,20.25,20.5,20.125,2.259394645690918,37800,0.0,
1997-05-27 00:00:00+00:00,20.375,20.375,20.125,2.231842041015625,17700,0.0,
1997-05-28 00:00:00+00:00,20.0,20.125,20.0,2.2180655002593994,16200,0.0,
1997-05-29 00:00:00+00:00,20.25,20.375,20.125,2.2180655002593994,28600,0.0,
1997-05-30 00:00:00+00:00,20.125,20.25,20.0,2.231842041015625,20300,0.0,
1997-06-02 00:00:00+00:00,20.25,20.25,20.0,2.231842041015625,16300,0.0,
1997-06-03 00:00:00+00:00,20.0,20.25,20.0,2.231842041015625,30800,0.0,
1997-06-04 00:00:00+00:00,20.375,20.375,20.125,2.2456188201904297,25400,0.0,
1997-06-05 00:00:00+00:00,20.375,20.375,20.125,2.231842041015625,23300,0.0,
1997-06-06 00:00:00+00:00,20.375,20.375,20.125,2.231842041015625,15300,0.0,
1997-06-09 00:00:00+00:00,20.25,20.25,20.0,2.2180655002593994,16700,0.0,
1997-06-10 00:00:00+00:00,20.25,20.25,20.0,2.2042877674102783,21500,0.0,
1997-06-11 00:00:00+00:00,20.0,20.125,19.875,2.190511703491211,15400,0.0,
1997-06-12 00:00:00+00:00,19.875,20.25,19.875,2.2042877674102783,15900,0.0,
1997-06-13 00:00:00+00:00,20.0,20.375,19.875,2.2180655002593994,9600,0.0,
1997-06-16 00:00:00+00:00,20.0,20.0,19.625,2.162957668304444,32300,0.0,
1997-06-17 00:00:00+00:00,19.625,19.875,19.5,2.190511703491211,20700,0.0,
1997-06-18 00:00:00+00:00,19.875,19.875,19.625,2.162957668304444,25300,0.0,
1997-06-19 00:00:00+00:00,19.875,20.125,19.625,2.2042877674102783,24100,0.0,
1997-06-20 00:00:00+00:00,19.875,20.25,19.875,2.2180655002593994,23100,0.0,
1997-06-23 00:00:00+00:00,20.0,20.25,19.875,2.190511703491211,17400,0.0,
1997-06-24 00:00:00+00:00,20.0,20.25,20.0,2.2180655002593994,21500,0.0,
1997-06-25 00:00:00+00:00,20.25,20.25,19.875,2.231842041015625,29800,0.0,
1997-06-26 00:00:00+00:00,19.875,20.0,19.625,2.162957668304444,28300,0.0,
1997-06-27 00:00:00+00:00,19.875,19.875,19.625,2.1767349243164062,13600,0.0,
1997-06-30 00:00:00+00:00,19.875,20.125,19.75,2.190511703491211,15400,0.0,
1997-07-01 00:00:00+00:00,20.0,20.0,19.75,2.190511703491211,16100,0.0,
1997-07-02 00:00:00+00:00,19.75,20.0,19.6875,2.190511703491211,19000,0.0,
1997-07-03 00:00:00+00:00,19.75,20.0,19.6875,2.190511703491211,7600,0.0,
1997-07-07 00:00:00+00:00,20.0,20.0,19.625,2.1767349243164062,37500,0.0,
1997-07-08 00:00:00+00:00,19.8125,20.0,19.625,2.197399377822876,51300,0.0,
1997-07-09 00:00:00+00:00,19.75,19.9375,19.6875,2.190511703491211,46000,0.0,
1997-07-10 00:00:00+00:00,19.75,20.0,19.75,2.190511703491211,35000,0.0,
1997-07-11 00:00:00+00:00,19.8125,20.0,19.6875,2.1698460578918457,21700,0.0,
1997-07-14 00:00:00+00:00,19.6875,19.9375,19.625,2.190511703491211,47300,0.0,
1997-07-15 00:00:00+00:00,19.9375,20.125,19.875,2.2111759185791016,43400,0.0,
1997-07-16 00:00:00+00:00,20.0625,20.25,19.875,2.2180655002593994,26300,0.0,
1997-07-17 00:00:00+00:00,20.0,20.25,19.875,2.2111759185791016,26500,0.0,
1997-07-18 00:00:00+00:00,20.125,20.375,20.0625,2.2456188201904297,15100,0.0,
1997-07-21 00:00:00+00:00,20.1875,20.375,20.125,2.238731384277344,14900,0.0,
1997-07-22 00:00:00+00:00,20.25,20.625,20.25,2.2456188201904297,88800,0.0,
1997-07-23 00:00:00+00:00,20.375,20.75,20.375,2.259394645690918,28100,0.0,
1997-07-24 00:00:00+00:00,20.625,20.75,20.375,2.259394645690918,20700,0.0,
1997-07-25 00:00:00+00:00,20.625,20.625,20.375,2.259394645690918,25500,0.0,
1997-07-28 00:00:00+00:00,20.5,20.625,20.25,2.266284227371216,35700,0.0,
1997-07-29 00:00:00+00:00,20.125,20.125,19.875,2.259223222732544,26900,0.5,
1997-07-30 00:00:00+00:00,19.875,19.875,19.75,2.2451038360595703,54600,0.0,
1997-07-31 00:00:00+00:00,19.875,20.0,19.75,2.259223222732544,50900,0.0,
1997-08-01 00:00:00+00:00,19.875,20.0,19.75,2.2451038360595703,33000,0.0,
1997-08-04 00:00:00+00:00,20.0,20.0,19.75,2.2451038360595703,32800,0.0,
1997-08-05 00:00:00+00:00,19.875,20.0,19.75,2.259223222732544,28000,0.0,
1997-08-06 00:00:00+00:00,20.0,20.0,19.9375,2.259223222732544,22300,0.0,
1997-08-07 00:00:00+00:00,20.0,20.0,19.875,2.2451038360595703,36600,0.0,
1997-08-08 00:00:00+00:00,19.875,20.0,19.8125,2.2521629333496094,9700,0.0,
1997-08-11 00:00:00+00:00,19.8125,20.0,19.75,2.259223222732544,14000,0.0,
1997-08-12 00:00:00+00:00,20.0,20.0625,19.875,2.2451038360595703,25100,0.0,
1997-08-13 00:00:00+00:00,20.0,20.0625,19.875,2.259223222732544,23500,0.0,
1997-08-14 00:00:00+00:00,20.0,20.0625,20.0,2.2662835121154785,14100,0.0,
1997-08-15 00:00:00+00:00,20.0,20.0,19.75,2.2521629333496094,35200,0.0,
1997-08-18 00:00:00+00:00,19.75,20.0625,19.75,2.230982780456543,21600,0.0,
1997-08-19 00:00:00+00:00,20.0,20.0,19.75,2.2521629333496094,17000,0.0,
1997-08-20 00:00:00+00:00,20.0,20.125,19.875,2.2662835121154785,40600,0.0,
1997-08-21 00:00:00+00:00,20.0,20.125,19.875,2.259223222732544,18300,0.0,
1997-08-22 00:00:00+00:00,19.875,20.0625,19.8125,2.2662835121154785,12600,0.0,
1997-08-25 00:00:00+00:00,20.0,20.125,19.875,2.2451038360595703,17700,0.0,
1997-08-26 00:00:00+00:00,19.9375,20.125,19.875,2.2662835121154785,27100,0.0,
1997-08-27 00:00:00+00:00,20.0625,20.125,19.875,2.259223222732544,19300,0.0,
1997-08-28 00:00:00+00:00,20.125,20.125,19.9375,2.2521629333496094,12200,0.0,
1997-08-29 00:00:00+00:00,20.0,20.0625,19.875,2.2662835121154785,11000,0.0,
1997-09-02 00:00:00+00:00,20.0,20.0625,19.75,2.230982780456543,47000,0.0,
1997-09-03 00:00:00+00:00,19.875,20.0625,19.875,2.2662835121154785,30500,0.0,
1997-09-04 00:00:00+00:00,20.0625,20.0625,19.875,2.2451038360595703,33500,0.0,
1997-09-05 00:00:00+00:00,19.9375,20.0625,19.875,2.2451038360595703,20500,0.0,
1997-09-08 00:00:00+00:00,19.875,20.0,19.8125,2.2451038360595703,30900,0.0,
1997-09-09 00:00:00+00:00,20.0,20.0625,19.875,2.2521629333496094,30500,0.0,
1997-09-10 00:00:00+00:00,20.0,20.125,19.9375,2.273344039916992,63800,0.0,
1997-09-11 00:00:00+00:00,20.0625,20.1875,20.0,2.280403614044189,63800,0.0,
1997-09-12 00:00:00+00:00,20.125,20.5,20.0,2.301584959030152,22500,0.0,
1997-09-15 00:00:00+00:00,20.1875,20.5,20.125,2.308645009994507,25200,0.0,
1997-09-16 00:00:00+00:00,20.5,20.75,20.4375,2.308645009994507,33100,0.0,
1997-09-17 00:00:00+00:00,20.4375,20.625,20.125,2.301584959030152,37300,0.0,
1997-09-18 00:00:00+00:00,20.3125,20.5625,20.25,2.3227651119232178,29500,0.0,
1997-09-19 00:00:00+00:00,20.5,20.5625,20.3125,2.315704107284546,21700,0.0,
1997-09-22 00:00:00+00:00,20.375,20.375,20.25,2.294524908065796,26300,0.0,
1997-09-23 00:00:00+00:00,20.5,20.5,20.1875,2.2874627113342285,27000,0.0,
1997-09-24 00:00:00+00:00,20.3125,20.375,20.125,2.273344039916992,15500,0.0,
1997-09-25 00:00:00+00:00,20.125,20.375,20.125,2.301584959030152,25900,0.0,
1997-09-26 00:00:00+00:00,20.4375,20.4375,20.125,2.2874627113342285,14500,0.0,
1997-09-29 00:00:00+00:00,20.25,20.5,20.125,2.301584959030152,23000,0.0,
1997-09-30 00:00:00+00:00,20.375,20.5,20.3125,2.308645009994507,13300,0.0,
1997-10-01 00:00:00+00:00,20.5,20.625,20.5,2.315704107284546,31100,0.0,
1997-10-02 00:00:00+00:00,20.4375,20.5,20.375,2.315704107284546,18000,0.0,
1997-10-03 00:00:00+00:00,20.75,20.75,20.1875,2.2874627113342285,38500,0.0,
1997-10-06 00:00:00+00:00,20.5625,20.75,20.3125,2.315704107284546,28100,0.0,
1997-10-07 00:00:00+00:00,20.5625,20.75,20.5625,2.3227651119232178,28500,0.0,
1997-10-08 00:00:00+00:00,20.5625,20.75,20.5,2.3227651119232178,28000,0.0,
1997-10-09 00:00:00+00:00,20.5,20.8125,20.4375,2.3368847370147705,11000,0.0,
1997-10-10 00:00:00+00:00,20.625,20.6875,20.5,2.329825162887573,15300,0.0,
1997-10-13 00:00:00+00:00,20.625,21.0,20.625,2.3580644130706787,27800,0.0,
1997-10-14 00:00:00+00:00,20.875,21.0,20.75,2.35100531578064,21500,0.0,
1997-10-15 00:00:00+00:00,20.8125,21.0,20.75,2.3651256561279297,18000,0.0,
1997-10-16 00:00:00+00:00,20.8125,20.9375,20.5,2.329825162887573,37400,0.0,
1997-10-17 00:00:00+00:00,20.6875,20.9375,20.6875,2.3439435958862305,19100,0.0,
1997-10-20 00:00:00+00:00,20.6875,20.9375,20.625,2.35100531578064,34000,0.0,
1997-10-21 00:00:00+00:00,21.0,21.125,20.875,2.372185230255127,41600,0.0,
1997-10-22 00:00:00+00:00,21.125,21.25,21.0625,2.379246711730957,37700,0.0,
1997-10-23 00:00:00+00:00,21.0,21.1875,21.0,2.3863062858581543,60100,0.0,
1997-10-24 00:00:00+00:00,21.1875,21.25,21.125,2.393364906311035,27100,0.0,
1997-10-27 00:00:00+00:00,21.0625,21.1875,20.5,2.315704107284546,82700,0.0,
1997-10-28 00:00:00+00:00,20.375,20.875,20.125,2.35100531578064,53600,0.0,
1997-10-29 00:00:00+00:00,20.25,20.25,19.875,2.3437700271606445,92700,0.5,
1997-10-30 00:00:00+00:00,20.125,20.75,20.125,2.358238697052002,43800,0.0,
1997-10-31 00:00:00+00:00,20.5,20.875,20.375,2.4016408920288086,37700,0.0,
1997-11-03 00:00:00+00:00,20.6875,20.875,20.625,2.387174129486084,42600,0.0,
1997-11-04 00:00:00+00:00,20.75,20.75,20.625,2.387174129486084,18800,0.0,
1997-11-05 00:00:00+00:00,20.75,20.75,20.5,2.387174129486084,16500,0.0,
1997-11-06 00:00:00+00:00,20.5,20.625,20.375,2.365473985671997,14900,0.0,
1997-11-07 00:00:00+00:00,20.375,20.6875,20.375,2.358238697052002,19000,0.0,
1997-11-10 00:00:00+00:00,20.375,20.625,20.375,2.379940986633301,14100,0.0,
1997-11-11 00:00:00+00:00,20.4375,20.625,20.375,2.3727059364318848,10500,0.0,
1997-11-12 00:00:00+00:00,20.375,20.4375,20.25,2.35100531578064,24400,0.0,
1997-11-13 00:00:00+00:00,20.25,20.375,19.75,2.285900354385376,47300,0.0,
1997-11-14 00:00:00+00:00,20.0,20.0,19.75,2.285900354385376,15800,0.0,
1997-11-17 00:00:00+00:00,20.25,20.3125,20.125,2.3365373611450195,19100,0.0,
1997-11-18 00:00:00+00:00,20.0625,20.125,19.75,2.314835548400879,43600,0.0,
1997-11-19 00:00:00+00:00,20.125,20.1875,20.0,2.3293025493621826,19000,0.0,
1997-11-20 00:00:00+00:00,20.125,20.125,19.875,2.314835548400879,17000,0.0,
1997-11-21 00:00:00+00:00,19.9375,20.0625,19.875,2.314835548400879,18600,0.0,
1997-11-24 00:00:00+00:00,19.9375,20.0,19.75,2.3076014518737797,20400,0.0,
1997-11-25 00:00:00+00:00,19.9375,19.9375,19.625,2.285900354385376,19500,0.0,
1997-11-26 00:00:00+00:00,19.75,19.9375,19.75,2.3076014518737797,12800,0.0,
1997-11-28 00:00:00+00:00,19.9375,19.9375,19.875,2.3076014518737797,1700,0.0,
1997-12-01 00:00:00+00:00,19.8125,19.9375,19.6875,2.300368309020996,17300,0.0,
1997-12-02 00:00:00+00:00,19.6875,19.875,19.6875,2.2931342124938965,11300,0.0,
1997-12-03 00:00:00+00:00,19.8125,19.9375,19.75,2.285900354385376,11100,0.0,
1997-12-04 00:00:00+00:00,19.75,19.8125,19.6875,2.2786660194396973,13600,0.0,
1997-12-05 00:00:00+00:00,19.6875,19.75,19.5625,2.264197587966919,17500,0.0,
1997-12-08 00:00:00+00:00,19.6875,19.8125,19.5,2.2569642066955566,14700,0.0,
1997-12-09 00:00:00+00:00,19.5625,19.5625,19.25,2.242496967315674,22100,0.0,
1997-12-10 00:00:00+00:00,19.25,19.25,17.75,2.076117753982544,48400,0.0,
1997-12-11 00:00:00+00:00,17.9375,17.9375,17.25,2.0110132694244385,68100,0.0,
1997-12-12 00:00:00+00:00,17.375,17.9375,17.0,2.061651468276977,65500,0.0,
1997-12-15 00:00:00+00:00,18.0,18.375,17.5,2.025481700897217,51400,0.0,
1997-12-16 00:00:00+00:00,17.5,17.8125,17.0,2.054417371749878,64900,0.0,
1997-12-17 00:00:00+00:00,17.75,18.0625,17.25,2.061651468276977,46000,0.0,
1997-12-18 00:00:00+00:00,17.75,18.25,17.75,2.076117753982544,47000,0.0,
1997-12-19 00:00:00+00:00,17.9375,18.0625,17.375,2.0182464122772217,57100,0.0,
1997-12-22 00:00:00+00:00,17.625,18.0625,17.375,2.0399484634399414,74600,0.0,
1997-12-23 00:00:00+00:00,17.875,18.125,17.0625,1.989311933517456,61700,0.0,
1997-12-24 00:00:00+00:00,17.375,17.875,17.25,2.032714366912842,20200,0.0,
1997-12-26 00:00:00+00:00,17.5625,17.75,17.3125,2.0182464122772217,24000,0.0,
1997-12-29 00:00:00+00:00,17.5,17.6875,17.375,2.032714366912842,38900,0.0,
1997-12-30 00:00:00+00:00,17.4375,17.5,16.4375,1.945908069610596,89400,0.0,
1997-12-31 00:00:00+00:00,16.8125,16.875,16.375,1.895272135734558,124400,0.0,
1998-01-02 00:00:00+00:00,16.625,17.75,16.625,2.054417371749878,31200,0.0,
1998-01-05 00:00:00+00:00,17.875,18.0625,17.8125,2.0833523273468018,23000,0.0,
1998-01-06 00:00:00+00:00,18.0625,19.125,18.0,2.1846261024475098,35100,0.0,
1998-01-07 00:00:00+00:00,18.75,19.125,18.5,2.1846261024475098,44600,0.0,
1998-01-08 00:00:00+00:00,19.0,19.125,18.5,2.148457288742065,25900,0.0,
1998-01-09 00:00:00+00:00,18.375,18.9375,18.375,2.1846261024475098,18600,0.0,
1998-01-12 00:00:00+00:00,18.625,18.875,18.5,2.1846261024475098,25200,0.0,
1998-01-13 00:00:00+00:00,18.875,19.125,18.25,2.1556904315948486,66400,0.0,
1998-01-14 00:00:00+00:00,18.75,19.0,18.6875,2.170159339904785,20200,0.0,
1998-01-15 00:00:00+00:00,18.75,19.125,18.625,2.199093103408813,20600,0.0,
1998-01-16 00:00:00+00:00,19.25,19.25,18.875,2.199093103408813,25800,0.0,
1998-01-20 00:00:00+00:00,19.0,19.625,19.0,2.2569642066955566,31600,0.0,
1998-01-21 00:00:00+00:00,19.6875,19.75,19.375,2.2497308254241943,20900,0.0,
1998-01-22 00:00:00+00:00,19.5,19.75,19.375,2.2714321613311768,29100,0.0,
1998-01-23 00:00:00+00:00,19.5625,19.6875,19.4375,2.2714321613311768,31600,0.0,
1998-01-26 00:00:00+00:00,19.625,19.875,19.625,2.300368309020996,24700,0.0,
1998-01-27 00:00:00+00:00,19.875,19.9375,19.375,2.2714321613311768,26100,0.0,
1998-01-28 00:00:00+00:00,19.125,19.5,19.0,2.2640085220336914,36500,0.5,
1998-01-29 00:00:00+00:00,19.1875,19.375,19.0625,2.301124334335327,34500,0.0,
1998-01-30 00:00:00+00:00,19.375,20.0,19.25,2.36793065071106,21000,0.0,
1998-02-02 00:00:00+00:00,19.75,19.875,19.5,2.3308162689208984,22800,0.0,
1998-02-03 00:00:00+00:00,19.875,19.875,19.625,2.345663070678711,26100,0.0,
1998-02-04 00:00:00+00:00,19.875,19.9375,19.75,2.345663070678711,10800,0.0,
1998-02-05 00:00:00+00:00,19.875,20.0,19.75,2.345663070678711,17600,0.0,
1998-02-06 00:00:00+00:00,19.6875,19.75,19.625,2.3382396697998047,11800,0.0,
1998-02-09 00:00:00+00:00,19.6875,19.6875,19.375,2.301124334335327,18300,0.0,
