date,NSP_Open,NSP_High,NSP_Low,NSP_Close,NSP_Volume,NSP_Dividends,NSP_Stock Splits
1997-04-01 00:00:00+00:00,4.15625,4.15625,4.0625,2.6063156127929688,19200,0.0,
1997-04-02 00:00:00+00:00,4.0625,4.0625,3.9375,2.5068371295928955,19200,0.0,
1997-04-03 00:00:00+00:00,3.84375,3.84375,3.71875,2.3675689697265625,37200,0.0,
1997-04-04 00:00:00+00:00,3.6875,3.875,3.4375,2.467046022415161,764000,0.0,
1997-04-07 00:00:00+00:00,3.9375,4.34375,3.9375,2.765479803085327,92000,0.0,
1997-04-08 00:00:00+00:00,4.375,4.53125,4.375,2.884852170944214,56000,0.0,
1997-04-09 00:00:00+00:00,4.875,4.96875,4.875,3.1633903980255127,132000,0.0,
1997-04-10 00:00:00+00:00,4.90625,4.9375,4.8125,3.063913345336914,220000,0.0,
1997-04-11 00:00:00+00:00,4.75,4.8125,4.6875,3.024121761322021,56000,0.0,
1997-04-14 00:00:00+00:00,4.71875,4.71875,4.65625,2.9644339084625244,9200,0.0,
1997-04-15 00:00:00+00:00,4.6875,4.6875,4.53125,2.884852170944214,15200,0.0,
1997-04-16 00:00:00+00:00,4.5,4.5,4.5,2.8649566173553467,2000,0.0,
1997-04-17 00:00:00+00:00,4.25,4.25,4.1875,2.666002035140991,620400,0.0,
1997-04-18 00:00:00+00:00,4.25,4.4375,4.25,2.8251659870147705,41200,0.0,
1997-04-21 00:00:00+00:00,4.4375,4.4375,4.3125,2.745584011077881,49200,0.0,
1997-04-22 00:00:00+00:00,4.375,4.375,4.09375,2.685898303985596,106800,0.0,
1997-04-23 00:00:00+00:00,4.1875,4.25,4.0625,2.7057933807373047,227200,0.0,
1997-04-24 00:00:00+00:00,4.28125,4.375,4.28125,2.785374879837036,363600,0.0,
1997-04-25 00:00:00+00:00,4.375,4.4375,4.34375,2.805270195007324,67600,0.0,
1997-04-28 00:00:00+00:00,4.4375,4.625,4.375,2.944539785385132,72800,0.0,
1997-04-29 00:00:00+00:00,4.71875,4.71875,4.6875,3.0042262077331543,126400,0.0,
1997-04-30 00:00:00+00:00,4.6875,4.71875,4.625,2.9644339084625244,24800,0.0,
1997-05-01 00:00:00+00:00,4.65625,4.6875,4.65625,2.98432993888855,58400,0.0,
1997-05-02 00:00:00+00:00,4.625,4.625,4.5625,2.924643278121948,10400,0.0,
1997-05-05 00:00:00+00:00,4.65625,4.71875,4.625,2.944539785385132,195600,0.0,
1997-05-06 00:00:00+00:00,4.65625,4.6875,4.65625,2.98432993888855,97600,0.0,
1997-05-07 00:00:00+00:00,4.65625,4.75,4.625,3.024121761322021,38800,0.0,
1997-05-08 00:00:00+00:00,4.75,4.75,4.75,3.024121761322021,0,0.0,
1997-05-09 00:00:00+00:00,4.6875,4.71875,4.625,2.9644339084625244,27600,0.0,
1997-05-12 00:00:00+00:00,4.71875,4.71875,4.625,2.9644339084625244,168800,0.0,
1997-05-13 00:00:00+00:00,4.6875,4.6875,4.59375,2.944539785385132,76800,0.0,
1997-05-14 00:00:00+00:00,4.6875,4.6875,4.625,2.944539785385132,6000,0.0,
1997-05-15 00:00:00+00:00,4.65625,4.71875,4.5625,2.924643278121948,88000,0.0,
1997-05-16 00:00:00+00:00,4.59375,4.625,4.59375,2.944539785385132,19200,0.0,
1997-05-19 00:00:00+00:00,4.625,4.625,4.46875,2.8649566173553467,14000,0.0,
1997-05-20 00:00:00+00:00,4.46875,4.53125,4.46875,2.884852170944214,27600,0.0,
1997-05-21 00:00:00+00:00,4.4375,4.59375,4.4375,2.924643278121948,16400,0.0,
1997-05-22 00:00:00+00:00,4.5,4.65625,4.5,2.9644339084625244,462800,0.0,
1997-05-23 00:00:00+00:00,4.65625,4.65625,4.625,2.9644339084625244,300000,0.0,
1997-05-27 00:00:00+00:00,4.625,4.625,4.4375,2.9047482013702397,113200,0.0,
1997-05-28 00:00:00+00:00,4.5625,4.59375,4.5625,2.924643278121948,246800,0.0,
1997-05-29 00:00:00+00:00,4.59375,4.9375,4.59375,3.143493890762329,863200,0.0,
1997-05-30 00:00:00+00:00,4.875,4.96875,4.8125,3.1633903980255127,40000,0.0,
1997-06-02 00:00:00+00:00,4.96875,5.0625,4.96875,3.203181266784668,47200,0.0,
1997-06-03 00:00:00+00:00,5.0,5.25,5.0,3.322554111480713,175200,0.0,
1997-06-04 00:00:00+00:00,5.25,5.28125,5.21875,3.362344264984131,44800,0.0,
1997-06-05 00:00:00+00:00,5.25,5.46875,5.25,3.4817183017730717,76400,0.0,
1997-06-06 00:00:00+00:00,5.5,5.71875,5.5,3.620986700057984,50800,0.0,
1997-06-09 00:00:00+00:00,5.65625,5.65625,5.5,3.5215089321136475,74800,0.0,
1997-06-10 00:00:00+00:00,5.53125,5.53125,5.34375,3.4021360874176025,11200,0.0,
1997-06-11 00:00:00+00:00,5.28125,5.28125,5.25,3.342449188232422,182000,0.0,
1997-06-12 00:00:00+00:00,5.28125,5.3125,5.25,3.3822412490844727,28000,0.0,
1997-06-13 00:00:00+00:00,5.28125,5.34375,5.28125,3.3822412490844727,4800,0.0,
1997-06-16 00:00:00+00:00,5.34375,5.5,5.3125,3.5016138553619385,36000,0.0,
1997-06-17 00:00:00+00:00,5.4375,5.59375,5.40625,3.561300277709961,13600,0.0,
1997-06-18 00:00:00+00:00,5.625,5.71875,5.5625,3.561300277709961,20800,0.0,
1997-06-19 00:00:00+00:00,5.53125,5.6875,5.53125,3.581196546554565,50400,0.0,
1997-06-20 00:00:00+00:00,5.6875,5.875,5.625,3.660779476165772,74000,0.0,
1997-06-23 00:00:00+00:00,5.6875,5.875,5.6875,3.68067479133606,27600,0.0,
1997-06-24 00:00:00+00:00,5.8125,6.0,5.8125,3.819943428039551,39600,0.0,
1997-06-25 00:00:00+00:00,6.0,6.15625,6.0,3.859733819961548,42400,0.0,
1997-06-26 00:00:00+00:00,6.125,6.15625,6.03125,3.879627704620361,30800,0.0,
1997-06-27 00:00:00+00:00,6.125,6.125,5.9375,3.859733819961548,40800,0.0,
1997-06-30 00:00:00+00:00,6.0,6.0625,5.9375,3.849787473678589,106400,0.0,
1997-07-01 00:00:00+00:00,6.015625,6.015625,5.953125,3.800046920776367,5200,0.0,
1997-07-02 00:00:00+00:00,5.9375,5.9375,5.921875,3.770205020904541,58400,0.0,
1997-07-03 00:00:00+00:00,5.921875,6.0,5.84375,3.819943428039551,25600,0.0,
1997-07-07 00:00:00+00:00,6.0,6.125,6.0,3.819943428039551,154800,0.0,
1997-07-08 00:00:00+00:00,5.96875,6.0625,5.96875,3.859733819961548,106000,0.0,
1997-07-09 00:00:00+00:00,6.0,6.0625,5.9375,3.859733819961548,36400,0.0,
1997-07-10 00:00:00+00:00,6.0,6.0,5.9375,3.819943428039551,10400,0.0,
1997-07-11 00:00:00+00:00,5.96875,6.0,5.96875,3.819943428039551,11200,0.0,
1997-07-14 00:00:00+00:00,5.9375,5.9375,5.78125,3.68067479133606,32400,0.0,
1997-07-15 00:00:00+00:00,5.1875,5.625,5.1875,3.581196546554565,785200,0.0,
1997-07-16 00:00:00+00:00,5.625,5.6875,5.59375,3.611039638519287,115200,0.0,
1997-07-17 00:00:00+00:00,5.625,5.640625,5.53125,3.561300277709961,29600,0.0,
1997-07-18 00:00:00+00:00,5.59375,5.59375,5.4375,3.5414047241210938,32000,0.0,
1997-07-21 00:00:00+00:00,5.59375,5.59375,5.5625,3.5414047241210938,150000,0.0,
1997-07-22 00:00:00+00:00,5.5625,5.5625,5.5625,3.5414047241210938,1600,0.0,
1997-07-23 00:00:00+00:00,5.5625,5.6875,5.5625,3.620986700057984,22800,0.0,
1997-07-24 00:00:00+00:00,5.75,5.8125,5.734375,3.6906211376190186,296400,0.0,
1997-07-25 00:00:00+00:00,5.796875,5.828125,5.78125,3.710517406463623,749200,0.0,
1997-07-28 00:00:00+00:00,5.71875,5.71875,5.5625,3.581196546554565,103200,0.0,
1997-07-29 00:00:00+00:00,5.5625,5.5625,5.46875,3.5215089321136475,55600,0.0,
1997-07-30 00:00:00+00:00,5.5625,5.5625,5.53125,3.5215089321136475,45600,0.0,
1997-07-31 00:00:00+00:00,5.546875,5.5625,5.53125,3.5215089321136475,6400,0.0,
1997-08-01 00:00:00+00:00,5.53125,5.5625,5.53125,3.5414047241210938,25600,0.0,
1997-08-04 00:00:00+00:00,5.53125,5.5625,5.53125,3.5414047241210938,18400,0.0,
1997-08-05 00:00:00+00:00,5.53125,5.5625,5.5,3.5414047241210938,9600,0.0,
1997-08-06 00:00:00+00:00,5.5,5.546875,5.5,3.531455993652344,86800,0.0,
1997-08-07 00:00:00+00:00,5.546875,5.75,5.546875,3.660779476165772,273600,0.0,
1997-08-08 00:00:00+00:00,5.734375,5.75,5.6875,3.640882015228272,60800,0.0,
1997-08-11 00:00:00+00:00,5.75,5.765625,5.625,3.581196546554565,462000,0.0,
1997-08-12 00:00:00+00:00,5.5625,5.625,5.5625,3.561300277709961,8400,0.0,
1997-08-13 00:00:00+00:00,5.578125,5.578125,5.40625,3.461822509765625,42800,0.0,
1997-08-14 00:00:00+00:00,5.40625,5.40625,5.375,3.441927671432495,51600,0.0,
1997-08-15 00:00:00+00:00,5.40625,5.46875,5.40625,3.4817183017730717,8400,0.0,
1997-08-18 00:00:00+00:00,5.53125,5.59375,5.46875,3.5215089321136475,115200,0.0,
1997-08-19 00:00:00+00:00,5.546875,5.5625,5.5,3.5016138553619385,115200,0.0,
1997-08-20 00:00:00+00:00,5.5,5.5,5.5,3.5016138553619385,5200,0.0,
1997-08-21 00:00:00+00:00,5.515625,5.515625,5.5,3.5016138553619385,9200,0.0,
1997-08-22 00:00:00+00:00,5.5,5.5,5.1875,3.322554111480713,40000,0.0,
1997-08-25 00:00:00+00:00,5.21875,5.21875,5.125,3.262867927551269,16000,0.0,
1997-08-26 00:00:00+00:00,5.15625,5.21875,5.125,3.322554111480713,178000,0.0,
1997-08-27 00:00:00+00:00,5.21875,5.234375,5.125,3.2827630043029785,154800,0.0,
1997-08-28 00:00:00+00:00,5.125,5.28125,5.125,3.342449188232422,268800,0.0,
1997-08-29 00:00:00+00:00,5.25,5.3125,5.25,3.3822412490844727,58800,0.0,
1997-09-02 00:00:00+00:00,5.34375,5.484375,5.3125,3.461822509765625,86000,0.0,
1997-09-03 00:00:00+00:00,5.40625,5.5,5.40625,3.461822509765625,70400,0.0,
1997-09-04 00:00:00+00:00,5.4375,5.6875,5.40625,3.620986700057984,109600,0.0,
1997-09-05 00:00:00+00:00,5.6875,6.125,5.6875,3.899524211883545,119200,0.0,
1997-09-08 00:00:00+00:00,6.1875,6.4375,6.125,3.899524211883545,290000,0.0,
1997-09-09 00:00:00+00:00,6.125,6.25,6.109375,3.979107141494751,167200,0.0,
1997-09-10 00:00:00+00:00,6.28125,6.3125,6.1875,3.969159841537476,246000,0.0,
1997-09-11 00:00:00+00:00,6.25,6.28125,6.25,3.979107141494751,291600,0.0,
1997-09-12 00:00:00+00:00,6.25,6.34375,6.25,4.038793563842773,149200,0.0,
1997-09-15 00:00:00+00:00,6.3125,6.40625,6.3125,4.078584671020508,50400,0.0,
1997-09-16 00:00:00+00:00,6.4375,6.4375,6.34375,4.038793563842773,31600,0.0,
1997-09-17 00:00:00+00:00,6.328125,6.328125,6.1875,3.949263572692871,50800,0.0,
1997-09-18 00:00:00+00:00,6.15625,6.21875,6.15625,3.919421434402466,22400,0.0,
1997-09-19 00:00:00+00:00,6.09375,6.09375,6.03125,3.849787473678589,38400,0.0,
1997-09-22 00:00:00+00:00,6.0,6.0,5.9375,3.780150175094605,9600,0.0,
1997-09-23 00:00:00+00:00,5.875,5.875,5.75,3.660779476165772,64800,0.0,
1997-09-24 00:00:00+00:00,5.75,5.75,5.53125,3.5215089321136475,104000,0.0,
1997-09-25 00:00:00+00:00,5.53125,5.5625,5.515625,3.5414047241210938,27200,0.0,
1997-09-26 00:00:00+00:00,5.625,5.65625,5.625,3.5911431312561035,530000,0.0,
1997-09-29 00:00:00+00:00,5.65625,5.75,5.65625,3.660779476165772,98000,0.0,
1997-09-30 00:00:00+00:00,5.6875,5.875,5.6875,3.7005691528320312,121600,0.0,
1997-10-01 00:00:00+00:00,5.8125,5.96875,5.8125,3.760257005691528,93200,0.0,
1997-10-02 00:00:00+00:00,5.90625,5.90625,5.84375,3.760257005691528,42000,0.0,
1997-10-03 00:00:00+00:00,5.9375,5.984375,5.9375,3.809994697570801,11600,0.0,
1997-10-06 00:00:00+00:00,5.984375,6.09375,5.984375,3.879627704620361,66000,0.0,
1997-10-07 00:00:00+00:00,6.09375,6.125,6.0625,3.879627704620361,18000,0.0,
1997-10-08 00:00:00+00:00,6.09375,6.09375,6.03125,3.859733819961548,150400,0.0,
1997-10-09 00:00:00+00:00,6.09375,6.09375,6.0625,3.859733819961548,126000,0.0,
1997-10-10 00:00:00+00:00,6.015625,6.125,5.9375,3.879627704620361,38800,0.0,
1997-10-13 00:00:00+00:00,6.125,6.25,6.125,3.919421434402466,49200,0.0,
1997-10-14 00:00:00+00:00,6.1875,6.1875,6.125,3.899524211883545,6000,0.0,
1997-10-15 00:00:00+00:00,6.125,6.15625,6.125,3.899524211883545,4000,0.0,
1997-10-16 00:00:00+00:00,6.09375,6.109375,6.03125,3.879627704620361,41200,0.0,
1997-10-17 00:00:00+00:00,6.0,6.0,5.84375,3.720463752746582,25600,0.0,
1997-10-20 00:00:00+00:00,5.859375,5.859375,5.84375,3.720463752746582,2000,0.0,
1997-10-21 00:00:00+00:00,5.875,5.96875,5.875,3.800046920776367,29600,0.0,
1997-10-22 00:00:00+00:00,5.984375,6.0625,5.9375,3.859733819961548,68000,0.0,
1997-10-23 00:00:00+00:00,6.0625,6.0625,5.6875,3.620986700057984,211200,0.0,
1997-10-24 00:00:00+00:00,5.75,5.75,5.5625,3.5414047241210938,150400,0.0,
1997-10-27 00:00:00+00:00,5.5,5.5,5.25,3.342449188232422,27600,0.0,
1997-10-28 00:00:00+00:00,5.125,5.125,4.8125,3.063913345336914,133200,0.0,
1997-10-29 00:00:00+00:00,4.875,5.15625,4.875,3.262867927551269,490400,0.0,
1997-10-30 00:00:00+00:00,5.15625,5.15625,5.09375,3.262867927551269,20800,0.0,
1997-10-31 00:00:00+00:00,5.1875,5.40625,5.15625,3.441927671432495,61200,0.0,
1997-11-03 00:00:00+00:00,5.40625,5.5,5.40625,3.461822509765625,58800,0.0,
1997-11-04 00:00:00+00:00,5.46875,5.625,5.46875,3.561300277709961,50000,0.0,
1997-11-05 00:00:00+00:00,5.625,5.65625,5.625,3.581196546554565,15200,0.0,
1997-11-06 00:00:00+00:00,5.65625,5.65625,5.53125,3.531455993652344,8400,0.0,
1997-11-07 00:00:00+00:00,5.53125,5.59375,5.53125,3.551353454589844,4800,0.0,
1997-11-10 00:00:00+00:00,5.625,5.625,5.53125,3.5215089321136475,19200,0.0,
1997-11-11 00:00:00+00:00,5.5,5.5,5.46875,3.4817183017730717,154800,0.0,
1997-11-12 00:00:00+00:00,5.46875,5.609375,5.46875,3.531455993652344,22000,0.0,
1997-11-13 00:00:00+00:00,5.5625,5.5625,5.53125,3.5215089321136475,12400,0.0,
1997-11-14 00:00:00+00:00,5.53125,5.75,5.53125,3.660779476165772,80800,0.0,
1997-11-17 00:00:00+00:00,5.71875,5.71875,5.6875,3.630936145782471,6400,0.0,
1997-11-18 00:00:00+00:00,5.71875,5.75,5.71875,3.660779476165772,26400,0.0,
1997-11-19 00:00:00+00:00,5.734375,5.734375,5.6875,3.620986700057984,23200,0.0,
1997-11-20 00:00:00+00:00,5.71875,5.75,5.6875,3.640882015228272,15600,0.0,
1997-11-21 00:00:00+00:00,5.71875,5.71875,5.6875,3.620986700057984,144400,0.0,
1997-11-24 00:00:00+00:00,5.703125,5.703125,5.65625,3.611039638519287,3600,0.0,
1997-11-25 00:00:00+00:00,5.609375,5.609375,5.5625,3.5414047241210938,10000,0.0,
1997-11-26 00:00:00+00:00,5.53125,5.53125,5.5,3.5215089321136475,43200,0.0,
1997-11-28 00:00:00+00:00,5.5625,5.5625,5.5625,3.5414047241210938,4000,0.0,
1997-12-01 00:00:00+00:00,5.5625,5.59375,5.5625,3.551353454589844,13600,0.0,
1997-12-02 00:00:00+00:00,5.5625,5.5625,5.5,3.5016138553619385,128400,0.0,
1997-12-03 00:00:00+00:00,5.5,5.5625,5.5,3.5414047241210938,23200,0.0,
1997-12-04 00:00:00+00:00,5.53125,5.625,5.53125,3.581196546554565,9600,0.0,
1997-12-05 00:00:00+00:00,5.625,5.625,5.5,3.5016138553619385,33200,0.0,
1997-12-08 00:00:00+00:00,5.5,5.59375,5.5,3.561300277709961,17200,0.0,
1997-12-09 00:00:00+00:00,5.609375,5.75,5.609375,3.660779476165772,191200,0.0,
1997-12-10 00:00:00+00:00,5.734375,5.84375,5.625,3.620986700057984,426800,0.0,
1997-12-11 00:00:00+00:00,5.6875,5.71875,5.6875,3.640882015228272,10000,0.0,
1997-12-12 00:00:00+00:00,5.65625,5.6875,5.59375,3.561300277709961,18400,0.0,
1997-12-15 00:00:00+00:00,5.65625,5.8125,5.65625,3.7005691528320312,22400,0.0,
1997-12-16 00:00:00+00:00,5.8125,5.84375,5.75,3.68067479133606,50000,0.0,
1997-12-17 00:00:00+00:00,5.78125,5.828125,5.78125,3.7005691528320312,27600,0.0,
1997-12-18 00:00:00+00:00,5.78125,5.78125,5.78125,3.68067479133606,800,0.0,
1997-12-19 00:00:00+00:00,5.78125,5.859375,5.78125,3.730413913726807,22000,0.0,
1997-12-22 00:00:00+00:00,5.890625,6.0,5.8125,3.819943428039551,32800,0.0,
1997-12-23 00:00:00+00:00,6.0,6.0,5.953125,3.819943428039551,15600,0.0,
1997-12-24 00:00:00+00:00,6.0625,6.125,6.0,3.819943428039551,44000,0.0,
1997-12-26 00:00:00+00:00,6.03125,6.03125,6.0,3.819943428039551,4400,0.0,
1997-12-29 00:00:00+00:00,6.0,6.078125,6.0,3.859733819961548,12000,0.0,
1997-12-30 00:00:00+00:00,6.125,6.25,6.125,3.969159841537476,72000,0.0,
1997-12-31 00:00:00+00:00,6.3125,6.53125,6.265625,4.1183762550354,80000,0.0,
1998-01-02 00:00:00+00:00,6.421875,6.5625,6.421875,4.1780619621276855,40800,0.0,
1998-01-05 00:00:00+00:00,6.53125,6.53125,6.453125,4.138271808624268,16800,0.0,
1998-01-06 00:00:00+00:00,6.453125,6.453125,6.25,3.999003410339356,80800,0.0,
1998-01-07 00:00:00+00:00,6.265625,6.375,6.25,4.058688163757324,39600,0.0,
1998-01-08 00:00:00+00:00,6.34375,6.375,6.34375,4.058688163757324,8000,0.0,
1998-01-09 00:00:00+00:00,6.375,6.375,6.296875,4.008949279785156,12800,0.0,
1998-01-12 00:00:00+00:00,6.25,6.3125,6.25,3.979107141494751,50800,0.0,
1998-01-13 00:00:00+00:00,6.28125,6.3125,6.28125,3.999003410339356,11600,0.0,
1998-01-14 00:00:00+00:00,6.265625,6.3125,6.25,3.979107141494751,544000,0.0,
1998-01-15 00:00:00+00:00,6.21875,6.25,6.15625,3.9592113494873047,29600,0.0,
1998-01-16 00:00:00+00:00,6.25,6.25,6.203125,3.949263572692871,59600,0.0,
1998-01-20 00:00:00+00:00,6.25,6.25,6.21875,3.9592113494873047,26800,0.0,
1998-01-21 00:00:00+00:00,6.21875,6.25,6.1875,3.949263572692871,88000,0.0,
1998-01-22 00:00:00+00:00,6.25,6.25,6.1875,3.969159841537476,13200,0.0,
1998-01-23 00:00:00+00:00,6.1875,6.25,6.1875,3.9393155574798575,8800,0.0,
1998-01-26 00:00:00+00:00,6.21875,6.21875,5.984375,3.819943428039551,47200,0.0,
1998-01-27 00:00:00+00:00,6.0,6.25,6.0,3.919421434402466,47200,0.0,
1998-01-28 00:00:00+00:00,6.25,7.625,6.25,4.745086669921875,826000,0.0,
1998-01-29 00:00:00+00:00,7.5,9.015625,7.5,5.739859580993652,1066000,0.0,
1998-01-30 00:00:00+00:00,9.1875,10.125,9.1875,6.038292407989502,1260800,0.0,
1998-02-02 00:00:00+00:00,9.5,10.5,9.421875,6.48594331741333,842800,0.0,
1998-02-03 00:00:00+00:00,10.25,10.84375,10.25,6.655054092407227,480000,0.0,
1998-02-04 00:00:00+00:00,9.8125,11.0625,9.625,6.993279933929443,1524800,0.0,
1998-02-05 00:00:00+00:00,11.0,11.875,10.90625,7.351399898529053,757600,0.0,
1998-02-06 00:00:00+00:00,11.546875,11.546875,10.6875,7.102706909179688,592400,0.0,
1998-02-09 00:00:00+00:00,11.1875,11.34375,11.03125,7.052967548370361,291200,0.0,
1998-02-10 00:00:00+00:00,10.96875,11.1875,10.84375,7.003227710723877,186000,0.0,
1998-02-11 00:00:00+00:00,11.0,11.46875,11.0,7.082809448242188,281200,0.0,
1998-02-12 00:00:00+00:00,11.15625,11.375,11.125,7.1424994468688965,291200,0.0,
1998-02-13 00:00:00+00:00,11.21875,11.625,11.21875,7.391190528869629,115200,0.0,
1998-02-17 00:00:00+00:00,11.65625,12.25,11.65625,7.580201148986816,305600,0.0,
1998-02-18 00:00:00+00:00,11.9375,12.0625,11.609375,7.4011383056640625,60800,0.0,
1998-02-19 00:00:00+00:00,11.625,11.625,11.0625,7.092759132385254,186800,0.0,
1998-02-20 00:00:00+00:00,11.078125,11.078125,10.71875,6.834115028381348,156800,0.0,
1998-02-23 00:00:00+00:00,10.71875,10.71875,10.0,6.525735855102539,410000,0.0,
1998-02-24 00:00:00+00:00,10.1875,10.1875,9.625,6.326780796051025,240400,0.0,
1998-02-25 00:00:00+00:00,9.9375,10.5,9.9375,6.674948692321777,348800,0.0,
1998-02-26 00:00:00+00:00,10.5,10.75,10.40625,6.665004730224609,236800,0.0,
1998-02-27 00:00:00+00:00,10.515625,10.515625,10.125,6.545631408691406,399600,0.0,
1998-03-02 00:00:00+00:00,10.25,10.3125,10.125,6.495891571044922,177200,0.0,
1998-03-03 00:00:00+00:00,10.15625,10.21875,10.140625,6.505840301513672,19200,0.0,
1998-03-04 00:00:00+00:00,10.21875,10.21875,10.09375,6.44615364074707,36400,0.0,
1998-03-05 00:00:00+00:00,10.125,10.125,9.9375,6.346675872802734,34000,0.0,
1998-03-06 00:00:00+00:00,10.0,10.0625,9.953125,6.356621742248535,64400,0.0,
1998-03-09 00:00:00+00:00,10.015625,10.0625,9.96875,6.396414756774902,92400,0.0,
1998-03-10 00:00:00+00:00,10.046875,10.0625,9.9375,6.326780796051025,54000,0.0,
1998-03-11 00:00:00+00:00,9.96875,10.984375,9.96875,6.724688529968262,875600,0.0,
1998-03-12 00:00:00+00:00,10.59375,10.6875,10.4375,6.645108222961426,122000,0.0,
1998-03-13 00:00:00+00:00,10.4375,10.5,10.25,6.545631408691406,653600,0.0,
1998-03-16 00:00:00+00:00,10.3125,10.34375,10.25,6.575474739074707,88800,0.0,
1998-03-17 00:00:00+00:00,10.328125,10.71875,10.3125,6.804272174835205,694000,0.0,
1998-03-18 00:00:00+00:00,10.6875,10.71875,10.53125,6.764482498168945,288000,0.0,
1998-03-19 00:00:00+00:00,10.625,10.6875,10.5,6.684898376464844,155600,0.0,
1998-03-20 00:00:00+00:00,10.5,10.515625,10.421875,6.635161876678467,208400,0.0,
1998-03-23 00:00:00+00:00,10.375,10.375,10.125,6.44615364074707,75600,0.0,
1998-03-24 00:00:00+00:00,10.1875,10.34375,10.1875,6.555576801300049,116400,0.0,
1998-03-25 00:00:00+00:00,10.34375,10.625,10.34375,6.645108222961426,160400,0.0,
1998-03-26 00:00:00+00:00,10.5,10.65625,10.5,6.784378528594971,158000,0.0,
1998-03-27 00:00:00+00:00,10.65625,10.8125,10.65625,6.88385534286499,251600,0.0,
