date,NWLI_Open,NWLI_High,NWLI_Low,NWLI_Close,NWLI_Volume,NWLI_Dividends,NWLI_Stock Splits
1975-08-22 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-08-25 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-08-26 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-08-28 00:00:00+00:00,2.75,2.75,2.75,2.6635844707489014,0.0,0.0,
1975-08-29 00:00:00+00:00,2.75,2.75,2.75,2.6635844707489014,0.0,0.0,
1975-09-03 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-04 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-05 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-08 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-09 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-10 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-11 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-12 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-15 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-16 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-17 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-18 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-19 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-22 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-23 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-24 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-25 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-26 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-29 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-09-30 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-10-01 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-10-03 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-06 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-07 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-08 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-09 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-10 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-13 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-14 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-15 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-16 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-17 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-20 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-21 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-22 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-10-24 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-10-27 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-10-28 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-10-29 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-10-30 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-10-31 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-03 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-04 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-05 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-06 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-07 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,0.0,0.0,
1975-11-11 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,0.0,0.0,
1975-11-13 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-11-14 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,0.0,0.0,
1975-11-17 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,1300.0,0.0,
1975-11-18 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,400.0,0.0,
1975-11-19 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,1600.0,0.0,
1975-11-20 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,300.0,0.0,
1975-11-21 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,600.0,0.0,
1975-11-25 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,600.0,0.0,
1975-11-26 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,1400.0,0.0,
1975-11-28 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,100.0,0.0,
1975-12-01 00:00:00+00:00,2.625,2.625,2.625,2.5425121784210205,5100.0,0.0,
1975-12-02 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,700.0,0.0,
1975-12-03 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,500.0,0.0,
1975-12-04 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,800.0,0.0,
1975-12-05 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,7200.0,0.0,
1975-12-08 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,800.0,0.0,
1975-12-09 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,2000.0,0.0,
1975-12-10 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,3600.0,0.0,
1975-12-11 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,300.0,0.0,
1975-12-12 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,700.0,0.0,
1975-12-15 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,3900.0,0.0,
1975-12-16 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,2200.0,0.0,
1975-12-17 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,4300.0,0.0,
1975-12-18 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,2700.0,0.0,
1975-12-19 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,1700.0,0.0,
1975-12-22 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,5200.0,0.0,
1975-12-23 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,900.0,0.0,
1975-12-24 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,700.0,0.0,
1975-12-26 00:00:00+00:00,2.25,2.25,2.25,2.179295778274536,1000.0,0.0,
1975-12-29 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,2000.0,0.0,
1975-12-30 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,3600.0,0.0,
1975-12-31 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,8000.0,0.0,
1976-01-02 00:00:00+00:00,2.375,2.375,2.375,2.300368309020996,100.0,0.0,
1976-01-05 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,4400.0,0.0,
1976-01-06 00:00:00+00:00,2.5,2.5,2.5,2.42143988609314,2300.0,0.0,
1976-01-07 00:00:00+00:00,2.75,2.75,2.75,2.6635844707489014,4200.0,0.0,
1976-01-08 00:00:00+00:00,2.75,2.75,2.75,2.6635844707489014,1000.0,0.0,
1976-01-09 00:00:00+00:00,2.875,2.875,2.875,2.784656047821045,5500.0,0.0,
1976-01-12 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,3800.0,0.0,
1976-01-13 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,100.0,0.0,
1976-01-14 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,3200.0,0.0,
1976-01-15 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,900.0,0.0,
1976-01-16 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,400.0,0.0,
1976-01-19 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,200.0,0.0,
1976-01-20 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,300.0,0.0,
1976-01-21 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,400.0,0.0,
1976-01-22 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,500.0,0.0,
1976-01-23 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,3100.0,0.0,
1976-01-26 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,700.0,0.0,
1976-01-27 00:00:00+00:00,3.0,3.0,3.0,2.905728340148926,1700.0,0.0,
1976-01-28 00:00:00+00:00,3.125,3.125,3.125,3.0268001556396484,2500.0,0.0,
1976-01-29 00:00:00+00:00,3.5,3.75,3.5,3.3900163173675537,6100.0,0.0,
1976-01-30 00:00:00+00:00,3.625,3.875,3.625,3.511087417602539,3000.0,0.0,
1976-02-02 00:00:00+00:00,3.5,3.75,3.5,3.3900163173675537,3700.0,0.0,
1976-02-03 00:00:00+00:00,3.375,3.625,3.375,3.268944025039673,2100.0,0.0,
1976-02-04 00:00:00+00:00,3.625,3.875,3.625,3.511087417602539,10100.0,0.0,
1976-02-05 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,4400.0,0.0,
1976-02-06 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,3100.0,0.0,
1976-02-09 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,2500.0,0.0,
1976-02-10 00:00:00+00:00,3.75,3.875,3.75,3.632160186767578,500.0,0.0,
1976-02-11 00:00:00+00:00,3.75,3.875,3.75,3.632160186767578,1400.0,0.0,
1976-02-12 00:00:00+00:00,3.75,3.875,3.75,3.632160186767578,300.0,0.0,
1976-02-13 00:00:00+00:00,3.75,3.875,3.75,3.632160186767578,600.0,0.0,
1976-02-17 00:00:00+00:00,3.75,3.875,3.75,3.632160186767578,2100.0,0.0,
1976-02-18 00:00:00+00:00,3.875,4.125,3.875,3.7532317638397217,6700.0,0.0,
1976-02-19 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,4700.0,0.0,
1976-02-20 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,2500.0,0.0,
1976-02-23 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,6900.0,0.0,
1976-02-24 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,5600.0,0.0,
1976-02-25 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,7000.0,0.0,
1976-02-26 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,7900.0,0.0,
1976-02-27 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,1600.0,0.0,
1976-03-01 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,3300.0,0.0,
1976-03-02 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,700.0,0.0,
1976-03-03 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,3500.0,0.0,
1976-03-04 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,10700.0,0.0,
1976-03-05 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,9400.0,0.0,
1976-03-08 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,5600.0,0.0,
1976-03-09 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,2500.0,0.0,
1976-03-10 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,3100.0,0.0,
1976-03-11 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,3600.0,0.0,
1976-03-12 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,2500.0,0.0,
1976-03-15 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,500.0,0.0,
1976-03-16 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,1600.0,0.0,
1976-03-17 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,1000.0,0.0,
1976-03-18 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,6500.0,0.0,
1976-03-19 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,7700.0,0.0,
1976-03-22 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,100.0,0.0,
1976-03-23 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,2700.0,0.0,
1976-03-24 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,400.0,0.0,
1976-03-25 00:00:00+00:00,4.5,4.625,4.5,4.358591556549072,3000.0,0.0,
1976-03-26 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,100.0,0.0,
1976-03-29 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,1400.0,0.0,
1976-03-30 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,4500.0,0.0,
1976-03-31 00:00:00+00:00,4.625,4.875,4.625,4.479663372039795,31200.0,0.0,
1976-04-01 00:00:00+00:00,4.75,5.0,4.75,4.600736618041992,600.0,0.0,
1976-04-02 00:00:00+00:00,4.75,5.125,4.75,4.600736618041992,3200.0,0.0,
1976-04-05 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,3800.0,0.0,
1976-04-06 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,2100.0,0.0,
1976-04-07 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,300.0,0.0,
1976-04-08 00:00:00+00:00,4.5,4.625,4.5,4.358591556549072,700.0,0.0,
1976-04-09 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,1100.0,0.0,
1976-04-12 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,1800.0,0.0,
1976-04-13 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,700.0,0.0,
1976-04-14 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,400.0,0.0,
1976-04-15 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,100.0,0.0,
1976-04-19 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,3300.0,0.0,
1976-04-20 00:00:00+00:00,4.5,4.75,4.5,4.358591556549072,19800.0,0.0,
1976-04-21 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,500.0,0.0,
1976-04-22 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,1600.0,0.0,
1976-04-23 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,17500.0,0.0,
1976-04-26 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,200.0,0.0,
1976-04-27 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,300.0,0.0,
1976-04-28 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,500.0,0.0,
1976-04-29 00:00:00+00:00,4.375,4.625,4.375,4.237518787384033,1900.0,0.0,
1976-04-30 00:00:00+00:00,4.25,4.5,4.25,4.116446971893311,4400.0,0.0,
1976-05-03 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,1700.0,0.0,
1976-05-04 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,3000.0,0.0,
1976-05-05 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,100.0,0.0,
1976-05-06 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,100.0,0.0,
1976-05-10 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,200.0,0.0,
1976-05-11 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,700.0,0.0,
1976-05-12 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,800.0,0.0,
1976-05-13 00:00:00+00:00,4.125,4.375,4.125,3.995375633239746,100.0,0.0,
1976-05-14 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,1600.0,0.0,
1976-05-17 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,2500.0,0.0,
1976-05-18 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,2200.0,0.0,
1976-05-19 00:00:00+00:00,4.0,4.25,4.0,3.8743042945861816,6200.0,0.0,
1976-05-20 00:00:00+00:00,3.875,4.125,3.875,3.7532317638397217,1200.0,0.0,
1976-05-21 00:00:00+00:00,3.875,4.125,3.875,3.7532317638397217,2500.0,0.0,
1976-05-24 00:00:00+00:00,3.875,4.125,3.875,3.7532317638397217,2800.0,0.0,
1976-05-25 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,2900.0,0.0,
1976-05-26 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,1600.0,0.0,
1976-05-27 00:00:00+00:00,3.75,4.0,3.75,3.632160186767578,300.0,0.0,
