date,TSBK_Open,TSBK_High,TSBK_Low,TSBK_Close,TSBK_Volume,TSBK_Dividends,TSBK_Stock Splits
1998-02-13 00:00:00+00:00,8.0,8.0625,7.9375,4.094974994659424,176800,0.0,
1998-02-17 00:00:00+00:00,8.03125,8.125,8.0,4.126965999603272,175000,0.0,
1998-02-18 00:00:00+00:00,8.0625,8.0625,8.0,4.126965999603272,98200,0.0,
1998-02-19 00:00:00+00:00,8.0625,8.0625,8.0,4.1109700202941895,65800,0.0,
1998-02-20 00:00:00+00:00,8.0625,8.0625,8.03125,4.126965999603272,136400,0.0,
1998-02-23 00:00:00+00:00,8.03125,8.0625,8.0,4.094974994659424,110400,0.0,
1998-02-24 00:00:00+00:00,8.03125,8.0625,8.0,4.1109700202941895,186600,0.0,
1998-02-25 00:00:00+00:00,7.96875,8.25,7.96875,4.222940921783447,230800,0.0,
1998-02-26 00:00:00+00:00,8.25,8.53125,8.25,4.350908756256104,145200,0.0,
1998-02-27 00:00:00+00:00,8.5625,8.875,8.5,4.510868072509766,350800,0.0,
1998-03-02 00:00:00+00:00,8.875,8.875,8.625,4.4468865394592285,268600,0.0,
1998-03-03 00:00:00+00:00,8.625,8.96875,8.625,4.558858394622803,161600,0.0,
1998-03-04 00:00:00+00:00,8.9375,9.125,8.8125,4.622843265533447,203200,0.0,
1998-03-05 00:00:00+00:00,9.0625,9.0625,8.75,4.606846809387207,95600,0.0,
1998-03-06 00:00:00+00:00,9.09375,9.125,9.0,4.670831203460693,105800,0.0,
1998-03-09 00:00:00+00:00,9.125,9.21875,9.0,4.718818187713623,84600,0.0,
1998-03-10 00:00:00+00:00,9.25,9.375,9.25,4.734814643859863,164400,0.0,
1998-03-11 00:00:00+00:00,9.25,9.28125,9.125,4.686825275421143,107000,0.0,
1998-03-12 00:00:00+00:00,9.15625,9.21875,8.96875,4.65483283996582,62200,0.0,
1998-03-13 00:00:00+00:00,8.9375,9.09375,8.75,4.590847015380859,83600,0.0,
1998-03-16 00:00:00+00:00,9.0,9.0,8.8125,4.542863845825195,119400,0.0,
1998-03-17 00:00:00+00:00,9.0,9.0,8.875,4.558858394622803,93200,0.0,
1998-03-18 00:00:00+00:00,8.96875,9.125,8.9375,4.638838768005371,64600,0.0,
1998-03-19 00:00:00+00:00,9.0,9.03125,8.9375,4.57485294342041,39800,0.0,
1998-03-20 00:00:00+00:00,9.125,9.125,9.0,4.638838768005371,97200,0.0,
1998-03-23 00:00:00+00:00,8.9375,9.0,8.9375,4.590847015380859,33800,0.0,
1998-03-24 00:00:00+00:00,8.9375,8.9375,8.8125,4.57485294342041,54000,0.0,
1998-03-25 00:00:00+00:00,8.9375,9.0,8.84375,4.590847015380859,18800,0.0,
1998-03-26 00:00:00+00:00,8.9375,8.96875,8.8125,4.57485294342041,57000,0.0,
1998-03-27 00:00:00+00:00,8.90625,8.96875,8.90625,4.590847015380859,10600,0.0,
1998-03-30 00:00:00+00:00,9.0,9.0625,8.90625,4.622843265533447,33200,0.0,
1998-03-31 00:00:00+00:00,9.03125,9.03125,8.9375,4.57485294342041,62200,0.0,
1998-04-01 00:00:00+00:00,9.03125,9.03125,8.96875,4.590847015380859,4200,0.0,
1998-04-02 00:00:00+00:00,9.0,9.03125,8.96875,4.606846809387207,28000,0.0,
1998-04-03 00:00:00+00:00,9.03125,9.125,9.0,4.670831203460693,26800,0.0,
1998-04-06 00:00:00+00:00,9.125,9.15625,9.0,4.686825275421143,39400,0.0,
1998-04-07 00:00:00+00:00,9.09375,9.25,9.0625,4.638838768005371,22800,0.0,
1998-04-08 00:00:00+00:00,9.21875,9.21875,9.0625,4.718818187713623,30000,0.0,
1998-04-09 00:00:00+00:00,9.0625,9.21875,9.0,4.606846809387207,20600,0.0,
1998-04-13 00:00:00+00:00,9.1875,9.1875,8.8125,4.510868072509766,72200,0.0,
1998-04-14 00:00:00+00:00,8.8125,9.25,8.8125,4.702822208404541,154400,0.0,
1998-04-15 00:00:00+00:00,9.1875,9.21875,9.09375,4.702822208404541,18600,0.0,
1998-04-16 00:00:00+00:00,9.125,9.21875,9.0,4.606846809387207,43600,0.0,
1998-04-17 00:00:00+00:00,9.125,9.21875,9.03125,4.702822208404541,47200,0.0,
1998-04-20 00:00:00+00:00,9.125,9.1875,9.0625,4.670831203460693,30800,0.0,
1998-04-21 00:00:00+00:00,9.125,9.15625,9.03125,4.622843265533447,15600,0.0,
1998-04-22 00:00:00+00:00,9.125,9.1875,9.0,4.702822208404541,35400,0.0,
1998-04-23 00:00:00+00:00,9.0625,9.1875,8.8125,4.606846809387207,42600,0.0,
1998-04-24 00:00:00+00:00,8.875,8.9375,8.75,4.478878498077393,57000,0.0,
1998-04-27 00:00:00+00:00,8.75,8.75,8.375,4.414896011352539,25800,0.0,
1998-04-28 00:00:00+00:00,8.6875,8.84375,8.6875,4.526866436004639,113200,0.0,
1998-04-29 00:00:00+00:00,8.6875,8.84375,8.6875,4.526866436004639,10400,0.0,
1998-04-30 00:00:00+00:00,8.875,9.0625,8.875,4.638838768005371,95600,0.0,
1998-05-01 00:00:00+00:00,9.0,9.1875,9.0,4.670831203460693,15200,0.0,
1998-05-04 00:00:00+00:00,9.0625,9.1875,9.0,4.670831203460693,29200,0.0,
1998-05-05 00:00:00+00:00,8.875,9.1875,8.875,4.57485294342041,50600,0.0,
1998-05-06 00:00:00+00:00,9.125,9.1875,9.0,4.702822208404541,113600,0.0,
1998-05-07 00:00:00+00:00,9.1875,9.1875,8.96875,4.702822208404541,19000,0.0,
1998-05-08 00:00:00+00:00,9.125,9.25,9.125,4.670831203460693,78400,0.0,
1998-05-11 00:00:00+00:00,9.125,9.125,8.96875,4.606846809387207,13400,0.0,
1998-05-12 00:00:00+00:00,9.0,9.03125,8.875,4.57485294342041,29200,0.0,
1998-05-13 00:00:00+00:00,8.9375,9.0625,8.875,4.638838768005371,10600,0.0,
1998-05-14 00:00:00+00:00,9.0,9.125,8.9375,4.622843265533447,65200,0.0,
1998-05-15 00:00:00+00:00,9.0625,9.0625,8.78125,4.538865089416504,52600,0.0,
1998-05-18 00:00:00+00:00,8.875,8.875,8.625,4.414896011352539,85400,0.0,
1998-05-19 00:00:00+00:00,8.75,8.75,8.59375,4.4468865394592285,11000,0.0,
1998-05-20 00:00:00+00:00,8.75,8.75,8.59375,4.414896011352539,21600,0.0,
1998-05-21 00:00:00+00:00,8.6875,8.6875,8.5,4.414896011352539,79600,0.0,
1998-05-22 00:00:00+00:00,8.5625,8.65625,8.5625,4.382903575897217,31800,0.0,
1998-05-26 00:00:00+00:00,8.5,8.65625,8.4375,4.318919658660889,26600,0.0,
1998-05-27 00:00:00+00:00,8.5,8.5625,8.34375,4.382903575897217,133400,0.0,
1998-05-28 00:00:00+00:00,8.625,8.625,8.53125,4.414896011352539,4200,0.0,
1998-05-29 00:00:00+00:00,8.5,8.625,8.5,4.414896011352539,29800,0.0,
1998-06-01 00:00:00+00:00,8.625,8.625,8.4375,4.318919658660889,4800,0.0,
1998-06-02 00:00:00+00:00,8.4375,8.5,8.4375,4.318919658660889,22200,0.0,
1998-06-03 00:00:00+00:00,8.40625,8.40625,8.40625,4.302924156188965,15800,0.0,
1998-06-04 00:00:00+00:00,8.5,8.5,8.375,4.286926746368408,61800,0.0,
1998-06-05 00:00:00+00:00,8.34375,8.4375,8.34375,4.318919658660889,26400,0.0,
1998-06-08 00:00:00+00:00,8.46875,8.46875,8.3125,4.270932674407959,87000,0.0,
1998-06-09 00:00:00+00:00,8.34375,8.4375,8.25,4.222940921783447,32600,0.0,
1998-06-10 00:00:00+00:00,8.3125,8.3125,8.1875,4.206945896148682,48200,0.0,
1998-06-11 00:00:00+00:00,8.21875,8.21875,7.9375,4.094974994659424,96800,0.0,
1998-06-12 00:00:00+00:00,7.90625,8.0625,7.875,4.062982559204102,107000,0.0,
1998-06-15 00:00:00+00:00,7.9375,8.125,7.9375,4.062982559204102,89200,0.0,
1998-06-16 00:00:00+00:00,7.875,8.0,7.8125,3.998997926712036,9400,0.0,
1998-06-17 00:00:00+00:00,8.0625,8.125,7.875,4.14296293258667,87400,0.0,
1998-06-18 00:00:00+00:00,8.0625,8.0625,8.0,4.094974994659424,17400,0.0,
1998-06-19 00:00:00+00:00,8.125,8.125,7.9375,4.078978061676025,21000,0.0,
1998-06-22 00:00:00+00:00,8.0,8.0625,7.875,4.030992031097412,62600,0.0,
1998-06-23 00:00:00+00:00,8.0,8.0,7.875,4.046984672546387,7200,0.0,
1998-06-24 00:00:00+00:00,7.9375,7.9375,7.75,4.030992031097412,24600,0.0,
1998-06-25 00:00:00+00:00,7.875,8.1875,7.875,4.1109700202941895,90200,0.0,
1998-06-26 00:00:00+00:00,8.03125,8.03125,7.90625,4.046984672546387,12200,0.0,
1998-06-29 00:00:00+00:00,8.0,8.375,7.96875,4.270932674407959,28000,0.0,
1998-06-30 00:00:00+00:00,8.15625,8.28125,8.125,4.222940921783447,36600,0.0,
1998-07-01 00:00:00+00:00,8.25,8.375,8.25,4.254934787750244,20200,0.0,
1998-07-02 00:00:00+00:00,8.3125,8.375,8.3125,4.286926746368408,17000,0.0,
1998-07-06 00:00:00+00:00,8.3125,8.375,8.0,4.190950870513916,30800,0.0,
1998-07-07 00:00:00+00:00,8.25,8.375,8.125,4.158956527709961,6600,0.0,
1998-07-08 00:00:00+00:00,8.375,8.375,8.1875,4.206945896148682,37400,0.0,
1998-07-09 00:00:00+00:00,8.21875,8.3125,8.21875,4.254934787750244,2000,0.0,
1998-07-10 00:00:00+00:00,8.21875,8.3125,8.21875,4.254934787750244,106800,0.0,
1998-07-13 00:00:00+00:00,8.375,8.375,8.25,4.222940921783447,25600,0.0,
1998-07-14 00:00:00+00:00,8.25,8.3125,8.25,4.254934787750244,14800,0.0,
1998-07-15 00:00:00+00:00,8.375,8.375,8.1875,4.190950870513916,10600,0.0,
1998-07-16 00:00:00+00:00,8.1875,8.34375,8.1875,4.190950870513916,4400,0.0,
1998-07-17 00:00:00+00:00,8.125,8.125,7.875,4.094974994659424,47400,0.0,
1998-07-20 00:00:00+00:00,8.0,8.125,8.0,4.094974994659424,20000,0.0,
1998-07-21 00:00:00+00:00,8.0625,8.0625,7.9375,4.126965999603272,77800,0.0,
1998-07-22 00:00:00+00:00,8.125,8.125,8.03125,4.158956527709961,4800,0.0,
1998-07-23 00:00:00+00:00,8.0,8.0625,7.96875,4.078978061676025,13200,0.0,
1998-07-24 00:00:00+00:00,7.96875,8.0,7.96875,4.078978061676025,21600,0.0,
1998-07-27 00:00:00+00:00,7.96875,8.03125,7.96875,4.078978061676025,31200,0.0,
1998-07-28 00:00:00+00:00,7.96875,7.96875,7.5625,3.871033191680908,26600,0.0,
1998-07-29 00:00:00+00:00,7.625,7.75,7.53125,3.903022289276123,12800,0.0,
1998-07-30 00:00:00+00:00,7.625,7.75,7.53125,3.871033191680908,40000,0.0,
1998-07-31 00:00:00+00:00,7.625,7.625,7.375,3.7750535011291504,13400,0.0,
1998-08-03 00:00:00+00:00,7.375,7.46875,7.15625,3.663084030151367,22800,0.0,
1998-08-04 00:00:00+00:00,7.15625,7.25,7.0625,3.647085189819336,51200,0.0,
1998-08-05 00:00:00+00:00,7.15625,7.28125,7.15625,3.663084030151367,36200,0.0,
1998-08-06 00:00:00+00:00,7.28125,7.625,7.28125,3.8390393257141113,55600,0.0,
1998-08-07 00:00:00+00:00,7.5,7.5,7.25,3.7750535011291504,43600,0.0,
1998-08-10 00:00:00+00:00,7.5,7.5,7.3125,3.7750535011291504,21000,0.0,
1998-08-11 00:00:00+00:00,7.3125,7.3125,7.0,3.647085189819336,71200,0.0,
1998-08-12 00:00:00+00:00,7.125,7.375,7.125,3.7750535011291504,29600,0.0,
1998-08-13 00:00:00+00:00,7.4375,7.5,7.375,3.8070454597473145,11200,0.0,
1998-08-14 00:00:00+00:00,7.375,7.9375,7.34375,4.030992031097412,115600,0.0,
1998-08-17 00:00:00+00:00,7.8125,8.0,7.6875,3.998997926712036,47000,0.0,
1998-08-18 00:00:00+00:00,7.75,8.0,7.6875,3.967005968093872,17400,0.0,
1998-08-19 00:00:00+00:00,7.75,7.8125,7.6875,3.998997926712036,32000,0.0,
1998-08-20 00:00:00+00:00,7.75,7.8125,7.625,3.967005968093872,42600,0.0,
1998-08-21 00:00:00+00:00,7.625,7.6875,7.0625,3.743062257766724,417600,0.0,
1998-08-24 00:00:00+00:00,7.0625,7.1875,6.9375,3.615093231201172,283200,0.0,
1998-08-25 00:00:00+00:00,7.125,7.15625,7.0,3.58310341835022,786600,0.0,
1998-08-26 00:00:00+00:00,7.0,7.0,6.53125,3.487127780914306,196000,0.0,
1998-08-27 00:00:00+00:00,6.5625,6.875,5.375,3.199199676513672,492400,0.0,
1998-08-28 00:00:00+00:00,6.4375,6.875,6.25,3.327168703079224,116800,0.0,
1998-08-31 00:00:00+00:00,6.40625,6.40625,5.75,3.007246494293213,118000,0.0,
1998-09-01 00:00:00+00:00,5.875,6.09375,5.8125,3.007246494293213,69200,0.0,
1998-09-02 00:00:00+00:00,6.0,6.40625,5.875,3.199199676513672,129400,0.0,
1998-09-03 00:00:00+00:00,6.25,6.3125,6.09375,3.119218587875366,40000,0.0,
1998-09-04 00:00:00+00:00,6.25,6.3125,6.15625,3.2311906814575195,15600,0.0,
1998-09-08 00:00:00+00:00,6.5,6.5,6.25,3.2311906814575195,43000,0.0,
1998-09-09 00:00:00+00:00,6.4375,6.5625,6.3125,3.263182640075684,36600,0.0,
1998-09-10 00:00:00+00:00,6.25,6.3125,6.125,3.135215759277344,28200,0.0,
1998-09-11 00:00:00+00:00,6.125,6.3125,6.125,3.135215759277344,24200,0.0,
1998-09-14 00:00:00+00:00,6.3125,6.375,6.25,3.215195417404175,254800,0.0,
1998-09-15 00:00:00+00:00,6.3125,6.375,6.28125,3.2311906814575195,12600,0.0,
1998-09-16 00:00:00+00:00,6.3125,6.375,6.25,3.263182640075684,41200,0.0,
1998-09-17 00:00:00+00:00,6.34375,6.34375,5.90625,3.167205333709717,33200,0.0,
1998-09-18 00:00:00+00:00,6.0625,6.28125,6.0625,3.215195417404175,27800,0.0,
1998-09-21 00:00:00+00:00,6.09375,6.125,6.09375,3.135215759277344,7800,0.0,
1998-09-22 00:00:00+00:00,6.125,6.25,6.09375,3.167205333709717,12400,0.0,
1998-09-23 00:00:00+00:00,6.1875,6.3125,6.15625,3.199199676513672,8000,0.0,
1998-09-24 00:00:00+00:00,6.25,6.375,6.25,3.2311906814575195,11000,0.0,
1998-09-25 00:00:00+00:00,6.34375,6.625,6.34375,3.359159231185913,48400,0.0,
1998-09-28 00:00:00+00:00,6.53125,6.53125,6.375,3.327168703079224,6000,0.0,
1998-09-29 00:00:00+00:00,6.5,6.59375,6.375,3.359159231185913,19000,0.0,
1998-09-30 00:00:00+00:00,6.5625,6.5625,6.4375,3.359159231185913,14800,0.0,
1998-10-01 00:00:00+00:00,6.4375,6.5625,6.375,3.311171770095825,674000,0.0,
1998-10-02 00:00:00+00:00,6.375,6.4375,6.375,3.263182640075684,11200,0.0,
1998-10-05 00:00:00+00:00,6.3125,6.3125,5.875,3.007246494293213,39800,0.0,
1998-10-06 00:00:00+00:00,5.875,6.0,5.875,3.007246494293213,86600,0.0,
1998-10-07 00:00:00+00:00,5.9375,5.9375,5.78125,2.959258794784546,148600,0.0,
1998-10-08 00:00:00+00:00,5.75,5.8125,5.0,2.7513113021850586,568400,0.0,
1998-10-09 00:00:00+00:00,5.5625,5.625,5.3125,2.7513113021850586,83200,0.0,
1998-10-12 00:00:00+00:00,5.46875,5.65625,5.375,2.815296173095703,78600,0.0,
1998-10-13 00:00:00+00:00,5.40625,5.5,5.40625,2.767306089401245,4800,0.0,
1998-10-14 00:00:00+00:00,5.375,5.5,5.375,2.7992987632751465,261800,0.0,
1998-10-15 00:00:00+00:00,5.5,6.03125,5.4375,3.07123064994812,89000,0.0,
1998-10-16 00:00:00+00:00,6.125,6.1875,5.90625,3.039238929748535,41200,0.0,
1998-10-19 00:00:00+00:00,5.90625,6.0625,5.625,2.975255489349365,36600,0.0,
1998-10-20 00:00:00+00:00,5.6875,5.96875,5.625,3.0552351474761963,42000,0.0,
1998-10-21 00:00:00+00:00,5.96875,5.96875,5.75,2.975255489349365,7000,0.0,
1998-10-22 00:00:00+00:00,5.8125,5.96875,5.75,2.975255489349365,20400,0.0,
1998-10-23 00:00:00+00:00,5.9375,6.03125,5.875,3.07123064994812,58600,0.0,
1998-10-26 00:00:00+00:00,6.0,6.125,5.9375,3.07123064994812,36800,0.0,
1998-10-27 00:00:00+00:00,6.03125,6.03125,5.9375,3.0552351474761963,17800,0.0,
1998-10-28 00:00:00+00:00,5.96875,6.0,5.9375,3.0552351474761963,30400,0.0,
1998-10-29 00:00:00+00:00,6.0,6.375,5.96875,3.263182640075684,61800,0.0,
1998-10-30 00:00:00+00:00,6.375,6.6875,6.25,3.423142194747925,47000,0.0,
1998-11-02 00:00:00+00:00,6.5,6.75,6.46875,3.359159231185913,8000,0.0,
1998-11-03 00:00:00+00:00,6.53125,6.5625,6.53125,3.359159231185913,10600,0.0,
1998-11-04 00:00:00+00:00,6.75,7.125,6.625,3.5191192626953125,104200,0.0,
1998-11-05 00:00:00+00:00,7.1875,7.1875,6.9375,3.615093231201172,25800,0.0,
1998-11-06 00:00:00+00:00,7.125,7.125,6.9375,3.598388433456421,15800,0.03,
1998-11-09 00:00:00+00:00,6.9375,6.9375,6.5,3.40561842918396,20800,0.0,
1998-11-10 00:00:00+00:00,6.6875,6.6875,6.5625,3.40561842918396,6600,0.0,
1998-11-11 00:00:00+00:00,6.5625,6.75,6.5,3.469874382019043,25200,0.0,
1998-11-12 00:00:00+00:00,6.75,6.75,6.5625,3.40561842918396,27600,0.0,
1998-11-13 00:00:00+00:00,6.84375,6.84375,6.625,3.40561842918396,11200,0.0,
1998-11-16 00:00:00+00:00,6.84375,7.1875,6.84375,3.614453077316284,17800,0.0,
1998-11-17 00:00:00+00:00,7.0,7.0,6.6875,3.4377450942993164,5200,0.0,
1998-11-18 00:00:00+00:00,6.6875,6.8125,6.6875,3.469874382019043,2000,0.0,
1998-11-19 00:00:00+00:00,6.78125,6.84375,6.71875,3.453810930252075,6200,0.0,
1998-11-20 00:00:00+00:00,6.84375,7.0,6.71875,3.598388433456421,12400,0.0,
1998-11-23 00:00:00+00:00,6.9375,7.1875,6.875,3.678710222244263,19000,0.0,
1998-11-24 00:00:00+00:00,7.03125,7.125,7.0,3.598388433456421,38600,0.0,
1998-11-25 00:00:00+00:00,6.9375,6.9375,6.75,3.469874382019043,4600,0.0,
1998-11-27 00:00:00+00:00,6.9375,6.9375,6.9375,3.566261053085327,600,0.0,
1998-11-30 00:00:00+00:00,6.875,6.875,6.3125,3.244974374771118,37200,0.0,
1998-12-01 00:00:00+00:00,6.375,6.5,6.375,3.2931671142578125,11600,0.0,
1998-12-02 00:00:00+00:00,6.5,6.5,6.5,3.3413619995117188,7200,0.0,
1998-12-03 00:00:00+00:00,6.4375,6.5,6.4375,3.3413619995117188,4400,0.0,
1998-12-04 00:00:00+00:00,6.5,6.5,6.4375,3.3413619995117188,8200,0.0,
1998-12-07 00:00:00+00:00,6.5,6.5,6.3125,3.2931671142578125,18400,0.0,
1998-12-08 00:00:00+00:00,6.46875,6.46875,6.34375,3.3252968788146973,10400,0.0,
1998-12-09 00:00:00+00:00,6.34375,6.34375,6.25,3.2128472328186035,7000,0.0,
1998-12-10 00:00:00+00:00,6.28125,6.4375,6.28125,3.228911161422729,19600,0.0,
1998-12-11 00:00:00+00:00,6.3125,6.3125,6.1875,3.180716753005981,25000,0.0,
1998-12-14 00:00:00+00:00,6.0625,6.125,5.9375,3.0682687759399414,131600,0.0,
1998-12-15 00:00:00+00:00,5.9375,6.0,5.9375,3.0682687759399414,10000,0.0,
1998-12-16 00:00:00+00:00,6.0,6.0625,5.9375,3.052203893661499,43600,0.0,
1998-12-17 00:00:00+00:00,5.9375,6.25,5.9375,3.180716753005981,85400,0.0,
1998-12-18 00:00:00+00:00,6.1875,6.1875,6.1875,3.180716753005981,13200,0.0,
1998-12-21 00:00:00+00:00,6.15625,6.1875,6.15625,3.180716753005981,15800,0.0,
1998-12-22 00:00:00+00:00,6.1875,6.3125,6.15625,3.180716753005981,46600,0.0,
1998-12-23 00:00:00+00:00,6.15625,6.15625,6.09375,3.1325249671936035,64200,0.0,
1998-12-24 00:00:00+00:00,6.09375,6.15625,6.03125,3.100396156311035,23800,0.0,
1998-12-28 00:00:00+00:00,6.0625,6.1875,5.96875,3.116459369659424,30200,0.0,
1998-12-29 00:00:00+00:00,6.0625,6.21875,6.0625,3.180716753005981,13200,0.0,
1998-12-30 00:00:00+00:00,6.125,6.1875,6.0625,3.1325249671936035,161200,0.0,
1998-12-31 00:00:00+00:00,6.0625,6.21875,6.0625,3.148590326309204,132400,0.0,
1999-01-04 00:00:00+00:00,6.0625,6.1875,6.0625,3.148590326309204,45000,0.0,
1999-01-05 00:00:00+00:00,6.1875,6.21875,6.125,3.19678258895874,42400,0.0,
1999-01-06 00:00:00+00:00,6.1875,6.5,6.1875,3.2610387802124023,79400,0.0,
1999-01-07 00:00:00+00:00,6.46875,6.5,6.3125,3.244974374771118,34200,0.0,
1999-01-08 00:00:00+00:00,6.3125,6.3125,6.21875,3.19678258895874,7000,0.0,
1999-01-11 00:00:00+00:00,6.21875,6.28125,6.1875,3.19678258895874,25600,0.0,
1999-01-12 00:00:00+00:00,6.28125,6.28125,6.15625,3.19678258895874,197000,0.0,
1999-01-13 00:00:00+00:00,6.125,6.25,6.0,3.100396156311035,236600,0.0,
1999-01-14 00:00:00+00:00,6.09375,6.125,6.0625,3.148590326309204,111800,0.0,
1999-01-15 00:00:00+00:00,6.09375,6.25,6.09375,3.2128472328186035,60200,0.0,
1999-01-19 00:00:00+00:00,6.3125,6.3125,6.15625,3.244974374771118,44800,0.0,
1999-01-20 00:00:00+00:00,6.1875,6.3125,6.1875,3.180716753005981,61400,0.0,
1999-01-21 00:00:00+00:00,6.1875,6.25,6.1875,3.180716753005981,49800,0.0,
1999-01-22 00:00:00+00:00,6.1875,6.21875,6.15625,3.19678258895874,157200,0.0,
1999-01-25 00:00:00+00:00,6.21875,6.25,6.1875,3.180716753005981,11800,0.0,
1999-01-26 00:00:00+00:00,6.1875,6.28125,6.1875,3.19678258895874,288400,0.0,
1999-01-27 00:00:00+00:00,6.3125,6.3125,6.25,3.228911161422729,38400,0.0,
1999-01-28 00:00:00+00:00,6.25,6.25,6.0625,3.116459369659424,31400,0.0,
1999-01-29 00:00:00+00:00,6.0625,6.0625,5.9375,3.0843324661254883,111200,0.0,
1999-02-01 00:00:00+00:00,6.21875,6.21875,6.125,3.1646530628204346,123000,0.0,
1999-02-02 00:00:00+00:00,6.1875,6.1875,6.125,3.1646530628204346,304200,0.0,
1999-02-03 00:00:00+00:00,6.15625,6.21875,5.8125,3.131721973419189,1050000,0.03,
1999-02-04 00:00:00+00:00,6.0,6.0625,5.75,3.0025794506073,45000,0.0,
1999-02-05 00:00:00+00:00,5.8125,5.9375,5.625,2.9702935218811035,77600,0.0,
1999-02-08 00:00:00+00:00,6.0625,6.25,6.0,3.2285797595977783,138000,0.0,
1999-02-09 00:00:00+00:00,6.1875,6.25,6.03125,3.196293354034424,173800,0.0,
1999-02-10 00:00:00+00:00,6.1875,6.21875,6.15625,3.1801517009735107,38400,0.0,
1999-02-11 00:00:00+00:00,6.1875,6.1875,6.15625,3.196293354034424,12000,0.0,
1999-02-12 00:00:00+00:00,6.1875,6.1875,6.125,3.1801517009735107,22800,0.0,
1999-02-16 00:00:00+00:00,6.1875,6.1875,6.09375,3.164008140563965,37600,0.0,
1999-02-17 00:00:00+00:00,6.125,6.15625,6.09375,3.1801517009735107,18400,0.0,
1999-02-18 00:00:00+00:00,6.09375,6.25,6.09375,3.196293354034424,727600,0.0,
1999-02-19 00:00:00+00:00,6.21875,6.21875,5.96875,3.147865533828736,537400,0.0,
1999-02-22 00:00:00+00:00,6.0,6.0,5.875,3.0510072708129883,47800,0.0,
1999-02-23 00:00:00+00:00,5.90625,5.96875,5.875,3.083294153213501,48200,0.0,
1999-02-24 00:00:00+00:00,5.90625,5.90625,5.90625,3.0510072708129883,2400,0.0,
1999-02-25 00:00:00+00:00,5.84375,5.90625,5.8125,3.0025794506073,38400,0.0,
1999-02-26 00:00:00+00:00,5.875,5.90625,5.78125,3.0510072708129883,51000,0.0,
1999-03-01 00:00:00+00:00,5.90625,5.96875,5.84375,3.0671496391296387,61000,0.0,
1999-03-02 00:00:00+00:00,6.0,6.0,5.875,3.083294153213501,39600,0.0,
1999-03-03 00:00:00+00:00,5.90625,6.0,5.90625,3.0510072708129883,95200,0.0,
1999-03-04 00:00:00+00:00,5.90625,5.96875,5.90625,3.0510072708129883,7800,0.0,
1999-03-05 00:00:00+00:00,5.90625,6.0,5.90625,3.0510072708129883,30600,0.0,
1999-03-08 00:00:00+00:00,5.90625,5.9375,5.90625,3.0510072708129883,62200,0.0,
1999-03-09 00:00:00+00:00,5.8125,5.875,5.8125,3.0025794506073,55200,0.0,
1999-03-10 00:00:00+00:00,5.8125,5.90625,5.8125,3.0348637104034424,26200,0.0,
1999-03-11 00:00:00+00:00,5.9375,5.96875,5.875,3.0348637104034424,40200,0.0,
1999-03-12 00:00:00+00:00,5.875,5.90625,5.875,3.0348637104034424,8200,0.0,
1999-03-15 00:00:00+00:00,5.96875,5.96875,5.8125,3.083294153213501,29800,0.0,
1999-03-16 00:00:00+00:00,5.90625,6.0,5.90625,3.0994362831115723,33200,0.0,
