date,PSMT_Open,PSMT_High,PSMT_Low,PSMT_Close,PSMT_Volume,PSMT_Dividends,PSMT_Stock Splits
1998-03-25 00:00:00+00:00,16.0,16.0625,16.0,12.716609001159668,2500,0.0,
1998-03-26 00:00:00+00:00,16.0,16.125,16.0,12.815956115722656,6100,0.0,
1998-03-27 00:00:00+00:00,16.0625,16.125,16.0625,12.76628303527832,5100,0.0,
1998-03-30 00:00:00+00:00,16.4375,16.4375,16.0,12.76628303527832,9900,0.0,
1998-03-31 00:00:00+00:00,16.0625,16.125,16.0625,12.815956115722656,9900,0.0,
1998-04-01 00:00:00+00:00,16.0,16.0,16.0,12.716609001159668,200,0.0,
1998-04-02 00:00:00+00:00,16.0,16.0,16.0,12.716609001159668,1700,0.0,
1998-04-03 00:00:00+00:00,15.75,15.75,15.75,12.51790714263916,200,0.0,
1998-04-06 00:00:00+00:00,15.75,15.75,15.6875,12.51790714263916,2400,0.0,
1998-04-07 00:00:00+00:00,15.75,15.875,15.6875,12.617257118225098,1800,0.0,
1998-04-08 00:00:00+00:00,15.6875,15.6875,15.6875,12.468236923217772,600,0.0,
1998-04-09 00:00:00+00:00,15.6875,15.75,15.6875,12.468236923217772,4800,0.0,
1998-04-13 00:00:00+00:00,15.6875,15.828125,15.625,12.418563842773438,10400,0.0,
1998-04-14 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,600,0.0,
1998-04-15 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,700,0.0,
1998-04-16 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,3200,0.0,
1998-04-17 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,1600,0.0,
1998-04-20 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,600,0.0,
1998-04-21 00:00:00+00:00,15.625,15.75,15.625,12.418563842773438,23200,0.0,
1998-04-22 00:00:00+00:00,15.625,15.9375,15.625,12.66693115234375,3900,0.0,
1998-04-23 00:00:00+00:00,15.875,16.0,15.625,12.716609001159668,7200,0.0,
1998-04-24 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,300,0.0,
1998-04-27 00:00:00+00:00,15.625,16.0,15.625,12.716609001159668,700,0.0,
1998-04-28 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,100,0.0,
1998-04-29 00:00:00+00:00,15.625,16.0,15.625,12.418563842773438,7500,0.0,
1998-04-30 00:00:00+00:00,16.0,16.0,15.75,12.716609001159668,4200,0.0,
1998-05-01 00:00:00+00:00,16.21875,16.21875,16.21875,12.890467643737791,100,0.0,
1998-05-04 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,300,0.0,
1998-05-05 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,600,0.0,
1998-05-06 00:00:00+00:00,15.8125,15.8125,15.8125,12.567585945129396,1100,0.0,
1998-05-07 00:00:00+00:00,15.8125,15.8125,15.8125,12.567585945129396,100,0.0,
1998-05-08 00:00:00+00:00,15.8125,15.8125,15.8125,12.567585945129396,100,0.0,
1998-05-11 00:00:00+00:00,15.875,15.875,15.8125,12.567585945129396,12500,0.0,
1998-05-12 00:00:00+00:00,15.8125,15.8125,15.8125,12.567585945129396,700,0.0,
1998-05-13 00:00:00+00:00,15.8125,15.8125,15.8125,12.567585945129396,700,0.0,
1998-05-14 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,200,0.0,
1998-05-15 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,2500,0.0,
1998-05-18 00:00:00+00:00,15.625,15.9375,15.5,12.66693115234375,72800,0.0,
1998-05-19 00:00:00+00:00,15.375,15.5,15.375,12.219865798950195,7100,0.0,
1998-05-20 00:00:00+00:00,15.5,15.5,15.375,12.319215774536133,18300,0.0,
1998-05-21 00:00:00+00:00,15.375,15.75,15.375,12.319215774536133,9400,0.0,
1998-05-22 00:00:00+00:00,15.375,15.5,15.375,12.219865798950195,47800,0.0,
1998-05-26 00:00:00+00:00,15.375,15.5625,15.375,12.219865798950195,6600,0.0,
1998-05-27 00:00:00+00:00,15.3125,15.5625,15.25,12.319215774536133,4900,0.0,
1998-05-28 00:00:00+00:00,15.25,15.5,15.25,12.319215774536133,2400,0.0,
1998-05-29 00:00:00+00:00,15.75,15.8125,15.375,12.418563842773438,2800,0.0,
1998-06-01 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,0,0.0,
1998-06-02 00:00:00+00:00,16.0,16.125,15.5,12.716609001159668,3500,0.0,
1998-06-03 00:00:00+00:00,16.0,16.125,15.875,12.716609001159668,4200,0.0,
1998-06-04 00:00:00+00:00,16.125,16.25,16.125,12.915303230285645,2900,0.0,
1998-06-05 00:00:00+00:00,16.25,16.3125,16.25,12.96498203277588,10200,0.0,
1998-06-08 00:00:00+00:00,16.125,16.125,16.125,12.815956115722656,600,0.0,
1998-06-09 00:00:00+00:00,16.625,16.625,16.5,13.11400032043457,86700,0.0,
1998-06-10 00:00:00+00:00,16.5625,16.625,16.5,13.213353157043455,211600,0.0,
1998-06-11 00:00:00+00:00,16.625,16.625,16.609375,13.20093059539795,1400,0.0,
1998-06-12 00:00:00+00:00,16.5,16.5,16.375,13.11400032043457,232600,0.0,
1998-06-15 00:00:00+00:00,16.5,16.75,16.5,13.312701225280762,1000,0.0,
1998-06-16 00:00:00+00:00,16.25,16.625,16.25,13.11400032043457,1000,0.0,
1998-06-17 00:00:00+00:00,16.875,16.875,16.625,13.263021469116213,2400,0.0,
1998-06-18 00:00:00+00:00,16.375,17.0,16.375,13.213353157043455,2200,0.0,
1998-06-19 00:00:00+00:00,16.625,16.625,16.0,12.815956115722656,19500,0.0,
1998-06-22 00:00:00+00:00,16.5,16.5,16.0,12.716609001159668,600,0.0,
1998-06-23 00:00:00+00:00,16.0,16.125,15.875,12.716609001159668,4600,0.0,
1998-06-24 00:00:00+00:00,16.25,16.25,16.25,12.915303230285645,300,0.0,
1998-06-25 00:00:00+00:00,15.5625,15.5625,15.5625,12.368886947631836,100,0.0,
1998-06-26 00:00:00+00:00,16.0,16.0,16.0,12.716609001159668,2100,0.0,
1998-06-29 00:00:00+00:00,15.5,16.0,15.5,12.716609001159668,700,0.0,
1998-06-30 00:00:00+00:00,15.625,16.0625,15.625,12.76628303527832,20200,0.0,
1998-07-01 00:00:00+00:00,16.25,16.25,15.875,12.617257118225098,1900,0.0,
1998-07-02 00:00:00+00:00,16.25,16.5,15.5,12.716609001159668,4100,0.0,
1998-07-06 00:00:00+00:00,16.0,16.0,15.875,12.716609001159668,15700,0.0,
1998-07-07 00:00:00+00:00,15.9375,15.9375,15.875,12.617257118225098,500,0.0,
1998-07-08 00:00:00+00:00,15.875,16.75,15.875,12.617257118225098,1800,0.0,
1998-07-09 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,200,0.0,
1998-07-10 00:00:00+00:00,17.0,17.0,16.125,13.511395454406738,1600,0.0,
1998-07-13 00:00:00+00:00,17.0,17.125,16.875,13.511395454406738,3300,0.0,
1998-07-14 00:00:00+00:00,16.625,17.25,16.625,13.710092544555664,2000,0.0,
1998-07-15 00:00:00+00:00,16.625,17.25,16.625,13.710092544555664,14700,0.0,
1998-07-16 00:00:00+00:00,17.0,17.1875,17.0,13.61074161529541,3900,0.0,
1998-07-17 00:00:00+00:00,17.0,17.25,17.0,13.710092544555664,2700,0.0,
1998-07-20 00:00:00+00:00,17.5625,17.5625,17.125,13.61074161529541,33800,0.0,
1998-07-21 00:00:00+00:00,17.0,17.125,16.625,13.213353157043455,37600,0.0,
1998-07-22 00:00:00+00:00,17.125,17.125,16.5625,13.312701225280762,700,0.0,
1998-07-23 00:00:00+00:00,17.125,17.125,16.90625,13.436882972717283,2900,0.0,
1998-07-24 00:00:00+00:00,17.125,17.125,16.5625,13.263021469116213,12600,0.0,
1998-07-27 00:00:00+00:00,16.5,16.6875,16.5,13.263021469116213,1100,0.0,
1998-07-28 00:00:00+00:00,16.5,16.53125,16.375,13.138833999633787,1900,0.0,
1998-07-29 00:00:00+00:00,16.3125,16.375,16.3125,13.014652252197266,3400,0.0,
1998-07-30 00:00:00+00:00,16.375,16.375,16.375,13.014652252197266,0,0.0,
1998-07-31 00:00:00+00:00,16.375,16.375,16.375,13.014652252197266,0,0.0,
1998-08-03 00:00:00+00:00,16.1875,16.1875,15.625,12.418563842773438,2700,0.0,
1998-08-04 00:00:00+00:00,15.625,15.625,14.875,11.822470664978027,13900,0.0,
1998-08-05 00:00:00+00:00,15.5,15.5,14.5,11.524428367614746,4200,0.0,
1998-08-06 00:00:00+00:00,15.5,15.5,15.5,12.319215774536133,200,0.0,
1998-08-07 00:00:00+00:00,15.875,16.0,14.75,12.617257118225098,13100,0.0,
1998-08-10 00:00:00+00:00,16.0,16.0,15.875,12.716609001159668,20600,0.0,
1998-08-11 00:00:00+00:00,16.0,16.0,14.875,11.822470664978027,2400,0.0,
1998-08-12 00:00:00+00:00,16.25,16.25,15.625,12.815956115722656,24200,0.0,
1998-08-13 00:00:00+00:00,16.0,16.0625,16.0,12.76628303527832,400,0.0,
1998-08-14 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,700,0.0,
1998-08-17 00:00:00+00:00,15.875,15.875,15.875,12.617257118225098,700,0.0,
1998-08-18 00:00:00+00:00,16.375,16.375,16.25,12.915303230285645,2100,0.0,
1998-08-19 00:00:00+00:00,16.125,16.25,16.125,12.915303230285645,300,0.0,
1998-08-20 00:00:00+00:00,16.75,16.75,16.75,13.312701225280762,100,0.0,
1998-08-21 00:00:00+00:00,16.25,16.25,16.125,12.815956115722656,1800,0.0,
1998-08-24 00:00:00+00:00,16.125,16.125,16.125,12.815956115722656,1100,0.0,
1998-08-25 00:00:00+00:00,16.125,16.125,16.125,12.815956115722656,1000,0.0,
1998-08-26 00:00:00+00:00,16.0,16.125,15.625,12.418563842773438,659300,0.0,
1998-08-27 00:00:00+00:00,15.625,15.625,15.0,12.021167755126951,9900,0.0,
1998-08-28 00:00:00+00:00,15.125,15.125,14.875,11.822470664978027,1500,0.0,
1998-08-31 00:00:00+00:00,14.75,14.75,14.0,11.375402450561523,10800,0.0,
1998-09-01 00:00:00+00:00,14.25,14.25,14.125,11.226378440856934,200,0.0,
1998-09-02 00:00:00+00:00,15.0,15.0,15.0,11.921818733215332,600,0.0,
1998-09-03 00:00:00+00:00,14.25,15.0,14.25,11.921818733215332,400,0.0,
1998-09-04 00:00:00+00:00,14.25,14.25,14.25,11.325726509094238,3200,0.0,
1998-09-08 00:00:00+00:00,14.125,15.25,14.125,11.325726509094238,7600,0.0,
1998-09-09 00:00:00+00:00,14.875,14.875,14.5,11.623774528503418,3000,0.0,
1998-09-10 00:00:00+00:00,14.875,14.875,14.875,11.822470664978027,500,0.0,
1998-09-11 00:00:00+00:00,14.25,15.25,14.25,11.822470664978027,3100,0.0,
1998-09-14 00:00:00+00:00,15.25,15.25,14.875,11.822470664978027,7100,0.0,
1998-09-15 00:00:00+00:00,14.8125,15.0,14.8125,11.921818733215332,1300,0.0,
1998-09-16 00:00:00+00:00,15.125,15.125,14.375,11.72312068939209,13200,0.0,
1998-09-17 00:00:00+00:00,15.0,15.0,14.75,11.822470664978027,300100,0.0,
1998-09-18 00:00:00+00:00,15.125,15.125,15.125,12.021167755126951,100,0.0,
1998-09-21 00:00:00+00:00,14.25,14.5,14.25,11.425076484680176,1900,0.0,
1998-09-22 00:00:00+00:00,14.875,14.875,14.875,11.822470664978027,2100,0.0,
1998-09-23 00:00:00+00:00,14.875,15.125,14.875,12.021167755126951,200,0.0,
1998-09-24 00:00:00+00:00,14.875,15.125,14.875,12.021167755126951,20400,0.0,
1998-09-25 00:00:00+00:00,15.0,15.125,14.75,12.021167755126951,49500,0.0,
1998-09-28 00:00:00+00:00,14.625,14.625,14.625,11.623774528503418,600,0.0,
1998-09-29 00:00:00+00:00,14.625,15.5,14.625,12.219865798950195,338900,0.0,
1998-09-30 00:00:00+00:00,15.4375,15.625,15.3125,12.418563842773438,15600,0.0,
1998-10-01 00:00:00+00:00,15.5,15.625,15.5,12.418563842773438,4900,0.0,
1998-10-02 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,0,0.0,
1998-10-05 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,0,0.0,
1998-10-06 00:00:00+00:00,15.625,15.625,15.625,12.418563842773438,0,0.0,
1998-10-07 00:00:00+00:00,15.125,15.125,14.5,11.623774528503418,2500,0.0,
1998-10-08 00:00:00+00:00,14.875,14.875,14.875,11.822470664978027,700,0.0,
1998-10-09 00:00:00+00:00,15.0,15.0,15.0,11.921818733215332,600,0.0,
1998-10-12 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,200,0.0,
1998-10-13 00:00:00+00:00,14.875,15.375,14.5,11.822470664978027,1400,0.0,
1998-10-14 00:00:00+00:00,15.0,15.0,15.0,11.921818733215332,500,0.0,
1998-10-15 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,1100,0.0,
1998-10-16 00:00:00+00:00,14.125,14.125,14.125,11.226378440856934,400,0.0,
1998-10-19 00:00:00+00:00,14.125,14.125,14.125,11.226378440856934,0,0.0,
1998-10-20 00:00:00+00:00,14.5,14.5625,14.5,11.524428367614746,4800,0.0,
1998-10-21 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,0,0.0,
1998-10-22 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,0,0.0,
1998-10-23 00:00:00+00:00,14.5,14.5625,14.5,11.574098587036133,6500,0.0,
1998-10-26 00:00:00+00:00,14.5625,14.5625,14.5625,11.574098587036133,0,0.0,
1998-10-27 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,7400,0.0,
1998-10-28 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,2400,0.0,
1998-10-29 00:00:00+00:00,14.5,14.5,14.5,11.524428367614746,400,0.0,
1998-10-30 00:00:00+00:00,14.5,15.0,14.5,11.921818733215332,3300,0.0,
1998-11-02 00:00:00+00:00,14.5625,15.25,14.5625,11.921818733215332,8100,0.0,
1998-11-03 00:00:00+00:00,15.0,15.0625,15.0,11.971491813659668,5600,0.0,
1998-11-04 00:00:00+00:00,15.0625,15.0625,15.0625,11.971491813659668,0,0.0,
1998-11-05 00:00:00+00:00,14.8125,14.8125,14.8125,11.772797584533691,100,0.0,
1998-11-06 00:00:00+00:00,15.5,17.5,15.5,13.511395454406738,6800,0.0,
1998-11-09 00:00:00+00:00,17.5,17.5,15.625,12.617257118225098,6900,0.0,
1998-11-10 00:00:00+00:00,15.75,16.0,15.75,12.716609001159668,4200,0.0,
1998-11-11 00:00:00+00:00,16.25,16.25,15.5,12.51790714263916,2300,0.0,
1998-11-12 00:00:00+00:00,15.25,15.5,15.125,12.319215774536133,144100,0.0,
1998-11-13 00:00:00+00:00,16.375,16.375,15.5,12.319215774536133,800,0.0,
1998-11-16 00:00:00+00:00,15.0625,15.125,14.75,12.021167755126951,2900,0.0,
1998-11-17 00:00:00+00:00,15.125,15.125,15.125,12.021167755126951,0,0.0,
