date,AKR_Open,AKR_High,AKR_Low,AKR_Close,AKR_Volume,AKR_Dividends,AKR_Stock Splits
1993-09-08 00:00:00+00:00,19.125,19.25,18.875,3.574000597000122,8600,0.0,
1993-09-09 00:00:00+00:00,19.0,19.0,18.75,3.574000597000122,4800,0.0,
1993-09-10 00:00:00+00:00,18.625,19.125,18.625,3.621336698532105,17100,0.0,
1993-09-13 00:00:00+00:00,19.0,19.25,19.0,3.621336698532105,11200,0.0,
1993-09-14 00:00:00+00:00,19.0,19.125,18.875,3.621336698532105,10800,0.0,
1993-09-15 00:00:00+00:00,18.875,19.125,18.75,3.621336698532105,24500,0.0,
1993-09-16 00:00:00+00:00,19.25,19.375,19.0,3.597667694091797,26100,0.0,
1993-09-17 00:00:00+00:00,19.0,19.125,19.0,3.621336698532105,12700,0.0,
1993-09-20 00:00:00+00:00,19.0,19.125,19.0,3.621336698532105,14500,0.0,
1993-09-21 00:00:00+00:00,19.125,19.125,18.875,3.597667694091797,72100,0.0,
1993-09-22 00:00:00+00:00,18.875,19.0,18.875,3.597667694091797,19200,0.0,
1993-09-23 00:00:00+00:00,19.0,19.125,18.875,3.597667694091797,13600,0.0,
1993-09-24 00:00:00+00:00,19.0,19.0,18.75,3.574000597000122,35700,0.0,
1993-09-27 00:00:00+00:00,18.75,18.875,18.625,3.5503296852111816,9700,0.0,
1993-09-28 00:00:00+00:00,18.75,18.75,18.625,3.5266616344451904,14300,0.0,
1993-09-29 00:00:00+00:00,18.5,18.75,18.5,3.5503296852111816,67100,0.0,
1993-09-30 00:00:00+00:00,18.75,19.125,18.625,3.621336698532105,38300,0.0,
1993-10-01 00:00:00+00:00,19.0,19.25,19.0,3.645005941390991,66900,0.0,
1993-10-04 00:00:00+00:00,19.25,19.375,19.125,3.645005941390991,3900,0.0,
1993-10-05 00:00:00+00:00,19.125,19.375,19.125,3.621336698532105,15600,0.0,
1993-10-06 00:00:00+00:00,18.875,19.125,18.875,3.574000597000122,23300,0.0,
1993-10-07 00:00:00+00:00,18.75,19.125,18.75,3.597667694091797,44400,0.0,
1993-10-08 00:00:00+00:00,18.875,19.0,18.75,3.574000597000122,26400,0.0,
1993-10-11 00:00:00+00:00,18.75,18.875,18.5,3.502995729446411,29700,0.0,
1993-10-12 00:00:00+00:00,18.625,18.75,18.5,3.502995729446411,15000,0.0,
1993-10-13 00:00:00+00:00,18.625,18.625,18.5,3.5266616344451904,14800,0.0,
1993-10-14 00:00:00+00:00,18.5,18.625,18.125,3.4319865703582764,45300,0.0,
1993-10-15 00:00:00+00:00,18.125,18.25,18.0,3.455655813217163,14000,0.0,
1993-10-18 00:00:00+00:00,18.25,18.25,18.0,3.455655813217163,107700,0.0,
1993-10-19 00:00:00+00:00,18.25,18.25,18.125,3.455655813217163,75400,0.0,
1993-10-20 00:00:00+00:00,18.25,18.5,18.25,3.47932243347168,11200,0.0,
1993-10-21 00:00:00+00:00,18.375,18.5,18.25,3.47932243347168,46100,0.0,
1993-10-22 00:00:00+00:00,18.25,18.375,18.125,3.455655813217163,77400,0.0,
1993-10-25 00:00:00+00:00,18.125,18.375,18.125,3.47932243347168,6300,0.0,
1993-10-26 00:00:00+00:00,18.25,18.25,18.0,3.408318996429444,13900,0.0,
1993-10-27 00:00:00+00:00,17.625,17.625,16.75,3.218965768814087,185100,0.0,
1993-10-28 00:00:00+00:00,17.0,17.0,16.875,3.195298671722412,56000,0.0,
1993-10-29 00:00:00+00:00,16.875,16.875,16.75,3.1716301441192627,204800,0.0,
1993-11-01 00:00:00+00:00,16.75,17.25,16.75,3.195298671722412,161100,0.0,
1993-11-02 00:00:00+00:00,16.875,16.875,16.625,3.216580629348755,33300,0.36,
1993-11-03 00:00:00+00:00,16.5,16.625,16.125,3.1198413372039795,25800,0.0,
1993-11-04 00:00:00+00:00,16.0,16.0,15.75,3.047285795211792,18100,0.0,
1993-11-05 00:00:00+00:00,15.75,15.75,15.125,3.047285795211792,77500,0.0,
1993-11-08 00:00:00+00:00,15.75,16.0,15.625,3.0714709758758545,21300,0.0,
1993-11-09 00:00:00+00:00,15.875,16.25,15.875,3.144026756286621,15800,0.0,
1993-11-10 00:00:00+00:00,16.375,16.375,15.875,3.0714709758758545,41300,0.0,
1993-11-11 00:00:00+00:00,15.875,16.0,15.875,3.095655918121338,99900,0.0,
1993-11-12 00:00:00+00:00,15.875,15.875,15.75,3.0714709758758545,16700,0.0,
1993-11-15 00:00:00+00:00,15.875,16.0,15.875,3.0714709758758545,59900,0.0,
1993-11-16 00:00:00+00:00,16.0,16.0,15.375,2.9989166259765625,21100,0.0,
1993-11-17 00:00:00+00:00,15.5,15.625,15.125,2.974730968475342,110000,0.0,
1993-11-18 00:00:00+00:00,15.375,15.375,15.375,2.974730968475342,56100,0.0,
1993-11-19 00:00:00+00:00,15.375,15.375,15.125,2.950546264648437,15300,0.0,
1993-11-22 00:00:00+00:00,15.0,15.0,14.75,2.8538079261779785,22100,0.0,
1993-11-23 00:00:00+00:00,14.625,14.875,14.5,2.8538079261779785,252000,0.0,
1993-11-24 00:00:00+00:00,14.875,14.875,14.5,2.8296236991882324,287600,0.0,
1993-11-26 00:00:00+00:00,14.625,14.75,14.625,2.8538079261779785,7800,0.0,
1993-11-29 00:00:00+00:00,14.875,15.25,14.75,2.950546264648437,91200,0.0,
1993-11-30 00:00:00+00:00,15.375,15.625,15.125,3.0231003761291504,48200,0.0,
1993-12-01 00:00:00+00:00,15.5,15.625,15.5,2.9989166259765625,40300,0.0,
1993-12-02 00:00:00+00:00,15.625,15.75,15.625,3.047285795211792,68300,0.0,
1993-12-03 00:00:00+00:00,15.875,15.875,15.75,3.047285795211792,14800,0.0,
1993-12-06 00:00:00+00:00,15.75,15.75,15.375,3.0231003761291504,14000,0.0,
1993-12-07 00:00:00+00:00,15.5,15.625,15.375,2.9989166259765625,25400,0.0,
1993-12-08 00:00:00+00:00,15.375,15.75,15.375,3.0231003761291504,31300,0.0,
1993-12-09 00:00:00+00:00,15.75,15.75,15.25,2.9989166259765625,42200,0.0,
1993-12-10 00:00:00+00:00,15.25,15.625,15.25,3.0231003761291504,30800,0.0,
1993-12-13 00:00:00+00:00,15.375,15.375,15.125,2.974730968475342,19200,0.0,
1993-12-14 00:00:00+00:00,15.5,15.5,14.75,2.8538079261779785,55000,0.0,
1993-12-15 00:00:00+00:00,14.75,14.75,14.5,2.805438280105591,37800,0.0,
1993-12-16 00:00:00+00:00,14.625,15.25,14.625,2.877993583679199,36400,0.0,
1993-12-17 00:00:00+00:00,14.75,15.125,14.625,2.9263627529144287,54400,0.0,
1993-12-20 00:00:00+00:00,15.25,15.375,14.875,2.902177333831787,42300,0.0,
1993-12-21 00:00:00+00:00,14.75,14.75,14.375,2.805438280105591,50600,0.0,
1993-12-22 00:00:00+00:00,14.5,14.5,14.25,2.7812535762786865,38200,0.0,
1993-12-23 00:00:00+00:00,14.25,14.5,14.25,2.7812535762786865,50000,0.0,
1993-12-27 00:00:00+00:00,14.375,14.5,14.25,2.805438280105591,31300,0.0,
1993-12-28 00:00:00+00:00,14.5,14.625,14.375,2.8296236991882324,25100,0.0,
1993-12-29 00:00:00+00:00,14.625,14.75,14.375,2.805438280105591,69900,0.0,
1993-12-30 00:00:00+00:00,14.375,14.625,14.125,2.8296236991882324,337500,0.0,
1993-12-31 00:00:00+00:00,14.625,14.75,14.5,2.805438280105591,104900,0.0,
1994-01-03 00:00:00+00:00,14.75,15.125,14.75,2.902177333831787,21700,0.0,
1994-01-04 00:00:00+00:00,15.125,15.125,14.75,2.902177333831787,60000,0.0,
1994-01-05 00:00:00+00:00,15.125,15.125,14.875,2.877993583679199,11100,0.0,
1994-01-06 00:00:00+00:00,15.0,15.375,14.875,2.877993583679199,20000,0.0,
1994-01-07 00:00:00+00:00,14.75,14.875,14.625,2.8538079261779785,20200,0.0,
1994-01-10 00:00:00+00:00,14.75,14.75,14.625,2.8296236991882324,8800,0.0,
1994-01-11 00:00:00+00:00,14.75,14.75,14.625,2.8296236991882324,18200,0.0,
1994-01-12 00:00:00+00:00,14.625,14.625,14.375,2.8296236991882324,33400,0.0,
1994-01-13 00:00:00+00:00,14.75,14.875,14.25,2.757070541381836,96700,0.0,
1994-01-14 00:00:00+00:00,14.25,14.375,14.125,2.73288369178772,22700,0.0,
1994-01-17 00:00:00+00:00,14.25,14.25,14.125,2.73288369178772,27200,0.0,
1994-01-18 00:00:00+00:00,14.125,14.25,14.125,2.73288369178772,48900,0.0,
1994-01-19 00:00:00+00:00,14.0,14.25,14.0,2.757070541381836,12300,0.0,
1994-01-20 00:00:00+00:00,14.25,14.375,14.125,2.73288369178772,81900,0.0,
1994-01-21 00:00:00+00:00,14.25,14.25,14.0,2.708698034286499,37400,0.0,
1994-01-24 00:00:00+00:00,14.0,14.375,14.0,2.757070541381836,30900,0.0,
1994-01-25 00:00:00+00:00,14.375,15.0,14.375,2.877993583679199,87000,0.0,
1994-01-26 00:00:00+00:00,14.875,15.0,14.75,2.902177333831787,52600,0.0,
1994-01-27 00:00:00+00:00,15.0,15.0,14.625,2.8296236991882324,21700,0.0,
1994-01-28 00:00:00+00:00,14.75,14.75,14.5,2.805438280105591,50400,0.0,
1994-01-31 00:00:00+00:00,14.625,15.0,14.5,2.877993583679199,102800,0.0,
1994-02-01 00:00:00+00:00,14.875,15.0,14.875,2.902177333831787,46000,0.0,
1994-02-02 00:00:00+00:00,14.875,15.0,14.875,2.902177333831787,54000,0.0,
1994-02-03 00:00:00+00:00,15.0,15.0,14.75,2.8538079261779785,27300,0.0,
1994-02-04 00:00:00+00:00,14.75,14.875,14.75,2.877993583679199,25400,0.0,
1994-02-07 00:00:00+00:00,14.875,14.875,14.75,2.877993583679199,18500,0.0,
1994-02-08 00:00:00+00:00,14.875,14.875,14.875,2.877993583679199,41900,0.0,
1994-02-09 00:00:00+00:00,14.625,14.875,14.625,2.924588680267334,21800,0.36,
1994-02-10 00:00:00+00:00,14.75,14.75,14.5,2.924588680267334,12500,0.0,
1994-02-11 00:00:00+00:00,14.75,14.75,14.75,2.924588680267334,15500,0.0,
1994-02-14 00:00:00+00:00,14.75,14.875,14.625,2.924588680267334,37700,0.0,
1994-02-15 00:00:00+00:00,14.75,14.75,14.5,2.875018835067749,56100,0.0,
1994-02-16 00:00:00+00:00,14.375,14.625,14.375,2.875018835067749,66000,0.0,
1994-02-17 00:00:00+00:00,14.625,14.625,14.5,2.899803876876831,16200,0.0,
1994-02-18 00:00:00+00:00,14.5,14.625,14.375,2.899803876876831,12500,0.0,
1994-02-22 00:00:00+00:00,14.625,14.75,14.5,2.899803876876831,70200,0.0,
1994-02-23 00:00:00+00:00,14.625,14.75,14.5,2.899803876876831,125100,0.0,
1994-02-24 00:00:00+00:00,14.75,14.875,14.75,2.9493730068206787,28900,0.0,
1994-02-25 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,69600,0.0,
1994-02-28 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,15600,0.0,
1994-03-01 00:00:00+00:00,14.75,14.875,14.75,2.9493730068206787,21700,0.0,
1994-03-02 00:00:00+00:00,14.75,14.875,14.75,2.9493730068206787,26900,0.0,
1994-03-03 00:00:00+00:00,14.75,14.75,14.625,2.924588680267334,42000,0.0,
1994-03-04 00:00:00+00:00,14.875,14.875,14.75,2.924588680267334,19800,0.0,
1994-03-07 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,5400,0.0,
1994-03-08 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,11700,0.0,
1994-03-09 00:00:00+00:00,14.75,14.875,14.625,2.924588680267334,64000,0.0,
1994-03-10 00:00:00+00:00,14.75,14.75,14.5,2.875018835067749,33500,0.0,
1994-03-11 00:00:00+00:00,14.625,14.625,14.25,2.8502349853515625,66300,0.0,
1994-03-14 00:00:00+00:00,14.375,14.5,14.375,2.875018835067749,17600,0.0,
1994-03-15 00:00:00+00:00,14.5,14.5,14.25,2.8502349853515625,34800,0.0,
1994-03-16 00:00:00+00:00,14.375,14.375,14.25,2.8502349853515625,13500,0.0,
1994-03-17 00:00:00+00:00,14.375,14.625,14.375,2.899803876876831,134000,0.0,
1994-03-18 00:00:00+00:00,14.625,15.0,14.625,2.9741578102111816,149500,0.0,
1994-03-21 00:00:00+00:00,15.0,15.25,15.0,3.023726463317871,60300,0.0,
1994-03-22 00:00:00+00:00,15.25,15.5,15.25,3.0732951164245605,50200,0.0,
1994-03-23 00:00:00+00:00,15.75,15.75,15.625,3.122864007949829,3200,0.0,
1994-03-24 00:00:00+00:00,15.75,15.75,15.375,3.0732951164245605,21100,0.0,
1994-03-25 00:00:00+00:00,15.625,15.75,15.625,3.122864007949829,5000,0.0,
1994-03-28 00:00:00+00:00,15.75,15.75,15.625,3.122864007949829,46500,0.0,
1994-03-29 00:00:00+00:00,15.625,15.75,15.5,3.0980799198150635,24700,0.0,
1994-03-30 00:00:00+00:00,15.5,15.625,15.5,3.0732951164245605,20300,0.0,
1994-03-31 00:00:00+00:00,15.5,15.625,15.375,3.0980799198150635,71900,0.0,
1994-04-04 00:00:00+00:00,15.5,15.625,15.25,3.0732951164245605,18500,0.0,
1994-04-05 00:00:00+00:00,15.5,15.75,15.5,3.122864007949829,61800,0.0,
1994-04-06 00:00:00+00:00,15.625,15.875,15.625,3.0980799198150635,81500,0.0,
1994-04-07 00:00:00+00:00,15.625,15.75,15.625,3.122864007949829,9200,0.0,
1994-04-08 00:00:00+00:00,15.75,15.875,15.75,3.147648572921753,11700,0.0,
1994-04-11 00:00:00+00:00,15.75,15.75,15.625,3.0980799198150635,3000,0.0,
1994-04-12 00:00:00+00:00,15.625,15.625,15.5,3.0732951164245605,23700,0.0,
1994-04-13 00:00:00+00:00,15.5,15.5,15.5,3.0732951164245605,5200,0.0,
1994-04-14 00:00:00+00:00,15.625,15.625,15.625,3.0980799198150635,1200,0.0,
1994-04-15 00:00:00+00:00,15.5,15.5,15.25,3.048510789871216,49600,0.0,
1994-04-18 00:00:00+00:00,15.5,15.5,15.125,3.023726463317871,28400,0.0,
1994-04-19 00:00:00+00:00,15.25,15.25,15.0,2.9989421367645264,6800,0.0,
1994-04-20 00:00:00+00:00,15.125,15.125,14.875,2.9493730068206787,49500,0.0,
1994-04-21 00:00:00+00:00,15.0,15.0,14.875,2.9493730068206787,11900,0.0,
1994-04-22 00:00:00+00:00,15.0,15.0,14.75,2.924588680267334,53200,0.0,
1994-04-25 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,6700,0.0,
1994-04-26 00:00:00+00:00,14.875,14.875,14.625,2.9493730068206787,7300,0.0,
1994-04-28 00:00:00+00:00,14.875,14.875,14.625,2.9493730068206787,6100,0.0,
1994-04-29 00:00:00+00:00,14.625,14.75,14.625,2.924588680267334,112500,0.0,
1994-05-02 00:00:00+00:00,14.875,14.875,14.75,2.9493730068206787,105700,0.0,
1994-05-03 00:00:00+00:00,14.875,14.875,14.875,2.9493730068206787,0,0.0,
1994-05-04 00:00:00+00:00,14.875,15.0,14.75,2.9493730068206787,22300,0.0,
1994-05-05 00:00:00+00:00,14.875,15.0,14.875,2.9741578102111816,7400,0.0,
1994-05-06 00:00:00+00:00,14.875,15.0,14.875,2.9741578102111816,3600,0.0,
1994-05-09 00:00:00+00:00,15.0,15.0,14.875,2.9741578102111816,13400,0.0,
1994-05-10 00:00:00+00:00,14.875,15.0,14.875,2.9741578102111816,3300,0.0,
1994-05-11 00:00:00+00:00,14.875,15.0,14.875,2.9741578102111816,3900,0.0,
1994-05-12 00:00:00+00:00,15.0,15.0,14.875,2.9741578102111816,24400,0.0,
1994-05-13 00:00:00+00:00,15.0,15.0,14.875,2.9741578102111816,1100,0.0,
1994-05-16 00:00:00+00:00,14.5,14.625,14.375,2.9457151889801025,10500,0.36,
1994-05-17 00:00:00+00:00,14.5,14.75,14.5,2.9711101055145264,39400,0.0,
1994-05-18 00:00:00+00:00,14.75,14.75,14.625,2.996504306793213,2400,0.0,
1994-05-19 00:00:00+00:00,14.625,14.75,14.5,2.996504306793213,5800,0.0,
1994-05-20 00:00:00+00:00,14.75,14.875,14.75,2.996504306793213,2600,0.0,
1994-05-23 00:00:00+00:00,14.75,15.0,14.75,3.021898031234741,23400,0.0,
1994-05-24 00:00:00+00:00,15.0,15.125,14.875,3.072687864303589,87500,0.0,
1994-05-25 00:00:00+00:00,15.125,15.125,14.875,3.0472919940948486,49000,0.0,
1994-05-26 00:00:00+00:00,14.875,15.0,14.875,3.0472919940948486,58700,0.0,
1994-05-27 00:00:00+00:00,15.0,15.0,14.875,3.021898031234741,10300,0.0,
1994-05-31 00:00:00+00:00,14.75,14.875,14.75,3.021898031234741,20100,0.0,
1994-06-01 00:00:00+00:00,14.875,14.875,14.75,3.021898031234741,37500,0.0,
1994-06-02 00:00:00+00:00,14.875,14.875,14.75,3.021898031234741,7500,0.0,
1994-06-03 00:00:00+00:00,14.75,14.75,14.625,2.996504306793213,40300,0.0,
1994-06-06 00:00:00+00:00,14.75,14.875,14.75,3.021898031234741,21900,0.0,
1994-06-07 00:00:00+00:00,14.875,14.875,14.75,3.021898031234741,10800,0.0,
1994-06-08 00:00:00+00:00,14.75,14.875,14.625,2.9711101055145264,30500,0.0,
1994-06-09 00:00:00+00:00,14.75,14.875,14.625,3.021898031234741,12300,0.0,
1994-06-10 00:00:00+00:00,14.75,14.875,14.75,2.996504306793213,2500,0.0,
1994-06-13 00:00:00+00:00,14.875,14.875,14.625,2.9711101055145264,25600,0.0,
1994-06-14 00:00:00+00:00,14.75,14.875,14.625,3.021898031234741,9200,0.0,
1994-06-15 00:00:00+00:00,14.875,14.875,14.75,2.996504306793213,15000,0.0,
1994-06-16 00:00:00+00:00,14.75,14.75,14.625,2.996504306793213,10100,0.0,
1994-06-17 00:00:00+00:00,14.75,14.75,14.625,2.9711101055145264,32700,0.0,
1994-06-20 00:00:00+00:00,14.5,14.5,14.5,2.9457151889801025,26800,0.0,
1994-06-21 00:00:00+00:00,14.625,14.625,14.5,2.9457151889801025,7900,0.0,
1994-06-22 00:00:00+00:00,14.5,14.625,14.375,2.920321464538574,30300,0.0,
1994-06-23 00:00:00+00:00,14.5,14.5,14.375,2.9457151889801025,8300,0.0,
1994-06-24 00:00:00+00:00,14.375,14.375,14.375,2.920321464538574,34200,0.0,
1994-06-27 00:00:00+00:00,14.5,14.5,14.375,2.9457151889801025,7700,0.0,
1994-06-28 00:00:00+00:00,14.375,14.5,14.125,2.869532346725464,101800,0.0,
1994-06-29 00:00:00+00:00,14.125,14.125,13.875,2.844139575958252,58000,0.0,
1994-06-30 00:00:00+00:00,14.0,14.375,13.875,2.920321464538574,24600,0.0,
1994-07-01 00:00:00+00:00,14.5,14.5,14.25,2.920321464538574,11400,0.0,
1994-07-05 00:00:00+00:00,14.375,14.5,14.375,2.920321464538574,3100,0.0,
1994-07-06 00:00:00+00:00,14.375,14.5,14.375,2.9457151889801025,12000,0.0,
1994-07-07 00:00:00+00:00,14.375,14.75,14.375,2.9711101055145264,16200,0.0,
1994-07-08 00:00:00+00:00,14.625,14.75,14.5,2.996504306793213,23000,0.0,
1994-07-11 00:00:00+00:00,14.625,14.875,14.5,2.9711101055145264,26200,0.0,
1994-07-12 00:00:00+00:00,14.5,14.625,14.5,2.9711101055145264,34100,0.0,
1994-07-13 00:00:00+00:00,14.75,14.75,14.0,2.894928455352783,63400,0.0,
1994-07-14 00:00:00+00:00,14.375,14.375,14.375,2.920321464538574,3800,0.0,
1994-07-15 00:00:00+00:00,14.5,14.75,14.5,2.996504306793213,33100,0.0,
1994-07-18 00:00:00+00:00,14.875,15.0,14.5,2.9457151889801025,21500,0.0,
1994-07-19 00:00:00+00:00,14.5,14.625,14.5,2.9457151889801025,7800,0.0,
1994-07-20 00:00:00+00:00,14.5,14.5,14.5,2.9457151889801025,600,0.0,
1994-07-21 00:00:00+00:00,14.5,14.5,14.5,2.9457151889801025,1700,0.0,
1994-07-22 00:00:00+00:00,14.375,14.375,14.25,2.894928455352783,1800,0.0,
1994-07-25 00:00:00+00:00,14.25,14.25,14.25,2.894928455352783,100,0.0,
1994-07-26 00:00:00+00:00,14.25,14.25,13.75,2.869532346725464,87700,0.0,
1994-07-27 00:00:00+00:00,14.0,14.125,14.0,2.844139575958252,7700,0.0,
1994-07-28 00:00:00+00:00,13.875,14.0,13.875,2.8187448978424072,4900,0.0,
1994-07-29 00:00:00+00:00,14.0,14.0,13.875,2.844139575958252,6700,0.0,
1994-08-01 00:00:00+00:00,14.0,14.0,13.875,2.8187448978424072,700,0.0,
1994-08-02 00:00:00+00:00,13.875,14.0,13.875,2.844139575958252,5300,0.0,
1994-08-03 00:00:00+00:00,13.875,14.0,13.875,2.844139575958252,8600,0.0,
1994-08-04 00:00:00+00:00,14.0,14.0,13.875,2.844139575958252,6300,0.0,
1994-08-05 00:00:00+00:00,14.0,14.0,14.0,2.844139575958252,16700,0.0,
1994-08-08 00:00:00+00:00,14.0,14.0,13.875,2.8187448978424072,15800,0.0,
1994-08-09 00:00:00+00:00,13.875,14.0,13.875,2.844139575958252,30600,0.0,
1994-08-10 00:00:00+00:00,14.0,14.0,13.75,2.8187448978424072,77500,0.0,
1994-08-11 00:00:00+00:00,13.875,13.875,13.75,2.8187448978424072,15200,0.0,
