date,PLUS_Open,PLUS_High,PLUS_Low,PLUS_Close,PLUS_Volume,PLUS_Dividends,PLUS_Stock Splits
1997-03-19 00:00:00+00:00,2.8125,2.8125,2.8125,2.647214412689209,0,0.0,
1997-03-20 00:00:00+00:00,2.75,2.78125,2.75,2.588387489318848,10400,0.0,
1997-03-21 00:00:00+00:00,2.75,2.8125,2.75,2.588387489318848,64800,0.0,
1997-03-24 00:00:00+00:00,2.75,2.78125,2.75,2.6178009510040283,8400,0.0,
1997-03-25 00:00:00+00:00,2.75,2.78125,2.75,2.588387489318848,43200,0.0,
1997-03-26 00:00:00+00:00,2.75,3.0,2.75,2.6030941009521484,108400,0.0,
1997-03-27 00:00:00+00:00,2.75,2.78125,2.75,2.588387489318848,114800,0.0,
1997-03-31 00:00:00+00:00,2.75,3.0,2.75,2.823695421218872,8800,0.0,
1997-04-01 00:00:00+00:00,2.75,2.875,2.75,2.588387489318848,39600,0.0,
1997-04-02 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-03 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-04 00:00:00+00:00,2.6875,2.75,2.6875,2.588387489318848,20000,0.0,
1997-04-07 00:00:00+00:00,2.8125,2.8125,2.6875,2.588387489318848,12000,0.0,
1997-04-08 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-09 00:00:00+00:00,2.9375,2.9375,2.90625,2.735454797744751,40000,0.0,
1997-04-10 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,18000,0.0,
1997-04-11 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,8800,0.0,
1997-04-14 00:00:00+00:00,2.75,2.78125,2.75,2.6030941009521484,181600,0.0,
1997-04-15 00:00:00+00:00,2.75,2.84375,2.75,2.6766278743743896,98400,0.0,
1997-04-16 00:00:00+00:00,2.75,2.75,2.71875,2.588387489318848,132400,0.0,
1997-04-17 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-18 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-21 00:00:00+00:00,2.75,2.75,2.75,2.588387489318848,0,0.0,
1997-04-22 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,12000,0.0,
1997-04-23 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,0,0.0,
1997-04-24 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,0,0.0,
1997-04-25 00:00:00+00:00,2.75,2.75,2.6875,2.5295603275299072,17600,0.0,
1997-04-28 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,0,0.0,
1997-04-29 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,0,0.0,
1997-04-30 00:00:00+00:00,2.6875,2.6875,2.6875,2.5295603275299072,2000,0.0,
1997-05-01 00:00:00+00:00,2.75,2.78125,2.75,2.588387489318848,600000,0.0,
1997-05-02 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,4000,0.0,
1997-05-05 00:00:00+00:00,2.9375,2.9375,2.8125,2.764868259429932,8800,0.0,
1997-05-06 00:00:00+00:00,2.875,2.9375,2.875,2.764868259429932,7600,0.0,
1997-05-07 00:00:00+00:00,3.0625,3.0625,2.875,2.7060413360595703,1600,0.0,
1997-05-08 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,400,0.0,
1997-05-09 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,800,0.0,
1997-05-12 00:00:00+00:00,2.875,3.0625,2.875,2.823695421218872,19600,0.0,
1997-05-13 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,0,0.0,
1997-05-14 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,3200,0.0,
1997-05-15 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,0,0.0,
1997-05-16 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,1600,0.0,
1997-05-19 00:00:00+00:00,3.125,3.125,3.03125,2.8531088829040527,3600,0.0,
1997-05-20 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,800,0.0,
1997-05-21 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,0,0.0,
1997-05-22 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,0,0.0,
1997-05-23 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,0,0.0,
1997-05-27 00:00:00+00:00,2.875,2.90625,2.875,2.7060413360595703,280000,0.0,
1997-05-28 00:00:00+00:00,2.90625,2.9375,2.875,2.7060413360595703,221600,0.0,
1997-05-29 00:00:00+00:00,2.9375,3.0625,2.875,2.7942819595336914,21600,0.0,
1997-05-30 00:00:00+00:00,3.0625,3.0625,3.0,2.823695421218872,12000,0.0,
1997-06-02 00:00:00+00:00,3.125,3.3125,3.0,3.117830276489258,77200,0.0,
1997-06-03 00:00:00+00:00,3.125,3.3125,3.125,3.117830276489258,16000,0.0,
1997-06-04 00:00:00+00:00,3.40625,3.40625,3.1875,3.000176429748535,17600,0.0,
1997-06-05 00:00:00+00:00,3.3125,3.4375,3.25,3.176657199859619,43200,0.0,
1997-06-06 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,3200,0.0,
1997-06-09 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,400,0.0,
1997-06-10 00:00:00+00:00,3.3125,3.375,3.3125,3.176657199859619,16000,0.0,
1997-06-11 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,0,0.0,
1997-06-12 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,4000,0.0,
1997-06-13 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-06-16 00:00:00+00:00,3.3125,3.375,3.25,3.0590033531188965,24000,0.0,
1997-06-17 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,80000,0.0,
1997-06-18 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,0,0.0,
1997-06-19 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,0,0.0,
1997-06-20 00:00:00+00:00,3.21875,3.21875,3.21875,3.029589891433716,80000,0.0,
1997-06-23 00:00:00+00:00,3.1875,3.21875,3.1875,3.029589891433716,13600,0.0,
1997-06-24 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,1200,0.0,
1997-06-25 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,400,0.0,
1997-06-26 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,6000,0.0,
1997-06-27 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,40000,0.0,
1997-06-30 00:00:00+00:00,3.3125,3.3125,3.3125,3.117830276489258,1200,0.0,
1997-07-01 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,6400,0.0,
1997-07-02 00:00:00+00:00,3.21875,3.21875,3.1875,3.000176429748535,12800,0.0,
1997-07-03 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,0,0.0,
1997-07-07 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,1600,0.0,
1997-07-08 00:00:00+00:00,3.1875,3.1875,3.1875,3.000176429748535,1600,0.0,
1997-07-09 00:00:00+00:00,3.1875,3.3125,3.1875,3.117830276489258,85600,0.0,
1997-07-10 00:00:00+00:00,3.3125,3.3125,3.3125,3.117830276489258,0,0.0,
1997-07-11 00:00:00+00:00,3.375,3.375,3.25,3.0590033531188965,2400,0.0,
1997-07-14 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,4000,0.0,
1997-07-15 00:00:00+00:00,3.25,3.28125,3.25,3.088416814804077,160000,0.0,
1997-07-16 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,400,0.0,
1997-07-17 00:00:00+00:00,3.3125,3.3125,3.3125,3.117830276489258,2000,0.0,
1997-07-18 00:00:00+00:00,3.3125,3.3125,3.3125,3.117830276489258,0,0.0,
1997-07-21 00:00:00+00:00,3.3125,3.375,3.3125,3.176657199859619,84000,0.0,
1997-07-22 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,400,0.0,
1997-07-23 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-07-24 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-07-25 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-07-28 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,800,0.0,
1997-07-29 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,14000,0.0,
1997-07-30 00:00:00+00:00,3.28125,3.28125,3.25,3.0590033531188965,10400,0.0,
1997-07-31 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,800,0.0,
1997-08-01 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-08-04 00:00:00+00:00,3.3125,3.375,3.3125,3.176657199859619,60800,0.0,
1997-08-05 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,0,0.0,
1997-08-06 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,0,0.0,
1997-08-07 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,0,0.0,
1997-08-08 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,1600,0.0,
1997-08-11 00:00:00+00:00,3.4375,3.5,3.4375,3.294311285018921,2400,0.0,
1997-08-12 00:00:00+00:00,3.59375,3.59375,3.59375,3.382551670074463,2000,0.0,
1997-08-13 00:00:00+00:00,3.59375,3.59375,3.59375,3.382551670074463,0,0.0,
1997-08-14 00:00:00+00:00,3.59375,3.59375,3.59375,3.382551670074463,0,0.0,
1997-08-15 00:00:00+00:00,3.59375,3.59375,3.59375,3.382551670074463,0,0.0,
1997-08-18 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,4000,0.0,
1997-08-19 00:00:00+00:00,3.4375,3.4375,3.375,3.176657199859619,6000,0.0,
1997-08-20 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,0,0.0,
1997-08-21 00:00:00+00:00,3.375,3.5,3.375,3.294311285018921,3200,0.0,
1997-08-22 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,400,0.0,
1997-08-25 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-08-26 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-08-27 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,400,0.0,
1997-08-28 00:00:00+00:00,3.625,3.625,3.375,3.294311285018921,3600,0.0,
1997-08-29 00:00:00+00:00,3.5625,3.6875,3.5,3.470792293548584,12800,0.0,
1997-09-02 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,400,0.0,
1997-09-03 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,2000,0.0,
1997-09-04 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,20000,0.0,
1997-09-05 00:00:00+00:00,3.5,3.625,3.5,3.411965131759644,2000,0.0,
1997-09-08 00:00:00+00:00,3.4375,3.5625,3.3125,3.3531382083892822,124000,0.0,
1997-09-09 00:00:00+00:00,3.5625,3.5625,3.5625,3.3531382083892822,0,0.0,
1997-09-10 00:00:00+00:00,3.5,3.5,3.4375,3.23548436164856,40400,0.0,
1997-09-11 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,1200,0.0,
1997-09-12 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,0,0.0,
1997-09-15 00:00:00+00:00,3.625,3.625,3.46875,3.26489782333374,40000,0.0,
1997-09-16 00:00:00+00:00,3.34375,3.625,3.34375,3.294311285018921,88800,0.0,
1997-09-17 00:00:00+00:00,3.46875,3.5,3.46875,3.294311285018921,16800,0.0,
1997-09-18 00:00:00+00:00,3.3125,3.625,3.3125,3.411965131759644,1600,0.0,
1997-09-19 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,4000,0.0,
1997-09-22 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,1200,0.0,
1997-09-23 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,0,0.0,
1997-09-24 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,0,0.0,
1997-09-25 00:00:00+00:00,3.34375,3.40625,3.34375,3.2060706615448,44000,0.0,
1997-09-26 00:00:00+00:00,3.40625,3.40625,3.40625,3.2060706615448,0,0.0,
1997-09-29 00:00:00+00:00,3.625,3.625,3.5,3.294311285018921,7600,0.0,
1997-09-30 00:00:00+00:00,3.5,3.5,3.375,3.176657199859619,13600,0.0,
1997-10-01 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,1600,0.0,
1997-10-02 00:00:00+00:00,3.625,3.625,3.5625,3.3531382083892822,2800,0.0,
1997-10-03 00:00:00+00:00,3.6875,3.6875,3.6875,3.470792293548584,2400,0.0,
1997-10-06 00:00:00+00:00,3.6875,3.6875,3.65625,3.4413788318634038,11200,0.0,
1997-10-07 00:00:00+00:00,3.65625,3.65625,3.65625,3.4413788318634038,0,0.0,
1997-10-08 00:00:00+00:00,3.6875,3.6875,3.6875,3.470792293548584,4000,0.0,
1997-10-09 00:00:00+00:00,3.6875,3.6875,3.6875,3.470792293548584,0,0.0,
1997-10-10 00:00:00+00:00,3.6875,3.6875,3.4375,3.3531382083892822,12000,0.0,
1997-10-13 00:00:00+00:00,3.625,3.625,3.625,3.411965131759644,400,0.0,
1997-10-14 00:00:00+00:00,3.5625,3.5625,3.5,3.294311285018921,42000,0.0,
1997-10-15 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,6800,0.0,
1997-10-16 00:00:00+00:00,3.5,3.6875,3.5,3.294311285018921,5600,0.0,
1997-10-17 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-10-20 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-10-21 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-10-22 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,0,0.0,
1997-10-23 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,4000,0.0,
1997-10-24 00:00:00+00:00,3.625,3.6875,3.625,3.411965131759644,2800,0.0,
1997-10-27 00:00:00+00:00,3.6875,3.6875,3.625,3.411965131759644,4800,0.0,
1997-10-28 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,4000,0.0,
1997-10-29 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-10-30 00:00:00+00:00,3.6875,3.6875,3.5625,3.4413788318634038,28000,0.0,
1997-10-31 00:00:00+00:00,3.5625,3.5625,3.5625,3.3531382083892822,800,0.0,
1997-11-03 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,30000,0.0,
1997-11-04 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-05 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-06 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-07 00:00:00+00:00,3.5,3.5,3.5,3.294311285018921,800,0.0,
1997-11-10 00:00:00+00:00,3.375,3.375,3.375,3.176657199859619,1600,0.0,
1997-11-11 00:00:00+00:00,3.375,3.375,3.25,3.0590033531188965,16000,0.0,
1997-11-12 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-11-13 00:00:00+00:00,3.265625,3.265625,3.265625,3.0737099647521973,2000,0.0,
1997-11-14 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,800,0.0,
1997-11-17 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-18 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-19 00:00:00+00:00,3.4375,3.4375,3.4375,3.23548436164856,0,0.0,
1997-11-20 00:00:00+00:00,3.4375,3.4375,3.25,3.0590033531188965,21600,0.0,
1997-11-21 00:00:00+00:00,3.25,3.28125,3.15625,2.9707627296447754,42800,0.0,
1997-11-24 00:00:00+00:00,3.25,3.265625,3.234375,3.0442965030670166,10800,0.0,
1997-11-25 00:00:00+00:00,3.234375,3.234375,3.234375,3.0442965030670166,1600,0.0,
1997-11-26 00:00:00+00:00,3.234375,3.234375,3.234375,3.0442965030670166,0,0.0,
1997-11-28 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,4000,0.0,
1997-12-01 00:00:00+00:00,3.25,3.25,3.25,3.0590033531188965,0,0.0,
1997-12-02 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,6000,0.0,
1997-12-03 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,6000,0.0,
1997-12-04 00:00:00+00:00,3.0625,3.125,3.0625,2.9413492679595947,3600,0.0,
1997-12-05 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,8000,0.0,
1997-12-08 00:00:00+00:00,3.125,3.125,3.125,2.9413492679595947,0,0.0,
1997-12-09 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,400,0.0,
1997-12-10 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,0,0.0,
1997-12-11 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,8000,0.0,
1997-12-12 00:00:00+00:00,3.0625,3.0625,2.9375,2.764868259429932,8000,0.0,
1997-12-15 00:00:00+00:00,3.0,3.0625,3.0,2.8825223445892334,2000,0.0,
1997-12-16 00:00:00+00:00,3.0625,3.0625,3.0625,2.8825223445892334,0,0.0,
1997-12-17 00:00:00+00:00,2.9375,3.0,2.9375,2.764868259429932,11600,0.0,
1997-12-18 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,24000,0.0,
1997-12-19 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,15600,0.0,
1997-12-22 00:00:00+00:00,2.9375,3.1875,2.9375,3.000176429748535,6400,0.0,
1997-12-23 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,1200,0.0,
1997-12-24 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,0,0.0,
1997-12-26 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,0,0.0,
1997-12-29 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,0,0.0,
1997-12-30 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,20000,0.0,
1997-12-31 00:00:00+00:00,3.0,3.03125,3.0,2.8531088829040527,140000,0.0,
1998-01-02 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,400,0.0,
1998-01-05 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,0,0.0,
1998-01-06 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,6800,0.0,
1998-01-07 00:00:00+00:00,3.0625,3.0625,3.0,2.823695421218872,17200,0.0,
1998-01-08 00:00:00+00:00,3.0,3.0,3.0,2.823695421218872,6800,0.0,
1998-01-09 00:00:00+00:00,3.0,3.125,3.0,2.9413492679595947,16000,0.0,
1998-01-12 00:00:00+00:00,3.0,3.0,2.9375,2.764868259429932,46000,0.0,
1998-01-13 00:00:00+00:00,2.9375,2.9375,2.9375,2.764868259429932,0,0.0,
1998-01-14 00:00:00+00:00,2.875,2.875,2.875,2.7060413360595703,800,0.0,
1998-01-15 00:00:00+00:00,2.875,2.875,2.875,2.7060413360595703,0,0.0,
1998-01-16 00:00:00+00:00,2.875,2.875,2.875,2.7060413360595703,2000,0.0,
1998-01-20 00:00:00+00:00,2.875,2.875,2.875,2.7060413360595703,0,0.0,
1998-01-21 00:00:00+00:00,2.875,3.125,2.875,2.9413492679595947,1200,0.0,
