date,PEGA_Open,PEGA_High,PEGA_Low,PEGA_Close,PEGA_Volume,PEGA_Dividends,PEGA_Stock Splits
1996-08-21 00:00:00+00:00,8.1875,8.1875,7.6875,7.241739749908447,197800,0.0,
1996-08-22 00:00:00+00:00,7.9375,9.125,7.9375,8.391220092773438,116200,0.0,
1996-08-23 00:00:00+00:00,8.875,9.1875,8.875,8.333745956420898,73000,0.0,
1996-08-26 00:00:00+00:00,8.75,8.875,8.3125,7.701533317565918,86800,0.0,
1996-08-27 00:00:00+00:00,8.1875,8.25,8.0,7.471636772155762,57200,0.0,
1996-08-28 00:00:00+00:00,8.4375,9.125,8.4375,8.218795776367188,119800,0.0,
1996-08-29 00:00:00+00:00,8.9375,9.0,8.875,8.16132926940918,145600,0.0,
1996-08-30 00:00:00+00:00,9.0,9.0625,8.6875,8.333745956420898,129800,0.0,
1996-09-03 00:00:00+00:00,8.8125,9.25,8.8125,8.333745956420898,108600,0.0,
1996-09-04 00:00:00+00:00,9.25,9.25,9.0625,8.333745956420898,58800,0.0,
1996-09-05 00:00:00+00:00,9.125,9.125,9.0625,8.391220092773438,150200,0.0,
1996-09-06 00:00:00+00:00,9.0625,9.125,9.0625,8.391220092773438,3400,0.0,
1996-09-09 00:00:00+00:00,9.125,11.4375,9.0625,10.287869453430176,711000,0.0,
1996-09-10 00:00:00+00:00,11.125,11.3125,11.125,10.287869453430176,221200,0.0,
1996-09-11 00:00:00+00:00,11.1875,11.25,11.0,10.172917366027832,136200,0.0,
1996-09-12 00:00:00+00:00,11.125,11.125,10.9375,10.05797290802002,123000,0.0,
1996-09-13 00:00:00+00:00,11.0,11.0,10.75,9.885553359985352,142800,0.0,
1996-09-16 00:00:00+00:00,11.25,11.75,11.1875,10.690191268920898,357400,0.0,
1996-09-17 00:00:00+00:00,11.875,12.625,11.5625,10.632713317871094,141200,0.0,
1996-09-18 00:00:00+00:00,11.75,12.125,11.6875,10.920083999633787,269000,0.0,
1996-09-19 00:00:00+00:00,12.125,12.5,12.0,11.494824409484863,64000,0.0,
1996-09-20 00:00:00+00:00,12.5,12.5,12.0625,11.149979591369627,272800,0.0,
1996-09-23 00:00:00+00:00,12.0625,12.125,11.875,10.97756004333496,53400,0.0,
1996-09-24 00:00:00+00:00,11.9375,12.0625,11.75,10.805135726928713,11600,0.0,
1996-09-25 00:00:00+00:00,11.8125,12.0625,11.8125,11.03503131866455,83400,0.0,
1996-09-26 00:00:00+00:00,12.1875,13.375,12.1875,12.1845121383667,388800,0.0,
1996-09-27 00:00:00+00:00,13.375,13.375,13.0,11.954614639282228,576400,0.0,
1996-09-30 00:00:00+00:00,13.0625,13.5,13.0,11.954614639282228,236600,0.0,
1996-10-01 00:00:00+00:00,13.125,13.25,13.0625,12.127039909362791,203400,0.0,
1996-10-02 00:00:00+00:00,13.125,15.375,13.125,14.13863754272461,359600,0.0,
1996-10-03 00:00:00+00:00,15.5,15.5625,15.0625,14.023685455322266,162000,0.0,
1996-10-04 00:00:00+00:00,15.4375,15.4375,15.1875,14.081162452697754,62400,0.0,
1996-10-07 00:00:00+00:00,15.375,15.375,14.875,13.736316680908203,87000,0.0,
1996-10-08 00:00:00+00:00,14.9375,15.875,14.8125,14.598429679870604,52400,0.0,
1996-10-09 00:00:00+00:00,16.0,16.375,16.0,14.88579559326172,160800,0.0,
1996-10-10 00:00:00+00:00,16.1875,17.3125,16.0,15.632967948913574,240200,0.0,
1996-10-11 00:00:00+00:00,17.0,17.0,16.6875,15.34559440612793,144200,0.0,
1996-10-14 00:00:00+00:00,16.6875,17.0,16.6875,15.403066635131836,471200,0.0,
1996-10-15 00:00:00+00:00,16.875,16.875,16.625,15.518022537231444,292000,0.0,
1996-10-16 00:00:00+00:00,16.875,16.875,16.75,15.403066635131836,50800,0.0,
1996-10-17 00:00:00+00:00,16.8125,16.8125,16.5625,15.288119316101074,565000,0.0,
1996-10-18 00:00:00+00:00,16.75,16.75,16.3125,15.230646133422852,80400,0.0,
1996-10-21 00:00:00+00:00,16.5,16.5625,15.375,14.311057090759276,167000,0.0,
1996-10-22 00:00:00+00:00,15.3125,15.5625,13.8125,12.98915672302246,242200,0.0,
1996-10-23 00:00:00+00:00,13.9375,15.125,13.9375,13.736316680908203,364200,0.0,
1996-10-24 00:00:00+00:00,15.1875,17.0,15.1875,15.575489044189451,489600,0.0,
1996-10-25 00:00:00+00:00,16.9375,17.1875,16.75,15.460542678833008,141000,0.0,
1996-10-28 00:00:00+00:00,16.8125,16.8125,16.0,14.943273544311523,84000,0.0,
1996-10-29 00:00:00+00:00,16.0,16.1875,15.9375,14.65589714050293,41800,0.0,
1996-10-30 00:00:00+00:00,15.9375,15.9375,15.4375,14.196105003356934,23800,0.0,
1996-10-31 00:00:00+00:00,15.4375,15.5,15.0625,13.851263999938965,79600,0.0,
1996-11-01 00:00:00+00:00,15.3125,15.3125,14.75,13.67884349822998,100600,0.0,
1996-11-04 00:00:00+00:00,14.75,15.0,14.75,13.67884349822998,12600,0.0,
1996-11-05 00:00:00+00:00,14.75,14.75,14.1875,13.276519775390623,50000,0.0,
1996-11-06 00:00:00+00:00,14.3125,15.0,14.125,13.219050407409668,210400,0.0,
1996-11-07 00:00:00+00:00,14.125,14.8125,14.125,13.563899040222168,50600,0.0,
1996-11-08 00:00:00+00:00,14.625,15.9375,14.625,14.483479499816896,199000,0.0,
1996-11-11 00:00:00+00:00,15.6875,16.3125,15.6875,14.770851135253906,91800,0.0,
1996-11-12 00:00:00+00:00,16.0,16.625,16.0,15.0582275390625,73600,0.0,
1996-11-13 00:00:00+00:00,16.375,16.625,16.375,15.288119316101074,22600,0.0,
1996-11-14 00:00:00+00:00,16.625,17.0625,16.5,15.632967948913574,66000,0.0,
1996-11-15 00:00:00+00:00,17.5625,17.9375,17.3125,16.0352783203125,47200,0.0,
1996-11-18 00:00:00+00:00,17.5625,17.5625,16.375,15.230646133422852,349400,0.0,
1996-11-19 00:00:00+00:00,16.3125,16.4375,16.3125,15.000747680664062,31200,0.0,
1996-11-20 00:00:00+00:00,16.25,16.5,16.1875,14.88579559326172,103200,0.0,
1996-11-21 00:00:00+00:00,16.1875,16.25,14.8125,13.793787002563477,122000,0.0,
1996-11-22 00:00:00+00:00,14.8125,15.0625,14.8125,13.851263999938965,44800,0.0,
1996-11-25 00:00:00+00:00,15.0625,15.0625,14.8125,13.793787002563477,39600,0.0,
1996-11-26 00:00:00+00:00,14.875,15.125,14.875,13.793787002563477,50600,0.0,
1996-11-27 00:00:00+00:00,15.0,15.0,14.875,13.793787002563477,39200,0.0,
1996-11-29 00:00:00+00:00,14.875,15.0,14.875,13.736316680908203,15000,0.0,
1996-12-02 00:00:00+00:00,15.0,15.9375,14.875,14.65589714050293,41000,0.0,
1996-12-03 00:00:00+00:00,15.9375,17.1875,15.9375,15.575489044189451,62600,0.0,
1996-12-04 00:00:00+00:00,16.9375,17.0625,16.9375,15.575489044189451,15400,0.0,
1996-12-05 00:00:00+00:00,16.9375,17.3125,16.9375,15.747910499572754,11200,0.0,
1996-12-06 00:00:00+00:00,16.25,18.5,16.125,16.782440185546875,73200,0.0,
1996-12-09 00:00:00+00:00,18.375,18.375,17.1875,15.920332908630373,78200,0.0,
1996-12-10 00:00:00+00:00,17.5,18.4375,17.3125,16.954875946044922,58000,0.0,
1996-12-11 00:00:00+00:00,18.375,18.375,17.0,15.747910499572754,103400,0.0,
1996-12-12 00:00:00+00:00,16.875,16.875,16.375,15.173169136047363,55000,0.0,
1996-12-13 00:00:00+00:00,16.25,16.375,16.25,14.972007751464844,44800,0.0,
1996-12-16 00:00:00+00:00,16.25,16.25,14.3125,13.506422996520996,175200,0.0,
1996-12-17 00:00:00+00:00,14.375,16.125,14.1875,14.598429679870604,228400,0.0,
1996-12-18 00:00:00+00:00,16.0,16.125,15.5,14.253582000732422,120200,0.0,
1996-12-19 00:00:00+00:00,15.59375,15.6875,15.5625,14.311057090759276,55600,0.0,
1996-12-20 00:00:00+00:00,15.3125,15.625,15.0625,13.851263999938965,22800,0.0,
1996-12-23 00:00:00+00:00,15.0625,15.375,14.5,13.333995819091797,32800,0.0,
1996-12-24 00:00:00+00:00,14.8125,14.8125,14.5,13.333995819091797,5600,0.0,
1996-12-26 00:00:00+00:00,14.5,14.8125,14.5,13.621363639831545,6400,0.0,
1996-12-27 00:00:00+00:00,14.8125,14.8125,14.5,13.333995819091797,4200,0.0,
1996-12-30 00:00:00+00:00,14.8125,15.3125,14.5,13.793787002563477,120200,0.0,
1996-12-31 00:00:00+00:00,15.125,15.125,15.0,13.851263999938965,8800,0.0,
1997-01-02 00:00:00+00:00,15.0,15.125,13.9375,12.98915672302246,73600,0.0,
1997-01-03 00:00:00+00:00,14.1875,14.375,14.0,13.104095458984377,29400,0.0,
1997-01-06 00:00:00+00:00,14.0,14.8125,14.0,13.621363639831545,61800,0.0,
1997-01-07 00:00:00+00:00,15.0,15.8125,14.875,14.426007270812988,147400,0.0,
1997-01-08 00:00:00+00:00,15.625,16.8125,15.625,15.403066635131836,131200,0.0,
1997-01-09 00:00:00+00:00,16.875,18.0,16.875,15.862871170043944,188000,0.0,
1997-01-10 00:00:00+00:00,17.25,17.375,17.0,15.632967948913574,11800,0.0,
1997-01-13 00:00:00+00:00,17.0,17.0,15.75,14.713376998901367,95200,0.0,
1997-01-14 00:00:00+00:00,15.75,16.3125,15.6875,15.000747680664062,88000,0.0,
1997-01-15 00:00:00+00:00,16.25,16.25,15.9375,14.65589714050293,213000,0.0,
1997-01-16 00:00:00+00:00,16.125,16.375,15.75,14.74211311340332,305600,0.0,
1997-01-17 00:00:00+00:00,16.125,16.1875,15.6875,14.54094696044922,487600,0.0,
1997-01-20 00:00:00+00:00,15.6875,15.9375,15.6875,14.65589714050293,25200,0.0,
1997-01-21 00:00:00+00:00,15.5625,15.625,15.1875,13.994949340820312,157800,0.0,
1997-01-22 00:00:00+00:00,15.25,15.25,15.0625,13.90873908996582,93400,0.0,
1997-01-23 00:00:00+00:00,15.375,16.875,15.3125,14.713376998901367,2543200,0.0,
1997-01-24 00:00:00+00:00,16.25,17.0,16.0,15.518022537231444,535800,0.0,
1997-01-27 00:00:00+00:00,17.0,17.3125,16.8125,15.632967948913574,267000,0.0,
1997-01-28 00:00:00+00:00,17.125,18.875,17.0,16.782440185546875,1446000,0.0,
1997-01-29 00:00:00+00:00,18.25,18.375,17.875,16.839923858642578,157400,0.0,
1997-01-30 00:00:00+00:00,18.375,19.125,18.25,16.782440185546875,593800,0.0,
1997-01-31 00:00:00+00:00,18.375,18.875,18.25,17.357192993164062,188600,0.0,
1997-02-03 00:00:00+00:00,18.75,20.0,18.75,17.989402770996094,467600,0.0,
1997-02-04 00:00:00+00:00,19.625,19.625,18.5,17.24224853515625,186800,0.0,
1997-02-05 00:00:00+00:00,18.75,18.75,18.125,16.724977493286133,235600,0.0,
1997-02-06 00:00:00+00:00,18.25,18.3125,17.75,16.437591552734375,238400,0.0,
1997-02-07 00:00:00+00:00,18.1875,18.1875,17.875,16.724977493286133,277400,0.0,
1997-02-10 00:00:00+00:00,18.125,18.1875,16.6875,15.460542678833008,1013600,0.0,
1997-02-11 00:00:00+00:00,17.0,17.5625,16.6875,15.575489044189451,297600,0.0,
1997-02-12 00:00:00+00:00,17.0625,18.0,17.0625,16.55254554748535,347800,0.0,
1997-02-13 00:00:00+00:00,18.0,18.0,17.75,16.55254554748535,87000,0.0,
1997-02-14 00:00:00+00:00,17.8125,18.5625,17.625,16.782440185546875,390200,0.0,
1997-02-18 00:00:00+00:00,18.375,18.375,17.25,16.150230407714844,397200,0.0,
1997-02-19 00:00:00+00:00,17.4375,17.8125,17.3125,16.32265853881836,342600,0.0,
1997-02-20 00:00:00+00:00,17.6875,18.0,17.625,16.380130767822266,350400,0.0,
1997-02-21 00:00:00+00:00,17.625,17.625,15.125,14.54094696044922,405200,0.0,
1997-02-24 00:00:00+00:00,15.8125,15.8125,15.5,14.253582000732422,79000,0.0,
1997-02-25 00:00:00+00:00,15.5,15.625,15.0,13.793787002563477,189400,0.0,
1997-02-26 00:00:00+00:00,15.125,15.125,13.125,12.471884727478027,622200,0.0,
1997-02-27 00:00:00+00:00,13.5,13.875,11.875,11.149979591369627,377200,0.0,
1997-02-28 00:00:00+00:00,12.125,13.125,11.75,11.839669227600098,558000,0.0,
1997-03-03 00:00:00+00:00,12.9375,12.9375,11.625,11.09250545501709,270400,0.0,
1997-03-04 00:00:00+00:00,12.25,13.25,12.125,11.78219509124756,344200,0.0,
1997-03-05 00:00:00+00:00,13.0,13.125,12.875,11.89714527130127,395800,0.0,
1997-03-06 00:00:00+00:00,13.0,13.0,11.9375,11.09250545501709,425600,0.0,
1997-03-07 00:00:00+00:00,12.125,12.125,10.375,10.46029281616211,238000,0.0,
1997-03-10 00:00:00+00:00,11.375,11.375,10.0625,9.28207015991211,652800,0.0,
1997-03-11 00:00:00+00:00,9.8125,10.5,9.25,9.368287086486816,1885600,0.0,
1997-03-12 00:00:00+00:00,10.25,11.3125,9.9375,9.828079223632812,446600,0.0,
1997-03-13 00:00:00+00:00,10.75,10.875,10.375,9.713132858276367,253800,0.0,
1997-03-14 00:00:00+00:00,10.625,10.75,10.375,9.770602226257324,108600,0.0,
1997-03-17 00:00:00+00:00,10.4375,10.625,9.875,9.425755500793455,231600,0.0,
1997-03-18 00:00:00+00:00,10.5,10.5625,10.25,9.483232498168944,89400,0.0,
1997-03-19 00:00:00+00:00,10.3125,10.3125,9.0,8.908491134643555,298400,0.0,
1997-03-20 00:00:00+00:00,9.625,10.25,9.375,9.19586181640625,181800,0.0,
1997-03-21 00:00:00+00:00,10.25,10.875,10.0,9.65565299987793,144800,0.0,
1997-03-24 00:00:00+00:00,10.5625,10.875,10.375,9.5407075881958,81800,0.0,
1997-03-25 00:00:00+00:00,10.5,10.5,10.375,9.5407075881958,227200,0.0,
1997-03-26 00:00:00+00:00,10.5,10.5,10.0625,9.25333309173584,27600,0.0,
1997-03-27 00:00:00+00:00,10.25,10.4375,10.125,9.368287086486816,453800,0.0,
1997-03-31 00:00:00+00:00,10.375,10.375,9.5,9.25333309173584,84800,0.0,
1997-04-01 00:00:00+00:00,10.25,11.4375,10.0625,10.115448951721191,163600,0.0,
1997-04-02 00:00:00+00:00,11.1875,12.125,11.0,11.149979591369627,199600,0.0,
1997-04-03 00:00:00+00:00,12.25,12.625,12.0,11.264931678771973,234200,0.0,
1997-04-04 00:00:00+00:00,12.5,13.6875,12.375,12.35693073272705,382800,0.0,
1997-04-07 00:00:00+00:00,13.6875,13.6875,12.5,12.471884727478027,453200,0.0,
1997-04-08 00:00:00+00:00,13.625,13.625,12.5,11.954614639282228,359800,0.0,
1997-04-09 00:00:00+00:00,12.9375,13.8125,12.9375,12.299466133117676,155800,0.0,
1997-04-10 00:00:00+00:00,13.5625,13.6875,13.0,11.954614639282228,84400,0.0,
1997-04-11 00:00:00+00:00,12.6875,12.9375,12.1875,11.78219509124756,174400,0.0,
1997-04-14 00:00:00+00:00,12.8125,13.0625,11.625,11.379878997802734,125800,0.0,
1997-04-15 00:00:00+00:00,12.5,12.5,12.0,11.207453727722168,19000,0.0,
1997-04-16 00:00:00+00:00,11.375,11.5625,10.5625,9.828079223632812,334200,0.0,
1997-04-17 00:00:00+00:00,10.875,10.875,10.375,9.5407075881958,67000,0.0,
1997-04-18 00:00:00+00:00,10.75,11.0,9.625,8.908491134643555,333400,0.0,
1997-04-21 00:00:00+00:00,9.875,9.875,8.375,7.701533317565918,311600,0.0,
1997-04-22 00:00:00+00:00,8.5625,9.25,8.375,8.506169319152832,533600,0.0,
1997-04-23 00:00:00+00:00,9.25,10.1875,9.25,9.19586181640625,344000,0.0,
1997-04-24 00:00:00+00:00,10.1875,10.4375,9.9375,9.5407075881958,154000,0.0,
1997-04-25 00:00:00+00:00,10.1875,10.375,9.5,8.908491134643555,50600,0.0,
1997-04-28 00:00:00+00:00,9.625,9.875,9.5,8.96596622467041,41200,0.0,
1997-04-29 00:00:00+00:00,10.75,11.0625,9.75,9.052167892456056,516800,0.0,
1997-04-30 00:00:00+00:00,9.78125,10.0625,9.75,9.023438453674316,622400,0.0,
1997-05-01 00:00:00+00:00,10.0625,10.0625,9.75,8.96596622467041,52800,0.0,
1997-05-02 00:00:00+00:00,9.75,11.375,9.75,10.115448951721191,421600,0.0,
1997-05-05 00:00:00+00:00,11.0625,12.875,10.9375,11.724721908569336,860000,0.0,
1997-05-06 00:00:00+00:00,12.875,12.875,11.5,10.805135726928713,526200,0.0,
1997-05-07 00:00:00+00:00,11.75,11.75,10.25,9.770602226257324,254400,0.0,
1997-05-08 00:00:00+00:00,10.625,10.75,10.25,9.5407075881958,386400,0.0,
1997-05-09 00:00:00+00:00,10.375,11.1875,10.375,10.00050163269043,292200,0.0,
1997-05-12 00:00:00+00:00,11.0625,11.375,10.875,10.05797290802002,189000,0.0,
1997-05-13 00:00:00+00:00,11.3125,12.75,11.0625,11.264931678771973,1767200,0.0,
1997-05-14 00:00:00+00:00,12.375,13.3125,12.3125,11.839669227600098,477400,0.0,
1997-05-15 00:00:00+00:00,12.9375,13.8125,12.75,12.35693073272705,244400,0.0,
1997-05-16 00:00:00+00:00,13.4375,14.0,12.6875,11.724721908569336,1184400,0.0,
1997-05-19 00:00:00+00:00,12.8125,12.8125,12.5625,11.609769821166992,252200,0.0,
1997-05-20 00:00:00+00:00,12.625,12.875,12.625,11.78219509124756,764200,0.0,
1997-05-21 00:00:00+00:00,12.8125,12.875,12.625,11.724721908569336,712800,0.0,
1997-05-22 00:00:00+00:00,12.875,12.875,12.375,11.609769821166992,501400,0.0,
1997-05-23 00:00:00+00:00,12.625,14.5,12.625,13.104095458984377,364400,0.0,
1997-05-27 00:00:00+00:00,14.125,16.0625,14.0625,14.74211311340332,976200,0.0,
1997-05-28 00:00:00+00:00,16.1875,16.6875,15.5,14.253582000732422,624600,0.0,
1997-05-29 00:00:00+00:00,15.75,16.0,14.0,13.333995819091797,354400,0.0,
1997-05-30 00:00:00+00:00,13.8125,14.625,13.625,13.046629905700684,278000,0.0,
1997-06-02 00:00:00+00:00,14.375,15.3125,13.4375,12.64430332183838,377800,0.0,
1997-06-03 00:00:00+00:00,13.875,14.0,13.125,12.1845121383667,133200,0.0,
1997-06-04 00:00:00+00:00,13.25,13.75,13.125,12.35693073272705,146800,0.0,
1997-06-05 00:00:00+00:00,13.4375,13.75,13.4375,12.35693073272705,63000,0.0,
1997-06-06 00:00:00+00:00,13.6875,13.75,13.3125,12.529359817504885,102600,0.0,
1997-06-09 00:00:00+00:00,13.375,13.375,12.4375,11.552301406860352,441800,0.0,
1997-06-10 00:00:00+00:00,12.6875,13.3125,12.625,12.24199104309082,346800,0.0,
1997-06-11 00:00:00+00:00,13.0625,13.3125,12.9375,12.24199104309082,186200,0.0,
1997-06-12 00:00:00+00:00,13.3125,13.3125,12.9375,12.012089729309082,80400,0.0,
1997-06-13 00:00:00+00:00,13.125,13.125,11.0,11.494824409484863,418400,0.0,
1997-06-16 00:00:00+00:00,12.5625,12.75,12.25,11.379878997802734,294600,0.0,
1997-06-17 00:00:00+00:00,12.5,13.375,12.375,12.24199104309082,251600,0.0,
1997-06-18 00:00:00+00:00,12.875,13.25,12.5,12.1845121383667,351200,0.0,
1997-06-19 00:00:00+00:00,13.25,13.625,12.75,11.724721908569336,68200,0.0,
1997-06-20 00:00:00+00:00,12.75,13.25,12.75,12.1845121383667,168000,0.0,
1997-06-23 00:00:00+00:00,13.25,14.25,13.25,12.874205589294434,284600,0.0,
1997-06-24 00:00:00+00:00,14.625,15.25,14.625,13.736316680908203,664200,0.0,
1997-06-25 00:00:00+00:00,14.9375,15.375,14.5625,13.420205116271973,300200,0.0,
1997-06-26 00:00:00+00:00,14.5625,14.8125,14.0,12.98915672302246,205400,0.0,
1997-06-27 00:00:00+00:00,14.125,14.9375,14.0625,13.563899040222168,188600,0.0,
1997-06-30 00:00:00+00:00,14.875,16.125,14.75,14.426007270812988,299200,0.0,
1997-07-01 00:00:00+00:00,15.75,16.25,15.40625,14.196105003356934,164000,0.0,
1997-07-02 00:00:00+00:00,15.625,17.0,15.4375,14.770851135253906,825800,0.0,
1997-07-03 00:00:00+00:00,16.125,16.375,15.9375,14.65589714050293,72200,0.0,
1997-07-07 00:00:00+00:00,16.0625,16.0625,14.75,14.65589714050293,440000,0.0,
1997-07-08 00:00:00+00:00,16.0,16.0625,15.8125,14.627166748046877,267400,0.0,
1997-07-09 00:00:00+00:00,15.6875,16.5,15.5,14.253582000732422,434000,0.0,
1997-07-10 00:00:00+00:00,15.75,15.75,14.75,14.196105003356934,129200,0.0,
1997-07-11 00:00:00+00:00,15.4375,16.5625,15.4375,14.713376998901367,181800,0.0,
1997-07-14 00:00:00+00:00,16.125,19.125,16.125,17.58708953857422,859800,0.0,
1997-07-15 00:00:00+00:00,18.875,20.0,18.375,17.70203399658203,599400,0.0,
1997-07-16 00:00:00+00:00,19.125,19.125,18.625,17.12729835510254,130600,0.0,
1997-07-17 00:00:00+00:00,18.5,18.6875,17.25,16.207698822021484,209000,0.0,
1997-07-18 00:00:00+00:00,17.625,17.625,16.125,15.518022537231444,195600,0.0,
1997-07-21 00:00:00+00:00,17.0,17.375,16.75,15.805381774902344,95400,0.0,
1997-07-22 00:00:00+00:00,17.375,17.5625,17.125,16.092750549316406,111200,0.0,
1997-07-23 00:00:00+00:00,17.25,17.5625,16.375,15.173169136047363,131600,0.0,
1997-07-24 00:00:00+00:00,16.5,18.125,16.5,16.32265853881836,242600,0.0,
1997-07-25 00:00:00+00:00,17.9375,17.9375,16.9375,16.207698822021484,109000,0.0,
1997-07-28 00:00:00+00:00,17.75,18.5625,16.34375,15.029481887817385,239000,0.0,
1997-07-29 00:00:00+00:00,16.3125,17.3125,16.3125,15.518022537231444,167000,0.0,
1997-07-30 00:00:00+00:00,17.125,17.75,16.125,15.0582275390625,742400,0.0,
1997-07-31 00:00:00+00:00,16.5625,16.5625,15.5,14.828325271606444,593800,0.0,
1997-08-01 00:00:00+00:00,16.125,16.625,15.625,15.173169136047363,352600,0.0,
1997-08-04 00:00:00+00:00,16.375,16.5625,16.1875,14.88579559326172,35600,0.0,
1997-08-05 00:00:00+00:00,16.25,16.5625,16.125,15.230646133422852,175600,0.0,
1997-08-06 00:00:00+00:00,16.5625,16.8125,15.8125,14.54094696044922,96200,0.0,
1997-08-07 00:00:00+00:00,15.8125,16.8125,15.8125,15.000747680664062,122600,0.0,
1997-08-08 00:00:00+00:00,16.25,16.25,15.25,14.598429679870604,214400,0.0,
1997-08-11 00:00:00+00:00,16.0,16.0,14.9375,14.483479499816896,166000,0.0,
1997-08-12 00:00:00+00:00,15.5,16.25,15.375,14.88579559326172,136800,0.0,
1997-08-13 00:00:00+00:00,16.1875,16.25,15.25,14.023685455322266,412400,0.0,
1997-08-14 00:00:00+00:00,15.375,15.375,14.6875,13.506422996520996,256000,0.0,
1997-08-15 00:00:00+00:00,14.625,14.9375,14.5,13.621363639831545,327600,0.0,
1997-08-18 00:00:00+00:00,14.75,14.875,14.75,13.67884349822998,39800,0.0,
1997-08-19 00:00:00+00:00,14.875,14.9375,14.75,13.67884349822998,321400,0.0,
1997-08-20 00:00:00+00:00,14.9375,15.375,14.75,13.966214179992676,397400,0.0,
1997-08-21 00:00:00+00:00,15.375,15.5625,14.5,13.90873908996582,250400,0.0,
1997-08-22 00:00:00+00:00,15.125,15.125,14.5,13.563899040222168,55400,0.0,
1997-08-25 00:00:00+00:00,14.5,14.75,14.25,13.448949813842772,13400,0.0,
1997-08-26 00:00:00+00:00,14.25,14.625,14.0,13.104095458984377,512000,0.0,
1997-08-27 00:00:00+00:00,14.25,14.3125,13.75,12.816732406616213,182400,0.0,
1997-08-28 00:00:00+00:00,13.875,14.0,13.25,12.32819938659668,287600,0.0,
1997-08-29 00:00:00+00:00,13.4375,13.625,13.4375,12.385674476623535,179200,0.0,
1997-09-02 00:00:00+00:00,13.4375,13.625,13.4375,12.471884727478027,442200,0.0,
1997-09-03 00:00:00+00:00,13.5625,13.6875,13.5,12.529359817504885,216000,0.0,
1997-09-04 00:00:00+00:00,13.875,14.6875,13.78125,13.276519775390623,232400,0.0,
1997-09-05 00:00:00+00:00,14.6875,15.0,14.25,13.219050407409668,116400,0.0,
1997-09-08 00:00:00+00:00,14.5625,14.5625,14.25,13.276519775390623,109600,0.0,
1997-09-09 00:00:00+00:00,14.625,16.375,14.625,14.45474338531494,561600,0.0,
1997-09-10 00:00:00+00:00,15.5625,16.1875,15.5625,14.713376998901367,255600,0.0,
1997-09-11 00:00:00+00:00,16.0,16.3125,15.5625,14.943273544311523,150800,0.0,
1997-09-12 00:00:00+00:00,16.125,17.25,16.125,15.805381774902344,285000,0.0,
1997-09-15 00:00:00+00:00,17.125,17.6875,17.125,16.207698822021484,243200,0.0,
1997-09-16 00:00:00+00:00,17.375,17.4375,16.375,15.460542678833008,182800,0.0,
1997-09-17 00:00:00+00:00,16.9375,17.0,16.1875,15.000747680664062,246600,0.0,
1997-09-18 00:00:00+00:00,16.0,16.5,15.375,14.54094696044922,160000,0.0,
1997-09-19 00:00:00+00:00,15.75,17.4375,15.75,15.632967948913574,370600,0.0,
1997-09-22 00:00:00+00:00,16.9375,16.9375,16.375,15.34559440612793,734200,0.0,
1997-09-23 00:00:00+00:00,16.75,16.75,15.625,14.598429679870604,305400,0.0,
1997-09-24 00:00:00+00:00,16.0,16.5,14.5,13.793787002563477,232400,0.0,
