date,EPR_Open,EPR_High,EPR_Low,EPR_Close,EPR_Volume,EPR_Dividends,EPR_Stock Splits
1998-02-03 00:00:00+00:00,19.875,19.875,19.4375,2.9809839725494385,75800,0.0,
1998-02-04 00:00:00+00:00,19.8125,19.875,19.5625,2.971550703048706,148500,0.0,
1998-02-05 00:00:00+00:00,19.8125,20.0,19.75,3.018718242645264,103400,0.0,
1998-02-06 00:00:00+00:00,19.875,19.875,19.5,2.962118625640869,72300,0.0,
1998-02-09 00:00:00+00:00,19.625,19.625,19.25,2.9338176250457764,61500,0.0,
1998-02-10 00:00:00+00:00,19.375,19.5,19.375,2.924384593963623,37500,0.0,
1998-02-11 00:00:00+00:00,19.5,19.5,19.25,2.924384593963623,42300,0.0,
1998-02-12 00:00:00+00:00,19.4375,19.4375,19.125,2.905517578125,36400,0.0,
1998-02-13 00:00:00+00:00,19.625,19.625,19.3125,2.924384593963623,31800,0.0,
1998-02-17 00:00:00+00:00,19.5,19.5,19.1875,2.9338176250457764,27800,0.0,
1998-02-18 00:00:00+00:00,19.6875,19.75,19.25,2.924384593963623,65100,0.0,
1998-02-19 00:00:00+00:00,19.625,19.625,19.25,2.905517578125,19900,0.0,
1998-02-20 00:00:00+00:00,19.125,19.25,19.0,2.905517578125,16900,0.0,
1998-02-23 00:00:00+00:00,19.375,19.875,19.375,2.999852180480957,188800,0.0,
1998-02-24 00:00:00+00:00,19.75,19.9375,19.4375,2.962118625640869,68100,0.0,
1998-02-25 00:00:00+00:00,19.625,19.875,19.4375,2.9432525634765625,74900,0.0,
1998-02-26 00:00:00+00:00,19.5,19.625,19.4375,2.962118625640869,27700,0.0,
1998-02-27 00:00:00+00:00,19.4375,19.625,19.375,2.962118625640869,28600,0.0,
1998-03-02 00:00:00+00:00,19.375,19.75,19.25,2.9809839725494385,45800,0.0,
1998-03-03 00:00:00+00:00,19.625,19.875,19.5,2.9432525634765625,22700,0.0,
1998-03-04 00:00:00+00:00,19.125,19.25,19.125,2.8960835933685303,61000,0.0,
1998-03-05 00:00:00+00:00,19.1875,19.75,19.0625,2.9432525634765625,24500,0.0,
1998-03-06 00:00:00+00:00,19.625,19.875,19.5,2.9526844024658203,104500,0.0,
1998-03-09 00:00:00+00:00,19.75,19.875,19.5,2.9809839725494385,101400,0.0,
1998-03-10 00:00:00+00:00,19.75,19.875,19.625,2.9809839725494385,8500,0.0,
1998-03-11 00:00:00+00:00,19.875,19.875,19.625,2.990417957305908,42400,0.0,
1998-03-12 00:00:00+00:00,19.875,19.875,19.75,2.9809839725494385,16700,0.0,
1998-03-13 00:00:00+00:00,19.875,19.875,19.6875,2.990417957305908,18100,0.0,
1998-03-16 00:00:00+00:00,19.75,19.75,19.375,2.9338176250457764,198600,0.0,
1998-03-17 00:00:00+00:00,19.4375,19.5,19.3125,2.924384593963623,97800,0.0,
1998-03-18 00:00:00+00:00,19.5,19.75,19.5,2.962118625640869,23700,0.0,
1998-03-19 00:00:00+00:00,19.625,19.875,19.5625,2.990417957305908,31300,0.0,
1998-03-20 00:00:00+00:00,19.875,20.125,19.5625,2.971550703048706,65000,0.0,
1998-03-23 00:00:00+00:00,19.875,20.0625,19.8125,3.018718242645264,29800,0.0,
1998-03-24 00:00:00+00:00,20.0,20.125,19.875,2.999852180480957,21900,0.0,
1998-03-25 00:00:00+00:00,20.0,20.0,19.5625,2.9809839725494385,32000,0.0,
1998-03-26 00:00:00+00:00,19.9375,20.125,19.8125,3.018718242645264,65700,0.0,
1998-03-27 00:00:00+00:00,19.6875,19.6875,19.375,3.0033175945281982,35000,0.4,
1998-03-30 00:00:00+00:00,19.3125,19.75,18.9375,3.041820287704468,110900,0.0,
1998-03-31 00:00:00+00:00,19.75,19.75,19.5,3.0225701332092285,16700,0.0,
1998-04-01 00:00:00+00:00,19.75,19.8125,19.375,2.9840657711029053,52800,0.0,
1998-04-02 00:00:00+00:00,19.375,20.0625,19.375,3.051447629928589,128800,0.0,
1998-04-03 00:00:00+00:00,19.6875,19.875,19.625,3.041820287704468,91900,0.0,
1998-04-06 00:00:00+00:00,19.5625,19.75,19.5,3.0225701332092285,62900,0.0,
1998-04-07 00:00:00+00:00,19.625,19.75,19.625,3.041820287704468,47900,0.0,
1998-04-08 00:00:00+00:00,19.625,19.875,19.5625,3.041820287704468,65900,0.0,
1998-04-09 00:00:00+00:00,19.875,19.875,19.625,3.0225701332092285,75400,0.0,
1998-04-13 00:00:00+00:00,19.6875,19.75,19.5,3.0225701332092285,101800,0.0,
1998-04-14 00:00:00+00:00,19.6875,19.6875,19.25,2.964813470840454,57000,0.0,
1998-04-15 00:00:00+00:00,19.4375,19.5625,19.3125,3.0033175945281982,142900,0.0,
1998-04-16 00:00:00+00:00,19.5,19.625,19.375,3.0033175945281982,44200,0.0,
1998-04-17 00:00:00+00:00,19.4375,19.5,19.3125,2.99369215965271,17900,0.0,
1998-04-20 00:00:00+00:00,19.4375,19.75,19.1875,2.974440813064575,43200,0.0,
1998-04-21 00:00:00+00:00,19.4375,19.5,19.3125,2.9840657711029053,26700,0.0,
1998-04-22 00:00:00+00:00,19.5,19.5,19.3125,2.974440813064575,48900,0.0,
1998-04-23 00:00:00+00:00,19.5,19.75,19.4375,3.041820287704468,97100,0.0,
1998-04-24 00:00:00+00:00,19.6875,19.75,19.5,3.0225701332092285,54500,0.0,
1998-04-27 00:00:00+00:00,19.5,19.6875,19.375,3.0321950912475586,42800,0.0,
1998-04-28 00:00:00+00:00,19.75,19.75,19.5,3.0225701332092285,36800,0.0,
1998-04-29 00:00:00+00:00,19.5625,19.6875,19.5,3.012943744659424,33700,0.0,
1998-04-30 00:00:00+00:00,19.6875,19.75,19.625,3.0321950912475586,102800,0.0,
1998-05-01 00:00:00+00:00,19.625,19.75,19.5625,3.0321950912475586,24400,0.0,
1998-05-04 00:00:00+00:00,19.8125,19.8125,19.375,2.9840657711029053,137500,0.0,
1998-05-05 00:00:00+00:00,19.5,19.5,19.375,3.0033175945281982,14200,0.0,
1998-05-06 00:00:00+00:00,19.625,19.625,19.25,2.974440813064575,64200,0.0,
1998-05-07 00:00:00+00:00,19.375,19.6875,19.25,3.0033175945281982,30600,0.0,
1998-05-08 00:00:00+00:00,19.5625,19.625,19.4375,2.99369215965271,13800,0.0,
1998-05-11 00:00:00+00:00,19.5,19.5,19.25,3.0033175945281982,11800,0.0,
1998-05-12 00:00:00+00:00,19.4375,19.4375,19.3125,2.974440813064575,12600,0.0,
1998-05-13 00:00:00+00:00,19.3125,19.3125,19.0625,2.964813470840454,44000,0.0,
1998-05-14 00:00:00+00:00,19.25,19.3125,19.1875,2.964813470840454,12400,0.0,
1998-05-15 00:00:00+00:00,19.375,19.375,19.1875,2.955186605453491,19400,0.0,
1998-05-18 00:00:00+00:00,19.1875,19.25,19.0625,2.9359352588653564,28900,0.0,
1998-05-19 00:00:00+00:00,19.1875,19.4375,19.0625,2.99369215965271,25100,0.0,
1998-05-20 00:00:00+00:00,19.3125,19.4375,19.25,2.99369215965271,16300,0.0,
1998-05-21 00:00:00+00:00,19.4375,19.4375,19.1875,2.964813470840454,15200,0.0,
1998-05-22 00:00:00+00:00,19.375,19.375,19.1875,2.9840657711029053,26800,0.0,
1998-05-26 00:00:00+00:00,19.1875,19.375,18.9375,2.9455623626708984,57400,0.0,
1998-05-27 00:00:00+00:00,18.9375,19.25,18.8125,2.964813470840454,21800,0.0,
1998-05-28 00:00:00+00:00,19.25,19.375,19.125,2.964813470840454,50000,0.0,
1998-05-29 00:00:00+00:00,19.375,19.4375,19.1875,2.99369215965271,82200,0.0,
1998-06-01 00:00:00+00:00,19.4375,19.5,19.3125,3.0033175945281982,16200,0.0,
1998-06-02 00:00:00+00:00,19.5,19.5,19.3125,2.99369215965271,34500,0.0,
1998-06-03 00:00:00+00:00,19.375,19.375,19.125,2.974440813064575,38400,0.0,
1998-06-04 00:00:00+00:00,19.25,19.4375,19.0,2.955186605453491,64100,0.0,
1998-06-05 00:00:00+00:00,19.25,19.25,19.125,2.964813470840454,16300,0.0,
1998-06-08 00:00:00+00:00,19.25,19.375,19.0,2.9840657711029053,13000,0.0,
1998-06-09 00:00:00+00:00,18.875,19.125,18.875,2.9263112545013428,17300,0.0,
1998-06-10 00:00:00+00:00,19.125,19.25,18.9375,2.916684150695801,31800,0.0,
1998-06-11 00:00:00+00:00,18.9375,19.1875,18.9375,2.9455623626708984,24900,0.0,
1998-06-12 00:00:00+00:00,19.0,19.0625,18.875,2.9263112545013428,28100,0.0,
1998-06-15 00:00:00+00:00,19.0,19.4375,18.9375,2.9840657711029053,27800,0.0,
1998-06-16 00:00:00+00:00,19.5,19.5,19.125,2.9840657711029053,24700,0.0,
1998-06-17 00:00:00+00:00,19.25,19.3125,19.125,2.9455623626708984,33000,0.0,
1998-06-18 00:00:00+00:00,19.125,19.5,19.0625,2.964813470840454,25100,0.0,
1998-06-19 00:00:00+00:00,19.0625,19.6875,19.0,2.99369215965271,41200,0.0,
1998-06-22 00:00:00+00:00,19.375,19.375,19.125,2.964813470840454,24500,0.0,
1998-06-23 00:00:00+00:00,19.4375,19.4375,19.125,2.955186605453491,54500,0.0,
1998-06-24 00:00:00+00:00,19.125,19.4375,19.125,2.9840657711029053,30900,0.0,
1998-06-25 00:00:00+00:00,19.25,19.3125,19.125,2.9455623626708984,11400,0.0,
1998-06-26 00:00:00+00:00,18.6875,18.875,18.5,2.9199976921081543,17100,0.4,
1998-06-29 00:00:00+00:00,18.5625,18.6875,18.125,2.910167932510376,183100,0.0,
1998-06-30 00:00:00+00:00,18.625,18.875,18.25,2.870840787887573,72400,0.0,
1998-07-01 00:00:00+00:00,18.5,18.875,18.25,2.9396629333496094,22100,0.0,
1998-07-02 00:00:00+00:00,18.75,18.75,18.25,2.949493408203125,94000,0.0,
1998-07-06 00:00:00+00:00,18.625,18.625,18.125,2.8610098361968994,153700,0.0,
1998-07-07 00:00:00+00:00,18.1875,18.1875,17.25,2.752861738204956,106300,0.0,
1998-07-08 00:00:00+00:00,18.125,18.5625,18.0,2.9003350734710693,355900,0.0,
1998-07-09 00:00:00+00:00,18.625,19.0,18.5,2.9691579341888428,93600,0.0,
1998-07-10 00:00:00+00:00,18.25,18.4375,18.0,2.8511803150177,133600,0.0,
1998-07-13 00:00:00+00:00,18.0,18.4375,17.9375,2.9003350734710693,23300,0.0,
1998-07-14 00:00:00+00:00,18.3125,18.5,18.125,2.8905038833618164,35900,0.0,
1998-07-15 00:00:00+00:00,18.375,18.625,18.0,2.8610098361968994,54600,0.0,
1998-07-16 00:00:00+00:00,18.1875,18.5,18.0625,2.910167932510376,56100,0.0,
1998-07-17 00:00:00+00:00,18.5,18.875,18.25,2.9691579341888428,122700,0.0,
1998-07-20 00:00:00+00:00,18.75,18.875,18.5625,2.9396629333496094,7500,0.0,
1998-07-21 00:00:00+00:00,18.5,18.5625,18.375,2.910167932510376,34800,0.0,
1998-07-22 00:00:00+00:00,18.5,18.5,18.375,2.8905038833618164,42300,0.0,
1998-07-23 00:00:00+00:00,18.375,18.875,18.375,2.949493408203125,41000,0.0,
1998-07-24 00:00:00+00:00,18.75,18.75,18.25,2.8806729316711426,20700,0.0,
1998-07-27 00:00:00+00:00,18.3125,18.3125,17.8125,2.8315134048461914,19200,0.0,
1998-07-28 00:00:00+00:00,17.625,18.5,17.625,2.910167932510376,27100,0.0,
1998-07-29 00:00:00+00:00,18.375,18.75,18.1875,2.949493408203125,19900,0.0,
1998-07-30 00:00:00+00:00,18.75,18.75,18.375,2.8905038833618164,24200,0.0,
1998-07-31 00:00:00+00:00,18.25,18.5,18.25,2.8905038833618164,11400,0.0,
1998-08-03 00:00:00+00:00,18.3125,18.5,18.0,2.910167932510376,16300,0.0,
1998-08-04 00:00:00+00:00,18.375,18.375,17.875,2.811851501464844,17400,0.0,
1998-08-05 00:00:00+00:00,18.0,18.0,17.875,2.8315134048461914,17000,0.0,
1998-08-06 00:00:00+00:00,17.875,18.0,17.625,2.7823562622070312,18700,0.0,
1998-08-07 00:00:00+00:00,17.75,17.75,17.0,2.7823562622070312,58500,0.0,
1998-08-10 00:00:00+00:00,17.5625,17.5625,17.25,2.752861738204956,85800,0.0,
1998-08-11 00:00:00+00:00,17.375,17.5,17.375,2.7430295944213867,13400,0.0,
1998-08-12 00:00:00+00:00,17.625,17.875,17.375,2.7430295944213867,35800,0.0,
1998-08-13 00:00:00+00:00,17.5,17.6875,17.375,2.7331972122192383,38800,0.0,
1998-08-14 00:00:00+00:00,17.625,17.625,17.3125,2.7233657836914062,34500,0.0,
1998-08-17 00:00:00+00:00,17.4375,17.625,17.125,2.7233657836914062,55300,0.0,
1998-08-18 00:00:00+00:00,17.5,17.75,17.4375,2.752861738204956,42300,0.0,
1998-08-19 00:00:00+00:00,17.5,17.5625,17.4375,2.752861738204956,10500,0.0,
1998-08-20 00:00:00+00:00,17.5,17.5,17.125,2.71353530883789,39200,0.0,
1998-08-21 00:00:00+00:00,17.375,17.375,16.8125,2.71353530883789,26300,0.0,
1998-08-24 00:00:00+00:00,17.5,18.125,17.5,2.772525787353516,46700,0.0,
1998-08-25 00:00:00+00:00,17.75,17.75,17.5,2.752861738204956,13900,0.0,
1998-08-26 00:00:00+00:00,17.375,17.5,16.9375,2.674208402633667,32400,0.0,
1998-08-27 00:00:00+00:00,16.875,16.9375,16.5,2.595555305480957,26000,0.0,
1998-08-28 00:00:00+00:00,16.75,16.75,15.875,2.497238874435425,85400,0.0,
1998-08-31 00:00:00+00:00,15.875,15.9375,14.625,2.339932680130005,65100,0.0,
1998-09-01 00:00:00+00:00,14.9375,15.25,14.6875,2.3595941066741943,46800,0.0,
1998-09-02 00:00:00+00:00,15.125,15.25,14.875,2.3595941066741943,63100,0.0,
1998-09-03 00:00:00+00:00,15.25,15.25,14.625,2.3301002979278564,61700,0.0,
1998-09-04 00:00:00+00:00,15.0,15.625,15.0,2.379258632659912,29600,0.0,
1998-09-08 00:00:00+00:00,15.375,15.875,15.125,2.428417205810547,40300,0.0,
1998-09-09 00:00:00+00:00,15.625,15.6875,15.0625,2.3989219665527344,60000,0.0,
1998-09-10 00:00:00+00:00,15.25,15.25,15.0,2.38909125328064,35900,0.0,
1998-09-11 00:00:00+00:00,15.0,15.1875,14.0,2.3301002979278564,80700,0.0,
1998-09-14 00:00:00+00:00,14.9375,15.625,14.5,2.369426012039185,47200,0.0,
1998-09-15 00:00:00+00:00,15.125,15.75,15.0,2.418585062026977,37700,0.0,
1998-09-16 00:00:00+00:00,15.5,16.0,15.125,2.418585062026977,75700,0.0,
1998-09-17 00:00:00+00:00,15.375,15.375,15.0,2.379258632659912,48700,0.0,
1998-09-18 00:00:00+00:00,15.125,15.375,15.0625,2.418585062026977,46900,0.0,
1998-09-21 00:00:00+00:00,15.3125,15.375,15.125,2.38909125328064,20400,0.0,
1998-09-22 00:00:00+00:00,15.1875,15.3125,15.125,2.3989219665527344,68200,0.0,
1998-09-23 00:00:00+00:00,15.375,16.0,15.25,2.516902446746826,106800,0.0,
1998-09-24 00:00:00+00:00,16.25,16.5,16.125,2.5758907794952397,43600,0.0,
1998-09-25 00:00:00+00:00,15.875,16.875,15.875,2.654545545578003,18500,0.0,
1998-09-28 00:00:00+00:00,16.6875,17.375,16.5,2.7794172763824463,50200,0.4,
1998-09-29 00:00:00+00:00,17.125,17.1875,16.75,2.7693469524383545,33300,0.0,
1998-09-30 00:00:00+00:00,17.0,18.5,16.9375,2.980825185775757,44200,0.0,
1998-10-01 00:00:00+00:00,18.375,18.375,17.5625,2.849908828735352,39100,0.0,
1998-10-02 00:00:00+00:00,17.75,18.625,17.375,2.9405438899993896,48300,0.0,
1998-10-05 00:00:00+00:00,18.0,18.0,17.625,2.849908828735352,16800,0.0,
1998-10-06 00:00:00+00:00,17.9375,18.25,16.5,2.668644666671753,43700,0.0,
1998-10-07 00:00:00+00:00,16.75,16.75,16.125,2.648502349853516,25900,0.0,
1998-10-08 00:00:00+00:00,16.375,16.625,15.25,2.67871356010437,51200,0.0,
1998-10-09 00:00:00+00:00,16.5,16.5,16.0,2.61829161643982,25400,0.0,
1998-10-12 00:00:00+00:00,16.3125,16.5,16.0,2.578009843826294,18800,0.0,
1998-10-13 00:00:00+00:00,16.125,16.1875,16.0,2.578009843826294,7100,0.0,
1998-10-14 00:00:00+00:00,15.9375,16.75,15.75,2.67871356010437,32900,0.0,
1998-10-15 00:00:00+00:00,16.5,17.875,16.4375,2.880120754241944,41200,0.0,
1998-10-16 00:00:00+00:00,18.0,18.25,17.125,2.7794172763824463,57500,0.0,
1998-10-19 00:00:00+00:00,17.0,17.5,17.0,2.819699048995972,13700,0.0,
1998-10-20 00:00:00+00:00,17.625,17.8125,17.0625,2.7492055892944336,101700,0.0,
1998-10-21 00:00:00+00:00,17.0,17.0625,16.5,2.688783884048462,138100,0.0,
1998-10-22 00:00:00+00:00,16.8125,17.3125,16.75,2.7894866466522217,15100,0.0,
1998-10-23 00:00:00+00:00,17.375,17.375,17.0,2.759277582168579,21700,0.0,
1998-10-26 00:00:00+00:00,16.75,17.0,16.75,2.7391369342803955,30700,0.0,
1998-10-27 00:00:00+00:00,17.0,17.0,16.875,2.7391369342803955,19100,0.0,
1998-10-28 00:00:00+00:00,16.875,17.0,16.6875,2.7391369342803955,72700,0.0,
1998-10-29 00:00:00+00:00,17.0,17.0,16.875,2.7391369342803955,14000,0.0,
1998-10-30 00:00:00+00:00,16.875,17.0,16.625,2.67871356010437,48300,0.0,
1998-11-02 00:00:00+00:00,16.6875,16.75,16.375,2.67871356010437,33900,0.0,
1998-11-03 00:00:00+00:00,16.625,16.625,16.1875,2.61829161643982,106100,0.0,
1998-11-04 00:00:00+00:00,16.375,16.75,16.25,2.6988539695739746,120000,0.0,
1998-11-05 00:00:00+00:00,16.625,16.8125,16.5625,2.6988539695739746,41200,0.0,
1998-11-06 00:00:00+00:00,16.75,16.875,16.625,2.708925247192383,28900,0.0,
1998-11-09 00:00:00+00:00,17.0625,17.625,17.0625,2.819699048995972,45900,0.0,
1998-11-10 00:00:00+00:00,18.125,18.5,18.0,2.950613021850586,97200,0.0,
1998-11-11 00:00:00+00:00,18.5,18.5,18.125,2.980825185775757,48600,0.0,
1998-11-12 00:00:00+00:00,18.5,18.5,18.1875,2.9606833457946777,22700,0.0,
1998-11-13 00:00:00+00:00,18.375,18.375,18.25,2.9606833457946777,19900,0.0,
1998-11-16 00:00:00+00:00,18.375,18.5625,18.3125,2.990895748138428,31100,0.0,
1998-11-17 00:00:00+00:00,18.5,18.5625,18.25,2.980825185775757,27100,0.0,
1998-11-18 00:00:00+00:00,18.6875,18.75,18.5,3.0009653568267822,34600,0.0,
1998-11-19 00:00:00+00:00,18.6875,18.6875,18.25,2.980825185775757,20100,0.0,
1998-11-20 00:00:00+00:00,18.375,18.75,18.375,3.021104574203491,12000,0.0,
1998-11-23 00:00:00+00:00,18.875,19.1875,18.75,3.051316976547241,33800,0.0,
1998-11-24 00:00:00+00:00,18.875,18.875,18.375,3.031175136566162,21800,0.0,
1998-11-25 00:00:00+00:00,18.875,18.875,18.5,2.990895748138428,16400,0.0,
1998-11-27 00:00:00+00:00,18.625,18.875,18.5,3.021104574203491,12700,0.0,
1998-11-30 00:00:00+00:00,18.625,18.625,18.25,2.9707534313201904,19300,0.0,
1998-12-01 00:00:00+00:00,18.5,18.625,18.125,2.93047308921814,26900,0.0,
1998-12-02 00:00:00+00:00,18.1875,18.4375,17.9375,2.93047308921814,26500,0.0,
1998-12-03 00:00:00+00:00,18.25,18.5,18.25,2.980825185775757,20000,0.0,
1998-12-04 00:00:00+00:00,18.625,18.75,18.3125,2.980825185775757,11100,0.0,
1998-12-07 00:00:00+00:00,18.375,18.625,17.875,2.900259494781494,33100,0.0,
1998-12-08 00:00:00+00:00,18.125,18.125,17.8125,2.870049476623535,20200,0.0,
1998-12-09 00:00:00+00:00,17.875,18.0,17.75,2.900259494781494,27000,0.0,
1998-12-10 00:00:00+00:00,17.9375,17.9375,17.5,2.849908828735352,14200,0.0,
1998-12-11 00:00:00+00:00,17.5625,17.5625,17.0,2.7794172763824463,35800,0.0,
1998-12-14 00:00:00+00:00,17.25,17.875,17.125,2.880120754241944,27000,0.0,
1998-12-15 00:00:00+00:00,18.0,18.0,17.75,2.8901917934417725,25700,0.0,
1998-12-16 00:00:00+00:00,17.9375,17.9375,17.5,2.83983850479126,28200,0.0,
1998-12-17 00:00:00+00:00,17.5,17.5,17.0625,2.7693469524383545,55500,0.0,
1998-12-18 00:00:00+00:00,17.375,17.625,17.0,2.759277582168579,48300,0.0,
1998-12-21 00:00:00+00:00,17.375,17.5625,17.125,2.7794172763824463,67300,0.0,
1998-12-22 00:00:00+00:00,17.125,17.25,16.625,2.7391369342803955,51100,0.0,
1998-12-23 00:00:00+00:00,17.0,17.625,16.625,2.83983850479126,25300,0.0,
1998-12-24 00:00:00+00:00,17.625,17.875,17.625,2.8599796295166016,3700,0.0,
1998-12-28 00:00:00+00:00,17.875,17.875,17.0,2.7894866466522217,43300,0.0,
1998-12-29 00:00:00+00:00,16.625,17.3125,16.5625,2.731760025024414,66200,0.4,
1998-12-30 00:00:00+00:00,16.5625,17.25,16.5,2.845151901245117,58600,0.0,
1998-12-31 00:00:00+00:00,17.1875,17.1875,16.75,2.803918838500977,28400,0.0,
1999-01-04 00:00:00+00:00,17.25,17.625,17.25,2.855461835861206,22800,0.0,
1999-01-05 00:00:00+00:00,17.5,17.625,17.0,2.8760793209075928,27500,0.0,
1999-01-06 00:00:00+00:00,17.5625,17.625,17.125,2.845151901245117,12400,0.0,
1999-01-07 00:00:00+00:00,17.25,17.375,16.5625,2.783303022384644,156300,0.0,
1999-01-08 00:00:00+00:00,16.875,17.0,16.125,2.721451759338379,142700,0.0,
1999-01-11 00:00:00+00:00,16.5,16.625,16.375,2.7008347511291504,18200,0.0,
1999-01-12 00:00:00+00:00,16.625,16.625,16.3125,2.690526008605957,39300,0.0,
1999-01-13 00:00:00+00:00,16.1875,16.5,16.125,2.721451759338379,34900,0.0,
1999-01-14 00:00:00+00:00,16.5,16.625,16.25,2.7008347511291504,37500,0.0,
1999-01-15 00:00:00+00:00,16.375,16.5,16.3125,2.711143016815185,15500,0.0,
1999-01-19 00:00:00+00:00,16.4375,16.625,16.3125,2.742067337036133,33400,0.0,
1999-01-20 00:00:00+00:00,16.875,16.875,16.5625,2.752378463745117,23400,0.0,
1999-01-21 00:00:00+00:00,16.75,16.75,16.5,2.742067337036133,24900,0.0,
1999-01-22 00:00:00+00:00,16.5,16.625,16.4375,2.721451759338379,38300,0.0,
1999-01-25 00:00:00+00:00,16.4375,16.5,16.25,2.711143016815185,32400,0.0,
1999-01-26 00:00:00+00:00,16.5,16.5,16.3125,2.721451759338379,37200,0.0,
1999-01-27 00:00:00+00:00,16.5,16.625,16.375,2.7008347511291504,18200,0.0,
1999-01-28 00:00:00+00:00,16.375,16.5625,16.3125,2.690526008605957,15500,0.0,
