date,PCG-PD_Open,PCG-PD_High,PCG-PD_Low,PCG-PD_Close,PCG-PD_Volume,PCG-PD_Dividends,PCG-PD_Stock Splits
2000-06-14 00:00:00+00:00,15.75,15.75,15.75,7.170066833496094,300.0,0.0,
2000-06-15 00:00:00+00:00,15.75,16.25,15.75,7.170066833496094,0.0,0.0,
2000-06-16 00:00:00+00:00,15.75,16.25,15.75,7.170066833496094,0.0,0.0,
2000-06-19 00:00:00+00:00,15.75,15.75,15.75,7.170066833496094,1300.0,0.0,
2000-06-20 00:00:00+00:00,15.75,16.25,15.75,7.170066833496094,0.0,0.0,
2000-06-21 00:00:00+00:00,15.75,15.75,15.75,7.170066833496094,100.0,0.0,
2000-06-22 00:00:00+00:00,15.625,16.25,15.625,7.1131591796875,0.0,0.0,
2000-06-23 00:00:00+00:00,16.125,16.75,16.125,7.454593658447266,2000.0,0.0,
2000-06-26 00:00:00+00:00,16.75,17.25,16.75,7.852930545806885,1100.0,0.0,
2000-06-27 00:00:00+00:00,17.5,17.875,17.5,8.137457847595215,700.0,0.0,
2000-06-28 00:00:00+00:00,17.5,17.5,17.5,7.96674108505249,200.0,0.0,
2000-06-29 00:00:00+00:00,17.25,17.25,17.25,7.852930545806885,400.0,0.0,
2000-06-30 00:00:00+00:00,17.125,17.125,17.125,7.796026706695557,100.0,0.0,
2000-07-03 00:00:00+00:00,16.75,17.5,16.75,7.625308513641357,0.0,0.0,
2000-07-05 00:00:00+00:00,17.375,18.625,17.375,8.194363594055176,2900.0,0.0,
2000-07-06 00:00:00+00:00,17.75,17.75,17.5,7.96674108505249,600.0,0.0,
2000-07-07 00:00:00+00:00,17.75,17.75,17.75,8.080549240112305,100.0,0.0,
2000-07-10 00:00:00+00:00,17.5,17.5,17.5,7.96674108505249,200.0,0.0,
2000-07-11 00:00:00+00:00,17.125,17.125,16.875,7.796026706695557,1600.0,0.0,
2000-07-12 00:00:00+00:00,16.8125,16.8125,16.625,7.709080219268799,1200.0,0.3125,
2000-07-13 00:00:00+00:00,16.375,16.625,16.375,7.709080219268799,500.0,0.0,
2000-07-14 00:00:00+00:00,16.5,16.5,16.5,7.6511149406433105,200.0,0.0,
2000-07-17 00:00:00+00:00,16.875,17.0,16.875,7.88296365737915,500.0,0.0,
2000-07-18 00:00:00+00:00,16.75,16.75,16.75,7.7670440673828125,100.0,0.0,
2000-07-19 00:00:00+00:00,16.25,17.25,16.25,7.535188674926758,0.0,0.0,
2000-07-20 00:00:00+00:00,17.125,17.125,16.875,7.825005054473877,600.0,0.0,
2000-07-21 00:00:00+00:00,17.25,17.25,17.25,7.99889612197876,600.0,0.0,
2000-07-24 00:00:00+00:00,17.0,17.0,17.0,7.88296365737915,200.0,0.0,
2000-07-25 00:00:00+00:00,16.5,17.375,16.5,7.6511149406433105,0.0,0.0,
2000-07-26 00:00:00+00:00,16.75,16.75,16.75,7.7670440673828125,200.0,0.0,
2000-07-27 00:00:00+00:00,16.75,16.75,16.75,7.7670440673828125,200.0,0.0,
2000-07-28 00:00:00+00:00,16.25,17.25,16.25,7.535188674926758,0.0,0.0,
2000-07-31 00:00:00+00:00,16.25,17.25,16.25,7.535188674926758,0.0,0.0,
2000-08-01 00:00:00+00:00,17.0,17.0,17.0,7.88296365737915,300.0,0.0,
2000-08-02 00:00:00+00:00,16.625,16.625,16.625,7.709080219268799,400.0,0.0,
2000-08-03 00:00:00+00:00,16.125,17.125,16.125,7.477225780487059,0.0,0.0,
2000-08-04 00:00:00+00:00,16.375,16.375,16.375,7.593154430389404,200.0,0.0,
2000-08-07 00:00:00+00:00,16.125,16.875,16.125,7.477225780487059,0.0,0.0,
2000-08-08 00:00:00+00:00,16.375,16.375,16.375,7.593154430389404,400.0,0.0,
2000-08-09 00:00:00+00:00,16.125,16.875,16.125,7.477225780487059,0.0,0.0,
2000-08-10 00:00:00+00:00,16.75,17.0,16.75,7.88296365737915,1300.0,0.0,
2000-08-11 00:00:00+00:00,16.625,16.625,16.5,7.6511149406433105,1400.0,0.0,
2000-08-14 00:00:00+00:00,16.375,17.0,16.375,7.593154430389404,0.0,0.0,
2000-08-15 00:00:00+00:00,16.125,16.625,16.125,7.477225780487059,0.0,0.0,
2000-08-16 00:00:00+00:00,16.25,16.25,16.25,7.535188674926758,1700.0,0.0,
2000-08-17 00:00:00+00:00,16.25,16.25,16.25,7.535188674926758,900.0,0.0,
2000-08-18 00:00:00+00:00,16.25,16.5,16.25,7.6511149406433105,2200.0,0.0,
2000-08-21 00:00:00+00:00,16.375,16.375,16.375,7.593154430389404,100.0,0.0,
2000-08-22 00:00:00+00:00,16.25,16.25,16.25,7.535188674926758,500.0,0.0,
2000-08-23 00:00:00+00:00,16.375,16.375,16.375,7.593154430389404,100.0,0.0,
2000-08-24 00:00:00+00:00,16.375,16.375,16.375,7.593154430389404,1000.0,0.0,
2000-08-25 00:00:00+00:00,16.125,16.875,16.125,7.477225780487059,0.0,0.0,
2000-08-28 00:00:00+00:00,16.25,16.625,16.25,7.709080219268799,400.0,0.0,
2000-08-29 00:00:00+00:00,16.25,16.25,16.25,7.535188674926758,100.0,0.0,
2000-08-30 00:00:00+00:00,16.75,16.75,16.75,7.7670440673828125,1400.0,0.0,
2000-08-31 00:00:00+00:00,16.5,16.5,16.5,7.6511149406433105,200.0,0.0,
2000-09-01 00:00:00+00:00,16.375,16.375,16.25,7.593154430389404,1900.0,0.0,
2000-09-05 00:00:00+00:00,16.5,16.5,16.5,7.6511149406433105,800.0,0.0,
2000-09-06 00:00:00+00:00,16.5,16.5,16.5,7.6511149406433105,200.0,0.0,
2000-09-07 00:00:00+00:00,16.375,16.875,16.375,7.593154430389404,0.0,0.0,
2000-09-08 00:00:00+00:00,16.375,16.8125,16.375,7.593154430389404,0.0,0.0,
2000-09-11 00:00:00+00:00,16.75,16.75,16.75,7.7670440673828125,1500.0,0.0,
2000-09-12 00:00:00+00:00,16.875,17.0,16.625,7.709080219268799,9600.0,0.0,
2000-09-13 00:00:00+00:00,16.625,16.625,16.625,7.709080219268799,1900.0,0.0,
2000-09-14 00:00:00+00:00,16.5,17.0,16.5,7.709080219268799,3700.0,0.0,
2000-09-15 00:00:00+00:00,16.375,17.125,16.375,7.593154430389404,0.0,0.0,
2000-09-18 00:00:00+00:00,16.5,16.5,16.25,7.535188674926758,3200.0,0.0,
2000-09-19 00:00:00+00:00,16.25,16.25,16.25,7.535188674926758,200.0,0.0,
2000-09-20 00:00:00+00:00,16.125,16.125,16.125,7.477225780487059,1000.0,0.0,
2000-09-21 00:00:00+00:00,15.875,16.625,15.875,7.361301422119141,0.0,0.0,
2000-09-22 00:00:00+00:00,16.0,16.0,16.0,7.419265270233154,2100.0,0.0,
2000-09-25 00:00:00+00:00,15.875,15.875,15.875,7.361301422119141,400.0,0.0,
2000-09-26 00:00:00+00:00,15.875,16.0,15.875,7.419265270233154,400.0,0.0,
2000-09-27 00:00:00+00:00,16.0,16.0,14.5,6.723705768585205,5500.0,0.0,
2000-09-28 00:00:00+00:00,14.75,14.75,14.75,6.839636325836182,1100.0,0.0,
2000-09-29 00:00:00+00:00,14.5,14.5,14.25,6.60778284072876,600.0,0.0,
2000-10-02 00:00:00+00:00,14.125,14.125,14.125,6.549817562103272,1400.0,0.0,
2000-10-03 00:00:00+00:00,14.125,14.125,14.125,6.549817562103272,700.0,0.0,
2000-10-04 00:00:00+00:00,13.875,14.5,13.875,6.723705768585205,600.0,0.0,
2000-10-05 00:00:00+00:00,14.125,15.0,14.125,6.549817562103272,0.0,0.0,
2000-10-06 00:00:00+00:00,14.0,14.125,14.0,6.549817562103272,1100.0,0.0,
2000-10-09 00:00:00+00:00,14.25,15.5,14.25,7.187413215637207,4000.0,0.0,
2000-10-10 00:00:00+00:00,15.125,15.125,15.0,6.984542846679688,4200.0,0.0,
2000-10-11 00:00:00+00:00,15.0625,15.0625,14.125,6.723705768585205,4100.0,0.0,
2000-10-12 00:00:00+00:00,13.9375,14.625,13.9375,6.812570095062256,1200.0,0.3125,
2000-10-13 00:00:00+00:00,14.5,14.875,14.4375,7.049526691436768,2600.0,0.0,
2000-10-16 00:00:00+00:00,14.875,14.875,14.875,7.049526691436768,2300.0,0.0,
2000-10-17 00:00:00+00:00,14.375,15.375,14.375,6.812570095062256,0.0,0.0,
2000-10-18 00:00:00+00:00,15.125,15.25,15.125,7.227246761322021,400.0,0.0,
2000-10-19 00:00:00+00:00,15.0,15.375,14.875,7.286486148834228,1400.0,0.0,
2000-10-20 00:00:00+00:00,14.875,15.625,14.875,7.049526691436768,0.0,0.0,
2000-10-23 00:00:00+00:00,14.875,15.625,14.875,7.049526691436768,0.0,0.0,
2000-10-24 00:00:00+00:00,14.875,15.625,14.875,7.049526691436768,0.0,0.0,
2000-10-25 00:00:00+00:00,15.25,15.25,15.25,7.227246761322021,200.0,0.0,
2000-10-26 00:00:00+00:00,15.375,15.375,15.0,7.108767032623291,800.0,0.0,
2000-10-27 00:00:00+00:00,15.375,15.625,15.25,7.345728397369385,1300.0,0.0,
2000-10-30 00:00:00+00:00,15.75,15.75,15.5,7.345728397369385,300.0,0.0,
2000-10-31 00:00:00+00:00,15.5,15.875,15.5,7.5234456062316895,2100.0,0.0,
2000-11-01 00:00:00+00:00,15.875,15.875,15.875,7.5234456062316895,1000.0,0.0,
2000-11-02 00:00:00+00:00,15.375,16.375,15.375,7.286486148834228,0.0,0.0,
2000-11-03 00:00:00+00:00,15.375,16.375,15.375,7.286486148834228,0.0,0.0,
2000-11-06 00:00:00+00:00,15.375,15.375,15.375,7.286486148834228,2000.0,0.0,
2000-11-07 00:00:00+00:00,15.0,15.0,14.9375,7.07914924621582,1000.0,0.0,
2000-11-08 00:00:00+00:00,15.25,15.5,15.0,7.345728397369385,2400.0,0.0,
2000-11-09 00:00:00+00:00,15.25,15.25,15.25,7.227246761322021,400.0,0.0,
2000-11-10 00:00:00+00:00,14.8125,15.75,14.8125,7.019909381866455,0.0,0.0,
2000-11-13 00:00:00+00:00,14.8125,15.75,14.8125,7.019909381866455,0.0,0.0,
2000-11-14 00:00:00+00:00,15.0,15.0,15.0,7.108767032623291,300.0,0.0,
2000-11-15 00:00:00+00:00,15.375,15.375,15.375,7.286486148834228,300.0,0.0,
2000-11-16 00:00:00+00:00,15.0,15.375,15.0,7.286486148834228,1000.0,0.0,
2000-11-17 00:00:00+00:00,14.875,15.875,14.875,7.049526691436768,0.0,0.0,
2000-11-20 00:00:00+00:00,15.125,15.125,15.125,7.168008804321289,300.0,0.0,
2000-11-21 00:00:00+00:00,15.25,15.25,15.1875,7.197624683380127,300.0,0.0,
2000-11-22 00:00:00+00:00,15.1875,15.1875,15.0,7.108767032623291,2100.0,0.0,
2000-11-24 00:00:00+00:00,14.875,15.5,14.875,7.049526691436768,0.0,0.0,
2000-11-27 00:00:00+00:00,15.0,15.0,15.0,7.108767032623291,100.0,0.0,
2000-11-28 00:00:00+00:00,15.375,15.625,15.375,7.404963970184326,2400.0,0.0,
2000-11-29 00:00:00+00:00,15.125,16.125,15.125,7.168008804321289,0.0,0.0,
2000-11-30 00:00:00+00:00,15.375,15.5,15.125,7.345728397369385,500.0,0.0,
2000-12-01 00:00:00+00:00,15.25,15.25,15.125,7.168008804321289,300.0,0.0,
2000-12-04 00:00:00+00:00,15.5,15.5,15.0,7.108767032623291,1300.0,0.0,
2000-12-05 00:00:00+00:00,15.0,15.125,15.0,7.168008804321289,600.0,0.0,
2000-12-06 00:00:00+00:00,15.0,15.0,14.875,7.049526691436768,3700.0,0.0,
2000-12-07 00:00:00+00:00,15.25,15.25,14.875,7.227246761322021,7600.0,0.0,
2000-12-08 00:00:00+00:00,14.875,15.5,14.625,7.345728397369385,3500.0,0.0,
2000-12-11 00:00:00+00:00,15.125,15.25,14.625,7.227246761322021,6000.0,0.0,
2000-12-12 00:00:00+00:00,15.0,15.375,14.5,6.871808052062988,4400.0,0.0,
2000-12-13 00:00:00+00:00,14.75,15.25,14.375,7.227246761322021,10200.0,0.0,
2000-12-14 00:00:00+00:00,14.875,15.25,14.625,7.108767032623291,2800.0,0.0,
2000-12-15 00:00:00+00:00,15.0,15.0,14.0,6.634848594665527,6800.0,0.0,
2000-12-18 00:00:00+00:00,13.875,14.375,13.375,6.338651657104492,8000.0,0.0,
2000-12-19 00:00:00+00:00,13.5,13.5,13.125,6.220170974731445,1600.0,0.0,
2000-12-20 00:00:00+00:00,13.125,14.125,12.75,6.042452335357666,6100.0,0.0,
2000-12-21 00:00:00+00:00,12.0,12.75,9.75,4.739178657531738,5500.0,0.0,
2000-12-22 00:00:00+00:00,10.125,12.875,10.125,6.0720720291137695,6500.0,0.0,
2000-12-26 00:00:00+00:00,12.375,12.625,12.375,5.983212471008301,300.0,0.0,
2000-12-27 00:00:00+00:00,12.25,12.25,12.125,5.74625301361084,2600.0,0.0,
2000-12-28 00:00:00+00:00,12.5,12.5,12.5,5.923972606658936,200.0,0.0,
2000-12-29 00:00:00+00:00,12.125,13.0,11.125,6.16093111038208,9600.0,0.0,
2001-01-02 00:00:00+00:00,13.375,13.75,12.5,5.923972606658936,2200.0,0.0,
2001-01-03 00:00:00+00:00,12.125,12.375,11.3125,5.36119556427002,4300.0,0.0,
2001-01-04 00:00:00+00:00,10.0,10.5,8.75,4.857657909393311,13600.0,0.0,
2001-01-05 00:00:00+00:00,10.0,10.9375,9.25,5.183475971221924,19700.0,0.0,
2001-01-08 00:00:00+00:00,11.25,11.25,10.0,4.739178657531738,14800.0,0.0,
2001-01-09 00:00:00+00:00,10.375,10.5,9.75,4.679937839508057,5000.0,0.0,
2001-01-10 00:00:00+00:00,10.625,10.625,10.125,4.976136684417725,8800.0,0.0,
2001-01-11 00:00:00+00:00,9.75,9.75,7.5,4.383739948272705,20400.0,0.0,
2001-01-12 00:00:00+00:00,9.625,9.625,7.5,3.909821510314941,8000.0,0.0,
2001-01-16 00:00:00+00:00,8.25,8.25,7.25,3.732102632522583,9900.0,0.0,
2001-01-17 00:00:00+00:00,7.625,8.0,6.75,3.317424297332764,12000.0,0.0,
2001-01-18 00:00:00+00:00,7.25,8.25,6.125,3.7913434505462646,7000.0,0.0,
2001-01-19 00:00:00+00:00,7.625,8.625,7.25,3.7913434505462646,12100.0,0.0,
2001-01-22 00:00:00+00:00,8.625,9.0,8.0,4.087541103363037,13200.0,0.0,
2001-01-23 00:00:00+00:00,8.375,8.75,7.0,3.672864198684693,10200.0,0.0,
2001-01-24 00:00:00+00:00,8.0,8.25,7.875,3.732102632522583,3100.0,0.0,
2001-01-25 00:00:00+00:00,8.125,10.25,7.875,4.739178657531738,16900.0,0.0,
2001-01-26 00:00:00+00:00,10.0,11.75,10.0,5.094616413116455,17000.0,0.0,
2001-01-29 00:00:00+00:00,10.25,11.5,10.25,5.213095188140869,6600.0,0.0,
2001-01-30 00:00:00+00:00,11.369999885559082,11.369999885559082,10.699999809265137,5.070919990539551,6000.0,0.0,
2001-01-31 00:00:00+00:00,11.199999809265137,11.199999809265137,10.0,5.189399242401123,12900.0,0.0,
2001-02-01 00:00:00+00:00,10.75,10.75,10.699999809265137,5.070919990539551,400.0,0.0,
2001-02-02 00:00:00+00:00,11.0,11.199999809265137,10.25,5.307878017425537,3500.0,0.0,
2001-02-05 00:00:00+00:00,11.25,11.449999809265137,11.25,5.331573486328125,3100.0,0.0,
2001-02-06 00:00:00+00:00,11.850000381469728,11.850000381469728,10.600000381469728,5.165703296661377,4200.0,0.0,
2001-02-07 00:00:00+00:00,10.600000381469728,10.649999618530272,10.600000381469728,5.023529052734375,1900.0,0.0,
2001-02-08 00:00:00+00:00,10.449999809265137,10.449999809265137,10.25,4.928745269775391,2400.0,0.0,
2001-02-09 00:00:00+00:00,10.489999771118164,10.710000038146973,10.489999771118164,4.971397399902344,0.0,0.0,
2001-02-12 00:00:00+00:00,10.5,10.600000381469728,9.399999618530272,4.739178657531738,5200.0,0.0,
2001-02-13 00:00:00+00:00,10.300000190734863,10.300000190734863,9.5,4.620697975158691,6200.0,0.0,
2001-02-14 00:00:00+00:00,9.0,9.550000190734863,9.0,4.502218723297119,6100.0,0.0,
2001-02-15 00:00:00+00:00,9.75,9.75,9.350000381469728,4.431132793426514,2800.0,0.0,
2001-02-16 00:00:00+00:00,9.300000190734863,9.600000381469728,9.300000190734863,4.549610137939453,600.0,0.0,
2001-02-20 00:00:00+00:00,9.300000190734863,9.899999618530272,9.300000190734863,4.691783905029297,2400.0,0.0,
2001-02-21 00:00:00+00:00,10.199999809265137,10.25,10.0,4.739178657531738,300.0,0.0,
2001-02-22 00:00:00+00:00,10.100000381469728,10.100000381469728,9.300000190734863,4.59700345993042,2900.0,0.0,
2001-02-23 00:00:00+00:00,9.949999809265137,9.949999809265137,9.399999618530272,4.620697975158691,1800.0,0.0,
2001-02-26 00:00:00+00:00,10.0,10.5,10.0,4.976136684417725,1900.0,0.0,
2001-02-27 00:00:00+00:00,10.1899995803833,10.8100004196167,10.1899995803833,4.829221725463867,0.0,0.0,
2001-02-28 00:00:00+00:00,10.199999809265137,10.300000190734863,10.199999809265137,4.881353378295898,900.0,0.0,
