date,HUBG_Open,HUBG_High,HUBG_Low,HUBG_Close,HUBG_Volume,HUBG_Dividends,HUBG_Stock Splits
1996-04-25 00:00:00+00:00,2.71875,3.03125,2.703125,2.889391660690308,1523200,0.0,
1996-04-26 00:00:00+00:00,2.84375,2.90625,2.78125,2.81171989440918,273600,0.0,
1996-04-29 00:00:00+00:00,2.828125,2.96875,2.828125,2.951529264450073,548800,0.0,
1996-04-30 00:00:00+00:00,2.96875,2.96875,2.90625,2.889391660690308,699200,0.0,
1996-05-01 00:00:00+00:00,2.96875,2.96875,2.734375,2.7185137271881104,391200,0.0,
1996-05-02 00:00:00+00:00,2.78125,2.90625,2.75,2.827254056930542,1175200,0.0,
1996-05-03 00:00:00+00:00,2.90625,2.90625,2.84375,2.827254056930542,353600,0.0,
1996-05-06 00:00:00+00:00,2.84375,2.90625,2.84375,2.827254056930542,44000,0.0,
1996-05-07 00:00:00+00:00,2.84375,2.90625,2.84375,2.866090774536133,104800,0.0,
1996-05-08 00:00:00+00:00,2.84375,2.859375,2.8125,2.827254056930542,109600,0.0,
1996-05-09 00:00:00+00:00,2.828125,2.84375,2.78125,2.827254056930542,48800,0.0,
1996-05-10 00:00:00+00:00,2.78125,2.84375,2.78125,2.7651169300079346,143200,0.0,
1996-05-13 00:00:00+00:00,2.84375,2.84375,2.78125,2.7651169300079346,23200,0.0,
1996-05-14 00:00:00+00:00,2.84375,2.875,2.828125,2.858323097229004,533600,0.0,
1996-05-15 00:00:00+00:00,2.875,2.875,2.828125,2.858323097229004,140800,0.0,
1996-05-16 00:00:00+00:00,2.828125,2.875,2.828125,2.8427886962890625,93600,0.0,
1996-05-17 00:00:00+00:00,2.859375,2.875,2.828125,2.8427886962890625,132800,0.0,
1996-05-20 00:00:00+00:00,2.8125,2.828125,2.8125,2.7961854934692383,150400,0.0,
1996-05-21 00:00:00+00:00,2.8125,2.828125,2.8125,2.81171989440918,166400,0.0,
1996-05-22 00:00:00+00:00,2.8125,2.828125,2.8125,2.81171989440918,79200,0.0,
1996-05-23 00:00:00+00:00,2.828125,2.828125,2.625,2.6097731590271,176800,0.0,
1996-05-24 00:00:00+00:00,2.625,2.671875,2.625,2.6175408363342285,63200,0.0,
1996-05-28 00:00:00+00:00,2.625,2.6875,2.625,2.671910762786865,84000,0.0,
1996-05-29 00:00:00+00:00,2.6875,2.6875,2.625,2.671910762786865,42400,0.0,
1996-05-30 00:00:00+00:00,2.625,2.6875,2.625,2.671910762786865,116800,0.0,
1996-05-31 00:00:00+00:00,2.625,2.6875,2.625,2.671910762786865,104000,0.0,
1996-06-03 00:00:00+00:00,2.6875,2.6875,2.625,2.6097731590271,56000,0.0,
1996-06-04 00:00:00+00:00,2.625,2.625,2.625,2.6097731590271,12000,0.0,
1996-06-05 00:00:00+00:00,2.6875,2.6875,2.625,2.671910762786865,86400,0.0,
1996-06-06 00:00:00+00:00,2.625,2.65625,2.53125,2.5165669918060303,193600,0.0,
1996-06-07 00:00:00+00:00,2.5,2.53125,2.359375,2.5165669918060303,315200,0.0,
1996-06-10 00:00:00+00:00,2.46875,2.53125,2.46875,2.5165669918060303,38400,0.0,
1996-06-11 00:00:00+00:00,2.59375,2.59375,2.53125,2.547635793685913,398400,0.0,
1996-06-12 00:00:00+00:00,2.53125,2.5625,2.515625,2.532101392745972,102400,0.0,
1996-06-13 00:00:00+00:00,2.53125,2.5625,2.515625,2.501032829284668,207200,0.0,
1996-06-14 00:00:00+00:00,2.515625,2.578125,2.515625,2.532101392745972,392800,0.0,
1996-06-17 00:00:00+00:00,2.53125,2.578125,2.53125,2.5165669918060303,51200,0.0,
1996-06-18 00:00:00+00:00,2.53125,2.59375,2.53125,2.5165669918060303,192000,0.0,
1996-06-19 00:00:00+00:00,2.546875,2.59375,2.53125,2.578704357147217,148800,0.0,
1996-06-20 00:00:00+00:00,2.53125,2.59375,2.53125,2.578704357147217,43200,0.0,
1996-06-21 00:00:00+00:00,2.5625,2.59375,2.53125,2.578704357147217,213600,0.0,
1996-06-24 00:00:00+00:00,2.53125,2.59375,2.53125,2.578704357147217,294400,0.0,
1996-06-25 00:00:00+00:00,2.53125,2.59375,2.53125,2.5165669918060303,42400,0.0,
1996-06-26 00:00:00+00:00,2.53125,2.59375,2.53125,2.5165669918060303,14400,0.0,
1996-06-27 00:00:00+00:00,2.59375,2.59375,2.53125,2.578704357147217,99200,0.0,
1996-06-28 00:00:00+00:00,2.5625,2.578125,2.515625,2.532101392745972,149600,0.0,
1996-07-01 00:00:00+00:00,2.515625,2.5625,2.515625,2.547635793685913,315200,0.0,
1996-07-02 00:00:00+00:00,2.5625,2.5625,2.53125,2.547635793685913,83200,0.0,
1996-07-03 00:00:00+00:00,2.546875,2.5625,2.53125,2.5165669918060303,59200,0.0,
1996-07-05 00:00:00+00:00,2.5625,2.5625,2.5625,2.547635793685913,4800,0.0,
1996-07-08 00:00:00+00:00,2.5625,2.5625,2.515625,2.547635793685913,141600,0.0,
1996-07-09 00:00:00+00:00,2.515625,2.5625,2.515625,2.547635793685913,43200,0.0,
1996-07-10 00:00:00+00:00,2.515625,2.5625,2.5,2.501032829284668,502400,0.0,
1996-07-11 00:00:00+00:00,2.5,2.5,2.484375,2.469963788986206,60800,0.0,
1996-07-12 00:00:00+00:00,2.484375,2.53125,2.4375,2.423360824584961,66400,0.0,
1996-07-15 00:00:00+00:00,2.484375,2.484375,2.40625,2.392292022705078,217600,0.0,
1996-07-16 00:00:00+00:00,2.40625,2.40625,2.0,2.174811124801636,364000,0.0,
1996-07-17 00:00:00+00:00,2.234375,2.421875,2.234375,2.4078264236450195,197600,0.0,
1996-07-18 00:00:00+00:00,2.375,2.453125,2.375,2.4078264236450195,103200,0.0,
1996-07-19 00:00:00+00:00,2.46875,2.46875,2.421875,2.4078264236450195,6400,0.0,
1996-07-22 00:00:00+00:00,2.46875,2.46875,2.46875,2.454429626464844,1600,0.0,
1996-07-23 00:00:00+00:00,2.46875,2.46875,2.40625,2.392292022705078,402400,0.0,
1996-07-24 00:00:00+00:00,2.375,2.375,2.28125,2.299085855484009,193600,0.0,
1996-07-25 00:00:00+00:00,2.34375,2.375,2.296875,2.3612234592437744,431200,0.0,
1996-07-26 00:00:00+00:00,2.34375,2.40625,2.328125,2.392292022705078,148000,0.0,
1996-07-29 00:00:00+00:00,2.40625,2.40625,2.375,2.392292022705078,184800,0.0,
1996-07-30 00:00:00+00:00,2.375,2.40625,2.375,2.392292022705078,347200,0.0,
1996-07-31 00:00:00+00:00,2.40625,2.40625,2.40625,2.392292022705078,15200,0.0,
1996-08-01 00:00:00+00:00,2.40625,2.40625,2.375,2.3612234592437744,9600,0.0,
1996-08-02 00:00:00+00:00,2.40625,2.40625,2.375,2.3612234592437744,416800,0.0,
1996-08-05 00:00:00+00:00,2.375,2.375,2.375,2.3612234592437744,22400,0.0,
1996-08-06 00:00:00+00:00,2.40625,2.4375,2.375,2.3767576217651367,498400,0.0,
1996-08-07 00:00:00+00:00,2.375,2.4375,2.375,2.423360824584961,369600,0.0,
1996-08-08 00:00:00+00:00,2.375,2.4375,2.375,2.3612234592437744,75200,0.0,
1996-08-09 00:00:00+00:00,2.4375,2.4375,2.375,2.423360824584961,422400,0.0,
1996-08-12 00:00:00+00:00,2.390625,2.4375,2.375,2.392292022705078,91200,0.0,
1996-08-13 00:00:00+00:00,2.375,2.375,2.375,2.3612234592437744,20800,0.0,
1996-08-14 00:00:00+00:00,2.4375,2.4375,2.4375,2.423360824584961,47200,0.0,
1996-08-15 00:00:00+00:00,2.40625,2.40625,2.375,2.392292022705078,102400,0.0,
1996-08-16 00:00:00+00:00,2.375,2.46875,2.375,2.423360824584961,105600,0.0,
1996-08-19 00:00:00+00:00,2.421875,2.421875,2.421875,2.4078264236450195,8800,0.0,
1996-08-20 00:00:00+00:00,2.445312976837158,2.484375,2.421875,2.4388952255249023,50400,0.0,
1996-08-21 00:00:00+00:00,2.421875,2.476562976837158,2.421875,2.4078264236450195,3200,0.0,
1996-08-22 00:00:00+00:00,2.484375,2.5,2.484375,2.469963788986206,134400,0.0,
1996-08-23 00:00:00+00:00,2.523437976837158,2.6875,2.515625,2.671910762786865,128800,0.0,
1996-08-26 00:00:00+00:00,2.625,2.6875,2.625,2.6097731590271,64000,0.0,
1996-08-27 00:00:00+00:00,2.679687976837158,2.679687976837158,2.625,2.6097731590271,4000,0.0,
1996-08-28 00:00:00+00:00,2.6875,2.828125,2.6875,2.780651092529297,236000,0.0,
1996-08-29 00:00:00+00:00,2.796875,2.8125,2.765625,2.749582529067993,393600,0.0,
1996-08-30 00:00:00+00:00,2.765625,2.8125,2.765625,2.7728846073150635,45600,0.0,
1996-09-03 00:00:00+00:00,2.78125,2.8125,2.765625,2.749582529067993,179200,0.0,
1996-09-04 00:00:00+00:00,2.789062976837158,2.8125,2.765625,2.749582529067993,100800,0.0,
1996-09-05 00:00:00+00:00,2.796875,2.796875,2.75,2.780651092529297,18400,0.0,
1996-09-06 00:00:00+00:00,2.75,2.796875,2.75,2.734048128128052,20000,0.0,
1996-09-09 00:00:00+00:00,2.796875,2.796875,2.6875,2.702979326248169,252800,0.0,
1996-09-10 00:00:00+00:00,2.71875,2.71875,2.6875,2.671910762786865,57600,0.0,
1996-09-11 00:00:00+00:00,2.6875,2.703125,2.65625,2.687445163726806,430400,0.0,
1996-09-12 00:00:00+00:00,2.65625,2.703125,2.609375,2.5942389965057373,313600,0.0,
1996-09-13 00:00:00+00:00,2.65625,2.65625,2.609375,2.6408419609069824,2515200,0.0,
1996-09-16 00:00:00+00:00,2.609375,2.671875,2.609375,2.6097731590271,136000,0.0,
1996-09-17 00:00:00+00:00,2.625,2.625,2.625,2.6097731590271,0,0.0,
1996-09-18 00:00:00+00:00,2.609375,2.65625,2.578125,2.5942389965057373,1020800,0.0,
1996-09-19 00:00:00+00:00,2.578125,2.609375,2.578125,2.5942389965057373,44000,0.0,
1996-09-20 00:00:00+00:00,2.578125,2.609375,2.578125,2.5631699562072754,65600,0.0,
1996-09-23 00:00:00+00:00,2.578125,2.609375,2.578125,2.5942389965057373,19200,0.0,
1996-09-24 00:00:00+00:00,2.609375,2.625,2.546875,2.5942389965057373,396000,0.0,
1996-09-25 00:00:00+00:00,2.625,2.65625,2.578125,2.625307559967041,888800,0.0,
1996-09-26 00:00:00+00:00,2.626952886581421,2.65625,2.609375,2.5942389965057373,20000,0.0,
1996-09-27 00:00:00+00:00,2.65625,2.6875,2.609375,2.6408419609069824,147200,0.0,
1996-09-30 00:00:00+00:00,2.71875,2.71875,2.65625,2.6408419609069824,18400,0.0,
1996-10-01 00:00:00+00:00,2.65625,2.65625,2.65625,2.6408419609069824,2400,0.0,
1996-10-02 00:00:00+00:00,2.71875,2.71875,2.65625,2.6408419609069824,88000,0.0,
1996-10-03 00:00:00+00:00,2.65625,2.71875,2.65625,2.702979326248169,947200,0.0,
1996-10-04 00:00:00+00:00,2.71875,2.71875,2.671875,2.702979326248169,451200,0.0,
1996-10-07 00:00:00+00:00,2.671875,2.71875,2.65625,2.702979326248169,460800,0.0,
1996-10-08 00:00:00+00:00,2.65625,2.71875,2.65625,2.6408419609069824,11200,0.0,
1996-10-09 00:00:00+00:00,2.6875,2.703125,2.65625,2.6408419609069824,224000,0.0,
1996-10-10 00:00:00+00:00,2.695312976837158,2.71875,2.695312976837158,2.702979326248169,2400,0.0,
1996-10-11 00:00:00+00:00,2.703125,2.71875,2.65625,2.702979326248169,300800,0.0,
1996-10-14 00:00:00+00:00,2.71875,2.71875,2.65625,2.671910762786865,72000,0.0,
1996-10-15 00:00:00+00:00,2.71875,2.78125,2.6875,2.7651169300079346,103200,0.0,
1996-10-16 00:00:00+00:00,2.734375,2.78125,2.734375,2.7651169300079346,11200,0.0,
1996-10-17 00:00:00+00:00,2.765625,2.8125,2.765625,2.780651092529297,153600,0.0,
1996-10-18 00:00:00+00:00,2.8125,2.8125,2.75,2.7961854934692383,103200,0.0,
1996-10-21 00:00:00+00:00,2.8125,2.8125,2.71875,2.702979326248169,72000,0.0,
1996-10-22 00:00:00+00:00,2.71875,2.75,2.71875,2.702979326248169,341600,0.0,
1996-10-23 00:00:00+00:00,2.71875,2.75,2.6875,2.734048128128052,33600,0.0,
1996-10-24 00:00:00+00:00,2.6875,2.75,2.6875,2.671910762786865,104800,0.0,
1996-10-25 00:00:00+00:00,2.71875,2.765625,2.6875,2.734048128128052,798400,0.0,
1996-10-28 00:00:00+00:00,2.75,2.765625,2.75,2.749582529067993,1600,0.0,
1996-10-29 00:00:00+00:00,2.78125,2.78125,2.71875,2.7651169300079346,41600,0.0,
1996-10-30 00:00:00+00:00,2.78125,2.78125,2.71875,2.702979326248169,82400,0.0,
1996-10-31 00:00:00+00:00,2.71875,2.78125,2.71875,2.7651169300079346,331200,0.0,
1996-11-01 00:00:00+00:00,2.75,2.78125,2.734375,2.7651169300079346,44800,0.0,
1996-11-04 00:00:00+00:00,2.734375,2.78125,2.734375,2.7185137271881104,158400,0.0,
1996-11-05 00:00:00+00:00,2.78125,2.78125,2.734375,2.734048128128052,199200,0.0,
1996-11-06 00:00:00+00:00,2.78125,2.78125,2.734375,2.7651169300079346,20800,0.0,
1996-11-07 00:00:00+00:00,2.71875,2.765625,2.71875,2.749582529067993,314400,0.0,
1996-11-08 00:00:00+00:00,2.75,3.03125,2.734375,2.998132467269897,1145600,0.0,
1996-11-11 00:00:00+00:00,3.03125,3.0625,2.984375,3.029201030731201,92800,0.0,
1996-11-12 00:00:00+00:00,2.984375,3.03125,2.859375,2.8427886962890625,120000,0.0,
1996-11-13 00:00:00+00:00,2.890625,2.921875,2.859375,2.8427886962890625,65600,0.0,
1996-11-14 00:00:00+00:00,2.859375,2.921875,2.859375,2.904926061630249,147200,0.0,
1996-11-15 00:00:00+00:00,2.921875,2.984375,2.859375,2.9670634269714355,225600,0.0,
1996-11-18 00:00:00+00:00,2.953125,2.984375,2.9375,2.9670634269714355,265600,0.0,
1996-11-19 00:00:00+00:00,2.984375,2.984375,2.9375,2.935994863510132,103200,0.0,
1996-11-20 00:00:00+00:00,2.9375,2.984375,2.9375,2.9670634269714355,500800,0.0,
1996-11-21 00:00:00+00:00,2.953125,2.953125,2.9375,2.9204604625701904,4800,0.0,
1996-11-22 00:00:00+00:00,2.9375,2.984375,2.9375,2.9670634269714355,30400,0.0,
1996-11-25 00:00:00+00:00,2.984375,3.03125,2.921875,2.998132467269897,102400,0.0,
1996-11-26 00:00:00+00:00,2.96875,3.21875,2.96875,3.137941598892212,466400,0.0,
1996-11-27 00:00:00+00:00,3.15625,3.21875,3.140625,3.1224071979522705,54400,0.0,
1996-11-29 00:00:00+00:00,3.1875,3.1875,3.140625,3.1224071979522705,4800,0.0,
1996-12-02 00:00:00+00:00,3.125,3.171875,3.125,3.106872797012329,219200,0.0,
1996-12-03 00:00:00+00:00,3.125,3.125,3.0625,3.0447354316711426,1770400,0.0,
1996-12-04 00:00:00+00:00,3.0625,3.0625,3.0625,3.0447354316711426,11200,0.0,
1996-12-05 00:00:00+00:00,3.09375,3.09375,3.0625,3.0758042335510254,19200,0.0,
1996-12-06 00:00:00+00:00,3.015625,3.0625,2.984375,2.998132467269897,186400,0.0,
1996-12-09 00:00:00+00:00,3.046875,3.0625,3.015625,2.998132467269897,800800,0.0,
1996-12-10 00:00:00+00:00,3.0625,3.1875,3.015625,3.1690104007720947,212000,0.0,
1996-12-11 00:00:00+00:00,3.15625,3.3125,3.125,3.231147527694702,286400,0.0,
1996-12-12 00:00:00+00:00,3.265625,3.40625,3.265625,3.262216567993164,141600,0.0,
1996-12-13 00:00:00+00:00,3.1875,3.21875,3.1875,3.2000789642333984,33600,0.0,
1996-12-16 00:00:00+00:00,3.21875,3.28125,3.1875,3.2000789642333984,122400,0.0,
1996-12-17 00:00:00+00:00,3.1875,3.21875,3.171875,3.153475761413574,44800,0.0,
1996-12-18 00:00:00+00:00,3.171875,3.21875,3.171875,3.2000789642333984,822400,0.0,
1996-12-19 00:00:00+00:00,3.171875,3.21875,3.171875,3.2000789642333984,32800,0.0,
1996-12-20 00:00:00+00:00,3.21875,3.21875,3.171875,3.2000789642333984,180800,0.0,
1996-12-23 00:00:00+00:00,3.171875,3.21875,3.171875,3.153475761413574,148800,0.0,
1996-12-24 00:00:00+00:00,3.21875,3.21875,3.171875,3.153475761413574,36000,0.0,
1996-12-26 00:00:00+00:00,3.21875,3.21875,3.21875,3.2000789642333984,4000,0.0,
1996-12-27 00:00:00+00:00,3.171875,3.21875,3.171875,3.2000789642333984,101600,0.0,
1996-12-30 00:00:00+00:00,3.171875,3.21875,3.171875,3.153475761413574,16800,0.0,
1996-12-31 00:00:00+00:00,3.171875,3.4375,3.171875,3.3243539333343506,117600,0.0,
1997-01-02 00:00:00+00:00,3.34375,3.351562976837158,3.21875,3.2000789642333984,105600,0.0,
1997-01-03 00:00:00+00:00,3.21875,3.34375,3.21875,3.293285131454468,468000,0.0,
1997-01-06 00:00:00+00:00,3.265625,3.359375,3.25,3.293285131454468,120800,0.0,
1997-01-07 00:00:00+00:00,3.375,3.46875,3.375,3.4486289024353027,584000,0.0,
1997-01-08 00:00:00+00:00,3.40625,3.46875,3.40625,3.4486289024353027,37600,0.0,
1997-01-09 00:00:00+00:00,3.453125,3.46875,3.40625,3.4486289024353027,36800,0.0,
1997-01-10 00:00:00+00:00,3.46875,3.46875,3.421875,3.41756010055542,93600,0.0,
1997-01-13 00:00:00+00:00,3.46875,3.53125,3.4375,3.5107662677764893,228000,0.0,
1997-01-14 00:00:00+00:00,3.53125,3.53125,3.421875,3.464163064956665,160000,0.0,
1997-01-15 00:00:00+00:00,3.421875,3.5,3.421875,3.4330945014953613,28000,0.0,
1997-01-16 00:00:00+00:00,3.46875,3.5,3.421875,3.4796974658966064,72000,0.0,
1997-01-17 00:00:00+00:00,3.5,3.5,3.46875,3.4486289024353027,10400,0.0,
1997-01-20 00:00:00+00:00,3.421875,3.5,3.421875,3.4486289024353027,48800,0.0,
1997-01-21 00:00:00+00:00,3.453125,3.515625,3.421875,3.495232105255127,655200,0.0,
1997-01-22 00:00:00+00:00,3.453125,3.515625,3.453125,3.495232105255127,465600,0.0,
1997-01-23 00:00:00+00:00,3.453125,3.546875,3.375,3.4486289024353027,836000,0.0,
1997-01-24 00:00:00+00:00,3.46875,3.5,3.46875,3.4486289024353027,188800,0.0,
1997-01-27 00:00:00+00:00,3.5,3.5,3.46875,3.4486289024353027,88800,0.0,
1997-01-28 00:00:00+00:00,3.5,3.5,3.46875,3.4486289024353027,20000,0.0,
1997-01-29 00:00:00+00:00,3.46875,3.5,3.46875,3.4486289024353027,60800,0.0,
1997-01-30 00:00:00+00:00,3.46875,3.5,3.40625,3.4020259380340576,232800,0.0,
1997-01-31 00:00:00+00:00,3.46875,3.46875,3.375,3.3554227352142334,36000,0.0,
1997-02-03 00:00:00+00:00,3.375,3.46875,3.375,3.4486289024353027,55200,0.0,
1997-02-04 00:00:00+00:00,3.375,3.46875,3.375,3.4486289024353027,32800,0.0,
1997-02-05 00:00:00+00:00,3.375,3.515625,3.375,3.464163064956665,156000,0.0,
1997-02-06 00:00:00+00:00,3.453125,3.5,3.4375,3.4796974658966064,40000,0.0,
1997-02-07 00:00:00+00:00,3.4375,3.515625,3.4375,3.41756010055542,60000,0.0,
1997-02-10 00:00:00+00:00,3.4375,3.515625,3.4375,3.495232105255127,40000,0.0,
1997-02-11 00:00:00+00:00,3.515625,3.765625,3.5,3.650575637817383,1100000,0.0,
1997-02-12 00:00:00+00:00,3.71875,3.71875,3.625,3.603972434997559,111200,0.0,
1997-02-13 00:00:00+00:00,3.609375,3.6875,3.609375,3.666110038757324,79200,0.0,
1997-02-14 00:00:00+00:00,3.65625,3.71875,3.625,3.6195068359375,365600,0.0,
1997-02-18 00:00:00+00:00,3.71875,3.71875,3.53125,3.5107662677764893,216000,0.0,
1997-02-19 00:00:00+00:00,3.484375,3.515625,3.359375,3.339888334274292,92000,0.0,
1997-02-20 00:00:00+00:00,3.40625,3.40625,3.1875,3.3243539333343506,505600,0.0,
1997-02-21 00:00:00+00:00,3.328125,3.34375,3.25,3.262216567993164,263200,0.0,
1997-02-24 00:00:00+00:00,3.34375,3.390625,3.25,3.262216567993164,88800,0.0,
1997-02-25 00:00:00+00:00,3.390625,3.390625,3.28125,3.308819532394409,302400,0.0,
1997-02-26 00:00:00+00:00,3.3125,3.40625,3.3125,3.339888334274292,108800,0.0,
1997-02-27 00:00:00+00:00,3.3125,3.34375,3.28125,3.2777507305145264,314400,0.0,
1997-02-28 00:00:00+00:00,3.296875,3.40625,3.296875,3.2777507305145264,29600,0.0,
1997-03-03 00:00:00+00:00,3.296875,3.3125,3.296875,3.2777507305145264,103200,0.0,
1997-03-04 00:00:00+00:00,3.40625,3.40625,3.28125,3.2777507305145264,116000,0.0,
1997-03-05 00:00:00+00:00,3.28125,3.375,3.28125,3.3554227352142334,134400,0.0,
1997-03-06 00:00:00+00:00,3.28125,3.46875,3.28125,3.4486289024353027,324000,0.0,
1997-03-07 00:00:00+00:00,3.375,3.46875,3.375,3.4486289024353027,48000,0.0,
1997-03-10 00:00:00+00:00,3.46875,3.46875,3.34375,3.3243539333343506,393600,0.0,
1997-03-11 00:00:00+00:00,3.40625,3.421875,3.359375,3.3554227352142334,719200,0.0,
1997-03-12 00:00:00+00:00,3.34375,3.421875,3.34375,3.3243539333343506,23200,0.0,
1997-03-13 00:00:00+00:00,3.34375,3.375,3.296875,3.2777507305145264,13600,0.0,
1997-03-14 00:00:00+00:00,3.296875,3.3125,3.296875,3.293285131454468,116800,0.0,
1997-03-17 00:00:00+00:00,3.296875,3.3125,3.203125,3.184544801712036,112800,0.0,
1997-03-18 00:00:00+00:00,3.203125,3.28125,3.171875,3.153475761413574,215200,0.0,
1997-03-19 00:00:00+00:00,3.171875,3.171875,3.125,3.106872797012329,85600,0.0,
1997-03-20 00:00:00+00:00,3.140625,3.15625,3.125,3.106872797012329,66400,0.0,
1997-03-21 00:00:00+00:00,3.203125,3.21875,3.125,3.2000789642333984,32000,0.0,
1997-03-24 00:00:00+00:00,3.125,3.21875,3.125,3.106872797012329,129600,0.0,
1997-03-25 00:00:00+00:00,3.1875,3.1875,3.125,3.106872797012329,201600,0.0,
1997-03-26 00:00:00+00:00,3.125,3.15625,3.09375,3.0758042335510254,127200,0.0,
1997-03-27 00:00:00+00:00,3.09375,3.1875,3.09375,3.0758042335510254,9600,0.0,
1997-03-31 00:00:00+00:00,3.09375,3.125,3.0625,3.106872797012329,164000,0.0,
1997-04-01 00:00:00+00:00,3.0625,3.125,3.0625,3.0447354316711426,208000,0.0,
1997-04-02 00:00:00+00:00,3.078125,3.125,3.0625,3.0447354316711426,106400,0.0,
1997-04-03 00:00:00+00:00,3.0625,3.0625,3.0625,3.0447354316711426,28000,0.0,
1997-04-04 00:00:00+00:00,3.0625,3.1875,3.0625,3.137941598892212,104800,0.0,
1997-04-07 00:00:00+00:00,3.125,3.25,3.125,3.231147527694702,24800,0.0,
1997-04-08 00:00:00+00:00,3.125,3.21875,3.125,3.2000789642333984,5600,0.0,
1997-04-09 00:00:00+00:00,3.1875,3.25,3.140625,3.231147527694702,42400,0.0,
1997-04-10 00:00:00+00:00,3.171875,3.375,3.171875,3.3554227352142334,78400,0.0,
1997-04-11 00:00:00+00:00,3.328125,3.375,3.28125,3.262216567993164,56800,0.0,
1997-04-14 00:00:00+00:00,3.28125,3.375,3.25,3.262216567993164,91200,0.0,
1997-04-15 00:00:00+00:00,3.375,3.375,3.375,3.3554227352142334,5600,0.0,
1997-04-16 00:00:00+00:00,3.28125,3.53125,3.28125,3.4796974658966064,135200,0.0,
1997-04-17 00:00:00+00:00,3.5625,3.5625,3.4375,3.41756010055542,107200,0.0,
1997-04-18 00:00:00+00:00,3.515625,3.5625,3.4375,3.41756010055542,200000,0.0,
1997-04-21 00:00:00+00:00,3.4375,3.4375,3.4375,3.41756010055542,19200,0.0,
1997-04-22 00:00:00+00:00,3.4375,3.4375,3.375,3.386491298675537,128000,0.0,
1997-04-23 00:00:00+00:00,3.34375,3.40625,3.28125,3.386491298675537,100800,0.0,
1997-04-24 00:00:00+00:00,3.28125,3.375,3.03125,3.153475761413574,1082400,0.0,
1997-04-25 00:00:00+00:00,3.1875,3.3125,3.179687976837158,3.293285131454468,88000,0.0,
1997-04-28 00:00:00+00:00,3.203125,3.3125,3.203125,3.184544801712036,144000,0.0,
1997-04-29 00:00:00+00:00,3.304687976837158,3.304687976837158,3.203125,3.184544801712036,6400,0.0,
1997-04-30 00:00:00+00:00,3.203125,3.3125,3.203125,3.293285131454468,26400,0.0,
1997-05-01 00:00:00+00:00,3.203125,3.3125,3.203125,3.184544801712036,66400,0.0,
