date,AP_Open,AP_High,AP_Low,AP_Close,AP_Volume,AP_Dividends,AP_Stock Splits
1973-06-07 00:00:00+00:00,6.09375,6.09375,6.09375,2.42396092414856,0,0.0,
1973-06-08 00:00:00+00:00,0.0,6.1875,6.0,2.461250305175781,3467,0.0,
1973-06-11 00:00:00+00:00,0.0,6.1875,6.09375,2.461250305175781,2133,0.0,
1973-06-12 00:00:00+00:00,0.0,6.28125,6.1875,2.498541593551636,1200,0.0,
1973-06-13 00:00:00+00:00,0.0,6.46875,6.28125,2.498541593551636,667,0.0,
1973-06-14 00:00:00+00:00,0.0,6.28125,6.1875,2.461250305175781,800,0.0,
1973-06-15 00:00:00+00:00,0.0,6.09375,6.0,2.42396092414856,2000,0.0,
1973-06-18 00:00:00+00:00,0.0,6.0,5.71875,2.3120851516723637,2000,0.0,
1973-06-19 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,133,0.0,
1973-06-20 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,133,0.0,
1973-06-21 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1973-06-22 00:00:00+00:00,0.0,6.09375,5.90625,2.349376678466797,2933,0.0,
1973-06-25 00:00:00+00:00,0.0,5.90625,5.71875,2.349376678466797,1733,0.0,
1973-06-26 00:00:00+00:00,5.90625,5.90625,5.90625,2.349376678466797,0,0.0,
1973-06-27 00:00:00+00:00,5.90625,5.90625,5.90625,2.349376678466797,0,0.0,
1973-06-28 00:00:00+00:00,0.0,6.375,5.8125,2.498541593551636,10400,0.0,
1973-06-29 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-07-02 00:00:00+00:00,0.0,6.1875,6.0,2.3866684436798096,533,0.0,
1973-07-03 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1973-07-05 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1973-07-06 00:00:00+00:00,0.0,6.28125,6.0,2.3866684436798096,1333,0.0,
1973-07-09 00:00:00+00:00,0.0,6.0,5.8125,2.3120851516723637,800,0.0,
1973-07-10 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,133,0.0,
1973-07-11 00:00:00+00:00,0.0,6.09375,5.8125,2.42396092414856,1200,0.0,
1973-07-12 00:00:00+00:00,0.0,6.28125,6.1875,2.498541593551636,667,0.0,
1973-07-13 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-07-16 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,3600,0.0,
1973-07-17 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,1467,0.0,
1973-07-18 00:00:00+00:00,6.1875,6.1875,6.1875,2.461250305175781,0,0.0,
1973-07-19 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,533,0.0,
1973-07-20 00:00:00+00:00,0.0,6.75,6.46875,2.685001373291016,1600,0.0,
1973-07-23 00:00:00+00:00,0.0,6.75,6.65625,2.685001373291016,933,0.0,
1973-07-24 00:00:00+00:00,0.0,6.75,6.5625,2.610417366027832,400,0.0,
1973-07-25 00:00:00+00:00,0.0,6.65625,6.5625,2.647709608078003,2267,0.0,
1973-07-26 00:00:00+00:00,0.0,6.75,6.75,2.685001373291016,133,0.0,
1973-07-27 00:00:00+00:00,0.0,6.65625,6.46875,2.647709608078003,1733,0.0,
1973-07-30 00:00:00+00:00,0.0,6.65625,6.46875,2.573124885559082,1333,0.0,
1973-07-31 00:00:00+00:00,0.0,6.5625,6.46875,2.610417366027832,400,0.0,
1973-08-01 00:00:00+00:00,0.0,6.46875,6.1875,2.461250305175781,1333,0.0,
1973-08-02 00:00:00+00:00,0.0,6.46875,6.28125,2.573124885559082,1333,0.0,
1973-08-03 00:00:00+00:00,0.0,6.46875,6.28125,2.573124885559082,533,0.0,
1973-08-06 00:00:00+00:00,0.0,6.46875,6.1875,2.461250305175781,667,0.0,
1973-08-07 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-08-08 00:00:00+00:00,6.1875,6.1875,6.1875,2.461250305175781,0,0.0,
1973-08-09 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-08-10 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,800,0.0,
1973-08-13 00:00:00+00:00,6.09375,6.09375,6.09375,2.42396092414856,0,0.0,
1973-08-14 00:00:00+00:00,0.0,6.0,5.71875,2.2747929096221924,1333,0.0,
1973-08-15 00:00:00+00:00,0.0,5.71875,5.71875,2.2747929096221924,667,0.0,
1973-08-16 00:00:00+00:00,0.0,6.0,5.90625,2.3866684436798096,1733,0.0,
1973-08-17 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,533,0.0,
1973-08-20 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,133,0.0,
1973-08-21 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,133,0.0,
1973-08-22 00:00:00+00:00,0.0,6.0,5.90625,2.3866684436798096,267,0.0,
1973-08-23 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-08-24 00:00:00+00:00,0.0,6.09375,5.90625,2.349376678466797,800,0.0,
1973-08-27 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,133,0.0,
1973-08-28 00:00:00+00:00,0.0,6.0,5.90625,2.349376678466797,667,0.0,
1973-08-29 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,800,0.0,
1973-08-30 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,400,0.0,
1973-08-31 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,133,0.0,
1973-09-04 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,133,0.0,
1973-09-05 00:00:00+00:00,0.0,6.0,5.90625,2.3866684436798096,1333,0.0,
1973-09-06 00:00:00+00:00,0.0,6.1875,6.0,2.42396092414856,1067,0.0,
1973-09-07 00:00:00+00:00,0.0,6.1875,6.0,2.461250305175781,1467,0.0,
1973-09-10 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,133,0.0,
1973-09-11 00:00:00+00:00,0.0,6.1875,6.0,2.3866684436798096,400,0.0,
1973-09-12 00:00:00+00:00,0.0,5.90625,5.8125,2.3120851516723637,2533,0.0,
1973-09-13 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,133,0.0,
1973-09-14 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,400,0.0,
1973-09-17 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,133,0.0,
1973-09-18 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,400,0.0,
1973-09-19 00:00:00+00:00,0.0,5.90625,5.8125,2.349376678466797,1467,0.0,
1973-09-20 00:00:00+00:00,0.0,5.90625,5.8125,2.3120851516723637,933,0.0,
1973-09-21 00:00:00+00:00,0.0,6.1875,5.8125,2.461250305175781,4267,0.0,
1973-09-24 00:00:00+00:00,0.0,6.28125,6.09375,2.498541593551636,1733,0.0,
1973-09-25 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,800,0.0,
1973-09-26 00:00:00+00:00,0.0,6.5625,6.375,2.535835027694702,800,0.0,
1973-09-27 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,933,0.0,
1973-09-28 00:00:00+00:00,0.0,6.28125,6.28125,2.498541593551636,533,0.0,
1973-10-01 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1973-10-02 00:00:00+00:00,0.0,6.375,6.09375,2.42396092414856,2800,0.0,
1973-10-03 00:00:00+00:00,0.0,6.28125,6.1875,2.498541593551636,400,0.0,
1973-10-04 00:00:00+00:00,0.0,6.375,6.1875,2.535835027694702,1333,0.0,
1973-10-05 00:00:00+00:00,0.0,6.28125,6.1875,2.461250305175781,400,0.0,
1973-10-08 00:00:00+00:00,0.0,6.1875,6.09375,2.461250305175781,1867,0.0,
1973-10-09 00:00:00+00:00,0.0,6.375,6.1875,2.461250305175781,800,0.0,
1973-10-10 00:00:00+00:00,0.0,6.28125,6.09375,2.461250305175781,2533,0.0,
1973-10-11 00:00:00+00:00,0.0,6.1875,6.09375,2.461250305175781,1200,0.0,
1973-10-12 00:00:00+00:00,0.0,6.375,6.1875,2.461250305175781,3200,0.0,
1973-10-15 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,4267,0.0,
1973-10-16 00:00:00+00:00,0.0,6.46875,6.375,2.535835027694702,933,0.0,
1973-10-17 00:00:00+00:00,0.0,6.46875,6.28125,2.498541593551636,2667,0.0,
1973-10-18 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,1467,0.0,
1973-10-19 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,800,0.0,
1973-10-22 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,1200,0.0,
1973-10-23 00:00:00+00:00,0.0,6.375,6.1875,2.535835027694702,2400,0.0,
1973-10-24 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,800,0.0,
1973-10-25 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,400,0.0,
1973-10-26 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,1067,0.0,
1973-10-29 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,1333,0.0,
1973-10-30 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,667,0.0,
1973-10-31 00:00:00+00:00,0.0,6.28125,6.09375,2.42396092414856,4533,0.0,
1973-11-01 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,1733,0.0,
1973-11-02 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,400,0.0,
1973-11-05 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,667,0.0,
1973-11-06 00:00:00+00:00,0.0,6.09375,6.0,2.3866684436798096,1600,0.0,
1973-11-07 00:00:00+00:00,0.0,6.09375,6.0,2.42396092414856,933,0.0,
1973-11-08 00:00:00+00:00,6.09375,6.09375,6.09375,2.42396092414856,0,0.0,
1973-11-09 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,533,0.0,
1973-11-12 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,1067,0.0,
1973-11-13 00:00:00+00:00,0.0,6.0,5.90625,2.3866684436798096,933,0.0,
1973-11-14 00:00:00+00:00,0.0,6.09375,5.90625,2.349376678466797,1733,0.0,
1973-11-15 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,267,0.0,
1973-11-16 00:00:00+00:00,0.0,5.90625,5.8125,2.3120851516723637,533,0.0,
1973-11-19 00:00:00+00:00,5.8125,5.8125,5.8125,2.3120851516723637,0,0.0,
1973-11-20 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,2000,0.0,
1973-11-21 00:00:00+00:00,0.0,6.0,5.8125,2.3120851516723637,800,0.0,
1973-11-23 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,400,0.0,
1973-11-26 00:00:00+00:00,0.0,5.8125,5.625,2.237501382827759,3067,0.0,
1973-11-27 00:00:00+00:00,0.0,5.625,5.34375,2.1256258487701416,2000,0.0,
1973-11-28 00:00:00+00:00,0.0,5.34375,5.34375,2.1256258487701416,133,0.0,
1973-11-29 00:00:00+00:00,0.0,5.4375,5.25,2.1256258487701416,1733,0.0,
1973-11-30 00:00:00+00:00,0.0,5.34375,5.15625,2.1256258487701416,1867,0.0,
1973-12-03 00:00:00+00:00,0.0,5.25,5.15625,2.0510425567626958,400,0.0,
1973-12-04 00:00:00+00:00,0.0,5.34375,5.15625,2.0510425567626958,1200,0.0,
1973-12-05 00:00:00+00:00,0.0,5.25,4.96875,1.9764597415924072,1733,0.0,
1973-12-06 00:00:00+00:00,0.0,5.0625,4.96875,2.013751268386841,1467,0.0,
1973-12-07 00:00:00+00:00,0.0,5.15625,5.15625,2.0510425567626958,267,0.0,
1973-12-10 00:00:00+00:00,0.0,5.34375,5.25,2.0883352756500244,2800,0.0,
1973-12-11 00:00:00+00:00,0.0,5.34375,5.15625,2.0510425567626958,3200,0.0,
1973-12-12 00:00:00+00:00,0.0,5.15625,5.15625,2.0510425567626958,133,0.0,
1973-12-13 00:00:00+00:00,0.0,5.15625,5.0625,2.0510425567626958,1600,0.0,
1973-12-14 00:00:00+00:00,0.0,5.25,5.25,2.0883352756500244,133,0.0,
1973-12-17 00:00:00+00:00,0.0,5.25,5.0625,2.013751268386841,267,0.0,
1973-12-18 00:00:00+00:00,0.0,5.15625,5.0625,2.0510425567626958,2533,0.0,
1973-12-19 00:00:00+00:00,0.0,5.15625,5.0625,2.013751268386841,533,0.0,
1973-12-20 00:00:00+00:00,0.0,5.25,5.0625,2.013751268386841,1867,0.0,
1973-12-21 00:00:00+00:00,0.0,5.15625,5.0625,2.013751268386841,1867,0.0,
1973-12-24 00:00:00+00:00,0.0,5.0625,5.0625,2.013751268386841,533,0.0,
1973-12-26 00:00:00+00:00,0.0,5.25,5.0625,2.0510425567626958,800,0.0,
1973-12-27 00:00:00+00:00,0.0,5.25,5.15625,2.0883352756500244,533,0.0,
1973-12-28 00:00:00+00:00,0.0,5.15625,5.15625,2.0510425567626958,800,0.0,
1973-12-31 00:00:00+00:00,0.0,5.15625,5.0625,2.013751268386841,400,0.0,
1974-01-02 00:00:00+00:00,0.0,5.15625,5.0625,2.0510425567626958,1200,0.0,
1974-01-03 00:00:00+00:00,0.0,5.53125,5.25,2.200209140777588,933,0.0,
1974-01-04 00:00:00+00:00,0.0,5.53125,5.34375,2.1629185676574707,1333,0.0,
1974-01-07 00:00:00+00:00,0.0,5.71875,5.53125,2.2747929096221924,667,0.0,
1974-01-08 00:00:00+00:00,0.0,5.625,5.53125,2.200209140777588,267,0.0,
1974-01-09 00:00:00+00:00,0.0,5.8125,5.4375,2.1629185676574707,2133,0.0,
1974-01-10 00:00:00+00:00,0.0,5.4375,5.34375,2.1629185676574707,533,0.0,
1974-01-11 00:00:00+00:00,0.0,5.4375,5.34375,2.1256258487701416,400,0.0,
1974-01-14 00:00:00+00:00,0.0,5.34375,5.34375,2.1256258487701416,667,0.0,
1974-01-15 00:00:00+00:00,0.0,5.4375,5.4375,2.1629185676574707,267,0.0,
1974-01-16 00:00:00+00:00,0.0,5.625,5.625,2.237501382827759,533,0.0,
1974-01-17 00:00:00+00:00,5.625,5.625,5.625,2.237501382827759,0,0.0,
1974-01-18 00:00:00+00:00,0.0,5.71875,5.71875,2.2747929096221924,667,0.0,
1974-01-21 00:00:00+00:00,0.0,5.8125,5.71875,2.2747929096221924,667,0.0,
1974-01-22 00:00:00+00:00,0.0,5.8125,5.71875,2.2747929096221924,400,0.0,
1974-01-23 00:00:00+00:00,0.0,5.71875,5.34375,2.1629185676574707,2400,0.0,
1974-01-24 00:00:00+00:00,0.0,5.625,5.625,2.237501382827759,133,0.0,
1974-01-25 00:00:00+00:00,0.0,5.8125,5.625,2.237501382827759,800,0.0,
1974-01-28 00:00:00+00:00,0.0,5.71875,5.71875,2.2747929096221924,133,0.0,
1974-01-29 00:00:00+00:00,0.0,6.1875,5.90625,2.461250305175781,2400,0.0,
1974-01-30 00:00:00+00:00,0.0,6.1875,6.0,2.461250305175781,400,0.0,
1974-01-31 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,400,0.0,
1974-02-01 00:00:00+00:00,0.0,6.28125,6.09375,2.498541593551636,1600,0.0,
1974-02-04 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,400,0.0,
1974-02-05 00:00:00+00:00,0.0,6.1875,6.0,2.3866684436798096,533,0.0,
1974-02-06 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,800,0.0,
1974-02-07 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,267,0.0,
1974-02-08 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,533,0.0,
1974-02-11 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,400,0.0,
1974-02-12 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,267,0.0,
1974-02-13 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,1200,0.0,
1974-02-14 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,400,0.0,
1974-02-15 00:00:00+00:00,5.8125,5.8125,5.8125,2.3120851516723637,0,0.0,
1974-02-19 00:00:00+00:00,0.0,6.0,5.8125,2.3866684436798096,667,0.0,
1974-02-20 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1974-02-21 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1974-02-22 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,1333,0.0,
1974-02-25 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,133,0.0,
1974-02-26 00:00:00+00:00,0.0,6.1875,6.0,2.461250305175781,267,0.0,
1974-02-27 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,2000,0.0,
1974-02-28 00:00:00+00:00,0.0,6.28125,6.09375,2.461250305175781,533,0.0,
1974-03-01 00:00:00+00:00,0.0,6.28125,6.09375,2.461250305175781,1733,0.0,
1974-03-04 00:00:00+00:00,0.0,6.1875,6.09375,2.42396092414856,267,0.0,
1974-03-05 00:00:00+00:00,0.0,6.28125,6.1875,2.461250305175781,2533,0.0,
1974-03-06 00:00:00+00:00,0.0,6.375,6.09375,2.535835027694702,4000,0.0,
1974-03-07 00:00:00+00:00,0.0,6.28125,6.1875,2.461250305175781,533,0.0,
1974-03-08 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,267,0.0,
1974-03-11 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,2667,0.0,
1974-03-12 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,267,0.0,
1974-03-13 00:00:00+00:00,0.0,6.375,6.28125,2.535835027694702,1067,0.0,
1974-03-14 00:00:00+00:00,0.0,6.46875,6.375,2.573124885559082,933,0.0,
1974-03-15 00:00:00+00:00,0.0,6.375,6.28125,2.498541593551636,533,0.0,
1974-03-18 00:00:00+00:00,0.0,6.375,6.375,2.535835027694702,133,0.0,
1974-03-19 00:00:00+00:00,0.0,6.375,6.1875,2.461250305175781,400,0.0,
1974-03-20 00:00:00+00:00,6.1875,6.1875,6.1875,2.461250305175781,0,0.0,
1974-03-21 00:00:00+00:00,6.1875,6.1875,6.1875,2.461250305175781,0,0.0,
1974-03-22 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,267,0.0,
1974-03-25 00:00:00+00:00,6.1875,6.1875,6.1875,2.461250305175781,0,0.0,
1974-03-26 00:00:00+00:00,0.0,6.1875,6.1875,2.461250305175781,400,0.0,
1974-03-27 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,267,0.0,
1974-03-28 00:00:00+00:00,0.0,6.0,5.90625,2.349376678466797,267,0.0,
1974-03-29 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,533,0.0,
1974-04-01 00:00:00+00:00,5.90625,5.90625,5.90625,2.349376678466797,0,0.0,
1974-04-02 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,133,0.0,
1974-04-03 00:00:00+00:00,0.0,5.90625,5.8125,2.349376678466797,533,0.0,
1974-04-04 00:00:00+00:00,0.0,6.0,6.0,2.3866684436798096,133,0.0,
1974-04-05 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1974-04-08 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1974-04-09 00:00:00+00:00,6.0,6.0,6.0,2.3866684436798096,0,0.0,
1974-04-10 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,267,0.0,
1974-04-11 00:00:00+00:00,0.0,5.8125,5.8125,2.3120851516723637,133,0.0,
1974-04-15 00:00:00+00:00,0.0,6.0,5.8125,2.3120851516723637,800,0.0,
1974-04-16 00:00:00+00:00,5.8125,5.8125,5.8125,2.3120851516723637,0,0.0,
1974-04-17 00:00:00+00:00,5.8125,5.8125,5.8125,2.3120851516723637,0,0.0,
1974-04-18 00:00:00+00:00,0.0,6.09375,6.0,2.42396092414856,800,0.0,
1974-04-19 00:00:00+00:00,0.0,6.1875,6.0,2.3866684436798096,2667,0.0,
1974-04-22 00:00:00+00:00,0.0,6.28125,6.1875,2.498541593551636,3467,0.0,
1974-04-23 00:00:00+00:00,0.0,6.09375,6.09375,2.42396092414856,133,0.0,
1974-04-24 00:00:00+00:00,0.0,6.0,5.90625,2.349376678466797,267,0.0,
1974-04-25 00:00:00+00:00,0.0,6.0,5.8125,2.3866684436798096,933,0.0,
1974-04-26 00:00:00+00:00,0.0,5.90625,5.90625,2.349376678466797,133,0.0,
