date,TTEC_Open,TTEC_High,TTEC_Low,TTEC_Close,TTEC_Volume,TTEC_Dividends,TTEC_Stock Splits
1996-10-24 00:00:00+00:00,31.75,31.75,30.625,25.384634017944336,24400,0.0,
1996-10-25 00:00:00+00:00,31.0,32.5,30.75,26.31713104248047,165500,0.0,
1996-10-28 00:00:00+00:00,32.5,32.5,31.75,26.52435111999512,85700,0.0,
1996-10-29 00:00:00+00:00,32.25,33.0,32.0,27.35323905944824,71000,0.0,
1996-10-30 00:00:00+00:00,32.0,32.75,31.5,26.627967834472656,58400,0.0,
1996-10-31 00:00:00+00:00,31.875,32.0,30.5,26.52435111999512,22400,0.0,
1996-11-01 00:00:00+00:00,31.375,32.25,31.0,25.90269088745117,1836900,0.0,
1996-11-04 00:00:00+00:00,31.5,31.75,31.125,25.85088157653809,97200,0.0,
1996-11-05 00:00:00+00:00,31.125,31.75,31.0,25.90269088745117,431200,0.0,
1996-11-06 00:00:00+00:00,31.25,35.125,31.25,27.97490501403809,264500,0.0,
1996-11-07 00:00:00+00:00,33.25,34.0,32.75,27.97490501403809,215800,0.0,
1996-11-08 00:00:00+00:00,33.0,33.75,32.25,26.7315731048584,159300,0.0,
1996-11-11 00:00:00+00:00,32.25,33.75,32.25,27.97490501403809,229200,0.0,
1996-11-12 00:00:00+00:00,33.75,33.75,33.0,27.560461044311523,323000,0.0,
1996-11-13 00:00:00+00:00,33.5,35.25,33.5,28.90740203857422,289500,0.0,
1996-11-14 00:00:00+00:00,35.25,37.0,34.75,29.943506240844727,436600,0.0,
1996-11-15 00:00:00+00:00,36.25,36.25,35.0,29.21824073791504,443800,0.0,
1996-11-18 00:00:00+00:00,35.25,35.5,31.5,26.52435111999512,675000,0.0,
1996-11-19 00:00:00+00:00,32.0,32.5,31.75,26.31713104248047,378400,0.0,
1996-11-20 00:00:00+00:00,31.75,32.0,26.0,22.58714485168457,995600,0.0,
1996-11-21 00:00:00+00:00,27.0,30.25,27.0,24.8665828704834,1056800,0.0,
1996-11-22 00:00:00+00:00,30.25,31.25,29.25,25.17741584777832,202000,0.0,
1996-11-25 00:00:00+00:00,30.75,31.75,30.75,26.31713104248047,351500,0.0,
1996-11-26 00:00:00+00:00,31.0,31.75,31.0,25.90269088745117,177900,0.0,
1996-11-27 00:00:00+00:00,31.75,31.75,31.25,25.90269088745117,164700,0.0,
1996-11-29 00:00:00+00:00,31.25,32.25,31.25,26.10991096496582,61400,0.0,
1996-12-02 00:00:00+00:00,31.5,33.75,31.5,27.35323905944824,137100,0.0,
1996-12-03 00:00:00+00:00,34.5,35.25,34.25,28.64837455749512,572000,0.0,
1996-12-04 00:00:00+00:00,34.375,34.75,33.0,27.560461044311523,240200,0.0,
1996-12-05 00:00:00+00:00,33.25,33.75,33.25,27.560461044311523,129500,0.0,
1996-12-06 00:00:00+00:00,31.5,33.25,31.25,26.938796997070312,420500,0.0,
1996-12-09 00:00:00+00:00,32.75,32.75,32.0,26.627967834472656,32100,0.0,
1996-12-10 00:00:00+00:00,32.75,33.75,32.0625,27.97490501403809,183500,0.0,
1996-12-11 00:00:00+00:00,32.0,33.25,31.5,27.560461044311523,164900,0.0,
1996-12-12 00:00:00+00:00,33.75,35.0,33.0,28.28573989868164,348200,0.0,
1996-12-13 00:00:00+00:00,33.875,34.25,33.0,27.456850051879883,79900,0.0,
1996-12-16 00:00:00+00:00,33.125,34.75,33.125,28.59657096862793,120300,0.0,
1996-12-17 00:00:00+00:00,33.375,33.375,29.5,24.65936088562012,312000,0.0,
1996-12-18 00:00:00+00:00,30.0,31.5,29.875,25.17741584777832,314500,0.0,
1996-12-19 00:00:00+00:00,30.5,30.5,24.125,23.416030883789062,1152500,0.0,
1996-12-20 00:00:00+00:00,28.75,29.0,25.75,21.965476989746094,217400,0.0,
1996-12-23 00:00:00+00:00,26.75,26.75,25.875,21.551040649414062,162800,0.0,
1996-12-24 00:00:00+00:00,26.25,27.0,26.0,21.75825881958008,110800,0.0,
1996-12-26 00:00:00+00:00,27.0,27.875,26.5,22.37992286682129,80600,0.0,
1996-12-27 00:00:00+00:00,27.25,27.25,25.625,21.240209579467773,60500,0.0,
1996-12-30 00:00:00+00:00,25.5,26.25,25.0,20.722148895263672,47200,0.0,
1996-12-31 00:00:00+00:00,25.5,26.25,25.015625,21.551040649414062,144800,0.0,
1997-01-02 00:00:00+00:00,26.25,27.625,25.75,22.37992286682129,330200,0.0,
1997-01-03 00:00:00+00:00,28.0,29.0,27.5,24.037694931030277,273500,0.0,
1997-01-06 00:00:00+00:00,29.0,32.0,28.5,25.281024932861328,547500,0.0,
1997-01-07 00:00:00+00:00,30.25,33.0,30.25,26.938796997070312,151000,0.0,
1997-01-08 00:00:00+00:00,32.75,34.25,32.5,28.18212890625,385300,0.0,
1997-01-09 00:00:00+00:00,34.25,34.25,31.75,26.31713104248047,142000,0.0,
1997-01-10 00:00:00+00:00,30.75,31.75,29.875,26.00629997253418,206200,0.0,
1997-01-13 00:00:00+00:00,31.75,32.0,30.1875,25.021997451782227,43700,0.0,
1997-01-14 00:00:00+00:00,29.875,31.0,29.25,24.244918823242188,149800,0.0,
1997-01-15 00:00:00+00:00,29.75,29.75,28.375,24.037694931030277,119700,0.0,
1997-01-16 00:00:00+00:00,29.0,29.125,28.0,23.623252868652344,126700,0.0,
1997-01-17 00:00:00+00:00,28.75,30.25,28.5,24.8665828704834,194200,0.0,
1997-01-20 00:00:00+00:00,30.25,30.625,29.5,24.65936088562012,123200,0.0,
1997-01-21 00:00:00+00:00,30.25,30.25,29.25,24.348527908325195,31300,0.0,
1997-01-22 00:00:00+00:00,29.75,29.75,28.5,23.72686004638672,66200,0.0,
1997-01-23 00:00:00+00:00,28.75,28.75,25.5,22.172700881958008,313700,0.0,
1997-01-24 00:00:00+00:00,27.25,28.25,26.75,23.20881080627441,360200,0.0,
1997-01-27 00:00:00+00:00,28.125,30.25,27.5,24.8665828704834,416100,0.0,
1997-01-28 00:00:00+00:00,29.5,30.0,28.0,23.416030883789062,95500,0.0,
1997-01-29 00:00:00+00:00,28.25,29.0,27.75,23.20881080627441,120200,0.0,
1997-01-30 00:00:00+00:00,28.25,28.75,27.75,23.519641876220703,262700,0.0,
1997-01-31 00:00:00+00:00,28.75,28.75,27.75,23.623252868652344,150100,0.0,
1997-02-03 00:00:00+00:00,28.0,28.0,27.0,22.794363021850582,123400,0.0,
1997-02-04 00:00:00+00:00,28.0,28.0,26.0,22.58714485168457,164800,0.0,
1997-02-05 00:00:00+00:00,27.25,28.375,27.0,23.00159072875977,262400,0.0,
1997-02-06 00:00:00+00:00,28.75,29.0,27.5,23.31242179870605,149700,0.0,
1997-02-07 00:00:00+00:00,28.125,28.125,26.25,22.37992286682129,208200,0.0,
1997-02-10 00:00:00+00:00,26.375,26.75,23.5,19.686044692993164,491600,0.0,
1997-02-11 00:00:00+00:00,25.25,26.0,22.75,19.89326477050781,996100,0.0,
1997-02-12 00:00:00+00:00,25.375,26.0,24.75,21.136592864990234,1058200,0.0,
1997-02-13 00:00:00+00:00,25.5,26.375,25.375,21.447423934936523,697300,0.0,
1997-02-14 00:00:00+00:00,26.25,26.5,25.875,21.65464782714844,124000,0.0,
1997-02-18 00:00:00+00:00,26.25,27.75,26.25,22.37992286682129,127200,0.0,
1997-02-19 00:00:00+00:00,27.75,27.75,26.5,21.965476989746094,693000,0.0,
1997-02-20 00:00:00+00:00,26.625,27.5,26.375,22.794363021850582,168200,0.0,
1997-02-21 00:00:00+00:00,27.5,27.5,25.0,21.136592864990234,218300,0.0,
1997-02-24 00:00:00+00:00,24.0,26.75,24.0,21.551040649414062,133100,0.0,
1997-02-25 00:00:00+00:00,26.75,28.0,26.0,21.965476989746094,128100,0.0,
1997-02-26 00:00:00+00:00,26.75,26.75,25.5,21.240209579467773,151500,0.0,
1997-02-27 00:00:00+00:00,25.625,25.625,25.25,20.92937660217285,54900,0.0,
1997-02-28 00:00:00+00:00,25.25,25.25,24.375,20.25590133666992,168500,0.0,
1997-03-03 00:00:00+00:00,25.125,25.125,22.75,18.85715675354004,112400,0.0,
1997-03-04 00:00:00+00:00,23.375,23.5,22.0,18.960765838623047,281100,0.0,
1997-03-05 00:00:00+00:00,23.125,24.25,22.5,19.78965377807617,188100,0.0,
1997-03-06 00:00:00+00:00,24.0,26.25,23.625,21.136592864990234,139600,0.0,
1997-03-07 00:00:00+00:00,26.375,26.375,23.5,20.100488662719727,72200,0.0,
1997-03-10 00:00:00+00:00,24.25,24.5,21.5,18.131881713867188,192200,0.0,
1997-03-11 00:00:00+00:00,21.0,21.625,20.25,17.510215759277344,408800,0.0,
1997-03-12 00:00:00+00:00,20.5,21.25,20.125,17.40660858154297,325000,0.0,
1997-03-13 00:00:00+00:00,21.25,21.25,20.625,17.302997589111328,627100,0.0,
1997-03-14 00:00:00+00:00,20.5,21.125,19.75,16.422306060791016,453000,0.0,
1997-03-17 00:00:00+00:00,19.75,20.125,19.5,16.370498657226562,57500,0.0,
1997-03-18 00:00:00+00:00,19.5,20.0,19.125,15.852449417114258,303400,0.0,
1997-03-19 00:00:00+00:00,19.0,19.625,17.25,14.50550651550293,125200,0.0,
1997-03-20 00:00:00+00:00,18.375,18.75,17.25,14.919947624206545,451300,0.0,
1997-03-21 00:00:00+00:00,18.5,20.25,17.875,16.577720642089844,143900,0.0,
1997-03-24 00:00:00+00:00,20.0,20.0,17.25,15.127168655395508,1486400,0.0,
1997-03-25 00:00:00+00:00,18.625,19.0,17.5,14.816333770751951,200900,0.0,
1997-03-26 00:00:00+00:00,18.75,20.0,17.75,16.577720642089844,390000,0.0,
1997-03-27 00:00:00+00:00,20.0,21.75,19.875,16.784942626953125,503200,0.0,
1997-03-31 00:00:00+00:00,21.125,21.125,19.75,16.370498657226562,175900,0.0,
1997-04-01 00:00:00+00:00,19.75,20.25,19.625,16.68133544921875,217500,0.0,
1997-04-02 00:00:00+00:00,20.125,20.125,19.25,15.95605754852295,83600,0.0,
1997-04-03 00:00:00+00:00,19.875,19.875,19.0,15.95605754852295,53500,0.0,
1997-04-04 00:00:00+00:00,18.875,21.625,18.875,17.510215759277344,214700,0.0,
1997-04-07 00:00:00+00:00,21.75,24.25,21.0,19.47882080078125,245300,0.0,
1997-04-08 00:00:00+00:00,25.0,26.0,23.0,19.37521171569824,354700,0.0,
1997-04-09 00:00:00+00:00,23.75,23.75,21.75,18.960765838623047,145200,0.0,
1997-04-10 00:00:00+00:00,23.0,23.375,22.375,19.064376831054688,128700,0.0,
1997-04-11 00:00:00+00:00,22.5,23.75,21.75,18.7535457611084,164100,0.0,
1997-04-14 00:00:00+00:00,22.75,22.75,21.25,18.442716598510746,143100,0.0,
1997-04-15 00:00:00+00:00,22.75,23.5,22.5,18.960765838623047,107000,0.0,
1997-04-16 00:00:00+00:00,22.25,23.75,22.25,19.47882080078125,132500,0.0,
1997-04-17 00:00:00+00:00,23.25,23.625,22.5,18.960765838623047,118800,0.0,
1997-04-18 00:00:00+00:00,22.75,23.25,21.625,18.442716598510746,271500,0.0,
1997-04-21 00:00:00+00:00,20.0,20.125,18.0,15.127168655395508,1530400,0.0,
1997-04-22 00:00:00+00:00,18.625,18.875,17.0,14.298285484313965,186400,0.0,
1997-04-23 00:00:00+00:00,17.875,18.125,17.25,14.401896476745604,404300,0.0,
1997-04-24 00:00:00+00:00,17.875,18.125,17.0,14.298285484313965,128400,0.0,
1997-04-25 00:00:00+00:00,16.875,17.75,16.875,14.298285484313965,107800,0.0,
1997-04-28 00:00:00+00:00,17.375,17.375,16.625,14.091064453125,221700,0.0,
1997-04-29 00:00:00+00:00,17.0,17.5,16.75,14.298285484313965,543400,0.0,
1997-04-30 00:00:00+00:00,17.0,17.875,17.0,14.712729454040527,116400,0.0,
1997-05-01 00:00:00+00:00,17.75,19.75,17.5,15.438000679016112,264000,0.0,
1997-05-02 00:00:00+00:00,19.25,20.625,18.875,16.47410774230957,305200,0.0,
1997-05-05 00:00:00+00:00,20.5,22.5,20.375,18.131881713867188,282000,0.0,
1997-05-06 00:00:00+00:00,22.125,22.625,21.125,18.02827262878418,184300,0.0,
1997-05-07 00:00:00+00:00,21.5,22.75,21.0,18.64993476867676,108200,0.0,
1997-05-08 00:00:00+00:00,22.375,23.5,22.0,19.064376831054688,149900,0.0,
1997-05-09 00:00:00+00:00,23.25,24.75,22.625,20.411317825317383,684500,0.0,
1997-05-12 00:00:00+00:00,25.125,25.25,24.125,20.92937660217285,152900,0.0,
1997-05-13 00:00:00+00:00,24.75,25.5,23.5,20.2040958404541,407700,0.0,
1997-05-14 00:00:00+00:00,24.125,24.5,23.0,20.2040958404541,208500,0.0,
1997-05-15 00:00:00+00:00,24.5,24.5,23.875,20.100488662719727,119000,0.0,
1997-05-16 00:00:00+00:00,23.875,24.625,23.5,20.307710647583008,143400,0.0,
1997-05-19 00:00:00+00:00,24.25,24.625,24.0,20.2040958404541,64900,0.0,
1997-05-20 00:00:00+00:00,24.125,25.5,23.75,20.722148895263672,214000,0.0,
1997-05-21 00:00:00+00:00,25.0,26.6875,24.375,21.240209579467773,280200,0.0,
1997-05-22 00:00:00+00:00,26.0,27.0,25.375,21.03298568725586,370600,0.0,
1997-05-23 00:00:00+00:00,26.25,27.125,25.75,21.447423934936523,654100,0.0,
1997-05-27 00:00:00+00:00,26.0,26.125,24.375,20.2040958404541,360800,0.0,
1997-05-28 00:00:00+00:00,24.375,24.5,22.125,19.99687385559082,461900,0.0,
1997-05-29 00:00:00+00:00,24.375,24.375,23.75,19.686044692993164,570700,0.0,
1997-05-30 00:00:00+00:00,23.375,23.5,23.125,19.167987823486328,202900,0.0,
1997-06-02 00:00:00+00:00,23.125,23.25,22.0,18.85715675354004,620000,0.0,
1997-06-03 00:00:00+00:00,22.625,22.625,20.625,18.64993476867676,281000,0.0,
1997-06-04 00:00:00+00:00,22.5,24.0,22.375,19.78965377807617,141900,0.0,
1997-06-05 00:00:00+00:00,24.25,25.125,24.0,20.411317825317383,176600,0.0,
1997-06-06 00:00:00+00:00,25.25,26.0,25.0,21.03298568725586,96400,0.0,
1997-06-09 00:00:00+00:00,25.5,25.5,24.625,20.92937660217285,193000,0.0,
1997-06-10 00:00:00+00:00,25.0,25.25,25.0,20.825763702392575,209000,0.0,
1997-06-11 00:00:00+00:00,25.0,26.375,24.75,21.551040649414062,437400,0.0,
1997-06-12 00:00:00+00:00,26.0,26.25,25.375,21.136592864990234,437200,0.0,
1997-06-13 00:00:00+00:00,25.125,25.5,25.0,21.136592864990234,345900,0.0,
1997-06-16 00:00:00+00:00,25.375,25.75,25.25,21.240209579467773,687600,0.0,
1997-06-17 00:00:00+00:00,25.5,26.125,25.4375,21.343812942504883,385600,0.0,
1997-06-18 00:00:00+00:00,25.625,25.75,25.25,21.03298568725586,363500,0.0,
1997-06-19 00:00:00+00:00,25.25,25.75,25.25,21.240209579467773,178800,0.0,
1997-06-20 00:00:00+00:00,25.75,25.75,22.75,18.85715675354004,240000,0.0,
1997-06-23 00:00:00+00:00,22.75,23.25,22.5,18.85715675354004,261200,0.0,
1997-06-24 00:00:00+00:00,23.0,24.0,22.875,19.78965377807617,364300,0.0,
1997-06-25 00:00:00+00:00,23.875,24.0,23.25,19.47882080078125,59400,0.0,
1997-06-26 00:00:00+00:00,23.375,23.625,23.375,19.37521171569824,40700,0.0,
1997-06-27 00:00:00+00:00,23.5,23.5,23.25,19.37521171569824,123600,0.0,
1997-06-30 00:00:00+00:00,23.375,26.375,23.25,21.75825881958008,1118600,0.0,
1997-07-01 00:00:00+00:00,24.125,24.875,23.75,20.2040958404541,707400,0.0,
1997-07-02 00:00:00+00:00,24.75,25.5,24.375,21.136592864990234,146400,0.0,
1997-07-03 00:00:00+00:00,25.125,25.25,24.5,20.307710647583008,112000,0.0,
1997-07-07 00:00:00+00:00,25.0,25.0,24.5,20.56673622131348,56600,0.0,
1997-07-08 00:00:00+00:00,25.0,25.375,24.625,21.03298568725586,135900,0.0,
1997-07-09 00:00:00+00:00,25.375,25.375,23.5,19.53062438964844,127600,0.0,
1997-07-10 00:00:00+00:00,22.625,22.625,20.25,17.613828659057617,1383200,0.0,
1997-07-11 00:00:00+00:00,21.75,22.625,21.3125,18.02827262878418,668600,0.0,
1997-07-14 00:00:00+00:00,21.625,21.875,20.75,17.199386596679688,360200,0.0,
1997-07-15 00:00:00+00:00,21.0,21.0,20.125,16.992162704467773,444300,0.0,
1997-07-16 00:00:00+00:00,20.125,21.0,20.125,17.09577178955078,213100,0.0,
1997-07-17 00:00:00+00:00,20.75,22.25,20.5,17.821043014526367,740600,0.0,
1997-07-18 00:00:00+00:00,21.0,22.375,21.0,18.33910369873047,613800,0.0,
1997-07-21 00:00:00+00:00,22.5,22.625,21.75,18.02827262878418,786400,0.0,
1997-07-22 00:00:00+00:00,21.75,22.0,21.25,17.691537857055664,416800,0.0,
1997-07-23 00:00:00+00:00,21.5,21.5,20.0,16.94036102294922,615400,0.0,
1997-07-24 00:00:00+00:00,20.5,20.5625,20.375,16.88855743408203,284100,0.0,
1997-07-25 00:00:00+00:00,20.5,20.625,20.375,16.88855743408203,137700,0.0,
1997-07-28 00:00:00+00:00,20.5,20.5,20.0,16.68133544921875,346100,0.0,
1997-07-29 00:00:00+00:00,19.75,20.25,19.5,16.68133544921875,235800,0.0,
1997-07-30 00:00:00+00:00,20.875,21.25,20.125,16.992162704467773,333500,0.0,
1997-07-31 00:00:00+00:00,20.375,20.75,19.875,16.577720642089844,538300,0.0,
1997-08-01 00:00:00+00:00,19.875,20.125,19.875,16.577720642089844,195700,0.0,
1997-08-04 00:00:00+00:00,20.0,20.0,18.5,15.800639152526855,546000,0.0,
1997-08-05 00:00:00+00:00,19.0,19.125,17.875,15.645225524902344,435100,0.0,
1997-08-06 00:00:00+00:00,19.125,19.375,18.625,16.05966567993164,672100,0.0,
1997-08-07 00:00:00+00:00,19.25,19.5,19.0,15.852449417114258,944400,0.0,
1997-08-08 00:00:00+00:00,19.0625,19.0625,18.625,15.541614532470703,394600,0.0,
1997-08-11 00:00:00+00:00,17.125,17.75,14.5,12.485095977783203,4896000,0.0,
1997-08-12 00:00:00+00:00,15.5,16.125,15.25,13.00314998626709,1774500,0.0,
1997-08-13 00:00:00+00:00,15.96875,16.25,15.25,12.951345443725586,1425000,0.0,
1997-08-14 00:00:00+00:00,15.75,16.75,15.625,13.780230522155762,493000,0.0,
1997-08-15 00:00:00+00:00,16.75,17.25,16.375,14.246479988098145,332800,0.0,
1997-08-18 00:00:00+00:00,17.5,17.5,16.125,13.469398498535156,308700,0.0,
1997-08-19 00:00:00+00:00,18.5,18.5,16.625,14.039259910583496,1822000,0.0,
1997-08-20 00:00:00+00:00,17.375,17.375,16.375,13.88383960723877,454200,0.0,
1997-08-21 00:00:00+00:00,17.0,17.5,16.375,13.780230522155762,459100,0.0,
1997-08-22 00:00:00+00:00,16.5625,16.625,15.875,13.469398498535156,290700,0.0,
1997-08-25 00:00:00+00:00,16.25,16.625,16.0,13.67661952972412,228200,0.0,
1997-08-26 00:00:00+00:00,16.5,16.5,16.125,13.57301139831543,185800,0.0,
1997-08-27 00:00:00+00:00,16.5,16.5,16.25,13.67661952972412,142300,0.0,
1997-08-28 00:00:00+00:00,16.5,16.5,15.875,13.210369110107422,309500,0.0,
1997-08-29 00:00:00+00:00,15.875,16.625,15.5,13.57301139831543,231800,0.0,
1997-09-02 00:00:00+00:00,16.625,17.125,16.125,13.88383960723877,214100,0.0,
1997-09-03 00:00:00+00:00,16.75,17.0,15.875,13.313983917236328,150600,0.0,
1997-09-04 00:00:00+00:00,16.125,17.0,16.0,13.987452507019045,134500,0.0,
1997-09-05 00:00:00+00:00,16.875,17.5,16.625,14.14286994934082,326700,0.0,
1997-09-08 00:00:00+00:00,17.25,17.875,16.9375,14.50550651550293,291700,0.0,
1997-09-09 00:00:00+00:00,17.5,17.75,16.375,13.780230522155762,485900,0.0,
1997-09-10 00:00:00+00:00,14.0,15.625,13.75,12.381484031677246,1471300,0.0,
1997-09-11 00:00:00+00:00,13.625,14.0,13.25,11.241765975952148,2395600,0.0,
1997-09-12 00:00:00+00:00,13.75,14.1875,13.625,11.500795364379885,570300,0.0,
1997-09-15 00:00:00+00:00,14.0,14.125,13.75,11.500795364379885,253500,0.0,
1997-09-16 00:00:00+00:00,13.875,14.5,13.75,12.018847465515137,490000,0.0,
1997-09-17 00:00:00+00:00,14.375,15.25,14.375,12.122459411621094,418300,0.0,
1997-09-18 00:00:00+00:00,14.375,14.875,14.375,12.122459411621094,362400,0.0,
1997-09-19 00:00:00+00:00,14.875,14.875,14.375,11.915234565734863,138500,0.0,
1997-09-22 00:00:00+00:00,14.375,14.5,13.875,11.552599906921388,170400,0.0,
1997-09-23 00:00:00+00:00,13.9375,14.0,13.75,11.448987007141112,144300,0.0,
1997-09-24 00:00:00+00:00,13.75,13.8125,12.875,10.775520324707031,351800,0.0,
1997-09-25 00:00:00+00:00,13.125,13.375,13.0,11.03454303741455,231700,0.0,
1997-09-26 00:00:00+00:00,13.375,13.875,13.25,11.448987007141112,432200,0.0,
1997-09-29 00:00:00+00:00,13.875,14.0625,13.375,11.138157844543455,176100,0.0,
1997-09-30 00:00:00+00:00,13.375,14.0625,13.25,11.656210899353027,227900,0.0,
1997-10-01 00:00:00+00:00,14.125,14.25,13.75,11.448987007141112,298800,0.0,
1997-10-02 00:00:00+00:00,13.75,13.75,13.375,11.138157844543455,551200,0.0,
1997-10-03 00:00:00+00:00,13.75,13.75,13.375,11.138157844543455,262600,0.0,
1997-10-06 00:00:00+00:00,13.5,13.5,13.0,10.87912940979004,596200,0.0,
1997-10-07 00:00:00+00:00,13.0,13.5,12.75,10.568296432495115,2911400,0.0,
1997-10-08 00:00:00+00:00,12.875,12.875,12.5,10.464688301086426,433000,0.0,
1997-10-09 00:00:00+00:00,12.625,12.75,11.875,9.843022346496582,1026700,0.0,
1997-10-10 00:00:00+00:00,12.0,12.25,11.125,10.050244331359863,1205200,0.0,
1997-10-13 00:00:00+00:00,12.25,12.375,12.125,10.257463455200195,709800,0.0,
1997-10-14 00:00:00+00:00,12.625,12.875,12.4375,10.412881851196287,695100,0.0,
1997-10-15 00:00:00+00:00,12.5,12.625,12.125,10.412881851196287,545200,0.0,
1997-10-16 00:00:00+00:00,12.75,13.125,12.375,10.87912940979004,690800,0.0,
