date,GEF_Open,GEF_High,GEF_Low,GEF_Close,GEF_Volume,GEF_Dividends,GEF_Stock Splits
1996-05-15 00:00:00+00:00,13.125,13.5,13.125,6.019843578338623,79000,0.0,
1996-05-16 00:00:00+00:00,13.5,13.5,13.3125,6.141244888305664,15200,0.0,
1996-05-17 00:00:00+00:00,13.4375,13.4375,13.125,6.141244888305664,11600,0.0,
1996-05-20 00:00:00+00:00,13.4375,13.4375,13.125,5.998425960540772,12200,0.0,
1996-05-21 00:00:00+00:00,13.125,13.25,13.125,6.0555500984191895,12400,0.0,
1996-05-22 00:00:00+00:00,13.125,13.375,13.125,6.112680435180664,18000,0.0,
1996-05-23 00:00:00+00:00,13.375,13.375,13.125,6.112680435180664,51000,0.0,
1996-05-24 00:00:00+00:00,13.0,13.375,13.0,5.998425960540772,12800,0.0,
1996-05-28 00:00:00+00:00,13.3125,13.5,13.0,6.112680435180664,10800,0.0,
1996-05-29 00:00:00+00:00,13.375,13.625,13.25,6.226931571960449,13000,0.0,
1996-05-30 00:00:00+00:00,13.25,13.625,13.25,6.226931571960449,238400,0.0,
1996-05-31 00:00:00+00:00,13.5625,14.375,13.5,6.569698333740234,52400,0.0,
1996-06-03 00:00:00+00:00,14.0,14.75,14.0,6.741082668304443,27400,0.0,
1996-06-04 00:00:00+00:00,14.8125,15.1875,14.75,6.941030025482178,59400,0.0,
1996-06-05 00:00:00+00:00,15.0625,15.0625,14.8125,6.769649028778076,6600,0.0,
1996-06-06 00:00:00+00:00,15.1875,15.1875,14.875,6.883903980255127,20000,0.0,
1996-06-07 00:00:00+00:00,14.8125,15.125,14.8125,6.912470817565918,10600,0.0,
1996-06-10 00:00:00+00:00,14.8125,15.125,14.8125,6.880333423614502,31000,0.0,
1996-06-11 00:00:00+00:00,14.9375,15.125,14.9375,6.826774597167969,12600,0.0,
1996-06-12 00:00:00+00:00,15.125,15.1875,14.9375,6.941030025482178,4600,0.0,
1996-06-13 00:00:00+00:00,14.9375,15.1875,14.9375,6.941030025482178,4400,0.0,
1996-06-14 00:00:00+00:00,14.9375,15.375,14.9375,6.969598293304443,25200,0.0,
1996-06-17 00:00:00+00:00,15.125,15.375,15.125,6.969598293304443,7400,0.0,
1996-06-18 00:00:00+00:00,15.25,15.625,15.25,7.159757614135742,18800,0.04,
1996-06-19 00:00:00+00:00,15.625,15.625,15.5,7.159757614135742,4000,0.0,
1996-06-20 00:00:00+00:00,15.5,15.75,15.5,7.10248327255249,44000,0.0,
1996-06-21 00:00:00+00:00,15.5,15.75,15.5,7.10248327255249,29000,0.0,
1996-06-24 00:00:00+00:00,15.5,15.75,15.5,7.10248327255249,19800,0.0,
1996-06-25 00:00:00+00:00,15.5625,15.75,15.5625,7.217037200927734,8000,0.0,
1996-06-26 00:00:00+00:00,15.71875,15.875,15.5625,7.274314880371094,8200,0.0,
1996-06-27 00:00:00+00:00,15.875,16.0,15.5625,7.331593036651611,30000,0.0,
1996-06-28 00:00:00+00:00,15.625,16.0,15.625,7.331593036651611,17400,0.0,
1996-07-01 00:00:00+00:00,15.6875,16.0,15.6875,7.331593036651611,5400,0.0,
1996-07-02 00:00:00+00:00,16.125,16.25,16.0625,7.44614839553833,13800,0.0,
1996-07-03 00:00:00+00:00,16.25,16.25,16.0625,7.38887357711792,40600,0.0,
1996-07-05 00:00:00+00:00,16.0,16.0,16.0,7.331593036651611,2400,0.0,
1996-07-08 00:00:00+00:00,15.9375,16.09375,15.9375,7.302951812744141,26600,0.0,
1996-07-09 00:00:00+00:00,16.25,16.25,15.9375,7.38887357711792,106000,0.0,
1996-07-10 00:00:00+00:00,16.25,16.25,16.0,7.360230445861816,46800,0.0,
1996-07-11 00:00:00+00:00,16.0,16.0625,16.0,7.331593036651611,5000,0.0,
1996-07-12 00:00:00+00:00,16.0,16.25,16.0,7.374551773071289,14400,0.0,
1996-07-15 00:00:00+00:00,16.25,16.25,16.0,7.331593036651611,32200,0.0,
1996-07-16 00:00:00+00:00,16.0,16.25,16.0,7.38887357711792,38200,0.0,
1996-07-17 00:00:00+00:00,16.125,16.375,16.125,7.44614839553833,15000,0.0,
1996-07-18 00:00:00+00:00,16.5,16.5,16.25,7.44614839553833,12400,0.0,
1996-07-19 00:00:00+00:00,16.25,16.5,16.25,7.503425598144531,21000,0.0,
1996-07-22 00:00:00+00:00,16.25,16.5,16.0,7.331593036651611,46400,0.0,
1996-07-23 00:00:00+00:00,16.0,16.25,15.75,7.217037200927734,23400,0.0,
1996-07-24 00:00:00+00:00,15.75,16.125,15.75,7.302951812744141,13800,0.0,
1996-07-25 00:00:00+00:00,15.625,16.0,15.625,7.245676040649414,1800,0.0,
1996-07-26 00:00:00+00:00,15.625,16.0,15.625,7.331593036651611,1200,0.0,
1996-07-29 00:00:00+00:00,15.625,15.625,15.5,7.10248327255249,7200,0.0,
1996-07-30 00:00:00+00:00,15.5,15.875,15.5,7.10248327255249,12800,0.0,
1996-07-31 00:00:00+00:00,15.5,15.5625,15.5,7.10248327255249,20200,0.0,
1996-08-01 00:00:00+00:00,15.5,15.75,15.5,7.10248327255249,17200,0.0,
1996-08-02 00:00:00+00:00,15.5625,15.5625,15.5625,7.131118774414063,2000,0.0,
1996-08-05 00:00:00+00:00,15.5,15.5,15.5,7.10248327255249,6200,0.0,
1996-08-06 00:00:00+00:00,15.125,15.5,14.9375,6.873368263244629,23600,0.0,
1996-08-07 00:00:00+00:00,15.0,15.0625,14.875,6.902007102966309,191000,0.0,
1996-08-08 00:00:00+00:00,14.875,15.25,14.875,6.902007102966309,4400,0.0,
1996-08-09 00:00:00+00:00,15.25,15.25,14.875,6.816091060638428,1800,0.0,
1996-08-12 00:00:00+00:00,15.0625,15.0625,15.0625,6.902007102966309,12400,0.0,
1996-08-13 00:00:00+00:00,14.875,15.25,14.875,6.987926959991455,1600,0.0,
1996-08-14 00:00:00+00:00,14.875,14.875,14.875,6.816091060638428,6600,0.0,
1996-08-15 00:00:00+00:00,15.25,15.25,14.875,6.930646896362305,8600,0.0,
1996-08-16 00:00:00+00:00,14.875,15.125,14.875,6.930646896362305,3600,0.0,
1996-08-19 00:00:00+00:00,14.875,15.25,14.875,6.816091060638428,64800,0.0,
1996-08-20 00:00:00+00:00,14.875,15.25,14.875,6.873368263244629,1600,0.0,
1996-08-21 00:00:00+00:00,15.0,15.25,14.875,6.816091060638428,3200,0.0,
1996-08-22 00:00:00+00:00,15.25,15.25,14.875,6.816091060638428,2400,0.0,
1996-08-23 00:00:00+00:00,15.125,15.125,15.125,6.930646896362305,400,0.0,
1996-08-26 00:00:00+00:00,15.125,15.125,15.125,6.930646896362305,0,0.0,
1996-08-27 00:00:00+00:00,15.25,15.25,14.875,6.816091060638428,1600,0.0,
1996-08-28 00:00:00+00:00,15.25,15.25,15.0,6.987926959991455,800,0.0,
1996-08-29 00:00:00+00:00,14.875,14.875,14.875,6.816091060638428,600,0.0,
1996-08-30 00:00:00+00:00,14.875,14.875,14.75,6.758815765380859,7600,0.0,
1996-09-03 00:00:00+00:00,14.75,14.75,14.75,6.758815765380859,2000,0.0,
1996-09-04 00:00:00+00:00,15.0,15.0,14.625,6.873368263244629,5600,0.0,
1996-09-05 00:00:00+00:00,14.625,15.0,14.625,6.701533794403076,1400,0.0,
1996-09-06 00:00:00+00:00,14.6875,14.875,14.625,6.730172634124756,7200,0.0,
1996-09-09 00:00:00+00:00,14.625,14.625,14.625,6.701533794403076,1000,0.0,
1996-09-10 00:00:00+00:00,14.6875,14.6875,14.625,6.701533794403076,5600,0.0,
1996-09-11 00:00:00+00:00,14.875,14.875,14.625,6.787450790405273,8000,0.0,
1996-09-12 00:00:00+00:00,14.875,14.875,14.875,6.816091060638428,400,0.0,
1996-09-13 00:00:00+00:00,15.0,15.0,14.75,6.758815765380859,1600,0.0,
1996-09-16 00:00:00+00:00,15.0,15.0,14.75,6.758815765380859,2800,0.0,
1996-09-17 00:00:00+00:00,14.75,14.9375,14.6875,6.73733377456665,354400,0.0,
1996-09-18 00:00:00+00:00,15.0,15.0,14.75,6.77725076675415,400,0.04,
1996-09-19 00:00:00+00:00,14.75,15.0,14.75,6.892120838165283,7000,0.0,
1996-09-20 00:00:00+00:00,14.75,15.0,14.75,6.8346848487854,3400,0.0,
1996-09-23 00:00:00+00:00,14.78125,14.78125,14.78125,6.791607856750488,800,0.0,
1996-09-24 00:00:00+00:00,14.75,14.75,14.75,6.77725076675415,2200,0.0,
1996-09-25 00:00:00+00:00,14.75,14.75,14.75,6.77725076675415,6400,0.0,
1996-09-26 00:00:00+00:00,14.625,14.625,14.625,6.719816207885742,1400,0.0,
1996-09-27 00:00:00+00:00,14.625,14.625,14.625,6.719816207885742,200,0.0,
1996-09-30 00:00:00+00:00,14.625,15.0,14.625,6.719816207885742,6200,0.0,
1996-10-01 00:00:00+00:00,14.625,15.0,14.625,6.719816207885742,6400,0.0,
1996-10-02 00:00:00+00:00,14.625,14.75,14.375,6.662386417388916,24200,0.0,
1996-10-03 00:00:00+00:00,14.75,14.75,14.375,6.77725076675415,6800,0.0,
1996-10-04 00:00:00+00:00,14.6875,14.75,14.5,6.691097736358643,11400,0.0,
1996-10-07 00:00:00+00:00,14.375,14.75,14.375,6.719816207885742,5400,0.0,
1996-10-08 00:00:00+00:00,14.75,14.875,14.625,6.719816207885742,13400,0.0,
1996-10-09 00:00:00+00:00,14.625,14.75,14.625,6.719816207885742,3600,0.0,
1996-10-10 00:00:00+00:00,15.0,15.0,14.625,6.719816207885742,15200,0.0,
1996-10-11 00:00:00+00:00,14.75,14.75,14.375,6.604947090148926,9200,0.0,
1996-10-14 00:00:00+00:00,14.75,14.75,14.375,6.604947090148926,13000,0.0,
1996-10-15 00:00:00+00:00,14.375,14.625,14.375,6.604947090148926,41800,0.0,
1996-10-16 00:00:00+00:00,14.625,14.625,14.375,6.719816207885742,6800,0.0,
1996-10-17 00:00:00+00:00,14.375,14.625,14.375,6.604947090148926,28200,0.0,
1996-10-18 00:00:00+00:00,14.625,14.625,14.375,6.683918476104736,10200,0.0,
1996-10-21 00:00:00+00:00,14.5,14.625,14.5,6.719816207885742,13000,0.0,
1996-10-22 00:00:00+00:00,14.625,14.625,14.375,6.604947090148926,2400,0.0,
1996-10-23 00:00:00+00:00,14.625,14.625,14.375,6.719816207885742,7200,0.0,
1996-10-24 00:00:00+00:00,14.375,14.625,14.25,6.662386417388916,32200,0.0,
1996-10-25 00:00:00+00:00,14.5,14.5,14.125,6.490078449249268,600,0.0,
1996-10-28 00:00:00+00:00,14.125,14.375,14.125,6.490078449249268,22000,0.0,
1996-10-29 00:00:00+00:00,14.125,14.375,14.125,6.604947090148926,4200,0.0,
1996-10-30 00:00:00+00:00,14.125,14.25,14.0,6.547511100769043,10600,0.0,
1996-10-31 00:00:00+00:00,13.875,14.25,13.875,6.375209808349609,5600,0.0,
1996-11-01 00:00:00+00:00,14.25,14.25,13.9375,6.432646751403809,5600,0.0,
1996-11-04 00:00:00+00:00,13.875,14.25,13.875,6.547511100769043,11200,0.0,
1996-11-05 00:00:00+00:00,13.875,14.0,13.625,6.260340213775635,20600,0.0,
1996-11-06 00:00:00+00:00,13.875,13.875,13.625,6.375209808349609,19200,0.0,
1996-11-07 00:00:00+00:00,13.875,13.875,13.625,6.289056777954102,9400,0.0,
1996-11-08 00:00:00+00:00,13.5625,13.875,13.5,6.375209808349609,75200,0.0,
1996-11-11 00:00:00+00:00,13.5,13.875,13.5,6.202907562255859,31800,0.0,
1996-11-12 00:00:00+00:00,13.875,13.875,13.5,6.375209808349609,5800,0.0,
1996-11-13 00:00:00+00:00,13.875,13.875,13.6875,6.289056777954102,15200,0.0,
1996-11-14 00:00:00+00:00,13.875,13.875,13.5,6.375209808349609,18400,0.0,
1996-11-15 00:00:00+00:00,13.5,13.875,13.5,6.260340213775635,5400,0.0,
1996-11-18 00:00:00+00:00,13.5,13.875,13.5,6.375209808349609,4200,0.0,
1996-11-19 00:00:00+00:00,13.875,13.875,13.625,6.375209808349609,17400,0.0,
1996-11-20 00:00:00+00:00,13.875,14.125,13.625,6.375209808349609,18200,0.0,
1996-11-21 00:00:00+00:00,14.125,14.125,13.875,6.490078449249268,3600,0.0,
1996-11-22 00:00:00+00:00,14.25,14.375,14.0,6.604947090148926,7600,0.0,
1996-11-25 00:00:00+00:00,14.0,14.375,14.0,6.518795490264893,10800,0.0,
1996-11-26 00:00:00+00:00,14.125,14.375,14.125,6.604947090148926,8600,0.0,
1996-11-27 00:00:00+00:00,14.375,14.5,14.125,6.662386417388916,7200,0.0,
1996-11-29 00:00:00+00:00,14.375,14.5,14.375,6.662386417388916,6200,0.0,
1996-12-02 00:00:00+00:00,14.5,14.75,14.5,6.719816207885742,5800,0.0,
1996-12-03 00:00:00+00:00,15.0,15.25,14.875,7.006988048553467,6000,0.0,
1996-12-04 00:00:00+00:00,15.375,15.5,15.125,7.06442403793335,25800,0.0,
1996-12-05 00:00:00+00:00,15.3125,15.5,15.125,7.035706996917725,23800,0.0,
1996-12-06 00:00:00+00:00,15.375,15.5,14.875,6.920835494995117,25000,0.0,
1996-12-09 00:00:00+00:00,15.125,15.25,14.875,6.920835494995117,19000,0.0,
1996-12-10 00:00:00+00:00,15.25,15.25,14.875,6.8346848487854,50800,0.0,
1996-12-11 00:00:00+00:00,14.875,14.875,14.625,6.77725076675415,21400,0.0,
1996-12-12 00:00:00+00:00,14.625,14.625,14.375,6.651706218719482,25200,0.04,
1996-12-13 00:00:00+00:00,14.625,14.625,14.375,6.738087177276611,18000,0.0,
1996-12-16 00:00:00+00:00,14.25,14.5,14.25,6.565314769744873,18200,0.0,
1996-12-17 00:00:00+00:00,14.25,14.25,14.125,6.507724761962891,14000,0.0,
1996-12-18 00:00:00+00:00,14.5,14.5,14.25,6.565314769744873,18200,0.0,
1996-12-19 00:00:00+00:00,14.5,14.5,14.25,6.622910022735596,19800,0.0,
1996-12-20 00:00:00+00:00,14.25,14.625,14.25,6.565314769744873,33400,0.0,
1996-12-23 00:00:00+00:00,14.625,14.625,14.25,6.565314769744873,10800,0.0,
1996-12-24 00:00:00+00:00,14.5,14.5,14.125,6.565314769744873,23000,0.0,
1996-12-26 00:00:00+00:00,14.25,14.375,14.25,6.622910022735596,51400,0.0,
1996-12-27 00:00:00+00:00,14.375,14.375,14.125,6.565314769744873,17000,0.0,
1996-12-30 00:00:00+00:00,14.125,14.375,14.125,6.622910022735596,38200,0.0,
1996-12-31 00:00:00+00:00,14.125,14.375,14.125,6.507724761962891,8600,0.0,
1997-01-02 00:00:00+00:00,14.125,14.375,14.125,6.507724761962891,15200,0.0,
1997-01-03 00:00:00+00:00,14.125,14.375,14.125,6.565314769744873,27200,0.0,
1997-01-06 00:00:00+00:00,14.375,14.375,14.0,6.594111919403076,5200,0.0,
1997-01-07 00:00:00+00:00,14.375,14.375,14.0,6.565314769744873,40000,0.0,
1997-01-08 00:00:00+00:00,14.125,14.25,14.0,6.565314769744873,82800,0.0,
1997-01-09 00:00:00+00:00,14.25,14.25,14.0,6.507724761962891,15400,0.0,
1997-01-10 00:00:00+00:00,14.0,14.25,14.0,6.507724761962891,30800,0.0,
1997-01-13 00:00:00+00:00,14.0,14.25,14.0,6.565314769744873,77800,0.0,
1997-01-14 00:00:00+00:00,14.25,14.25,14.0,6.536522388458252,4800,0.0,
1997-01-15 00:00:00+00:00,14.0,14.375,14.0,6.565314769744873,26800,0.0,
1997-01-16 00:00:00+00:00,14.125,14.5,14.125,6.507724761962891,15000,0.0,
1997-01-17 00:00:00+00:00,14.125,14.5,14.125,6.651706218719482,22000,0.0,
1997-01-20 00:00:00+00:00,14.625,15.25,14.375,7.0260443687438965,105800,0.0,
1997-01-21 00:00:00+00:00,15.5,15.5,15.125,7.054835796356201,60600,0.0,
1997-01-22 00:00:00+00:00,15.375,15.375,15.125,7.083631992340088,11400,0.0,
1997-01-23 00:00:00+00:00,15.125,15.375,15.125,7.083631992340088,5000,0.0,
1997-01-24 00:00:00+00:00,15.375,15.375,15.125,7.083631992340088,13600,0.0,
1997-01-27 00:00:00+00:00,15.375,15.5,15.25,7.0260443687438965,8400,0.0,
1997-01-28 00:00:00+00:00,15.5,15.5,15.25,7.141219615936279,9200,0.0,
1997-01-29 00:00:00+00:00,15.28125,15.5,15.25,7.0260443687438965,41800,0.0,
1997-01-30 00:00:00+00:00,15.25,15.5,15.25,7.0260443687438965,44200,0.0,
1997-01-31 00:00:00+00:00,15.25,15.5,15.25,7.054835796356201,21000,0.0,
1997-02-03 00:00:00+00:00,15.25,15.5,15.25,7.054835796356201,15800,0.0,
1997-02-04 00:00:00+00:00,15.1875,15.5,15.1875,7.0692338943481445,9600,0.0,
1997-02-05 00:00:00+00:00,15.5,15.5,15.1875,7.112425804138184,15000,0.0,
1997-02-06 00:00:00+00:00,15.1875,15.625,15.1875,7.0260443687438965,30400,0.0,
1997-02-07 00:00:00+00:00,15.1875,15.5,15.1875,7.141219615936279,101200,0.0,
1997-02-10 00:00:00+00:00,15.1875,15.25,15.125,6.968453407287598,8000,0.0,
1997-02-11 00:00:00+00:00,15.375,15.375,15.375,7.083631992340088,3800,0.0,
1997-02-12 00:00:00+00:00,15.375,15.375,15.125,7.083631992340088,6400,0.0,
1997-02-13 00:00:00+00:00,15.1875,15.375,15.125,7.083631992340088,3800,0.0,
1997-02-14 00:00:00+00:00,15.375,15.375,15.125,7.083631992340088,35800,0.0,
1997-02-18 00:00:00+00:00,15.375,15.375,15.125,7.083631992340088,18200,0.0,
1997-02-19 00:00:00+00:00,15.125,15.5,15.125,7.141219615936279,9600,0.0,
1997-02-20 00:00:00+00:00,15.375,15.625,15.25,7.0692338943481445,147000,0.0,
1997-02-21 00:00:00+00:00,15.25,15.625,15.25,7.0260443687438965,4800,0.0,
1997-02-24 00:00:00+00:00,15.625,15.625,15.125,7.0260443687438965,79600,0.0,
1997-02-25 00:00:00+00:00,15.25,15.375,15.125,7.083631992340088,36600,0.0,
1997-02-26 00:00:00+00:00,15.125,15.375,15.0,7.0260443687438965,12200,0.0,
1997-02-27 00:00:00+00:00,15.0,15.125,14.875,6.853270530700684,16400,0.0,
1997-02-28 00:00:00+00:00,14.875,15.125,14.75,6.968453407287598,12800,0.0,
1997-03-03 00:00:00+00:00,14.9375,15.125,14.75,6.795680522918701,10000,0.0,
1997-03-04 00:00:00+00:00,15.0,15.125,14.75,6.968453407287598,5200,0.0,
1997-03-05 00:00:00+00:00,15.125,15.125,14.75,6.853270530700684,33000,0.0,
1997-03-06 00:00:00+00:00,14.9375,15.25,14.875,7.0260443687438965,110600,0.0,
1997-03-07 00:00:00+00:00,15.125,15.125,14.875,6.853270530700684,7600,0.0,
1997-03-10 00:00:00+00:00,14.875,15.0625,14.875,6.853270530700684,11800,0.0,
1997-03-11 00:00:00+00:00,14.875,15.125,14.875,6.853270530700684,12800,0.0,
1997-03-12 00:00:00+00:00,14.75,14.9375,14.75,6.853270530700684,11000,0.0,
1997-03-13 00:00:00+00:00,14.75,15.0,14.625,6.910862445831299,16400,0.0,
1997-03-14 00:00:00+00:00,14.625,14.8125,14.5,6.680500507354736,15000,0.0,
1997-03-17 00:00:00+00:00,14.5,14.5,14.5,6.680500507354736,1600,0.0,
1997-03-18 00:00:00+00:00,14.5,14.875,14.5,6.708256721496582,11600,0.06,
1997-03-19 00:00:00+00:00,14.875,14.875,14.5,6.881746292114258,7400,0.0,
1997-03-20 00:00:00+00:00,14.75,14.75,14.25,6.708256721496582,26000,0.0,
1997-03-21 00:00:00+00:00,14.125,14.5,14.0,6.476935386657715,48600,0.0,
1997-03-24 00:00:00+00:00,14.0,14.375,14.0,6.650430679321289,2400,0.0,
1997-03-25 00:00:00+00:00,14.25,14.375,14.125,6.650430679321289,22400,0.0,
1997-03-26 00:00:00+00:00,14.0,14.25,13.75,6.4191060066223145,53600,0.0,
1997-03-27 00:00:00+00:00,13.75,14.125,13.75,6.361276626586914,13800,0.0,
1997-03-31 00:00:00+00:00,13.75,14.125,13.625,6.303448677062988,19600,0.0,
1997-04-01 00:00:00+00:00,13.625,14.125,13.625,6.534766674041748,90000,0.0,
1997-04-02 00:00:00+00:00,13.625,13.875,13.375,6.4191060066223145,30600,0.0,
1997-04-03 00:00:00+00:00,13.375,13.875,13.375,6.187786102294922,13800,0.0,
1997-04-04 00:00:00+00:00,13.875,13.875,13.5625,6.4191060066223145,5600,0.0,
1997-04-07 00:00:00+00:00,13.875,13.875,13.5,6.274533271789551,52600,0.0,
1997-04-08 00:00:00+00:00,13.5,13.75,13.5,6.245621204376221,2800,0.0,
1997-04-09 00:00:00+00:00,13.875,13.875,13.25,6.303448677062988,35400,0.0,
1997-04-10 00:00:00+00:00,13.25,13.625,13.125,6.187786102294922,8600,0.0,
1997-04-11 00:00:00+00:00,13.625,13.625,13.125,6.187786102294922,15400,0.0,
1997-04-14 00:00:00+00:00,13.25,13.25,13.0625,6.072132110595703,4000,0.0,
1997-04-15 00:00:00+00:00,12.875,13.125,12.625,5.869727611541748,64000,0.0,
1997-04-16 00:00:00+00:00,13.0,13.0,12.5,5.840810775756836,6000,0.0,
1997-04-17 00:00:00+00:00,12.5,13.0,12.5,5.840810775756836,164600,0.0,
1997-04-18 00:00:00+00:00,12.625,13.0,12.625,5.840810775756836,51800,0.0,
1997-04-21 00:00:00+00:00,13.0,13.0,12.6875,5.898635387420654,51600,0.0,
1997-04-22 00:00:00+00:00,13.0,13.0,12.6875,5.869727611541748,5200,0.0,
1997-04-23 00:00:00+00:00,13.0,13.0,12.6875,5.869727611541748,28200,0.0,
1997-04-24 00:00:00+00:00,12.75,12.875,12.6875,5.869727611541748,25400,0.0,
1997-04-25 00:00:00+00:00,13.0,13.0,12.75,5.956470012664795,22800,0.0,
1997-04-28 00:00:00+00:00,13.0,13.0,12.75,6.014298915863037,6400,0.0,
1997-04-29 00:00:00+00:00,13.0,13.125,12.8125,6.014298915863037,19200,0.0,
1997-04-30 00:00:00+00:00,13.0,13.0,12.75,5.898635387420654,14200,0.0,
1997-05-01 00:00:00+00:00,13.125,13.125,12.75,6.072132110595703,25400,0.0,
1997-05-02 00:00:00+00:00,13.125,13.125,12.75,5.985382556915283,23600,0.0,
1997-05-05 00:00:00+00:00,13.125,13.125,12.75,6.014298915863037,16800,0.0,
1997-05-06 00:00:00+00:00,13.125,13.125,12.75,5.956470012664795,3200,0.0,
1997-05-07 00:00:00+00:00,12.875,13.125,12.875,6.014298915863037,10400,0.0,
1997-05-08 00:00:00+00:00,13.0,13.0,12.75,6.014298915863037,25000,0.0,
1997-05-09 00:00:00+00:00,13.125,13.125,12.75,5.898635387420654,20400,0.0,
1997-05-12 00:00:00+00:00,12.75,13.125,12.75,6.014298915863037,5400,0.0,
1997-05-13 00:00:00+00:00,13.125,13.125,12.25,5.782980442047119,166400,0.0,
