date,MATV_Open,MATV_High,MATV_Low,MATV_Close,MATV_Volume,MATV_Dividends,MATV_Stock Splits
1996-02-28 00:00:00+00:00,14.0625,14.3125,14.0625,5.681396007537842,209200,0.0,
1996-02-29 00:00:00+00:00,14.125,14.25,14.125,5.706537246704102,229800,0.0,
1996-03-01 00:00:00+00:00,14.25,14.25,14.0625,5.681396007537842,87800,0.0,
1996-03-04 00:00:00+00:00,14.125,14.375,14.0625,5.781952857971191,232400,0.0,
1996-03-05 00:00:00+00:00,14.375,14.375,14.3125,5.756814479827881,123400,0.0,
1996-03-06 00:00:00+00:00,14.3125,14.4375,14.1875,5.706537246704102,82200,0.0,
1996-03-07 00:00:00+00:00,14.1875,14.25,14.0625,5.681396007537842,104200,0.0,
1996-03-08 00:00:00+00:00,14.0,14.0,13.8125,5.555702686309815,107200,0.0,
1996-03-11 00:00:00+00:00,13.8125,13.9375,13.8125,5.580843448638916,43400,0.0,
1996-03-12 00:00:00+00:00,13.875,13.9375,13.375,5.379732131958008,124200,0.0,
1996-03-13 00:00:00+00:00,13.375,13.375,12.75,5.379732131958008,338600,0.0,
1996-03-14 00:00:00+00:00,13.3125,13.6875,13.3125,5.430010318756104,206400,0.0,
1996-03-15 00:00:00+00:00,13.5,13.875,13.5,5.580843448638916,140400,0.0,
1996-03-18 00:00:00+00:00,13.8125,13.8125,13.375,5.379732131958008,159000,0.0,
1996-03-19 00:00:00+00:00,13.4375,13.5,13.3125,5.354592323303223,147000,0.0,
1996-03-20 00:00:00+00:00,13.25,13.25,13.125,5.279178142547607,203600,0.0,
1996-03-21 00:00:00+00:00,13.125,13.375,13.125,5.354592323303223,103400,0.0,
1996-03-22 00:00:00+00:00,13.25,13.25,12.9375,5.203758239746094,73000,0.0,
1996-03-25 00:00:00+00:00,12.8125,12.8125,12.6875,5.128342151641846,158800,0.0,
1996-03-26 00:00:00+00:00,12.625,12.9375,12.625,5.203758239746094,73600,0.0,
1996-03-27 00:00:00+00:00,13.0,13.75,13.0,5.430010318756104,479600,0.0,
1996-03-28 00:00:00+00:00,13.375,13.75,13.375,5.505422115325928,326200,0.0,
1996-03-29 00:00:00+00:00,13.8125,13.8125,13.5625,5.530564785003662,149800,0.0,
1996-04-01 00:00:00+00:00,14.0,14.125,13.9375,5.631119728088379,457600,0.0,
1996-04-02 00:00:00+00:00,13.9375,14.1875,13.9375,5.681396007537842,289400,0.0,
1996-04-03 00:00:00+00:00,14.125,14.1875,14.0,5.631119728088379,99200,0.0,
1996-04-04 00:00:00+00:00,14.0,14.0,13.9375,5.60598087310791,75000,0.0,
1996-04-08 00:00:00+00:00,13.875,13.875,13.75,5.555702686309815,45000,0.0,
1996-04-09 00:00:00+00:00,13.6875,13.75,13.5,5.430010318756104,84600,0.0,
1996-04-10 00:00:00+00:00,13.5,13.5,13.25,5.379732131958008,66200,0.0,
1996-04-11 00:00:00+00:00,13.3125,13.375,13.25,5.379732131958008,50000,0.0,
1996-04-12 00:00:00+00:00,13.375,13.625,13.375,5.480287551879883,43200,0.0,
1996-04-15 00:00:00+00:00,13.625,13.9375,13.625,5.555702686309815,64800,0.0,
1996-04-16 00:00:00+00:00,13.875,13.9375,13.8125,5.555702686309815,111600,0.0,
1996-04-17 00:00:00+00:00,13.8125,13.875,13.75,5.555702686309815,182200,0.0,
1996-04-18 00:00:00+00:00,13.8125,14.0,13.8125,5.631119728088379,397800,0.0,
1996-04-19 00:00:00+00:00,13.9375,13.9375,13.8125,5.60598087310791,80800,0.0,
1996-04-22 00:00:00+00:00,14.0,14.0,13.875,5.60598087310791,77400,0.0,
1996-04-23 00:00:00+00:00,13.9375,13.9375,13.625,5.480287551879883,217600,0.0,
1996-04-24 00:00:00+00:00,13.625,13.625,13.25,5.32945442199707,80000,0.0,
1996-04-25 00:00:00+00:00,13.25,13.25,12.8125,5.279178142547607,135200,0.0,
1996-04-26 00:00:00+00:00,13.125,13.1875,13.0,5.228896141052246,50400,0.0,
1996-04-29 00:00:00+00:00,13.0,13.0,12.9375,5.203758239746094,152000,0.0,
1996-04-30 00:00:00+00:00,12.9375,13.625,12.9375,5.455146789550781,123400,0.0,
1996-05-01 00:00:00+00:00,13.5,13.6875,13.4375,5.430010318756104,120200,0.0,
1996-05-02 00:00:00+00:00,13.4375,13.4375,13.25,5.354592323303223,38600,0.0,
1996-05-03 00:00:00+00:00,13.3125,13.3125,12.9375,5.203758239746094,116200,0.0,
1996-05-06 00:00:00+00:00,13.0,13.125,13.0,5.279178142547607,68400,0.0,
1996-05-07 00:00:00+00:00,13.0625,13.3125,13.0625,5.3043131828308105,37800,0.0,
1996-05-08 00:00:00+00:00,13.1875,13.3125,13.125,5.279178142547607,90800,0.0,
1996-05-09 00:00:00+00:00,13.0,13.125,13.0,5.309515953063965,25400,0.075,
1996-05-10 00:00:00+00:00,13.0625,13.375,13.0625,5.360086441040039,91600,0.0,
1996-05-13 00:00:00+00:00,13.25,13.375,13.25,5.410651683807373,128200,0.0,
1996-05-14 00:00:00+00:00,13.4375,13.5625,13.4375,5.461214542388916,71200,0.0,
1996-05-15 00:00:00+00:00,13.5,13.6875,13.4375,5.511783123016357,108000,0.0,
1996-05-16 00:00:00+00:00,13.6875,13.6875,13.625,5.511783123016357,19400,0.0,
1996-05-17 00:00:00+00:00,13.625,13.8125,13.4375,5.537065982818604,64600,0.0,
1996-05-20 00:00:00+00:00,13.8125,13.9375,13.75,5.612918376922607,32400,0.0,
1996-05-21 00:00:00+00:00,13.875,13.9375,13.75,5.638202667236328,49600,0.0,
1996-05-22 00:00:00+00:00,13.875,14.0,13.875,5.638202667236328,152400,0.0,
1996-05-23 00:00:00+00:00,13.9375,14.375,13.9375,5.764614582061768,381600,0.0,
1996-05-24 00:00:00+00:00,14.3125,14.375,14.25,5.789899826049805,74200,0.0,
1996-05-28 00:00:00+00:00,14.3125,14.375,13.9375,5.663484573364258,116400,0.0,
1996-05-29 00:00:00+00:00,14.0,14.1875,13.8125,5.638202667236328,121600,0.0,
1996-05-30 00:00:00+00:00,14.0,14.0625,13.9375,5.663484573364258,36400,0.0,
1996-05-31 00:00:00+00:00,13.9375,14.0625,13.9375,5.663484573364258,26800,0.0,
1996-06-03 00:00:00+00:00,14.0,14.3125,13.9375,5.789899826049805,95200,0.0,
1996-06-04 00:00:00+00:00,14.25,14.3125,14.0,5.663484573364258,61800,0.0,
1996-06-05 00:00:00+00:00,14.0,14.0625,13.9375,5.663484573364258,29800,0.0,
1996-06-06 00:00:00+00:00,14.0625,14.125,13.9375,5.663484573364258,79400,0.0,
1996-06-07 00:00:00+00:00,13.875,13.875,13.625,5.511783123016357,54000,0.0,
1996-06-10 00:00:00+00:00,13.625,14.1875,13.625,5.739329814910889,96600,0.0,
1996-06-11 00:00:00+00:00,14.1875,14.1875,13.9375,5.663484573364258,75600,0.0,
1996-06-12 00:00:00+00:00,14.0,14.1875,14.0,5.688767910003662,152800,0.0,
1996-06-13 00:00:00+00:00,14.125,14.1875,14.0625,5.688767910003662,125800,0.0,
1996-06-14 00:00:00+00:00,14.0625,14.125,13.9375,5.638202667236328,40200,0.0,
1996-06-17 00:00:00+00:00,13.9375,14.0,13.8125,5.663484573364258,124000,0.0,
1996-06-18 00:00:00+00:00,14.0,14.1875,14.0,5.688767910003662,91200,0.0,
1996-06-19 00:00:00+00:00,14.125,14.25,14.0625,5.764614582061768,251800,0.0,
1996-06-20 00:00:00+00:00,14.3125,14.3125,14.1875,5.789899826049805,159200,0.0,
1996-06-21 00:00:00+00:00,14.3125,14.375,14.25,5.789899826049805,142600,0.0,
1996-06-24 00:00:00+00:00,14.25,14.3125,14.0625,5.714050769805908,147400,0.0,
1996-06-25 00:00:00+00:00,14.125,14.25,13.9375,5.663484573364258,200000,0.0,
1996-06-26 00:00:00+00:00,13.9375,14.0,13.875,5.612918376922607,53400,0.0,
1996-06-27 00:00:00+00:00,13.875,13.9375,13.6875,5.537065982818604,71400,0.0,
1996-06-28 00:00:00+00:00,13.75,14.0625,13.75,5.688767910003662,149200,0.0,
1996-07-01 00:00:00+00:00,14.0625,14.0625,13.875,5.663484573364258,196200,0.0,
1996-07-02 00:00:00+00:00,13.9375,14.0625,13.9375,5.663484573364258,90600,0.0,
1996-07-03 00:00:00+00:00,14.0625,14.25,13.9375,5.764614582061768,139600,0.0,
1996-07-05 00:00:00+00:00,14.1875,14.25,14.1875,5.764614582061768,27200,0.0,
1996-07-08 00:00:00+00:00,14.1875,14.375,14.125,5.789899826049805,112400,0.0,
1996-07-09 00:00:00+00:00,14.3125,14.375,14.3125,5.789899826049805,96000,0.0,
1996-07-10 00:00:00+00:00,14.375,14.5,14.375,5.865750789642334,45800,0.0,
1996-07-11 00:00:00+00:00,14.4375,14.4375,14.1875,5.764614582061768,123400,0.0,
1996-07-12 00:00:00+00:00,14.25,14.375,14.25,5.789899826049805,51000,0.0,
1996-07-15 00:00:00+00:00,14.375,14.375,14.1875,5.739329814910889,53400,0.0,
1996-07-16 00:00:00+00:00,14.1875,14.1875,13.75,5.562351703643799,44400,0.0,
1996-07-17 00:00:00+00:00,13.8125,14.1875,13.8125,5.739329814910889,172000,0.0,
1996-07-18 00:00:00+00:00,14.1875,14.5625,14.1875,5.865750789642334,313800,0.0,
1996-07-19 00:00:00+00:00,14.5625,14.5625,14.375,5.891035079956055,492200,0.0,
1996-07-22 00:00:00+00:00,14.5625,14.75,14.5625,5.916316032409668,154400,0.0,
1996-07-23 00:00:00+00:00,14.75,14.75,14.25,5.789899826049805,115000,0.0,
1996-07-24 00:00:00+00:00,14.25,14.3125,13.875,5.638202667236328,52600,0.0,
1996-07-25 00:00:00+00:00,13.9375,14.25,13.9375,5.764614582061768,83800,0.0,
1996-07-26 00:00:00+00:00,14.3125,14.375,14.1875,5.815183162689209,74600,0.0,
1996-07-29 00:00:00+00:00,14.3125,14.375,14.25,5.764614582061768,15800,0.0,
1996-07-30 00:00:00+00:00,14.3125,14.4375,14.0625,5.764614582061768,69600,0.0,
1996-07-31 00:00:00+00:00,14.25,14.3125,14.25,5.789899826049805,48800,0.0,
1996-08-01 00:00:00+00:00,14.375,14.375,14.3125,5.815183162689209,50600,0.0,
1996-08-02 00:00:00+00:00,14.375,14.375,14.25,5.764614582061768,29400,0.0,
1996-08-05 00:00:00+00:00,14.4375,15.1875,14.4375,5.966883182525635,187200,0.0,
1996-08-06 00:00:00+00:00,14.75,14.9375,14.75,6.042736053466797,157400,0.0,
1996-08-07 00:00:00+00:00,14.9375,15.1875,14.9375,6.143870830535889,104800,0.0,
1996-08-08 00:00:00+00:00,15.0625,15.875,15.0625,6.428447723388672,112000,0.075,
1996-08-09 00:00:00+00:00,15.75,16.0625,15.25,6.199766635894775,189400,0.0,
1996-08-12 00:00:00+00:00,15.375,15.75,15.375,6.37762975692749,227800,0.0,
1996-08-13 00:00:00+00:00,15.6875,15.8125,15.5625,6.326812267303467,139200,0.0,
1996-08-14 00:00:00+00:00,15.5625,15.75,15.5625,6.352221965789795,141600,0.0,
1996-08-15 00:00:00+00:00,15.625,16.0,15.625,6.504672050476074,143600,0.0,
1996-08-16 00:00:00+00:00,15.9375,16.0,15.9375,6.479263305664063,34800,0.0,
1996-08-19 00:00:00+00:00,16.0,16.1875,16.0,6.5300774574279785,28400,0.0,
1996-08-20 00:00:00+00:00,16.0625,16.0625,15.8125,6.428447723388672,174200,0.0,
1996-08-21 00:00:00+00:00,15.875,15.875,15.5625,6.326812267303467,229800,0.0,
1996-08-22 00:00:00+00:00,15.5625,15.625,15.4375,6.352221965789795,189200,0.0,
1996-08-23 00:00:00+00:00,15.5625,15.8125,15.5625,6.428447723388672,31800,0.0,
1996-08-26 00:00:00+00:00,15.75,15.9375,15.75,6.453856468200684,36200,0.0,
1996-08-27 00:00:00+00:00,15.8125,15.8125,15.6875,6.37762975692749,43600,0.0,
1996-08-28 00:00:00+00:00,15.6875,15.75,15.6875,6.37762975692749,34000,0.0,
1996-08-29 00:00:00+00:00,15.6875,15.875,15.6875,6.428447723388672,84000,0.0,
1996-08-30 00:00:00+00:00,15.9375,16.0625,15.875,6.504672050476074,157200,0.0,
1996-09-03 00:00:00+00:00,16.0,16.0,15.875,6.479263305664063,51000,0.0,
1996-09-04 00:00:00+00:00,15.875,15.875,15.8125,6.428447723388672,11600,0.0,
1996-09-05 00:00:00+00:00,15.8125,15.875,15.8125,6.428447723388672,14000,0.0,
1996-09-06 00:00:00+00:00,15.8125,15.9375,15.8125,6.428447723388672,29600,0.0,
1996-09-09 00:00:00+00:00,15.75,16.0,15.75,6.504672050476074,32000,0.0,
1996-09-10 00:00:00+00:00,16.0,16.0625,15.9375,6.504672050476074,56000,0.0,
1996-09-11 00:00:00+00:00,16.0,16.0,15.9375,6.504672050476074,39800,0.0,
1996-09-12 00:00:00+00:00,16.0,16.3125,15.9375,6.631718158721924,53400,0.0,
1996-09-13 00:00:00+00:00,16.3125,16.5625,16.3125,6.657127857208252,70400,0.0,
1996-09-16 00:00:00+00:00,16.375,16.4375,16.1875,6.606310844421387,46600,0.0,
1996-09-17 00:00:00+00:00,16.25,16.25,15.9375,6.504672050476074,181600,0.0,
1996-09-18 00:00:00+00:00,16.0,16.0,15.9375,6.504672050476074,45600,0.0,
1996-09-19 00:00:00+00:00,16.0,16.1875,16.0,6.555490970611572,49600,0.0,
1996-09-20 00:00:00+00:00,16.0625,16.125,16.0,6.504672050476074,44800,0.0,
1996-09-23 00:00:00+00:00,16.0,16.1875,16.0,6.5300774574279785,54200,0.0,
1996-09-24 00:00:00+00:00,16.0625,16.25,16.0625,6.580901622772217,43800,0.0,
1996-09-25 00:00:00+00:00,16.25,16.375,16.25,6.657127857208252,57800,0.0,
1996-09-26 00:00:00+00:00,16.3125,16.375,16.25,6.631718158721924,63600,0.0,
1996-09-27 00:00:00+00:00,16.375,16.625,16.375,6.758762836456299,108600,0.0,
1996-09-30 00:00:00+00:00,16.625,16.75,16.625,6.809583187103272,16000,0.0,
1996-10-01 00:00:00+00:00,16.6875,16.75,16.5,6.707945823669434,237600,0.0,
1996-10-02 00:00:00+00:00,16.5,16.75,16.5,6.809583187103272,47600,0.0,
1996-10-03 00:00:00+00:00,16.6875,16.6875,16.5,6.707945823669434,97400,0.0,
1996-10-04 00:00:00+00:00,16.5625,16.8125,16.5625,6.758762836456299,107800,0.0,
1996-10-07 00:00:00+00:00,16.5625,16.6875,16.5625,6.733352184295654,22400,0.0,
1996-10-08 00:00:00+00:00,16.625,16.625,16.3125,6.631718158721924,64000,0.0,
1996-10-09 00:00:00+00:00,16.3125,16.375,16.125,6.555490970611572,28400,0.0,
1996-10-10 00:00:00+00:00,16.125,16.3125,16.125,6.606310844421387,17000,0.0,
1996-10-11 00:00:00+00:00,16.1875,16.3125,16.125,6.555490970611572,31400,0.0,
1996-10-14 00:00:00+00:00,16.0625,16.0625,15.875,6.453856468200684,33000,0.0,
1996-10-15 00:00:00+00:00,15.625,15.8125,15.625,6.428447723388672,58800,0.0,
1996-10-16 00:00:00+00:00,15.75,15.8125,15.75,6.403040885925293,32000,0.0,
1996-10-17 00:00:00+00:00,15.75,15.8125,15.75,6.403040885925293,43400,0.0,
1996-10-18 00:00:00+00:00,15.75,15.75,15.5,6.301402568817139,137200,0.0,
1996-10-21 00:00:00+00:00,15.3125,15.3125,15.0,6.098134994506836,74200,0.0,
1996-10-22 00:00:00+00:00,14.9375,15.0,14.4375,5.894861698150635,153000,0.0,
1996-10-23 00:00:00+00:00,14.625,14.6875,14.5625,5.971087455749512,104200,0.0,
1996-10-24 00:00:00+00:00,14.75,15.0,14.625,5.996496200561523,142200,0.0,
1996-10-25 00:00:00+00:00,14.75,14.75,14.625,5.971087455749512,63000,0.0,
1996-10-28 00:00:00+00:00,14.6875,14.875,14.6875,6.047314167022705,30800,0.0,
1996-10-29 00:00:00+00:00,14.875,14.9375,14.8125,6.047314167022705,61000,0.0,
1996-10-30 00:00:00+00:00,14.8125,15.0625,14.8125,6.098134994506836,100800,0.0,
1996-10-31 00:00:00+00:00,14.875,15.375,14.875,6.25058650970459,77200,0.0,
1996-11-01 00:00:00+00:00,15.5,15.8125,15.5,6.37762975692749,76200,0.0,
1996-11-04 00:00:00+00:00,15.6875,15.75,15.6875,6.403040885925293,55600,0.0,
1996-11-05 00:00:00+00:00,15.6875,15.75,15.625,6.37762975692749,36200,0.0,
1996-11-06 00:00:00+00:00,15.75,15.875,15.6875,6.428447723388672,51200,0.0,
1996-11-07 00:00:00+00:00,15.625,15.8125,15.625,6.459083557128906,42800,0.075,
1996-11-08 00:00:00+00:00,15.75,15.75,15.625,6.408022880554199,57000,0.0,
1996-11-11 00:00:00+00:00,15.625,15.75,15.625,6.408022880554199,146800,0.0,
1996-11-12 00:00:00+00:00,15.625,15.6875,15.375,6.305902004241943,81400,0.0,
1996-11-13 00:00:00+00:00,15.5625,15.5625,15.25,6.229311943054199,39200,0.0,
1996-11-14 00:00:00+00:00,15.3125,15.3125,15.125,6.178253173828125,22000,0.0,
1996-11-15 00:00:00+00:00,15.1875,15.4375,15.125,6.305902004241943,53200,0.0,
1996-11-18 00:00:00+00:00,15.375,15.4375,15.3125,6.254843235015869,22600,0.0,
1996-11-19 00:00:00+00:00,15.3125,15.375,15.25,6.254843235015869,17000,0.0,
1996-11-20 00:00:00+00:00,15.3125,15.4375,15.25,6.305902004241943,41600,0.0,
1996-11-21 00:00:00+00:00,15.375,15.5,15.3125,6.305902004241943,72200,0.0,
1996-11-22 00:00:00+00:00,15.4375,15.625,15.4375,6.382493019104004,122000,0.0,
1996-11-25 00:00:00+00:00,15.625,15.875,15.5625,6.48461389541626,163600,0.0,
1996-11-26 00:00:00+00:00,15.8125,16.0625,15.8125,6.535674571990967,104800,0.0,
1996-11-27 00:00:00+00:00,16.0,16.5625,16.0,6.688854217529297,67600,0.0,
1996-11-29 00:00:00+00:00,16.375,16.5625,16.375,6.739914417266846,35800,0.0,
1996-12-02 00:00:00+00:00,16.5,16.8125,16.4375,6.867564678192139,113600,0.0,
1996-12-03 00:00:00+00:00,16.75,16.8125,16.6875,6.842032909393311,56600,0.0,
1996-12-04 00:00:00+00:00,16.6875,16.75,16.375,6.714380741119385,71400,0.0,
1996-12-05 00:00:00+00:00,16.375,16.375,16.1875,6.612264633178711,51200,0.0,
1996-12-06 00:00:00+00:00,16.0625,16.125,15.875,6.561201572418213,34200,0.0,
1996-12-09 00:00:00+00:00,16.0625,16.375,16.0,6.688854217529297,37200,0.0,
1996-12-10 00:00:00+00:00,16.375,16.6875,16.375,6.790972709655762,41400,0.0,
1996-12-11 00:00:00+00:00,16.5,16.5625,16.4375,6.739914417266846,226400,0.0,
1996-12-12 00:00:00+00:00,16.5,16.5625,16.5,6.765438079833984,12600,0.0,
1996-12-13 00:00:00+00:00,16.5,16.5,16.375,6.688854217529297,58600,0.0,
1996-12-16 00:00:00+00:00,16.375,16.375,16.25,6.66332483291626,22000,0.0,
1996-12-17 00:00:00+00:00,16.375,16.375,16.125,6.586732387542725,122000,0.0,
1996-12-18 00:00:00+00:00,16.1875,16.1875,16.125,6.586732387542725,14000,0.0,
1996-12-19 00:00:00+00:00,16.125,16.1875,16.0,6.535674571990967,72200,0.0,
1996-12-20 00:00:00+00:00,16.0625,16.0625,15.875,6.48461389541626,111200,0.0,
1996-12-23 00:00:00+00:00,15.875,15.875,15.6875,6.459083557128906,36200,0.0,
1996-12-24 00:00:00+00:00,15.8125,15.875,15.75,6.4335527420043945,21800,0.0,
1996-12-26 00:00:00+00:00,15.75,15.8125,15.625,6.4335527420043945,72200,0.0,
1996-12-27 00:00:00+00:00,15.75,15.8125,15.75,6.459083557128906,29200,0.0,
1996-12-30 00:00:00+00:00,15.8125,15.9375,15.6875,6.408022880554199,78400,0.0,
1996-12-31 00:00:00+00:00,15.6875,15.8125,15.6875,6.459083557128906,57400,0.0,
1997-01-02 00:00:00+00:00,15.8125,16.625,15.8125,6.765438079833984,84400,0.0,
1997-01-03 00:00:00+00:00,16.5625,16.75,16.5625,6.842032909393311,64000,0.0,
1997-01-06 00:00:00+00:00,16.875,17.375,16.875,7.097332954406738,235800,0.0,
1997-01-07 00:00:00+00:00,17.5,17.8125,17.4375,7.199450492858887,145800,0.0,
1997-01-08 00:00:00+00:00,17.5625,17.5625,17.375,7.097332954406738,62200,0.0,
1997-01-09 00:00:00+00:00,17.375,17.375,17.125,6.995213031768799,32000,0.0,
1997-01-10 00:00:00+00:00,16.875,16.875,16.6875,6.816505432128906,33800,0.0,
1997-01-13 00:00:00+00:00,16.6875,16.6875,16.5,6.739914417266846,218000,0.0,
1997-01-14 00:00:00+00:00,16.5,16.5,16.4375,6.739914417266846,18000,0.0,
1997-01-15 00:00:00+00:00,16.5,16.5,16.25,6.688854217529297,73200,0.0,
