date,BXMT_Open,BXMT_High,BXMT_Low,BXMT_Close,BXMT_Volume,BXMT_Dividends,BXMT_Stock Splits
1981-08-11 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,7,0.0,
1981-08-12 00:00:00+00:00,270.0,270.0,270.0,12.827280044555664,0,0.0,
1981-08-13 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,50,0.0,
1981-08-14 00:00:00+00:00,270.0,270.0,270.0,12.827280044555664,0,0.0,
1981-08-17 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,10,0.0,
1981-08-18 00:00:00+00:00,0.0,270.0,266.25,12.827280044555664,33,0.0,
1981-08-19 00:00:00+00:00,0.0,270.0,266.25,12.649121284484863,150,0.0,
1981-08-20 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,33,0.0,
1981-08-21 00:00:00+00:00,0.0,266.25,266.25,12.649121284484863,3,0.0,
1981-08-24 00:00:00+00:00,0.0,266.25,266.25,12.649121284484863,23,0.0,
1981-08-25 00:00:00+00:00,0.0,266.25,258.75,12.292808532714844,100,0.0,
1981-08-26 00:00:00+00:00,258.75,258.75,258.75,12.292808532714844,0,0.0,
1981-08-27 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,17,0.0,
1981-08-28 00:00:00+00:00,258.75,258.75,258.75,12.292808532714844,0,0.0,
1981-08-31 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,30,0.0,
1981-09-01 00:00:00+00:00,0.0,258.75,255.0,12.292808532714844,23,0.0,
1981-09-02 00:00:00+00:00,0.0,258.75,255.0,12.114646911621094,57,0.0,
1981-09-03 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,33,0.0,
1981-09-04 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,60,0.0,
1981-09-08 00:00:00+00:00,0.0,251.25,247.5,11.758336067199709,27,0.0,
1981-09-09 00:00:00+00:00,247.5,247.5,247.5,11.758336067199709,0,0.0,
1981-09-10 00:00:00+00:00,0.0,247.5,247.5,11.758336067199709,33,0.0,
1981-09-11 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,13,0.0,
1981-09-14 00:00:00+00:00,0.0,255.0,251.25,11.936497688293455,40,0.0,
1981-09-15 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,40,0.0,
1981-09-16 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,17,0.0,
1981-09-17 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1981-09-18 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,63,0.0,
1981-09-21 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,7,0.0,
1981-09-22 00:00:00+00:00,0.0,255.0,251.25,11.936497688293455,100,0.0,
1981-09-23 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,27,0.0,
1981-09-24 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,7,0.0,
1981-09-25 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1981-09-28 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,47,0.0,
1981-09-29 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,40,0.0,
1981-09-30 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,157,0.0,
1981-10-01 00:00:00+00:00,0.0,251.25,247.5,11.758336067199709,67,0.0,
1981-10-02 00:00:00+00:00,247.5,247.5,247.5,11.758336067199709,0,0.0,
1981-10-05 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,33,0.0,
1981-10-06 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,103,0.0,
1981-10-07 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,87,0.0,
1981-10-08 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,17,0.0,
1981-10-09 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,13,0.0,
1981-10-12 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,120,0.0,
1981-10-13 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,13,0.0,
1981-10-14 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,320,0.0,
1981-10-15 00:00:00+00:00,0.0,255.0,251.25,11.936497688293455,83,0.0,
1981-10-16 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,30,0.0,
1981-10-19 00:00:00+00:00,251.25,251.25,251.25,11.936497688293455,0,0.0,
1981-10-20 00:00:00+00:00,251.25,251.25,251.25,11.936497688293455,0,0.0,
1981-10-21 00:00:00+00:00,0.0,255.0,251.25,11.936497688293455,20,0.0,
1981-10-22 00:00:00+00:00,0.0,266.25,255.0,12.47096347808838,147,0.0,
1981-10-23 00:00:00+00:00,0.0,258.75,255.0,12.114646911621094,110,0.0,
1981-10-26 00:00:00+00:00,0.0,258.75,255.0,12.114646911621094,73,0.0,
1981-10-27 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,10,0.0,
1981-10-28 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,167,0.0,
1981-10-29 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,73,0.0,
1981-10-30 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1981-11-02 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,70,0.0,
1981-11-03 00:00:00+00:00,0.0,255.0,251.25,12.114646911621094,350,0.0,
1981-11-04 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,7,0.0,
1981-11-05 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,83,0.0,
1981-11-06 00:00:00+00:00,0.0,262.5,255.0,12.47096347808838,77,0.0,
1981-11-09 00:00:00+00:00,0.0,266.25,262.5,12.47096347808838,177,0.0,
1981-11-10 00:00:00+00:00,262.5,262.5,262.5,12.47096347808838,0,0.0,
1981-11-11 00:00:00+00:00,0.0,270.0,258.75,12.292808532714844,493,0.0,
1981-11-12 00:00:00+00:00,0.0,270.0,262.5,12.827280044555664,193,0.0,
1981-11-13 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,3,0.0,
1981-11-16 00:00:00+00:00,0.0,270.0,262.5,12.47096347808838,50,0.0,
1981-11-17 00:00:00+00:00,0.0,273.75,270.0,13.005433082580566,87,0.0,
1981-11-18 00:00:00+00:00,0.0,281.25,277.5,13.183588981628418,93,0.0,
1981-11-19 00:00:00+00:00,277.5,277.5,277.5,13.183588981628418,0,0.0,
1981-11-20 00:00:00+00:00,0.0,273.75,273.75,13.005433082580566,10,0.0,
1981-11-23 00:00:00+00:00,0.0,270.0,262.5,12.47096347808838,43,0.0,
1981-11-24 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,23,0.0,
1981-11-25 00:00:00+00:00,0.0,281.25,273.75,13.183588981628418,77,0.0,
1981-11-27 00:00:00+00:00,0.0,281.25,273.75,13.005433082580566,50,0.0,
1981-11-30 00:00:00+00:00,0.0,266.25,266.25,12.649121284484863,10,0.0,
1981-12-01 00:00:00+00:00,0.0,266.25,266.25,12.649121284484863,97,0.0,
1981-12-02 00:00:00+00:00,0.0,270.0,270.0,12.827280044555664,17,0.0,
1981-12-03 00:00:00+00:00,0.0,273.75,262.5,13.005433082580566,57,0.0,
1981-12-04 00:00:00+00:00,0.0,270.0,258.75,12.292808532714844,77,0.0,
1981-12-07 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,10,0.0,
1981-12-08 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,30,0.0,
1981-12-09 00:00:00+00:00,0.0,266.25,262.5,12.47096347808838,70,0.0,
1981-12-10 00:00:00+00:00,0.0,262.5,251.25,12.47096347808838,217,0.0,
1981-12-11 00:00:00+00:00,262.5,262.5,262.5,12.47096347808838,0,0.0,
1981-12-14 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,10,0.0,
1981-12-15 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1981-12-16 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1981-12-17 00:00:00+00:00,0.0,262.5,255.0,12.47096347808838,77,0.0,
1981-12-18 00:00:00+00:00,0.0,258.75,255.0,12.292808532714844,280,0.0,
1981-12-21 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,43,0.0,
1981-12-22 00:00:00+00:00,0.0,258.75,255.0,12.292808532714844,37,0.0,
1981-12-23 00:00:00+00:00,0.0,262.5,258.75,12.292808532714844,180,0.0,
1981-12-24 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,7,0.0,
1981-12-28 00:00:00+00:00,0.0,262.5,258.75,12.292808532714844,100,0.0,
1981-12-29 00:00:00+00:00,0.0,262.5,258.75,12.292808532714844,43,0.0,
1981-12-30 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,10,0.0,
1981-12-31 00:00:00+00:00,0.0,266.25,262.5,12.649121284484863,7,0.0,
1982-01-04 00:00:00+00:00,266.25,266.25,266.25,12.649121284484863,0,0.0,
1982-01-05 00:00:00+00:00,0.0,266.25,258.75,12.47096347808838,33,0.0,
1982-01-06 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,17,0.0,
1982-01-07 00:00:00+00:00,0.0,258.75,255.0,12.114646911621094,87,0.0,
1982-01-08 00:00:00+00:00,0.0,262.5,258.75,12.47096347808838,37,0.0,
1982-01-11 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,47,0.0,
1982-01-12 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,17,0.0,
1982-01-13 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1982-01-14 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1982-01-15 00:00:00+00:00,0.0,258.75,258.75,12.292808532714844,20,0.0,
1982-01-18 00:00:00+00:00,0.0,255.0,247.5,11.758336067199709,100,0.0,
1982-01-19 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,77,0.0,
1982-01-20 00:00:00+00:00,0.0,258.75,251.25,12.292808532714844,30,0.0,
1982-01-21 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,37,0.0,
1982-01-22 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,10,0.0,
1982-01-25 00:00:00+00:00,0.0,251.25,251.25,11.936497688293455,87,0.0,
1982-01-26 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,10,0.0,
1982-01-27 00:00:00+00:00,0.0,251.25,247.5,11.758336067199709,83,0.0,
1982-01-28 00:00:00+00:00,247.5,247.5,247.5,11.758336067199709,0,0.0,
1982-01-29 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,23,0.0,
1982-02-01 00:00:00+00:00,0.0,258.75,255.0,12.114646911621094,7,0.0,
1982-02-02 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1982-02-03 00:00:00+00:00,0.0,255.0,255.0,12.114646911621094,20,0.0,
1982-02-04 00:00:00+00:00,255.0,255.0,255.0,12.114646911621094,0,0.0,
1982-02-05 00:00:00+00:00,0.0,255.0,236.25,11.402026176452637,687,0.0,
1982-02-08 00:00:00+00:00,0.0,247.5,243.75,11.580182075500488,43,0.0,
1982-02-09 00:00:00+00:00,0.0,243.75,243.75,11.580182075500488,3,0.0,
1982-02-10 00:00:00+00:00,0.0,240.0,236.25,11.402026176452637,20,0.0,
1982-02-11 00:00:00+00:00,0.0,240.0,240.0,11.402026176452637,23,0.0,
1982-02-12 00:00:00+00:00,0.0,243.75,240.0,11.402026176452637,37,0.0,
1982-02-16 00:00:00+00:00,0.0,240.0,236.25,11.402026176452637,40,0.0,
1982-02-17 00:00:00+00:00,240.0,240.0,240.0,11.402026176452637,0,0.0,
1982-02-18 00:00:00+00:00,0.0,243.75,240.0,11.580182075500488,57,0.0,
1982-02-19 00:00:00+00:00,0.0,243.75,243.75,11.580182075500488,3,0.0,
1982-02-22 00:00:00+00:00,0.0,240.0,232.5,11.402026176452637,87,0.0,
1982-02-23 00:00:00+00:00,0.0,232.5,232.5,11.045711517333984,17,0.0,
1982-02-24 00:00:00+00:00,0.0,232.5,232.5,11.045711517333984,33,0.0,
1982-02-25 00:00:00+00:00,0.0,232.5,232.5,11.045711517333984,73,0.0,
1982-02-26 00:00:00+00:00,0.0,228.75,228.75,10.867551803588867,77,0.0,
1982-03-01 00:00:00+00:00,0.0,228.75,225.0,10.867551803588867,67,0.0,
1982-03-02 00:00:00+00:00,0.0,232.5,232.5,11.045711517333984,23,0.0,
1982-03-03 00:00:00+00:00,0.0,240.0,232.5,11.402026176452637,30,0.0,
1982-03-04 00:00:00+00:00,0.0,236.25,236.25,11.223868370056152,3,0.0,
1982-03-05 00:00:00+00:00,0.0,232.5,232.5,11.045711517333984,23,0.0,
1982-03-08 00:00:00+00:00,0.0,236.25,232.5,11.045711517333984,30,0.0,
1982-03-09 00:00:00+00:00,0.0,236.25,236.25,11.223868370056152,3,0.0,
1982-03-10 00:00:00+00:00,0.0,236.25,228.75,10.867551803588867,17,0.0,
1982-03-11 00:00:00+00:00,228.75,228.75,228.75,10.867551803588867,0,0.0,
1982-03-12 00:00:00+00:00,0.0,228.75,228.75,10.867551803588867,7,0.0,
1982-03-15 00:00:00+00:00,0.0,228.75,225.0,10.867551803588867,40,0.0,
1982-03-16 00:00:00+00:00,0.0,225.0,225.0,10.68939971923828,10,0.0,
1982-03-17 00:00:00+00:00,0.0,228.75,228.75,10.867551803588867,7,0.0,
1982-03-18 00:00:00+00:00,0.0,236.25,232.5,11.223868370056152,50,0.0,
1982-03-19 00:00:00+00:00,0.0,240.0,232.5,11.045711517333984,50,0.0,
1982-03-22 00:00:00+00:00,0.0,232.5,228.75,10.867551803588867,30,0.0,
1982-03-23 00:00:00+00:00,0.0,225.0,225.0,10.68939971923828,37,0.0,
1982-03-24 00:00:00+00:00,0.0,228.75,221.25,10.867551803588867,30,0.0,
1982-03-25 00:00:00+00:00,0.0,228.75,221.25,10.511241912841797,30,0.0,
1982-03-26 00:00:00+00:00,221.25,221.25,221.25,10.511241912841797,0,0.0,
