date,HLF_Open,HLF_High,HLF_Low,HLF_Close,HLF_Volume,HLF_Dividends,HLF_Stock Splits
2005-03-02 00:00:00+00:00,3.962500095367432,3.962500095367432,3.924999952316284,3.392267942428589,116000,0.0,
2005-03-03 00:00:00+00:00,3.962500095367432,3.9674999713897705,3.924999952316284,3.3815667629241943,222000,0.0,
2005-03-04 00:00:00+00:00,3.962500095367432,4.002500057220459,3.950000047683716,3.4029688835144043,237200,0.0,
2005-03-07 00:00:00+00:00,3.974999904632568,4.037499904632568,3.9375,3.4243714809417725,806000,0.0,
2005-03-08 00:00:00+00:00,4.0,4.012499809265137,3.987499952316284,3.4243714809417725,910800,0.0,
2005-03-09 00:00:00+00:00,4.0,4.072500228881836,3.974999904632568,3.456474542617798,558800,0.0,
2005-03-10 00:00:00+00:00,4.037499904632568,4.037499904632568,3.994999885559082,3.4222304821014404,634800,0.0,
2005-03-11 00:00:00+00:00,4.0,4.037499904632568,4.0,3.456474542617798,388800,0.0,
2005-03-14 00:00:00+00:00,4.037499904632568,4.072500228881836,4.037499904632568,3.456474542617798,817600,0.0,
2005-03-15 00:00:00+00:00,4.037499904632568,4.050000190734863,4.0,3.4243714809417725,398400,0.0,
2005-03-16 00:00:00+00:00,4.0,4.012499809265137,3.972500085830689,3.4222304821014404,582800,0.0,
2005-03-17 00:00:00+00:00,4.0,4.025000095367432,3.997499942779541,3.4243714809417725,716800,0.0,
2005-03-18 00:00:00+00:00,4.025000095367432,4.025000095367432,4.0,3.4372129440307617,940800,0.0,
2005-03-21 00:00:00+00:00,4.037499904632568,4.037499904632568,4.0,3.435072898864746,84000,0.0,
2005-03-22 00:00:00+00:00,4.012499809265137,4.019999980926514,4.007500171661377,3.430792570114136,92800,0.0,
2005-03-23 00:00:00+00:00,4.019999980926514,4.019999980926514,3.954999923706055,3.4029688835144043,126400,0.0,
2005-03-24 00:00:00+00:00,3.962500095367432,4.0,3.924999952316284,3.4243714809417725,160800,0.0,
2005-03-28 00:00:00+00:00,4.0,4.0,3.934999942779541,3.3708655834198,132400,0.0,
2005-03-29 00:00:00+00:00,3.9375,3.9375,3.875,3.349462985992432,248000,0.0,
2005-03-30 00:00:00+00:00,3.900000095367432,3.900000095367432,3.825000047683716,3.295957326889038,248000,0.0,
2005-03-31 00:00:00+00:00,3.849999904632568,3.857500076293945,3.775000095367432,3.261713743209839,269200,0.0,
2005-04-01 00:00:00+00:00,3.775000095367432,3.8524999618530273,3.775000095367432,3.25315260887146,66400,0.0,
2005-04-04 00:00:00+00:00,3.825000047683716,3.847500085830689,3.785000085830689,3.2488720417022705,54800,0.0,
2005-04-05 00:00:00+00:00,3.795000076293945,3.795000076293945,3.662499904632568,3.167543172836304,306800,0.0,
2005-04-06 00:00:00+00:00,3.700000047683716,3.714999914169312,3.6875,3.167543172836304,411600,0.0,
2005-04-07 00:00:00+00:00,3.712500095367432,3.712500095367432,3.700000047683716,3.167543172836304,26000,0.0,
2005-04-08 00:00:00+00:00,3.700000047683716,3.747499942779541,3.700000047683716,3.20178771018982,24400,0.0,
2005-04-11 00:00:00+00:00,3.7300000190734863,3.762500047683716,3.700000047683716,3.195366382598877,378800,0.0,
2005-04-12 00:00:00+00:00,3.724999904632568,3.724999904632568,3.690000057220459,3.158982992172241,192000,0.0,
2005-04-13 00:00:00+00:00,3.690000057220459,3.7074999809265137,3.660000085830689,3.1332995891571045,60000,0.0,
2005-04-14 00:00:00+00:00,3.660000085830689,3.674999952316284,3.630000114440918,3.1354403495788574,33600,0.0,
2005-04-15 00:00:00+00:00,3.640000104904175,3.674999952316284,3.637500047683716,3.1354403495788574,64000,0.0,
2005-04-18 00:00:00+00:00,3.662499904632568,3.700000047683716,3.650000095367432,3.1354403495788574,711600,0.0,
2005-04-19 00:00:00+00:00,3.650000095367432,3.75,3.650000095367432,3.210348129272461,2072000,0.0,
2005-04-20 00:00:00+00:00,3.759999990463257,3.797499895095825,3.75,3.2488720417022705,1952000,0.0,
2005-04-21 00:00:00+00:00,3.775000095367432,3.825000047683716,3.775000095367432,3.2638537883758545,140000,0.0,
2005-04-22 00:00:00+00:00,3.837500095367432,3.837500095367432,3.752500057220459,3.25315260887146,171600,0.0,
2005-04-25 00:00:00+00:00,3.799999952316284,3.799999952316284,3.775000095367432,3.240311861038208,21200,0.0,
2005-04-26 00:00:00+00:00,3.775000095367432,3.7799999713897705,3.6875,3.17610502243042,40800,0.0,
2005-04-27 00:00:00+00:00,3.712500095367432,3.75,3.712500095367432,3.210348129272461,51600,0.0,
2005-04-28 00:00:00+00:00,3.75,3.762500047683716,3.724999904632568,3.188945770263672,30000,0.0,
2005-04-29 00:00:00+00:00,3.737499952316284,3.8125,3.737499952316284,3.231750726699829,232400,0.0,
2005-05-02 00:00:00+00:00,3.787499904632568,3.787499904632568,3.712500095367432,3.1782448291778564,72400,0.0,
2005-05-03 00:00:00+00:00,3.875,4.012499809265137,3.875,3.3858470916748047,993200,0.0,
2005-05-04 00:00:00+00:00,3.9800000190734863,3.997499942779541,3.9375,3.420090436935425,402800,0.0,
2005-05-05 00:00:00+00:00,3.997499942779541,4.087500095367432,3.9774999618530273,3.492859125137329,259200,0.0,
2005-05-06 00:00:00+00:00,4.074999809265137,4.090000152587891,4.0,3.435072898864746,358800,0.0,
2005-05-09 00:00:00+00:00,4.012499809265137,4.03000020980835,4.0,3.4243714809417725,343200,0.0,
2005-05-10 00:00:00+00:00,4.037499904632568,4.057499885559082,4.0,3.430792570114136,271600,0.0,
2005-05-11 00:00:00+00:00,4.037499904632568,4.119999885559082,4.012499809265137,3.52710223197937,317200,0.0,
2005-05-12 00:00:00+00:00,4.125,4.172500133514404,4.112500190734863,3.542083978652954,210800,0.0,
2005-05-13 00:00:00+00:00,4.112500190734863,4.262499809265137,4.112500190734863,3.567767143249512,341200,0.0,
2005-05-16 00:00:00+00:00,4.167500019073486,4.337500095367432,4.167500019073486,3.627694606781006,1086800,0.0,
2005-05-17 00:00:00+00:00,4.275000095367432,4.474999904632568,4.247499942779541,3.788210391998291,1123600,0.0,
2005-05-18 00:00:00+00:00,4.5,4.539999961853027,4.427499771118164,3.871679782867432,396000,0.0,
2005-05-19 00:00:00+00:00,4.522500038146973,4.525000095367432,4.460000038146973,3.848137855529785,584400,0.0,
2005-05-20 00:00:00+00:00,4.5,4.550000190734863,4.4375,3.8952229022979736,308000,0.0,
2005-05-23 00:00:00+00:00,4.537499904632568,4.6875,4.505000114440918,3.8738203048706055,339600,0.0,
2005-05-24 00:00:00+00:00,4.525000095367432,4.550000190734863,4.449999809265137,3.841718673706055,2046400,0.0,
2005-05-25 00:00:00+00:00,4.5,4.5,4.425000190734863,3.820314884185791,779600,0.0,
2005-05-26 00:00:00+00:00,4.462500095367432,4.525000095367432,4.449999809265137,3.809613943099976,683200,0.0,
2005-05-27 00:00:00+00:00,4.487500190734863,4.599999904632568,4.487500190734863,3.903782606124878,704400,0.0,
2005-05-31 00:00:00+00:00,4.5625,4.5625,4.487500190734863,3.880241632461548,832800,0.0,
2005-06-01 00:00:00+00:00,4.53249979019165,4.587500095367432,4.375,3.781790256500244,465600,0.0,
2005-06-02 00:00:00+00:00,4.452499866485596,4.5,4.440000057220459,3.852417230606079,246800,0.0,
2005-06-03 00:00:00+00:00,4.487500190734863,4.522500038146973,4.460000038146973,3.818174123764038,170800,0.0,
2005-06-06 00:00:00+00:00,4.425000190734863,4.510000228881836,4.425000190734863,3.860978841781616,180800,0.0,
2005-06-07 00:00:00+00:00,4.525000095367432,4.610000133514404,4.512499809265137,3.8952229022979736,510000,0.0,
2005-06-08 00:00:00+00:00,4.525000095367432,4.537499904632568,4.474999904632568,3.837436437606812,180800,0.0,
2005-06-09 00:00:00+00:00,4.487500190734863,4.5,4.442500114440918,3.803193092346192,80000,0.0,
2005-06-10 00:00:00+00:00,4.454999923706055,4.5,4.425000190734863,3.803193092346192,123200,0.0,
2005-06-13 00:00:00+00:00,4.460000038146973,4.474999904632568,4.422500133514404,3.805333614349365,183600,0.0,
2005-06-14 00:00:00+00:00,4.462500095367432,4.559999942779541,4.442500114440918,3.865257501602173,444400,0.0,
2005-06-15 00:00:00+00:00,4.539999961853027,4.71750020980835,4.505000114440918,3.970130205154419,1160400,0.0,
2005-06-16 00:00:00+00:00,4.699999809265137,4.699999809265137,4.637499809265137,4.00223445892334,1037200,0.0,
2005-06-17 00:00:00+00:00,4.6875,4.90749979019165,4.6875,4.186293601989746,1565600,0.0,
2005-06-20 00:00:00+00:00,4.885000228881836,5.25,4.837500095367432,4.428140163421631,1251200,0.0,
2005-06-21 00:00:00+00:00,5.137499809265137,5.224999904632568,5.125,4.430280208587647,410400,0.0,
2005-06-22 00:00:00+00:00,5.199999809265137,5.212500095367432,5.090000152587891,4.387475967407227,412400,0.0,
2005-06-23 00:00:00+00:00,5.175000190734863,5.192500114440918,5.099999904632568,4.37677526473999,472400,0.0,
2005-06-24 00:00:00+00:00,5.112500190734863,5.28249979019165,5.112500190734863,4.453824520111084,1304000,0.0,
2005-06-27 00:00:00+00:00,5.212500095367432,5.222499847412109,5.184999942779541,4.440982341766357,1397200,0.0,
2005-06-28 00:00:00+00:00,5.162499904632568,5.235000133514404,5.162499904632568,4.464523792266846,177600,0.0,
2005-06-29 00:00:00+00:00,5.25,5.465000152587891,5.242499828338623,4.580096244812012,2424000,0.0,
2005-06-30 00:00:00+00:00,5.355000019073486,5.412499904632568,5.355000019073486,4.625041484832764,518800,0.0,
2005-07-01 00:00:00+00:00,5.412499904632568,5.449999809265137,5.337500095367432,4.580096244812012,949600,0.0,
2005-07-05 00:00:00+00:00,5.364999771118164,5.372499942779541,5.337500095367432,4.5929388999938965,186800,0.0,
2005-07-06 00:00:00+00:00,5.372499942779541,5.372499942779541,5.300000190734863,4.541572093963623,518400,0.0,
2005-07-07 00:00:00+00:00,5.3125,5.402500152587891,5.307499885559082,4.620761871337891,920000,0.0,
2005-07-08 00:00:00+00:00,5.397500038146973,5.427499771118164,5.25,4.646445274353027,1378000,0.0,
2005-07-11 00:00:00+00:00,5.650000095367432,5.662499904632568,5.559999942779541,4.800541400909424,3134400,0.0,
2005-07-12 00:00:00+00:00,5.625,5.637499809265137,5.587500095367432,4.794118881225586,838000,0.0,
2005-07-13 00:00:00+00:00,5.602499961853027,5.642499923706055,5.587500095367432,4.789839267730713,182000,0.0,
2005-07-14 00:00:00+00:00,5.607500076293945,5.800000190734863,5.59499979019165,4.862606525421143,2243200,0.0,
2005-07-15 00:00:00+00:00,5.724999904632568,6.025000095367432,5.712500095367432,5.059508800506592,1276800,0.0,
2005-07-18 00:00:00+00:00,6.0,6.005000114440918,5.824999809265137,5.008143424987793,931200,0.0,
2005-07-19 00:00:00+00:00,5.90749979019165,5.997499942779541,5.837500095367432,4.99744176864624,678400,0.0,
2005-07-20 00:00:00+00:00,5.862500190734863,5.887499809265137,5.837500095367432,5.029544830322266,758800,0.0,
2005-07-21 00:00:00+00:00,5.875,5.989999771118164,5.855000019073486,5.108733654022217,1514800,0.0,
2005-07-22 00:00:00+00:00,6.0,6.034999847412109,5.987500190734863,5.136556148529053,995600,0.0,
2005-07-25 00:00:00+00:00,6.037499904632568,6.197500228881836,6.037499904632568,5.1986236572265625,1361200,0.0,
2005-07-26 00:00:00+00:00,6.135000228881836,6.175000190734863,6.09250020980835,5.232868194580078,506000,0.0,
2005-07-27 00:00:00+00:00,6.125,6.125,6.037499904632568,5.20076322555542,740400,0.0,
2005-07-28 00:00:00+00:00,6.074999809265137,6.112500190734863,5.887499809265137,5.068069934844971,1353600,0.0,
2005-07-29 00:00:00+00:00,5.9375,5.9375,5.637499809265137,4.9203925132751465,2316800,0.0,
2005-08-01 00:00:00+00:00,5.75,5.849999904632568,5.695000171661377,5.008143424987793,878800,0.0,
2005-08-02 00:00:00+00:00,6.25,7.137499809265137,6.25,6.04615592956543,10859600,0.0,
2005-08-03 00:00:00+00:00,7.099999904632568,7.125,6.84250020980835,5.943424701690674,1758800,0.0,
2005-08-04 00:00:00+00:00,6.875,7.034999847412109,6.875,5.979808330535889,1688000,0.0,
2005-08-05 00:00:00+00:00,7.025000095367432,7.087500095367432,6.862500190734863,5.88563871383667,922000,0.0,
2005-08-08 00:00:00+00:00,6.875,6.925000190734863,6.6875,5.821431636810303,468000,0.0,
2005-08-09 00:00:00+00:00,6.862500190734863,6.862500190734863,6.647500038146973,5.718701362609863,1127600,0.0,
2005-08-10 00:00:00+00:00,6.650000095367432,6.735000133514404,6.637499809265137,5.714419364929199,747600,0.0,
2005-08-11 00:00:00+00:00,6.699999809265137,6.994999885559082,6.6875,5.926303386688232,1598000,0.0,
2005-08-12 00:00:00+00:00,6.9375,7.074999809265137,6.837500095367432,5.874938011169434,1260800,0.0,
2005-08-15 00:00:00+00:00,6.949999809265137,7.112500190734863,6.929999828338623,6.018332958221436,956400,0.0,
2005-08-16 00:00:00+00:00,7.017499923706055,7.107500076293945,7.0,5.992650508880615,457600,0.0,
2005-08-17 00:00:00+00:00,6.992499828338623,7.119999885559082,6.974999904632568,6.056856632232666,374000,0.0,
2005-08-18 00:00:00+00:00,7.0625,7.284999847412109,7.019999980926514,6.174570083618164,390000,0.0,
2005-08-19 00:00:00+00:00,7.212500095367432,7.610000133514404,7.210000038146973,6.371470928192139,831200,0.0,
2005-08-22 00:00:00+00:00,7.462500095367432,7.485000133514404,7.400000095367432,6.358628749847412,466000,0.0,
2005-08-23 00:00:00+00:00,7.449999809265137,7.474999904632568,7.175000190734863,6.187411785125732,416800,0.0,
2005-08-24 00:00:00+00:00,7.230000019073486,7.25,7.175000190734863,6.153167724609375,394800,0.0,
2005-08-25 00:00:00+00:00,7.237500190734863,7.260000228881836,7.067500114440918,6.138186931610107,359200,0.0,
2005-08-26 00:00:00+00:00,7.1875,7.284999847412109,7.170000076293945,6.217373371124268,183600,0.0,
2005-08-29 00:00:00+00:00,7.269999980926514,7.349999904632568,7.237500190734863,6.202393054962158,298000,0.0,
2005-08-30 00:00:00+00:00,7.25,7.25,7.175000190734863,6.170290470123291,761200,0.0,
2005-08-31 00:00:00+00:00,7.25,7.462500095367432,7.199999809265137,6.335086345672607,1210400,0.0,
2005-09-01 00:00:00+00:00,7.375,7.574999809265137,7.369999885559082,6.454939365386963,565600,0.0,
2005-09-02 00:00:00+00:00,7.550000190734863,7.550000190734863,7.397500038146973,6.424976348876953,565600,0.0,
2005-09-06 00:00:00+00:00,7.5,7.53000020980835,7.46750020980835,6.397153377532959,320800,0.0,
2005-09-07 00:00:00+00:00,7.452499866485596,7.474999904632568,7.3125,6.285861015319824,387200,0.0,
2005-09-08 00:00:00+00:00,7.300000190734863,7.300000190734863,7.137499809265137,6.166008949279785,747200,0.0,
2005-09-09 00:00:00+00:00,7.227499961853027,7.40500020980835,7.227499961853027,6.313685417175293,236000,0.0,
2005-09-12 00:00:00+00:00,7.375,7.392499923706055,7.3125,6.311544895172119,82000,0.0,
2005-09-13 00:00:00+00:00,7.357500076293945,7.387499809265137,7.324999809265137,6.270880699157715,134800,0.0,
2005-09-14 00:00:00+00:00,7.349999904632568,7.372499942779541,7.067500114440918,6.0996623039245605,397600,0.0,
2005-09-15 00:00:00+00:00,7.127500057220459,7.210000038146973,7.050000190734863,6.056856632232666,942000,0.0,
2005-09-16 00:00:00+00:00,7.099999904632568,7.300000190734863,7.099999904632568,6.2130937576293945,455600,0.0,
2005-09-19 00:00:00+00:00,7.28249979019165,7.422500133514404,7.28249979019165,6.302983283996582,157600,0.0,
2005-09-20 00:00:00+00:00,7.382500171661377,7.487500190734863,7.3125,6.285861015319824,350000,0.0,
2005-09-21 00:00:00+00:00,7.392499923706055,7.392499923706055,6.625,5.907040596008301,1777200,0.0,
2005-09-22 00:00:00+00:00,6.949999809265137,7.022500038146973,6.917500019073486,5.992650508880615,980000,0.0,
2005-09-23 00:00:00+00:00,7.0,7.03249979019165,6.900000095367432,6.020472049713135,239200,0.0,
2005-09-26 00:00:00+00:00,7.057499885559082,7.434999942779541,7.057499885559082,6.335086345672607,668800,0.0,
2005-09-27 00:00:00+00:00,7.412499904632568,7.412499904632568,7.252500057220459,6.253758907318115,274400,0.0,
2005-09-28 00:00:00+00:00,7.1875,7.400000095367432,7.1875,6.313685417175293,435200,0.0,
2005-09-29 00:00:00+00:00,7.375,7.417500019073486,7.369999885559082,6.35006856918335,320000,0.0,
2005-09-30 00:00:00+00:00,7.429999828338623,7.625,7.357500076293945,6.450659275054932,392400,0.0,
2005-10-03 00:00:00+00:00,7.585000038146973,7.612500190734863,7.1875,6.187411785125732,927600,0.0,
2005-10-04 00:00:00+00:00,7.232500076293945,7.335000038146973,7.125,6.0996623039245605,456400,0.0,
2005-10-05 00:00:00+00:00,7.125,7.197500228881836,7.087500095367432,6.136044979095459,510800,0.0,
2005-10-06 00:00:00+00:00,7.1875,7.21999979019165,7.054999828338623,6.04401445388794,228000,0.0,
2005-10-07 00:00:00+00:00,7.224999904632568,7.230000019073486,7.137499809265137,6.121063232421875,193200,0.0,
2005-10-10 00:00:00+00:00,7.1875,7.202499866485596,7.170000076293945,6.1424665451049805,267200,0.0,
2005-10-11 00:00:00+00:00,7.175000190734863,7.177499771118164,7.065000057220459,6.058997631072998,108000,0.0,
2005-10-12 00:00:00+00:00,7.0625,7.0625,6.3125,5.438328742980957,1225200,0.0,
2005-10-13 00:00:00+00:00,6.355000019073486,6.804999828338623,6.355000019073486,5.823572635650635,1238800,0.0,
2005-10-14 00:00:00+00:00,6.852499961853027,6.974999904632568,6.824999809265137,5.939144611358643,321600,0.0,
2005-10-17 00:00:00+00:00,6.962500095367432,7.087500095367432,6.949999809265137,6.01619291305542,144000,0.0,
2005-10-18 00:00:00+00:00,7.027500152587891,7.027500152587891,6.875,5.902760982513428,337600,0.0,
2005-10-19 00:00:00+00:00,6.945000171661377,6.945000171661377,6.849999904632568,5.904900074005127,190000,0.0,
2005-10-20 00:00:00+00:00,6.897500038146973,6.974999904632568,6.897500038146973,5.971247673034668,112800,0.0,
2005-10-21 00:00:00+00:00,6.9375,6.974999904632568,6.862500190734863,5.922022342681885,252800,0.0,
2005-10-24 00:00:00+00:00,6.922500133514404,7.034999847412109,6.900000095367432,5.992650508880615,226000,0.0,
2005-10-25 00:00:00+00:00,7.025000095367432,7.057499885559082,6.892499923706055,5.928443431854248,177200,0.0,
2005-10-26 00:00:00+00:00,6.949999809265137,6.949999809265137,6.849999904632568,5.88563871383667,128400,0.0,
2005-10-27 00:00:00+00:00,6.875,6.912499904632568,6.75,5.829992294311523,162800,0.0,
2005-10-28 00:00:00+00:00,6.822500228881836,6.840000152587891,6.730000019073486,5.844974517822266,166800,0.0,
2005-10-31 00:00:00+00:00,6.827499866485596,6.832499980926514,6.699999809265137,5.757224082946777,909200,0.0,
2005-11-01 00:00:00+00:00,6.75,6.775000095367432,6.707499980926514,5.761505126953125,222400,0.0,
2005-11-02 00:00:00+00:00,6.762499809265137,6.820000171661377,6.742499828338623,5.821431636810303,1042000,0.0,
2005-11-03 00:00:00+00:00,6.837500095367432,7.364999771118164,6.815000057220459,6.275161266326904,832000,0.0,
2005-11-04 00:00:00+00:00,7.429999828338623,8.0,7.387499809265137,6.546968936920166,2092000,0.0,
2005-11-07 00:00:00+00:00,7.642499923706055,7.800000190734863,7.497499942779541,6.420696258544922,1257600,0.0,
2005-11-08 00:00:00+00:00,8.125,8.4375,7.627500057220459,6.626158714294434,3715600,0.0,
2005-11-09 00:00:00+00:00,7.739999771118164,7.860000133514404,7.287499904632568,6.624019145965576,1989200,0.0,
2005-11-10 00:00:00+00:00,7.71750020980835,7.747499942779541,7.550000190734863,6.527707576751709,590000,0.0,
2005-11-11 00:00:00+00:00,7.612500190734863,7.612500190734863,7.449999809265137,6.452800273895264,350800,0.0,
2005-11-14 00:00:00+00:00,7.5625,7.5625,7.3125,6.281582355499268,408800,0.0,
2005-11-15 00:00:00+00:00,7.125,7.172500133514404,6.949999809265137,6.035454750061035,1194800,0.0,
2005-11-16 00:00:00+00:00,7.112500190734863,7.224999904632568,7.012499809265137,6.114643096923828,428400,0.0,
2005-11-17 00:00:00+00:00,7.117499828338623,7.275000095367432,7.054999828338623,6.166008949279785,274000,0.0,
2005-11-18 00:00:00+00:00,7.25,7.267499923706055,7.1875,6.206672668457031,140400,0.0,
2005-11-21 00:00:00+00:00,7.25,7.287499904632568,7.1875,6.2280755043029785,148400,0.0,
2005-11-22 00:00:00+00:00,7.287499904632568,7.349999904632568,7.237500190734863,6.253758907318115,756000,0.0,
2005-11-23 00:00:00+00:00,7.275000095367432,7.412499904632568,7.275000095367432,6.34578800201416,221200,0.0,
2005-11-25 00:00:00+00:00,7.449999809265137,7.662499904632568,7.449999809265137,6.472063064575195,493200,0.0,
2005-11-28 00:00:00+00:00,7.550000190734863,7.587500095367432,7.387499809265137,6.386452674865723,334000,0.0,
2005-11-29 00:00:00+00:00,7.462500095367432,7.462500095367432,7.224999904632568,6.206672668457031,1097600,0.0,
2005-11-30 00:00:00+00:00,7.230000019073486,7.237500190734863,7.175000190734863,6.195971965789795,545600,0.0,
2005-12-01 00:00:00+00:00,7.237500190734863,7.340000152587891,7.175000190734863,6.264459133148193,1093600,0.0,
2005-12-02 00:00:00+00:00,7.324999809265137,7.522500038146973,7.315000057220459,6.302983283996582,700400,0.0,
2005-12-05 00:00:00+00:00,7.375,7.385000228881836,7.300000190734863,6.285861015319824,240400,0.0,
2005-12-06 00:00:00+00:00,7.367499828338623,7.367499828338623,7.284999847412109,6.27730131149292,623600,0.0,
2005-12-07 00:00:00+00:00,7.340000152587891,7.565000057220459,7.329999923706055,6.474202156066895,530400,0.0,
2005-12-08 00:00:00+00:00,7.565000057220459,8.042499542236328,7.474999904632568,6.850882530212402,1192000,0.0,
2005-12-09 00:00:00+00:00,7.824999809265137,8.125,7.824999809265137,6.752432823181152,1233600,0.0,
