date,TPR_Open,TPR_High,TPR_Low,TPR_Close,TPR_Volume,TPR_Dividends,TPR_Stock Splits
2001-04-18 00:00:00+00:00,2.9749999046325684,3.231250047683716,2.9749999046325684,2.104566097259521,10092800,0.0,
2001-04-19 00:00:00+00:00,3.212500095367432,3.234999895095825,2.9375,1.9803760051727293,9121600,0.0,
2001-04-20 00:00:00+00:00,2.970000028610229,2.970000028610229,2.882499933242798,1.9662063121795652,5872000,0.0,
2001-04-23 00:00:00+00:00,2.978749990463257,3.075000047683716,2.9512500762939453,2.0003788471221924,11970400,0.0,
2001-04-24 00:00:00+00:00,3.2562499046325684,3.4487500190734863,3.2562499046325684,2.2187540531158447,17843200,0.0,
2001-04-25 00:00:00+00:00,3.327500104904175,3.75,3.327500104904175,2.460465908050537,17748000,0.0,
2001-04-26 00:00:00+00:00,3.6875,3.763750076293945,3.575000047683716,2.4171245098114014,4340800,0.0,
2001-04-27 00:00:00+00:00,3.625,3.799999952316284,3.5999999046325684,2.5254783630371094,2013600,0.0,
2001-04-30 00:00:00+00:00,3.787499904632568,4.056250095367432,3.787499904632568,2.7038466930389404,5860800,0.0,
2001-05-01 00:00:00+00:00,4.09375,4.3125,4.087500095367432,2.8588757514953613,7440800,0.0,
2001-05-02 00:00:00+00:00,4.256249904632568,4.398749828338623,4.193749904632568,2.8963823318481445,8204000,0.0,
2001-05-03 00:00:00+00:00,4.337500095367432,4.337500095367432,3.956249952316284,2.650502443313598,5105600,0.0,
2001-05-04 00:00:00+00:00,3.9375,4.022500038146973,3.825000047683716,2.6588375568389893,5235200,0.0,
2001-05-07 00:00:00+00:00,3.96875,3.993750095367432,3.912499904632568,2.623830795288086,6393600,0.0,
2001-05-08 00:00:00+00:00,3.924999952316284,4.03000020980835,3.902499914169312,2.617162704467773,3772800,0.0,
2001-05-09 00:00:00+00:00,3.9375,3.993750095367432,3.9375,2.650502443313598,7036000,0.0,
2001-05-10 00:00:00+00:00,3.962500095367432,4.086249828338623,3.962500095367432,2.673006296157837,2581600,0.0,
2001-05-11 00:00:00+00:00,4.025000095367432,4.047500133514404,3.943749904632568,2.676340818405152,3056800,0.0,
2001-05-14 00:00:00+00:00,4.002500057220459,4.25,4.002500057220459,2.8297035694122314,3224800,0.0,
2001-05-15 00:00:00+00:00,4.244999885559082,4.412499904632568,4.236249923706055,2.9188873767852783,4774400,0.0,
2001-05-16 00:00:00+00:00,4.349999904632568,4.582499980926514,4.349999904632568,3.042243480682373,7289600,0.0,
2001-05-17 00:00:00+00:00,4.59375,4.59375,4.4375,3.0089027881622314,4332000,0.0,
2001-05-18 00:00:00+00:00,4.5,4.5,4.34499979019165,2.9172191619873047,1802400,0.0,
2001-05-21 00:00:00+00:00,4.40625,4.622499942779541,4.400000095367432,3.050578355789185,2070400,0.0,
2001-05-22 00:00:00+00:00,4.581250190734863,4.65625,4.482500076293945,3.069748878479004,3612800,0.0,
2001-05-23 00:00:00+00:00,4.603750228881836,4.606249809265137,4.510000228881836,3.0214052200317383,5021600,0.0,
2001-05-24 00:00:00+00:00,4.537499904632568,4.5625,4.519999980926514,3.038075685501098,1200800,0.0,
2001-05-25 00:00:00+00:00,4.556250095367432,4.625,4.556250095367432,3.0630812644958496,3122400,0.0,
2001-05-29 00:00:00+00:00,4.59375,4.59375,4.474999904632568,3.0022358894348145,4305600,0.0,
2001-05-30 00:00:00+00:00,4.5,4.543749809265137,4.46875,3.0022358894348145,1851200,0.0,
2001-05-31 00:00:00+00:00,4.502500057220459,4.522500038146973,4.364999771118164,2.9213876724243164,4641600,0.0,
2001-06-01 00:00:00+00:00,4.381249904632568,4.5,4.381249904632568,2.958895206451416,4426400,0.0,
2001-06-04 00:00:00+00:00,4.4375,4.497499942779541,4.375,2.94222354888916,1789600,0.0,
2001-06-05 00:00:00+00:00,4.4375,4.547500133514404,4.420000076293945,2.992234230041504,2904800,0.0,
2001-06-06 00:00:00+00:00,4.488749980926514,4.512499809265137,4.349999904632568,2.9188873767852783,2140000,0.0,
2001-06-07 00:00:00+00:00,4.346250057220459,4.400000095367432,4.293749809265137,2.9305570125579834,2916000,0.0,
2001-06-08 00:00:00+00:00,4.457499980926514,4.5,4.457499980926514,2.991400718688965,3640800,0.0,
2001-06-11 00:00:00+00:00,4.487500190734863,4.574999809265137,4.454999923706055,2.9805641174316406,2740000,0.0,
2001-06-12 00:00:00+00:00,4.5,4.5,4.378749847412109,2.9989020824432373,3774400,0.0,
2001-06-13 00:00:00+00:00,4.550000190734863,4.724999904632568,4.537499904632568,3.088085412979126,6325600,0.0,
2001-06-14 00:00:00+00:00,4.637499809265137,4.643750190734863,4.418749809265137,2.974730491638184,1756000,0.0,
2001-06-15 00:00:00+00:00,4.456250190734863,4.462500095367432,4.143750190734863,2.913886308670044,3108800,0.0,
2001-06-18 00:00:00+00:00,4.412499904632568,4.4375,4.321249961853027,2.918053150177002,2198400,0.0,
2001-06-19 00:00:00+00:00,4.400000095367432,4.53125,4.387499809265137,2.938056945800781,1117600,0.0,
2001-06-20 00:00:00+00:00,4.418749809265137,4.481249809265137,4.315000057220459,2.938056945800781,2042400,0.0,
2001-06-21 00:00:00+00:00,4.397500038146973,4.675000190734863,4.397500038146973,3.104753971099853,2535200,0.0,
2001-06-22 00:00:00+00:00,4.65500020980835,4.65749979019165,4.5,3.050578355789185,1374400,0.0,
2001-06-25 00:00:00+00:00,4.5625,4.585000038146973,4.507500171661377,3.0347416400909424,1590400,0.0,
2001-06-26 00:00:00+00:00,4.53249979019165,4.918749809265137,4.514999866485596,3.164767265319824,3476800,0.0,
2001-06-27 00:00:00+00:00,4.777500152587891,4.860000133514404,4.768750190734863,3.2081093788146973,5855200,0.0,
2001-06-28 00:00:00+00:00,4.875,4.973750114440918,4.768750190734863,3.2006070613861084,3834400,0.0,
2001-06-29 00:00:00+00:00,4.831250190734863,4.893750190734863,4.662499904632568,3.1714353561401367,7129600,0.0,
2001-07-02 00:00:00+00:00,4.775000095367432,4.787499904632568,4.699999809265137,3.1380956172943115,3320000,0.0,
2001-07-03 00:00:00+00:00,4.6875,4.864999771118164,4.681250095367432,3.213109016418457,1352800,0.0,
2001-07-05 00:00:00+00:00,4.724999904632568,4.760000228881836,4.460000038146973,2.9738965034484863,2525600,0.0,
2001-07-06 00:00:00+00:00,4.43874979019165,4.453750133514404,3.9700000286102295,2.9188873767852783,7346400,0.0,
2001-07-09 00:00:00+00:00,4.381249904632568,4.585000038146973,4.381249904632568,3.05724573135376,5735200,0.0,
2001-07-10 00:00:00+00:00,4.585000038146973,4.737500190734863,4.585000038146973,3.15893292427063,5926400,0.0,
2001-07-11 00:00:00+00:00,4.737500190734863,5.0625,4.65625,3.375640153884888,6111200,0.0,
2001-07-12 00:00:00+00:00,5.164999961853027,5.1875,5.099999904632568,3.4589884281158447,8627200,0.0,
2001-07-13 00:00:00+00:00,5.15625,5.15625,4.912499904632568,3.33396577835083,1928800,0.0,
2001-07-16 00:00:00+00:00,4.962500095367432,5.171249866485596,4.962500095367432,3.4148142337799072,3047200,0.0,
2001-07-17 00:00:00+00:00,5.137499809265137,5.34375,5.106249809265137,3.517334222793579,3805600,0.0,
2001-07-18 00:00:00+00:00,5.243750095367432,5.247499942779541,5.131249904632568,3.438150405883789,4532800,0.0,
2001-07-19 00:00:00+00:00,5.167500019073486,5.246250152587891,5.087500095367432,3.4106459617614746,3206400,0.0,
2001-07-20 00:00:00+00:00,5.099999904632568,5.118750095367432,4.949999809265137,3.3839735984802246,904000,0.0,
2001-07-23 00:00:00+00:00,5.074999809265137,5.122499942779541,4.901249885559082,3.2681186199188232,1695200,0.0,
2001-07-24 00:00:00+00:00,4.90749979019165,5.043749809265137,4.62624979019165,3.165600299835205,2984000,0.0,
2001-07-25 00:00:00+00:00,4.6875,4.997499942779541,4.59375,3.31312894821167,2112800,0.0,
2001-07-26 00:00:00+00:00,4.974999904632568,5.1875,4.956250190734863,3.425649881362915,7313600,0.0,
2001-07-27 00:00:00+00:00,5.143750190734863,5.143750190734863,4.849999904632568,3.2339463233947754,2897600,0.0,
2001-07-30 00:00:00+00:00,4.881249904632568,4.931250095367432,4.787499904632568,3.2672853469848637,3790400,0.0,
2001-07-31 00:00:00+00:00,4.881249904632568,4.882500171661377,4.662499904632568,3.1480960845947266,10376800,0.0,
2001-08-01 00:00:00+00:00,4.715000152587891,4.84375,4.5,3.033908605575561,6897600,0.0,
2001-08-02 00:00:00+00:00,4.537499904632568,4.71875,4.527500152587891,3.146430492401123,3233600,0.0,
2001-08-03 00:00:00+00:00,4.712500095367432,4.875,4.543749809265137,3.096420764923096,2589600,0.0,
2001-08-06 00:00:00+00:00,4.668749809265137,4.668749809265137,4.393750190734863,2.9713971614837646,1598400,0.0,
2001-08-07 00:00:00+00:00,4.456250190734863,4.53000020980835,4.400000095367432,3.005569696426392,2730400,0.0,
2001-08-08 00:00:00+00:00,4.518750190734863,4.618750095367432,4.502500057220459,3.0214052200317383,1676800,0.0,
2001-08-09 00:00:00+00:00,4.525000095367432,4.622499942779541,4.474999904632568,3.068915367126465,736000,0.0,
2001-08-10 00:00:00+00:00,4.602499961853027,4.606249809265137,4.449999809265137,2.967228889465332,1597600,0.0,
2001-08-13 00:00:00+00:00,4.449999809265137,4.449999809265137,4.292500019073486,2.9172191619873047,968800,0.0,
2001-08-14 00:00:00+00:00,4.40625,4.516250133514404,4.393750190734863,2.996400594711304,598400,0.0,
2001-08-15 00:00:00+00:00,4.481249809265137,4.485000133514404,4.356249809265137,2.9172191619873047,1158400,0.0,
2001-08-16 00:00:00+00:00,4.34499979019165,4.403749942779541,4.293749809265137,2.929722547531128,2407200,0.0,
2001-08-17 00:00:00+00:00,4.387499809265137,4.387499809265137,4.193749904632568,2.804699182510376,1864800,0.0,
2001-08-20 00:00:00+00:00,4.15625,4.206250190734863,4.026249885559082,2.7605230808258057,3686400,0.0,
2001-08-21 00:00:00+00:00,4.28125,4.525000095367432,4.213749885559082,2.837204933166504,6105600,0.0,
2001-08-22 00:00:00+00:00,4.269999980926514,4.400000095367432,4.25,2.9172191619873047,1044000,0.0,
2001-08-23 00:00:00+00:00,4.337500095367432,4.447500228881836,4.297500133514404,2.933889865875244,1724000,0.0,
2001-08-24 00:00:00+00:00,4.400000095367432,4.497499942779541,4.331250190734863,2.946392059326172,871200,0.0,
2001-08-27 00:00:00+00:00,4.443749904632568,4.703750133514404,4.443749904632568,3.0672476291656494,1085600,0.0,
2001-08-28 00:00:00+00:00,4.596250057220459,4.598750114440918,4.375,3.0014021396636963,1589600,0.0,
2001-08-29 00:00:00+00:00,4.53125,4.53125,4.477499961853027,3.0014021396636963,1313600,0.0,
2001-08-30 00:00:00+00:00,4.5,4.510000228881836,4.431250095367432,2.992234230041504,2131200,0.0,
2001-08-31 00:00:00+00:00,4.5,4.625,4.5,3.0255730152130127,1248000,0.0,
2001-09-04 00:00:00+00:00,4.538750171661377,4.568749904632568,4.50124979019165,3.008070230484009,2128000,0.0,
2001-09-05 00:00:00+00:00,4.556250095367432,4.65500020980835,4.5,3.083918333053589,1276000,0.0,
2001-09-06 00:00:00+00:00,4.650000095367432,4.650000095367432,4.349999904632568,2.9438915252685547,1308000,0.0,
2001-09-07 00:00:00+00:00,4.383749961853027,4.383749961853027,4.232500076293945,2.8463735580444336,1732000,0.0,
2001-09-10 00:00:00+00:00,4.206250190734863,4.247499942779541,4.139999866485596,2.7671916484832764,1718400,0.0,
2001-09-17 00:00:00+00:00,2.9375,3.438750028610229,2.9375,2.112900257110596,10522400,0.0,
2001-09-18 00:00:00+00:00,3.1875,3.226249933242798,2.875,1.9170295000076292,5908000,0.0,
2001-09-19 00:00:00+00:00,2.887500047683716,2.956249952316284,2.838749885559082,1.918696880340576,7360000,0.0,
2001-09-20 00:00:00+00:00,2.862499952316284,2.862499952316284,2.7249999046325684,1.875354886054993,4357600,0.0,
2001-09-21 00:00:00+00:00,2.65625,2.900000095367432,2.5,1.9170295000076292,6763200,0.0,
2001-09-24 00:00:00+00:00,3.0625,3.2874999046325684,3.049999952316284,2.133737564086914,5820800,0.0,
2001-09-25 00:00:00+00:00,3.1987500190734863,3.1987500190734863,3.0374999046325684,2.082894325256348,3765600,0.0,
2001-09-26 00:00:00+00:00,3.0625,3.0625,2.586250066757202,1.825346827507019,16683200,0.0,
2001-09-27 00:00:00+00:00,2.625,2.96875,2.612499952316284,1.9762074947357176,5085600,0.0,
2001-09-28 00:00:00+00:00,2.9725000858306885,3.5,2.950000047683716,2.209585666656494,6754400,0.0,
2001-10-01 00:00:00+00:00,3.2249999046325684,3.2249999046325684,2.990000009536743,2.0003788471221924,4024000,0.0,
2001-10-02 00:00:00+00:00,2.962500095367432,2.9962499141693115,2.8324999809265137,1.9028600454330444,5852800,0.0,
2001-10-03 00:00:00+00:00,2.825000047683716,3.25,2.7874999046325684,2.070392608642578,7568000,0.0,
2001-10-04 00:00:00+00:00,3.119999885559082,3.1875,2.9725000858306885,1.9820421934127808,3858400,0.0,
2001-10-05 00:00:00+00:00,2.987499952316284,3.174999952316284,2.946249961853028,2.0795609951019287,2237600,0.0,
2001-10-08 00:00:00+00:00,3.025000095367432,3.1624999046325684,2.981250047683716,2.0462210178375244,1836000,0.0,
2001-10-09 00:00:00+00:00,3.0687499046325684,3.0824999809265137,2.962500095367432,2.0003788471221924,1154400,0.0,
2001-10-10 00:00:00+00:00,3.012500047683716,3.184999942779541,2.9962499141693115,2.1237359046936035,2454400,0.0,
2001-10-11 00:00:00+00:00,3.1912500858306885,3.622499942779541,3.1912500858306885,2.352112054824829,5301600,0.0,
2001-10-12 00:00:00+00:00,3.34375,3.387500047683716,3.137500047683716,2.237924337387085,3900800,0.0,
2001-10-15 00:00:00+00:00,3.337500095367432,3.337500095367432,3.206249952316284,2.146240234375,1472000,0.0,
2001-10-16 00:00:00+00:00,3.25,3.309999942779541,3.25,2.167077779769897,3340800,0.0,
