date,MFM_Open,MFM_High,MFM_Low,MFM_Close,MFM_Volume,MFM_Dividends,MFM_Stock Splits
1987-05-29 00:00:00+00:00,0.0,9.625,9.5,0.8342708945274353,27300,0.0,
1987-06-01 00:00:00+00:00,0.0,9.625,9.375,0.8342708945274353,16500,0.0,
1987-06-02 00:00:00+00:00,0.0,9.5,9.125,0.8342708945274353,32800,0.0,
1987-06-03 00:00:00+00:00,0.0,9.75,9.5,0.8452485799789429,19000,0.0,
1987-06-04 00:00:00+00:00,0.0,9.625,9.5,0.8452485799789429,15300,0.0,
1987-06-05 00:00:00+00:00,0.0,9.625,9.375,0.8342708945274353,16500,0.0,
1987-06-08 00:00:00+00:00,0.0,9.75,9.25,0.8396621346473694,29600,0.061,
1987-06-09 00:00:00+00:00,0.0,9.75,9.5,0.8396621346473694,15000,0.0,
1987-06-10 00:00:00+00:00,0.0,9.75,9.5,0.861758828163147,23400,0.0,
1987-06-11 00:00:00+00:00,0.0,9.75,9.625,0.8507106304168701,20000,0.0,
1987-06-12 00:00:00+00:00,0.0,9.75,9.5,0.8507106304168701,22300,0.0,
1987-06-15 00:00:00+00:00,0.0,9.75,9.625,0.861758828163147,21000,0.0,
1987-06-16 00:00:00+00:00,0.0,9.75,9.625,0.861758828163147,28300,0.0,
1987-06-17 00:00:00+00:00,0.0,9.75,9.5,0.8507106304168701,24000,0.0,
1987-06-18 00:00:00+00:00,0.0,9.625,9.5,0.8507106304168701,26800,0.0,
1987-06-19 00:00:00+00:00,0.0,9.75,9.5,0.861758828163147,17900,0.0,
1987-06-22 00:00:00+00:00,0.0,9.75,9.625,0.861758828163147,15800,0.0,
1987-06-23 00:00:00+00:00,0.0,9.75,9.625,0.8507106304168701,29200,0.0,
1987-06-24 00:00:00+00:00,0.0,9.625,9.5,0.8507106304168701,17000,0.0,
1987-06-25 00:00:00+00:00,0.0,9.75,9.625,0.8507106304168701,21600,0.0,
1987-06-26 00:00:00+00:00,0.0,9.75,9.625,0.8507106304168701,12100,0.0,
1987-06-29 00:00:00+00:00,0.0,9.625,9.5,0.8396621346473694,5800,0.0,
1987-06-30 00:00:00+00:00,0.0,9.625,9.375,0.8286142349243164,21600,0.0,
1987-07-01 00:00:00+00:00,0.0,9.625,9.25,0.8396621346473694,16000,0.0,
1987-07-02 00:00:00+00:00,0.0,9.75,9.5,0.861758828163147,27000,0.0,
1987-07-06 00:00:00+00:00,0.0,9.875,9.625,0.8728071451187134,17200,0.0,
1987-07-07 00:00:00+00:00,0.0,9.875,9.625,0.8728071451187134,41300,0.0,
1987-07-08 00:00:00+00:00,0.0,9.875,9.625,0.861758828163147,38100,0.0,
1987-07-09 00:00:00+00:00,0.0,9.875,9.75,0.8783019185066223,18600,0.061,
1987-07-10 00:00:00+00:00,0.0,9.875,9.5,0.8671842813491821,38900,0.0,
1987-07-13 00:00:00+00:00,0.0,9.75,9.375,0.8338308334350586,45200,0.0,
1987-07-14 00:00:00+00:00,0.0,9.75,9.375,0.8671842813491821,26200,0.0,
1987-07-15 00:00:00+00:00,0.0,10.0,9.625,0.8783019185066223,56000,0.0,
1987-07-16 00:00:00+00:00,0.0,9.875,9.625,0.8560666441917419,32100,0.0,
1987-07-17 00:00:00+00:00,0.0,9.875,9.625,0.8783019185066223,14400,0.0,
1987-07-20 00:00:00+00:00,0.0,9.75,9.625,0.8671842813491821,15000,0.0,
1987-07-21 00:00:00+00:00,0.0,9.75,9.625,0.8671842813491821,15500,0.0,
1987-07-22 00:00:00+00:00,0.0,9.75,9.625,0.8671842813491821,14500,0.0,
1987-07-23 00:00:00+00:00,0.0,9.75,9.625,0.8671842813491821,25100,0.0,
1987-07-24 00:00:00+00:00,0.0,9.75,9.625,0.8560666441917419,14000,0.0,
1987-07-27 00:00:00+00:00,0.0,9.875,9.625,0.8560666441917419,16800,0.0,
1987-07-28 00:00:00+00:00,0.0,9.75,9.5,0.8560666441917419,34000,0.0,
1987-07-29 00:00:00+00:00,0.0,9.625,9.5,0.8449491262435913,27200,0.0,
1987-07-30 00:00:00+00:00,0.0,9.75,9.5,0.8671842813491821,23600,0.0,
1987-07-31 00:00:00+00:00,0.0,9.75,9.5,0.8560666441917419,28000,0.0,
1987-08-03 00:00:00+00:00,0.0,9.5,9.375,0.8338308334350586,27500,0.0,
1987-08-04 00:00:00+00:00,0.0,9.5,9.25,0.8338308334350586,30200,0.0,
1987-08-05 00:00:00+00:00,0.0,9.5,9.375,0.8338308334350586,12700,0.0,
1987-08-06 00:00:00+00:00,0.0,9.5,9.375,0.8449491262435913,28100,0.0,
1987-08-07 00:00:00+00:00,0.0,9.5,9.375,0.8449491262435913,27000,0.0,
1987-08-10 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,26400,0.061,
1987-08-11 00:00:00+00:00,0.0,9.625,9.375,0.8504095673561096,27700,0.0,
1987-08-12 00:00:00+00:00,0.0,9.625,9.5,0.8615992069244385,22900,0.0,
1987-08-13 00:00:00+00:00,0.0,9.625,9.375,0.8392198085784912,12000,0.0,
1987-08-14 00:00:00+00:00,0.0,9.625,9.375,0.8392198085784912,25200,0.0,
1987-08-17 00:00:00+00:00,0.0,9.625,9.375,0.8504095673561096,14900,0.0,
1987-08-18 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,37600,0.0,
1987-08-19 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,14700,0.0,
1987-08-20 00:00:00+00:00,0.0,9.5,9.375,0.8392198085784912,16400,0.0,
1987-08-21 00:00:00+00:00,0.0,9.5,9.375,0.8392198085784912,27200,0.0,
1987-08-24 00:00:00+00:00,0.0,9.5,9.375,0.8392198085784912,20100,0.0,
1987-08-25 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,25900,0.0,
1987-08-26 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,7900,0.0,
1987-08-27 00:00:00+00:00,0.0,9.5,9.375,0.8504095673561096,11800,0.0,
1987-08-28 00:00:00+00:00,0.0,9.5,9.25,0.8280307054519653,12500,0.0,
1987-08-31 00:00:00+00:00,0.0,9.375,9.25,0.8280307054519653,23200,0.0,
1987-09-01 00:00:00+00:00,0.0,9.5,9.25,0.8504095673561096,29400,0.0,
1987-09-02 00:00:00+00:00,0.0,9.5,9.25,0.8392198085784912,16100,0.0,
1987-09-03 00:00:00+00:00,0.0,9.375,9.25,0.8280307054519653,24600,0.0,
1987-09-04 00:00:00+00:00,0.0,9.375,9.125,0.8168399930000305,21600,0.0,
1987-09-08 00:00:00+00:00,0.0,9.25,8.875,0.8056507706642151,50400,0.0,
1987-09-09 00:00:00+00:00,0.0,8.875,8.625,0.7998828291893005,43900,0.061,
1987-09-10 00:00:00+00:00,0.0,8.875,8.625,0.7773512005805969,53400,0.0,
1987-09-11 00:00:00+00:00,0.0,9.0,8.625,0.7998828291893005,33700,0.0,
1987-09-14 00:00:00+00:00,0.0,9.0,8.75,0.8111487627029419,36900,0.0,
1987-09-15 00:00:00+00:00,0.0,9.0,8.75,0.7886161804199219,37000,0.0,
1987-09-16 00:00:00+00:00,0.0,8.875,8.5,0.7773512005805969,34000,0.0,
1987-09-17 00:00:00+00:00,0.0,9.125,8.5,0.8224138617515564,49000,0.0,
1987-09-18 00:00:00+00:00,0.0,9.0,8.625,0.7886161804199219,55700,0.0,
1987-09-21 00:00:00+00:00,0.0,9.0,8.625,0.7886161804199219,35600,0.0,
1987-09-22 00:00:00+00:00,0.0,9.0,8.625,0.7998828291893005,65000,0.0,
1987-09-23 00:00:00+00:00,0.0,9.0,8.75,0.8111487627029419,33700,0.0,
1987-09-24 00:00:00+00:00,0.0,9.125,8.875,0.8111487627029419,16600,0.0,
1987-09-25 00:00:00+00:00,0.0,9.0,8.875,0.8111487627029419,22600,0.0,
1987-09-28 00:00:00+00:00,0.0,9.125,8.875,0.8111487627029419,17300,0.0,
1987-09-29 00:00:00+00:00,0.0,9.125,8.875,0.7998828291893005,38900,0.0,
1987-09-30 00:00:00+00:00,0.0,9.125,8.875,0.7998828291893005,20800,0.0,
1987-10-01 00:00:00+00:00,0.0,9.125,8.875,0.8224138617515564,23300,0.0,
1987-10-02 00:00:00+00:00,0.0,9.125,8.875,0.7998828291893005,20300,0.0,
1987-10-05 00:00:00+00:00,0.0,9.0,8.875,0.7998828291893005,22700,0.0,
1987-10-06 00:00:00+00:00,0.0,9.0,8.875,0.7998828291893005,26400,0.0,
1987-10-07 00:00:00+00:00,0.0,8.875,8.625,0.782730758190155,42500,0.061,
1987-10-08 00:00:00+00:00,0.0,8.875,8.5,0.782730758190155,34500,0.0,
1987-10-09 00:00:00+00:00,0.0,8.875,8.625,0.7940742373466492,23500,0.0,
1987-10-12 00:00:00+00:00,0.0,8.75,8.375,0.7713867425918579,59800,0.0,
1987-10-13 00:00:00+00:00,0.0,8.75,8.5,0.782730758190155,39600,0.0,
1987-10-14 00:00:00+00:00,0.0,8.75,8.125,0.7373549938201904,51400,0.0,
1987-10-15 00:00:00+00:00,0.0,8.375,8.125,0.7373549938201904,58000,0.0,
1987-10-16 00:00:00+00:00,0.0,8.25,7.875,0.7373549938201904,81300,0.0,
1987-10-19 00:00:00+00:00,0.0,8.0,7.125,0.657947838306427,98100,0.0,
1987-10-20 00:00:00+00:00,0.0,8.0,7.5,0.7260106801986694,80200,0.0,
1987-10-21 00:00:00+00:00,0.0,8.75,8.0,0.782730758190155,96700,0.0,
1987-10-22 00:00:00+00:00,0.0,8.75,8.25,0.782730758190155,37300,0.0,
1987-10-23 00:00:00+00:00,0.0,8.75,8.375,0.782730758190155,41500,0.0,
1987-10-26 00:00:00+00:00,0.0,8.25,8.0,0.7260106801986694,51400,0.0,
1987-10-27 00:00:00+00:00,0.0,8.5,8.25,0.7713867425918579,29500,0.0,
1987-10-28 00:00:00+00:00,0.0,8.5,8.25,0.7600429058074951,31500,0.0,
1987-10-29 00:00:00+00:00,0.0,8.75,8.375,0.7600429058074951,47700,0.0,
1987-10-30 00:00:00+00:00,0.0,8.625,8.375,0.7713867425918579,22400,0.0,
1987-11-02 00:00:00+00:00,0.0,8.75,8.375,0.782730758190155,29500,0.0,
1987-11-03 00:00:00+00:00,0.0,8.875,8.5,0.8054183125495911,34300,0.0,
1987-11-04 00:00:00+00:00,0.0,9.625,8.625,0.8054183125495911,23600,0.0,
1987-11-05 00:00:00+00:00,8.875,9.125,8.875,0.8281058669090271,71000,0.0,
1987-11-06 00:00:00+00:00,9.0,9.0,8.75,0.7994190454483032,32100,0.061,
1987-11-09 00:00:00+00:00,8.875,8.875,8.5,0.7994190454483032,48900,0.0,
1987-11-10 00:00:00+00:00,8.625,8.875,8.5,0.8108391761779785,42000,0.0,
1987-11-11 00:00:00+00:00,8.75,8.875,8.625,0.8108391761779785,73900,0.0,
1987-11-12 00:00:00+00:00,8.875,9.0,8.75,0.8222593069076538,33600,0.0,
1987-11-13 00:00:00+00:00,9.0,9.0,8.75,0.8108391761779785,45100,0.0,
1987-11-16 00:00:00+00:00,9.0,9.0,8.625,0.7994190454483032,62000,0.0,
1987-11-17 00:00:00+00:00,8.875,9.0,8.625,0.7994190454483032,49600,0.0,
1987-11-18 00:00:00+00:00,8.875,8.875,8.75,0.7994190454483032,62400,0.0,
1987-11-19 00:00:00+00:00,8.875,9.0,8.75,0.8222593069076538,61000,0.0,
1987-11-20 00:00:00+00:00,9.0,9.0,8.75,0.8222593069076538,66500,0.0,
1987-11-23 00:00:00+00:00,8.875,9.0,8.75,0.7994190454483032,44600,0.0,
1987-11-24 00:00:00+00:00,8.875,9.0,8.75,0.8222593069076538,66100,0.0,
1987-11-25 00:00:00+00:00,9.0,9.125,8.75,0.8108391761779785,48600,0.0,
1987-11-27 00:00:00+00:00,8.75,8.875,8.75,0.7994190454483032,7000,0.0,
1987-11-30 00:00:00+00:00,8.875,9.0,8.75,0.8222593069076538,68700,0.0,
1987-12-01 00:00:00+00:00,8.875,9.0,8.75,0.8108391761779785,44900,0.0,
1987-12-02 00:00:00+00:00,8.875,8.875,8.75,0.8108391761779785,64000,0.0,
1987-12-03 00:00:00+00:00,8.75,8.875,8.75,0.8108391761779785,68400,0.0,
1987-12-04 00:00:00+00:00,8.75,8.875,8.75,0.7994190454483032,26100,0.0,
1987-12-07 00:00:00+00:00,8.75,8.875,8.625,0.7994190454483032,55200,0.0,
1987-12-08 00:00:00+00:00,8.625,8.75,8.375,0.7935308218002319,107100,0.061,
1987-12-09 00:00:00+00:00,8.625,8.625,8.375,0.7820295095443726,50100,0.0,
1987-12-10 00:00:00+00:00,8.375,8.625,8.375,0.7705296277999878,64300,0.0,
1987-12-11 00:00:00+00:00,8.5,8.5,8.25,0.7705296277999878,97900,0.0,
1987-12-14 00:00:00+00:00,8.25,8.5,8.25,0.7705296277999878,64400,0.0,
1987-12-15 00:00:00+00:00,8.625,8.75,8.5,0.805030882358551,70800,0.0,
1987-12-16 00:00:00+00:00,8.625,8.625,8.375,0.7935308218002319,89500,0.0,
1987-12-17 00:00:00+00:00,8.5,8.625,8.375,0.7820295095443726,80300,0.0,
1987-12-18 00:00:00+00:00,8.5,8.625,8.375,0.7820295095443726,78800,0.0,
1987-12-21 00:00:00+00:00,8.625,8.75,8.5,0.7935308218002319,75600,0.0,
1987-12-22 00:00:00+00:00,8.5,8.625,8.375,0.7935308218002319,99500,0.0,
1987-12-23 00:00:00+00:00,8.375,8.75,8.375,0.7935308218002319,123500,0.0,
1987-12-24 00:00:00+00:00,8.5,8.625,8.375,0.7876001596450806,60300,0.061,
1987-12-28 00:00:00+00:00,8.5,8.625,8.375,0.7760180830955505,81800,0.0,
1987-12-29 00:00:00+00:00,8.375,8.625,8.375,0.7876001596450806,89600,0.0,
1987-12-30 00:00:00+00:00,8.375,8.625,8.25,0.7876001596450806,126000,0.0,
1987-12-31 00:00:00+00:00,8.5,8.5,8.25,0.7760180830955505,173300,0.0,
1988-01-04 00:00:00+00:00,8.5,8.625,8.375,0.7876001596450806,21600,0.0,
1988-01-05 00:00:00+00:00,8.625,9.0,8.625,0.8339298367500305,67200,0.0,
1988-01-06 00:00:00+00:00,9.0,9.0,8.875,0.8339298367500305,33500,0.0,
1988-01-07 00:00:00+00:00,8.875,9.25,8.875,0.8570954203605652,44700,0.0,
1988-01-08 00:00:00+00:00,9.0,9.125,9.0,0.8339298367500305,18500,0.0,
1988-01-11 00:00:00+00:00,9.0,9.125,8.875,0.8455114960670471,26700,0.0,
1988-01-12 00:00:00+00:00,9.0,9.125,8.875,0.8339298367500305,17200,0.0,
1988-01-13 00:00:00+00:00,9.0,9.125,8.875,0.8223472833633423,22400,0.0,
1988-01-14 00:00:00+00:00,9.0,9.25,9.0,0.8339298367500305,23100,0.0,
1988-01-15 00:00:00+00:00,9.125,9.25,9.0,0.8455114960670471,18500,0.0,
1988-01-18 00:00:00+00:00,9.125,9.25,9.125,0.8570954203605652,11200,0.0,
1988-01-19 00:00:00+00:00,9.25,9.375,9.125,0.868676483631134,64800,0.0,
1988-01-20 00:00:00+00:00,9.25,9.375,9.125,0.8570954203605652,34600,0.0,
1988-01-21 00:00:00+00:00,9.125,9.375,9.125,0.8570954203605652,37800,0.0,
1988-01-22 00:00:00+00:00,9.25,9.5,9.25,0.8802593350410461,70200,0.0,
1988-01-25 00:00:00+00:00,9.5,9.5,9.375,0.8802593350410461,30300,0.0,
1988-01-26 00:00:00+00:00,9.5,9.5,9.375,0.8802593350410461,29100,0.0,
1988-01-27 00:00:00+00:00,9.5,9.625,9.375,0.8802593350410461,39400,0.0,
1988-01-28 00:00:00+00:00,9.625,9.625,9.5,0.8918415307998657,42500,0.0,
