date,CHH_Open,CHH_High,CHH_Low,CHH_Close,CHH_Volume,CHH_Dividends,CHH_Stock Splits
1996-12-09 00:00:00+00:00,8.0625,8.1875,8.0,3.848381280899048,548600,0.0,
1996-12-10 00:00:00+00:00,8.0625,8.1875,8.0,3.7891745567321777,861400,0.0,
1996-12-11 00:00:00+00:00,7.9375,8.0,7.8125,3.7891745567321777,722400,0.0,
1996-12-12 00:00:00+00:00,8.0,8.0625,8.0,3.7891745567321777,192800,0.0,
1996-12-13 00:00:00+00:00,7.9375,8.0,7.8125,3.700366735458374,783200,0.0,
1996-12-16 00:00:00+00:00,7.875,7.875,7.6875,3.670763492584229,652600,0.0,
1996-12-17 00:00:00+00:00,7.75,8.0,7.75,3.7891745567321777,343000,0.0,
1996-12-18 00:00:00+00:00,8.0,8.1875,7.9375,3.877985715866089,479200,0.0,
1996-12-19 00:00:00+00:00,8.1875,8.25,8.125,3.848381280899048,416800,0.0,
1996-12-20 00:00:00+00:00,8.25,8.25,7.9375,3.877985715866089,556600,0.0,
1996-12-23 00:00:00+00:00,8.25,8.3125,8.0625,3.877985715866089,314600,0.0,
1996-12-24 00:00:00+00:00,8.125,8.1875,8.0625,3.877985715866089,203200,0.0,
1996-12-26 00:00:00+00:00,8.1875,8.25,8.0,3.907586336135864,386400,0.0,
1996-12-27 00:00:00+00:00,8.1875,8.4375,8.1875,3.9371895790100098,307800,0.0,
1996-12-30 00:00:00+00:00,8.375,8.625,8.3125,4.085202693939209,391200,0.0,
1996-12-31 00:00:00+00:00,8.6875,8.8125,8.625,4.174014568328857,284200,0.0,
1997-01-02 00:00:00+00:00,8.75,8.75,8.3125,3.966792106628418,550400,0.0,
1997-01-03 00:00:00+00:00,8.4375,8.5625,8.375,3.9963958263397217,479200,0.0,
1997-01-06 00:00:00+00:00,8.5,8.5,8.375,3.9963958263397217,294600,0.0,
1997-01-07 00:00:00+00:00,8.5,8.5625,8.375,3.9963958263397217,472400,0.0,
1997-01-08 00:00:00+00:00,8.4375,8.5625,8.375,3.966792106628418,359400,0.0,
1997-01-09 00:00:00+00:00,8.4375,8.4375,8.3125,3.9963958263397217,248200,0.0,
1997-01-10 00:00:00+00:00,8.375,8.4375,8.25,3.9371895790100098,268000,0.0,
1997-01-13 00:00:00+00:00,8.3125,8.4375,8.25,3.9371895790100098,341800,0.0,
1997-01-14 00:00:00+00:00,8.3125,8.375,8.1875,3.907586336135864,469400,0.0,
1997-01-15 00:00:00+00:00,8.1875,8.25,8.0,3.8187780380249023,429600,0.0,
1997-01-16 00:00:00+00:00,8.125,8.125,7.8125,3.7595736980438232,273000,0.0,
1997-01-17 00:00:00+00:00,7.9375,8.0,7.875,3.7891745567321777,310600,0.0,
1997-01-20 00:00:00+00:00,8.0,8.1875,7.9375,3.848381280899048,126200,0.0,
1997-01-21 00:00:00+00:00,8.1875,8.25,8.0625,3.877985715866089,404000,0.0,
1997-01-22 00:00:00+00:00,8.1875,8.3125,8.1875,3.907586336135864,287600,0.0,
1997-01-23 00:00:00+00:00,8.3125,8.4375,8.1875,3.907586336135864,228400,0.0,
1997-01-24 00:00:00+00:00,8.25,8.25,8.0625,3.8187780380249023,381600,0.0,
1997-01-27 00:00:00+00:00,8.0,8.0,7.6875,3.64116096496582,204200,0.0,
1997-01-28 00:00:00+00:00,7.875,7.9375,7.625,3.64116096496582,252200,0.0,
1997-01-29 00:00:00+00:00,7.75,7.9375,7.6875,3.7595736980438232,319600,0.0,
1997-01-30 00:00:00+00:00,7.8125,7.9375,7.75,3.7595736980438232,181800,0.0,
1997-01-31 00:00:00+00:00,7.875,8.0,7.875,3.7891745567321777,339200,0.0,
1997-02-03 00:00:00+00:00,8.0,8.0625,7.8125,3.7891745567321777,330000,0.0,
1997-02-04 00:00:00+00:00,7.9375,7.9375,7.8125,3.7595736980438232,162200,0.0,
1997-02-05 00:00:00+00:00,8.0,8.0625,7.75,3.670763492584229,295400,0.0,
1997-02-06 00:00:00+00:00,7.875,7.875,7.75,3.670763492584229,155000,0.0,
1997-02-07 00:00:00+00:00,7.875,8.0,7.875,3.7595736980438232,87200,0.0,
1997-02-10 00:00:00+00:00,7.9375,7.9375,7.8125,3.729969024658203,187200,0.0,
1997-02-11 00:00:00+00:00,7.8125,7.875,7.75,3.700366735458374,206600,0.0,
1997-02-12 00:00:00+00:00,7.75,7.75,7.5,3.611557722091675,319800,0.0,
1997-02-13 00:00:00+00:00,7.5625,7.75,7.5625,3.64116096496582,238800,0.0,
1997-02-14 00:00:00+00:00,7.6875,7.75,7.5,3.552353620529175,324600,0.0,
1997-02-18 00:00:00+00:00,7.5625,7.6875,7.5,3.64116096496582,228200,0.0,
1997-02-19 00:00:00+00:00,7.6875,7.8125,7.625,3.670763492584229,195800,0.0,
1997-02-20 00:00:00+00:00,7.6875,7.75,7.5,3.611557722091675,1030400,0.0,
1997-02-21 00:00:00+00:00,7.5625,7.625,7.5,3.5819544792175293,678000,0.0,
1997-02-24 00:00:00+00:00,7.5625,7.75,7.5625,3.670763492584229,301200,0.0,
1997-02-25 00:00:00+00:00,7.6875,7.9375,7.6875,3.7595736980438232,313000,0.0,
1997-02-26 00:00:00+00:00,7.875,7.9375,7.75,3.700366735458374,109600,0.0,
1997-02-27 00:00:00+00:00,7.8125,7.875,7.625,3.670763492584229,149200,0.0,
1997-02-28 00:00:00+00:00,7.75,7.75,7.625,3.64116096496582,79200,0.0,
1997-03-03 00:00:00+00:00,7.625,7.6875,7.5625,3.5819544792175293,347400,0.0,
1997-03-04 00:00:00+00:00,7.5625,7.6875,7.5,3.64116096496582,160800,0.0,
1997-03-05 00:00:00+00:00,7.625,7.75,7.625,3.64116096496582,56800,0.0,
1997-03-06 00:00:00+00:00,7.625,7.6875,7.5,3.611557722091675,327600,0.0,
1997-03-07 00:00:00+00:00,7.5625,7.625,7.5625,3.5819544792175293,76200,0.0,
1997-03-10 00:00:00+00:00,7.5625,7.6875,7.5625,3.64116096496582,821400,0.0,
1997-03-11 00:00:00+00:00,7.6875,7.6875,7.5625,3.611557722091675,199800,0.0,
1997-03-12 00:00:00+00:00,7.5625,7.625,7.4375,3.522748708724976,391000,0.0,
1997-03-13 00:00:00+00:00,7.4375,7.5625,7.375,3.4931459426879883,114200,0.0,
1997-03-14 00:00:00+00:00,7.375,7.4375,7.375,3.4931459426879883,44800,0.0,
1997-03-17 00:00:00+00:00,7.375,7.4375,7.3125,3.4931459426879883,94600,0.0,
1997-03-18 00:00:00+00:00,7.3125,7.625,7.25,3.463542461395264,63800,0.0,
1997-03-19 00:00:00+00:00,7.3125,7.3125,6.9375,3.3451316356658936,114200,0.0,
1997-03-20 00:00:00+00:00,7.0625,7.25,7.0625,3.43394136428833,175800,0.0,
1997-03-21 00:00:00+00:00,7.1875,7.25,7.0625,3.3747341632843018,445400,0.0,
1997-03-24 00:00:00+00:00,7.125,7.1875,7.125,3.404337167739868,62000,0.0,
1997-03-25 00:00:00+00:00,7.1875,7.1875,7.125,3.404337167739868,37400,0.0,
1997-03-26 00:00:00+00:00,7.1875,7.1875,7.0625,3.3451316356658936,125800,0.0,
1997-03-27 00:00:00+00:00,7.125,7.125,6.75,3.2563230991363525,249600,0.0,
1997-03-31 00:00:00+00:00,6.75,6.9375,6.6875,3.1971168518066406,433800,0.0,
1997-04-01 00:00:00+00:00,6.75,6.9375,6.75,3.2859253883361816,168000,0.0,
1997-04-02 00:00:00+00:00,6.875,6.875,6.8125,3.2267186641693115,74000,0.0,
1997-04-03 00:00:00+00:00,6.8125,7.0,6.75,3.2267186641693115,1677200,0.0,
1997-04-04 00:00:00+00:00,6.625,6.9375,6.625,3.2859253883361816,3134000,0.0,
1997-04-07 00:00:00+00:00,6.875,7.125,6.875,3.3451316356658936,989200,0.0,
1997-04-08 00:00:00+00:00,7.0,7.125,7.0,3.315528392791748,43200,0.0,
1997-04-09 00:00:00+00:00,7.0,7.125,7.0,3.315528392791748,144400,0.0,
1997-04-10 00:00:00+00:00,7.0,7.25,7.0,3.404337167739868,74600,0.0,
1997-04-11 00:00:00+00:00,7.125,7.1875,7.0,3.315528392791748,186600,0.0,
1997-04-14 00:00:00+00:00,7.0,7.0,6.8125,3.2859253883361816,56400,0.0,
1997-04-15 00:00:00+00:00,6.9375,6.9375,6.75,3.2563230991363525,974400,0.0,
1997-04-16 00:00:00+00:00,6.8125,6.9375,6.8125,3.2859253883361816,117200,0.0,
1997-04-17 00:00:00+00:00,7.0,7.0,6.8125,3.2563230991363525,51600,0.0,
1997-04-18 00:00:00+00:00,6.875,6.9375,6.8125,3.2563230991363525,20400,0.0,
1997-04-21 00:00:00+00:00,6.8125,6.875,6.5,3.1379098892211914,172200,0.0,
1997-04-22 00:00:00+00:00,6.5625,6.75,6.5,3.0787060260772705,178000,0.0,
1997-04-23 00:00:00+00:00,6.5,6.6875,6.4375,3.1083078384399414,1146400,0.0,
1997-04-24 00:00:00+00:00,6.6875,6.6875,6.5,3.1083078384399414,165600,0.0,
1997-04-25 00:00:00+00:00,6.625,6.75,6.4375,3.0491011142730717,192600,0.0,
1997-04-28 00:00:00+00:00,6.4375,6.4375,6.375,3.0194990634918213,53400,0.0,
1997-04-29 00:00:00+00:00,6.75,7.25,6.75,3.3451316356658936,1531800,0.0,
1997-04-30 00:00:00+00:00,7.0625,7.1875,7.0,3.315528392791748,651200,0.0,
1997-05-01 00:00:00+00:00,7.0,7.0625,6.9375,3.315528392791748,338000,0.0,
1997-05-02 00:00:00+00:00,7.0,7.0625,6.9375,3.2859253883361816,3449200,0.0,
1997-05-05 00:00:00+00:00,6.9375,7.125,6.875,3.315528392791748,404200,0.0,
1997-05-06 00:00:00+00:00,6.9375,7.0,6.75,3.2267186641693115,1095400,0.0,
1997-05-07 00:00:00+00:00,6.875,7.0,6.875,3.2859253883361816,275400,0.0,
1997-05-08 00:00:00+00:00,6.875,6.9375,6.875,3.2859253883361816,143800,0.0,
1997-05-09 00:00:00+00:00,6.9375,6.9375,6.8125,3.2859253883361816,286800,0.0,
1997-05-12 00:00:00+00:00,6.9375,7.0625,6.9375,3.315528392791748,164400,0.0,
1997-05-13 00:00:00+00:00,7.0,7.0625,7.0,3.315528392791748,315200,0.0,
1997-05-14 00:00:00+00:00,7.0,7.1875,7.0,3.3747341632843018,216000,0.0,
1997-05-15 00:00:00+00:00,7.125,7.1875,7.125,3.3747341632843018,270200,0.0,
1997-05-16 00:00:00+00:00,7.125,7.1875,7.125,3.3747341632843018,68200,0.0,
1997-05-19 00:00:00+00:00,7.125,7.3125,7.125,3.463542461395264,110000,0.0,
1997-05-20 00:00:00+00:00,7.1875,7.4375,7.125,3.4931459426879883,90000,0.0,
1997-05-21 00:00:00+00:00,7.4375,7.5625,7.375,3.552353620529175,304400,0.0,
1997-05-22 00:00:00+00:00,7.5,7.5,7.375,3.552353620529175,99000,0.0,
1997-05-23 00:00:00+00:00,7.4375,7.5,7.4375,3.552353620529175,322000,0.0,
1997-05-27 00:00:00+00:00,7.5,7.75,7.5,3.670763492584229,129600,0.0,
1997-05-28 00:00:00+00:00,7.6875,7.9375,7.6875,3.7595736980438232,267800,0.0,
1997-05-29 00:00:00+00:00,7.9375,7.9375,7.75,3.729969024658203,153200,0.0,
1997-05-30 00:00:00+00:00,7.8125,7.875,7.75,3.729969024658203,73400,0.0,
1997-06-02 00:00:00+00:00,7.875,7.9375,7.75,3.700366735458374,61600,0.0,
1997-06-03 00:00:00+00:00,7.75,8.0,7.75,3.7891745567321777,579000,0.0,
1997-06-04 00:00:00+00:00,8.0,8.0,7.9375,3.7595736980438232,143600,0.0,
1997-06-05 00:00:00+00:00,8.0,8.125,7.9375,3.7891745567321777,389200,0.0,
1997-06-06 00:00:00+00:00,8.0,8.0625,8.0,3.8187780380249023,238800,0.0,
1997-06-09 00:00:00+00:00,7.9375,8.0625,7.9375,3.7891745567321777,119000,0.0,
1997-06-10 00:00:00+00:00,8.0,8.0625,8.0,3.8187780380249023,156000,0.0,
1997-06-11 00:00:00+00:00,8.0625,8.125,8.0,3.848381280899048,117600,0.0,
1997-06-12 00:00:00+00:00,8.125,8.125,8.0625,3.848381280899048,55200,0.0,
1997-06-13 00:00:00+00:00,8.0,8.1875,8.0,3.877985715866089,58000,0.0,
1997-06-16 00:00:00+00:00,8.0625,8.0625,7.9375,3.8187780380249023,123200,0.0,
1997-06-17 00:00:00+00:00,8.0,8.125,7.9375,3.8187780380249023,112200,0.0,
1997-06-18 00:00:00+00:00,8.0,8.0,7.875,3.7891745567321777,101600,0.0,
1997-06-19 00:00:00+00:00,7.9375,8.125,7.875,3.7891745567321777,161400,0.0,
1997-06-20 00:00:00+00:00,7.9375,8.0,7.9375,3.7891745567321777,287800,0.0,
1997-06-23 00:00:00+00:00,7.9375,8.0,7.875,3.7595736980438232,298200,0.0,
1997-06-24 00:00:00+00:00,7.9375,8.0,7.8125,3.7595736980438232,294200,0.0,
1997-06-25 00:00:00+00:00,7.9375,8.03125,7.875,3.774374008178711,554000,0.0,
1997-06-26 00:00:00+00:00,8.0,8.03125,7.9375,3.774374008178711,1309800,0.0,
1997-06-27 00:00:00+00:00,7.96875,8.25,7.96875,3.877985715866089,138600,0.0,
1997-06-30 00:00:00+00:00,8.1875,8.5625,8.0,4.011197090148926,522600,0.0,
1997-07-01 00:00:00+00:00,8.46875,8.46875,8.25,3.922389507293701,98800,0.0,
1997-07-02 00:00:00+00:00,8.25,8.375,8.1875,3.9371895790100098,61800,0.0,
1997-07-03 00:00:00+00:00,8.375,8.5,8.375,4.011197090148926,56000,0.0,
1997-07-07 00:00:00+00:00,8.46875,8.53125,8.4375,4.025997638702393,165200,0.0,
1997-07-08 00:00:00+00:00,8.5,8.5625,8.46875,4.011197090148926,203000,0.0,
1997-07-09 00:00:00+00:00,8.5,8.53125,8.34375,3.951992511749268,361000,0.0,
1997-07-10 00:00:00+00:00,8.53125,8.625,8.46875,4.05560302734375,497600,0.0,
1997-07-11 00:00:00+00:00,8.5625,8.625,8.5,4.05560302734375,145800,0.0,
1997-07-14 00:00:00+00:00,8.5625,8.78125,8.5625,4.159213066101074,322600,0.0,
1997-07-15 00:00:00+00:00,8.78125,8.8125,8.71875,4.174014568328857,323600,0.0,
1997-07-16 00:00:00+00:00,8.8125,8.9375,8.8125,4.203615665435791,275200,0.0,
1997-07-17 00:00:00+00:00,8.8125,8.875,8.78125,4.188814640045166,160600,0.0,
1997-07-18 00:00:00+00:00,8.78125,8.84375,8.75,4.188814640045166,61200,0.0,
1997-07-21 00:00:00+00:00,8.8125,8.84375,8.78125,4.159213066101074,775000,0.0,
1997-07-22 00:00:00+00:00,8.75,8.875,8.71875,4.203615665435791,993200,0.0,
1997-07-23 00:00:00+00:00,8.875,9.0,8.875,4.203615665435791,77000,0.0,
1997-07-24 00:00:00+00:00,8.84375,8.875,8.53125,4.100006103515625,171400,0.0,
1997-07-25 00:00:00+00:00,8.65625,8.78125,8.625,4.159213066101074,57600,0.0,
1997-07-28 00:00:00+00:00,8.75,8.90625,8.75,4.174014568328857,58800,0.0,
1997-07-29 00:00:00+00:00,8.8125,8.875,8.78125,4.203615665435791,64000,0.0,
1997-07-30 00:00:00+00:00,8.875,9.0,8.875,4.233217716217041,57400,0.0,
1997-07-31 00:00:00+00:00,8.9375,9.25,8.9375,4.29242467880249,2082800,0.0,
1997-08-01 00:00:00+00:00,9.0,9.0,8.96875,4.262823581695557,93600,0.0,
1997-08-04 00:00:00+00:00,9.0,9.0625,8.96875,4.262823581695557,228400,0.0,
1997-08-05 00:00:00+00:00,8.96875,8.96875,8.90625,4.233217716217041,45200,0.0,
1997-08-06 00:00:00+00:00,8.9375,9.03125,8.9375,4.262823581695557,283400,0.0,
1997-08-07 00:00:00+00:00,9.0,9.125,9.0,4.29242467880249,81000,0.0,
1997-08-08 00:00:00+00:00,9.0,9.0625,8.96875,4.29242467880249,138200,0.0,
1997-08-11 00:00:00+00:00,9.0,9.125,9.0,4.262823581695557,42800,0.0,
1997-08-12 00:00:00+00:00,9.03125,9.03125,8.96875,4.277623653411865,34600,0.0,
1997-08-13 00:00:00+00:00,9.0,9.0625,9.0,4.262823581695557,43200,0.0,
1997-08-14 00:00:00+00:00,9.0,9.0625,9.0,4.262823581695557,26000,0.0,
1997-08-15 00:00:00+00:00,9.0,9.0,8.9375,4.248021125793457,35000,0.0,
1997-08-18 00:00:00+00:00,8.9375,9.09375,8.9375,4.30722713470459,41000,0.0,
1997-08-19 00:00:00+00:00,9.0,9.0625,8.96875,4.262823581695557,261600,0.0,
1997-08-20 00:00:00+00:00,8.9375,9.03125,8.9375,4.277623653411865,31200,0.0,
1997-08-21 00:00:00+00:00,9.0,9.0,8.84375,4.248021125793457,226800,0.0,
1997-08-22 00:00:00+00:00,8.875,8.875,8.75,4.203615665435791,98400,0.0,
1997-08-25 00:00:00+00:00,8.875,8.96875,8.8125,4.188814640045166,80600,0.0,
1997-08-26 00:00:00+00:00,8.84375,9.65625,8.8125,4.41083574295044,2626000,0.0,
1997-08-27 00:00:00+00:00,9.3125,9.59375,9.21875,4.499647617340088,726000,0.0,
1997-08-28 00:00:00+00:00,9.5,9.59375,9.375,4.455243110656738,225200,0.0,
1997-08-29 00:00:00+00:00,9.46875,9.5625,9.46875,4.514447212219238,21800,0.0,
1997-09-02 00:00:00+00:00,9.4375,9.625,9.4375,4.514447212219238,120200,0.0,
1997-09-03 00:00:00+00:00,9.59375,9.59375,9.4375,4.499647617340088,103400,0.0,
1997-09-04 00:00:00+00:00,9.5,9.53125,9.46875,4.514447212219238,70400,0.0,
1997-09-05 00:00:00+00:00,9.53125,9.59375,9.46875,4.544050693511963,114800,0.0,
1997-09-08 00:00:00+00:00,9.59375,9.65625,9.5625,4.558850288391113,81800,0.0,
1997-09-09 00:00:00+00:00,9.53125,9.625,9.53125,4.529247760772705,85600,0.0,
1997-09-10 00:00:00+00:00,9.5625,9.59375,9.5,4.499647617340088,63400,0.0,
1997-09-11 00:00:00+00:00,9.5,9.5,9.375,4.484846115112305,188200,0.0,
1997-09-12 00:00:00+00:00,9.5,9.5625,9.4375,4.529247760772705,62600,0.0,
1997-09-15 00:00:00+00:00,9.5625,9.9375,9.5625,4.706864833831787,72000,0.0,
1997-09-16 00:00:00+00:00,9.9375,9.9375,9.8125,4.692065238952637,71200,0.0,
1997-09-17 00:00:00+00:00,9.9375,9.9375,9.75,4.618058681488037,52600,0.0,
1997-09-18 00:00:00+00:00,9.75,9.90625,9.75,4.618058681488037,53800,0.0,
1997-09-19 00:00:00+00:00,9.625,9.78125,9.59375,4.618058681488037,75200,0.0,
1997-09-22 00:00:00+00:00,9.75,9.875,9.75,4.677263259887695,82800,0.0,
1997-09-23 00:00:00+00:00,9.9375,9.9375,9.78125,4.677263259887695,68600,0.0,
1997-09-24 00:00:00+00:00,9.875,9.875,9.8125,4.662464141845703,47200,0.0,
1997-09-25 00:00:00+00:00,9.9375,9.96875,9.9375,4.706864833831787,44000,0.0,
1997-09-26 00:00:00+00:00,9.875,9.9375,9.625,4.647660732269287,221600,0.0,
1997-09-29 00:00:00+00:00,9.875,9.90625,9.8125,4.662464141845703,54200,0.0,
1997-09-30 00:00:00+00:00,9.84375,9.875,9.625,4.558850288391113,133200,0.0,
1997-10-01 00:00:00+00:00,9.625,9.9375,9.625,4.706864833831787,87600,0.0,
1997-10-02 00:00:00+00:00,9.8125,9.96875,9.75,4.721665859222412,55400,0.0,
1997-10-03 00:00:00+00:00,10.0,10.1875,10.0,4.780874729156494,147600,0.0,
1997-10-06 00:00:00+00:00,10.0625,10.0625,9.84375,4.736468315124512,98200,0.0,
1997-10-07 00:00:00+00:00,9.75,9.875,9.53125,4.662464141845703,280800,0.0,
1997-10-08 00:00:00+00:00,9.75,9.75,9.625,4.603256702423096,102400,0.0,
1997-10-09 00:00:00+00:00,9.75,9.8125,9.6875,4.647660732269287,69600,0.0,
1997-10-10 00:00:00+00:00,9.75,10.0,9.75,4.736468315124512,113600,0.0,
1997-10-13 00:00:00+00:00,9.9375,9.96875,9.78125,4.632859230041504,463800,0.0,
1997-10-14 00:00:00+00:00,9.78125,9.9375,9.78125,4.706864833831787,611000,0.0,
1997-10-15 00:00:00+00:00,8.4375,8.625,8.4375,4.811461448669434,20400,1.5,
1997-10-16 00:00:00+00:00,8.625,9.0,8.625,4.846329212188721,145000,0.0,
1997-10-17 00:00:00+00:00,8.59375,8.59375,8.4375,4.759164333343506,1055800,0.0,
1997-10-20 00:00:00+00:00,8.53125,8.59375,8.4375,4.794031143188477,1623200,0.0,
1997-10-21 00:00:00+00:00,8.59375,8.875,8.59375,4.916061401367188,105400,0.0,
1997-10-22 00:00:00+00:00,8.8125,8.8125,8.75,4.881196022033691,14800,0.0,
1997-10-23 00:00:00+00:00,8.6875,8.75,8.5625,4.846329212188721,88600,0.0,
1997-10-24 00:00:00+00:00,8.65625,8.6875,8.65625,4.846329212188721,77000,0.0,
1997-10-27 00:00:00+00:00,8.65625,8.6875,8.5,4.741732120513916,66800,0.0,
1997-10-28 00:00:00+00:00,8.3125,8.53125,8.0625,4.759164333343506,188600,0.0,
1997-10-29 00:00:00+00:00,8.5,8.78125,8.46875,4.89862871170044,116200,0.0,
1997-10-30 00:00:00+00:00,8.75,8.75,8.59375,4.881196022033691,58400,0.0,
1997-10-31 00:00:00+00:00,8.6875,8.78125,8.625,4.89862871170044,96200,0.0,
1997-11-03 00:00:00+00:00,8.78125,8.875,8.75,4.950925350189209,105800,0.0,
1997-11-04 00:00:00+00:00,8.875,9.0625,8.875,5.020659923553467,66600,0.0,
1997-11-05 00:00:00+00:00,8.8125,9.0625,8.8125,5.020659923553467,198200,0.0,
1997-11-06 00:00:00+00:00,8.8125,8.90625,8.75,4.96835994720459,29400,0.0,
1997-11-07 00:00:00+00:00,8.8125,8.875,8.75,4.950925350189209,29600,0.0,
1997-11-10 00:00:00+00:00,8.875,8.9375,8.75,4.881196022033691,100600,0.0,
1997-11-11 00:00:00+00:00,8.90625,8.90625,8.75,4.950925350189209,85000,0.0,
1997-11-12 00:00:00+00:00,8.8125,8.875,8.5625,4.77659797668457,33000,0.0,
1997-11-13 00:00:00+00:00,8.625,8.625,8.34375,4.794031143188477,59800,0.0,
1997-11-14 00:00:00+00:00,8.625,8.6875,8.5,4.811461448669434,86000,0.0,
1997-11-17 00:00:00+00:00,8.625,8.75,8.59375,4.846329212188721,58000,0.0,
1997-11-18 00:00:00+00:00,8.625,8.65625,8.5,4.811461448669434,134800,0.0,
1997-11-19 00:00:00+00:00,8.59375,8.75,8.5625,4.881196022033691,30000,0.0,
1997-11-20 00:00:00+00:00,8.71875,8.8125,8.71875,4.881196022033691,57000,0.0,
1997-11-21 00:00:00+00:00,8.8125,8.875,8.75,4.933493614196777,27200,0.0,
1997-11-24 00:00:00+00:00,8.8125,8.8125,8.5625,4.794031143188477,80600,0.0,
1997-11-25 00:00:00+00:00,8.6875,8.6875,8.46875,4.811461448669434,109400,0.0,
1997-11-26 00:00:00+00:00,8.75,8.75,8.625,4.881196022033691,44600,0.0,
1997-11-28 00:00:00+00:00,8.75,8.8125,8.71875,4.86376428604126,27200,0.0,
1997-12-01 00:00:00+00:00,8.71875,8.9375,8.71875,4.985789775848389,28600,0.0,
1997-12-02 00:00:00+00:00,8.875,8.90625,8.75,4.89862871170044,108600,0.0,
1997-12-03 00:00:00+00:00,8.8125,8.875,8.78125,4.950925350189209,99600,0.0,
1997-12-04 00:00:00+00:00,8.84375,8.875,8.5,4.881196022033691,106800,0.0,
1997-12-05 00:00:00+00:00,8.75,8.84375,8.75,4.916061401367188,28800,0.0,
1997-12-08 00:00:00+00:00,8.78125,8.84375,8.75,4.933493614196777,23200,0.0,
1997-12-09 00:00:00+00:00,8.8125,8.84375,8.75,4.881196022033691,29800,0.0,
1997-12-10 00:00:00+00:00,8.75,8.78125,8.375,4.689434051513672,91400,0.0,
1997-12-11 00:00:00+00:00,8.375,8.46875,8.25,4.724298477172852,138400,0.0,
1997-12-12 00:00:00+00:00,8.5,8.5625,8.3125,4.77659797668457,42400,0.0,
1997-12-15 00:00:00+00:00,8.5,8.5,8.375,4.724298477172852,88200,0.0,
1997-12-16 00:00:00+00:00,8.4375,8.5625,8.3125,4.671998977661133,109200,0.0,
