date,MTG_Open,MTG_High,MTG_Low,MTG_Close,MTG_Volume,MTG_Dividends,MTG_Stock Splits
1992-06-18 00:00:00+00:00,8.0625,8.25,8.03125,6.570132732391357,752400,0.0,
1992-06-19 00:00:00+00:00,8.09375,8.28125,8.09375,6.723520755767822,1025200,0.0,
1992-06-22 00:00:00+00:00,8.21875,8.25,8.0625,6.595699787139893,396400,0.0,
1992-06-23 00:00:00+00:00,8.0625,8.09375,7.875,6.621263980865479,487200,0.0,
1992-06-24 00:00:00+00:00,8.125,8.125,8.03125,6.595699787139893,355200,0.0,
1992-06-25 00:00:00+00:00,8.125,8.15625,8.125,6.646827697753906,558000,0.0,
1992-06-26 00:00:00+00:00,8.09375,8.1875,7.9375,6.67239236831665,271200,0.0,
1992-06-29 00:00:00+00:00,8.15625,8.375,8.15625,6.800215721130371,450400,0.0,
1992-06-30 00:00:00+00:00,8.34375,8.53125,8.25,6.979170799255371,779600,0.0,
1992-07-01 00:00:00+00:00,8.53125,8.625,8.40625,7.030301094055176,1027200,0.0,
1992-07-02 00:00:00+00:00,8.75,8.9375,8.59375,7.183688163757324,1190800,0.0,
1992-07-06 00:00:00+00:00,8.78125,8.84375,8.75,7.234817981719971,596400,0.0,
1992-07-07 00:00:00+00:00,8.84375,8.84375,8.59375,7.158121109008789,720800,0.0,
1992-07-08 00:00:00+00:00,8.78125,8.84375,8.6875,7.234817981719971,337600,0.0,
1992-07-09 00:00:00+00:00,8.78125,8.84375,8.78125,7.234817981719971,92800,0.0,
1992-07-10 00:00:00+00:00,8.84375,8.875,8.8125,7.234817981719971,124800,0.0,
1992-07-13 00:00:00+00:00,8.8125,9.09375,8.8125,7.413766860961914,638800,0.0,
1992-07-14 00:00:00+00:00,9.375,9.6875,9.34375,7.771676063537598,1288400,0.0,
1992-07-15 00:00:00+00:00,9.4375,9.5625,9.4375,7.771676063537598,571600,0.0,
1992-07-16 00:00:00+00:00,9.46875,9.46875,9.40625,7.720550060272217,168000,0.0,
1992-07-17 00:00:00+00:00,9.46875,9.46875,9.125,7.694981098175049,304800,0.0,
1992-07-20 00:00:00+00:00,9.375,9.46875,9.28125,7.7461090087890625,112800,0.0,
1992-07-21 00:00:00+00:00,9.59375,9.6875,9.59375,7.899499416351318,431600,0.0,
1992-07-22 00:00:00+00:00,9.65625,9.65625,9.4375,7.873932838439941,438000,0.0,
1992-07-23 00:00:00+00:00,9.5625,9.59375,9.5,7.822802066802978,126800,0.0,
1992-07-24 00:00:00+00:00,9.53125,9.5625,9.5,7.822802066802978,49600,0.0,
1992-07-27 00:00:00+00:00,9.59375,9.625,9.5625,7.873932838439941,189600,0.0,
1992-07-28 00:00:00+00:00,9.625,9.65625,9.5,7.899499416351318,126000,0.0,
1992-07-29 00:00:00+00:00,9.75,9.96875,9.75,8.155144691467285,604000,0.0,
1992-07-30 00:00:00+00:00,9.875,10.0625,9.84375,8.155144691467285,650000,0.0,
1992-07-31 00:00:00+00:00,9.90625,10.0,9.875,8.18071174621582,252400,0.0,
1992-08-03 00:00:00+00:00,9.9375,9.96875,9.90625,8.129583358764648,116000,0.0,
1992-08-04 00:00:00+00:00,9.96875,9.96875,9.8125,8.078454971313477,45600,0.0,
1992-08-05 00:00:00+00:00,9.8125,9.875,9.71875,7.95062780380249,94000,0.0,
1992-08-06 00:00:00+00:00,9.625,9.84375,9.5625,8.067413330078125,122000,0.0175,
1992-08-07 00:00:00+00:00,9.84375,9.84375,9.75,8.041803359985352,148400,0.0,
1992-08-10 00:00:00+00:00,9.75,9.8125,9.65625,7.93936014175415,84400,0.0,
1992-08-11 00:00:00+00:00,9.625,9.625,9.53125,7.811305046081543,67200,0.0,
1992-08-12 00:00:00+00:00,9.53125,9.5625,9.375,7.785694599151611,170000,0.0,
1992-08-13 00:00:00+00:00,9.46875,9.5,9.34375,7.683254718780518,80400,0.0,
1992-08-14 00:00:00+00:00,9.40625,9.46875,9.40625,7.76008415222168,83200,0.0,
1992-08-17 00:00:00+00:00,9.46875,9.5625,9.375,7.785694599151611,88000,0.0,
1992-08-18 00:00:00+00:00,9.5,9.5625,9.5,7.785694599151611,20400,0.0,
1992-08-19 00:00:00+00:00,9.4375,9.4375,9.15625,7.580806732177734,121600,0.0,
1992-08-20 00:00:00+00:00,9.125,9.125,8.90625,7.478367805480957,1259600,0.0,
1992-08-21 00:00:00+00:00,9.25,9.25,8.96875,7.401535511016846,366400,0.0,
1992-08-24 00:00:00+00:00,8.96875,8.96875,8.6875,7.196648597717285,307600,0.0,
1992-08-25 00:00:00+00:00,8.8125,8.9375,8.6875,7.29909086227417,744400,0.0,
1992-08-26 00:00:00+00:00,8.90625,8.9375,8.90625,7.29909086227417,146000,0.0,
1992-08-27 00:00:00+00:00,8.875,8.9375,8.75,7.273478507995605,472400,0.0,
1992-08-28 00:00:00+00:00,8.90625,8.90625,8.8125,7.273478507995605,226400,0.0,
1992-08-31 00:00:00+00:00,8.84375,8.875,8.84375,7.247868061065674,154800,0.0,
1992-09-01 00:00:00+00:00,8.875,9.0625,8.78125,7.375925064086914,864000,0.0,
1992-09-02 00:00:00+00:00,9.0,9.0625,9.0,7.375925064086914,226800,0.0,
1992-09-03 00:00:00+00:00,9.0625,9.09375,9.03125,7.401535511016846,331600,0.0,
1992-09-04 00:00:00+00:00,9.0,9.0,9.0,7.375925064086914,321600,0.0,
1992-09-08 00:00:00+00:00,9.0,9.0625,9.0,7.401535511016846,45600,0.0,
1992-09-09 00:00:00+00:00,9.0625,9.375,9.03125,7.683254718780518,252400,0.0,
1992-09-10 00:00:00+00:00,9.375,9.40625,9.3125,7.708860874176025,706400,0.0,
1992-09-11 00:00:00+00:00,9.3125,9.4375,9.3125,7.708860874176025,833200,0.0,
1992-09-14 00:00:00+00:00,9.4375,9.65625,9.375,7.888137340545654,204800,0.0,
1992-09-15 00:00:00+00:00,9.625,9.8125,9.59375,7.93936014175415,476400,0.0,
1992-09-16 00:00:00+00:00,9.65625,9.65625,9.46875,7.811305046081543,199600,0.0,
1992-09-17 00:00:00+00:00,9.59375,9.625,9.46875,7.76008415222168,192400,0.0,
1992-09-18 00:00:00+00:00,9.53125,9.6875,9.53125,7.888137340545654,159200,0.0,
1992-09-21 00:00:00+00:00,9.625,9.625,9.53125,7.836912155151367,83200,0.0,
1992-09-22 00:00:00+00:00,9.59375,9.59375,9.5,7.811305046081543,226800,0.0,
1992-09-23 00:00:00+00:00,9.53125,9.53125,9.46875,7.76008415222168,471600,0.0,
1992-09-24 00:00:00+00:00,9.5,9.625,9.5,7.862529754638672,113200,0.0,
1992-09-25 00:00:00+00:00,9.59375,9.59375,9.5,7.811305046081543,429600,0.0,
1992-09-28 00:00:00+00:00,9.5,9.5,9.4375,7.76008415222168,172800,0.0,
1992-09-29 00:00:00+00:00,9.46875,9.5625,9.375,7.836912155151367,132000,0.0,
1992-09-30 00:00:00+00:00,9.5625,9.5625,9.5,7.811305046081543,77200,0.0,
1992-10-01 00:00:00+00:00,9.53125,9.53125,9.40625,7.734477043151855,166000,0.0,
1992-10-02 00:00:00+00:00,9.5,9.53125,9.40625,7.708860874176025,222800,0.0,
