date,MPC_Open,MPC_High,MPC_Low,MPC_Close,MPC_Volume,MPC_Dividends,MPC_Stock Splits
2011-09-08 00:00:00+00:00,18.07999992370605,19.075000762939453,17.78499984741211,12.929461479187012,4086600,0.0,
2011-09-09 00:00:00+00:00,18.309999465942383,18.88999938964844,17.96500015258789,12.45655918121338,5889000,0.0,
2011-09-12 00:00:00+00:00,17.670000076293945,18.440000534057617,17.44499969482422,12.562789916992188,3919200,0.0,
2011-09-13 00:00:00+00:00,18.200000762939453,18.315000534057617,17.219999313354492,12.110448837280272,7147000,0.0,
2011-09-14 00:00:00+00:00,17.6200008392334,17.655000686645508,17.229999542236328,12.004216194152832,7640600,0.0,
2011-09-15 00:00:00+00:00,17.940000534057617,18.479999542236328,17.614999771118164,12.137862205505373,6081400,0.0,
2011-09-16 00:00:00+00:00,17.764999389648438,17.834999084472656,17.43000030517578,12.028203964233398,7195400,0.0,
2011-09-19 00:00:00+00:00,17.09000015258789,17.280000686645508,16.549999237060547,11.497045516967772,5096200,0.0,
2011-09-20 00:00:00+00:00,16.78499984741211,17.114999771118164,16.75,11.545018196105955,3859200,0.0,
2011-09-21 00:00:00+00:00,16.674999237060547,17.229999542236328,16.170000076293945,11.102956771850586,4013000,0.0,
2011-09-22 00:00:00+00:00,15.579999923706056,15.699999809265137,14.420000076293944,10.09889316558838,11073600,0.0,
2011-09-23 00:00:00+00:00,14.59000015258789,15.15999984741211,14.529999732971191,10.11945629119873,6768000,0.0,
2011-09-26 00:00:00+00:00,14.949999809265137,15.18000030517578,14.75,10.314786911010742,7971000,0.0,
2011-09-27 00:00:00+00:00,15.414999961853027,15.90999984741211,14.850000381469728,10.222260475158691,9412400,0.0,
2011-09-28 00:00:00+00:00,14.984999656677246,15.31999969482422,14.460000038146973,9.930980682373049,8844400,0.0,
2011-09-29 00:00:00+00:00,14.835000038146973,14.925000190734863,13.175000190734863,9.54032039642334,10516800,0.0,
2011-09-30 00:00:00+00:00,13.6850004196167,13.96500015258789,13.414999961853027,9.273027420043944,9626800,0.0,
2011-10-03 00:00:00+00:00,13.454999923706056,13.899999618530272,13.30500030517578,9.303865432739258,8648200,0.0,
2011-10-04 00:00:00+00:00,13.399999618530272,14.404999732971191,13.335000038146973,9.855591773986816,10200000,0.0,
2011-10-05 00:00:00+00:00,14.53499984741211,15.890000343322754,14.265000343322754,10.787690162658691,10463800,0.0,
2011-10-06 00:00:00+00:00,15.760000228881836,16.674999237060547,15.550000190734863,11.40794849395752,7978400,0.0,
2011-10-07 00:00:00+00:00,16.860000610351562,16.989999771118164,15.625,10.82880973815918,8532800,0.0,
2011-10-10 00:00:00+00:00,16.139999389648438,16.735000610351562,16.040000915527344,11.29828643798828,5005200,0.0,
2011-10-11 00:00:00+00:00,16.34000015258789,16.80500030517578,16.21500015258789,11.359970092773438,6615000,0.0,
2011-10-12 00:00:00+00:00,16.709999084472656,17.065000534057617,16.639999389648438,11.503898620605469,7544200,0.0,
2011-10-13 00:00:00+00:00,16.665000915527344,16.94499969482422,16.415000915527344,11.572436332702637,6341200,0.0,
2011-10-14 00:00:00+00:00,17.21500015258789,18.100000381469727,17.174999237060547,12.38459587097168,6739600,0.0,
2011-10-17 00:00:00+00:00,18.020000457763672,18.239999771118164,17.424999237060547,11.973370552062988,4717600,0.0,
2011-10-18 00:00:00+00:00,17.375,18.270000457763672,17.084999084472656,12.401729583740234,4533600,0.0,
2011-10-19 00:00:00+00:00,18.09499931335449,18.530000686645508,17.725000381469727,12.199546813964844,6033800,0.0,
2011-10-20 00:00:00+00:00,17.799999237060547,18.32999992370605,17.645000457763672,12.504536628723145,4675400,0.0,
2011-10-21 00:00:00+00:00,18.450000762939453,18.84000015258789,18.25,12.799245834350586,6436200,0.0,
2011-10-24 00:00:00+00:00,18.774999618530277,19.23500061035156,17.770000457763672,12.285215377807615,6574200,0.0,
2011-10-25 00:00:00+00:00,17.325000762939453,17.325000762939453,15.704999923706056,11.29828643798828,18550600,0.0,
2011-10-26 00:00:00+00:00,16.90999984741211,17.475000381469727,16.600000381469727,11.901412010192873,7477000,0.0,
2011-10-27 00:00:00+00:00,17.635000228881836,18.86000061035156,17.635000228881836,12.792391777038574,7724200,0.0,
2011-10-28 00:00:00+00:00,18.59000015258789,18.809999465942383,18.1299991607666,12.788963317871094,7260000,0.0,
2011-10-31 00:00:00+00:00,18.5049991607666,18.5049991607666,17.709999084472656,12.30235195159912,6581200,0.0,
2011-11-01 00:00:00+00:00,17.75,19.059999465942383,17.145000457763672,12.336624145507812,13188600,0.0,
2011-11-02 00:00:00+00:00,18.450000762939453,19.21500015258789,18.375,13.1350736618042,9171400,0.0,
2011-11-03 00:00:00+00:00,19.5,19.774999618530277,19.049999237060547,13.251587867736816,7802600,0.0,
2011-11-04 00:00:00+00:00,19.100000381469727,19.36000061035156,18.7450008392334,13.23444938659668,5657600,0.0,
2011-11-07 00:00:00+00:00,19.065000534057617,19.524999618530277,19.065000534057617,13.337257385253906,4111000,0.0,
2011-11-08 00:00:00+00:00,19.51499938964844,19.71999931335449,18.86000061035156,13.059684753417969,5019200,0.0,
2011-11-09 00:00:00+00:00,18.51000022888184,19.4950008392334,18.270000457763672,12.6861572265625,6974000,0.0,
2011-11-10 00:00:00+00:00,18.84499931335449,18.94499969482422,18.0,12.919185638427734,6920800,0.0,
2011-11-11 00:00:00+00:00,19.13500022888184,19.59000015258789,18.81999969482422,12.943170547485352,8037200,0.0,
2011-11-14 00:00:00+00:00,18.815000534057617,18.815000534057617,17.684999465942383,12.663751602172852,8146400,0.125,
2011-11-15 00:00:00+00:00,18.2549991607666,18.65999984741211,18.1200008392334,12.756891250610352,5613800,0.0,
2011-11-16 00:00:00+00:00,17.3700008392334,17.530000686645508,16.100000381469727,11.259729385375977,24769400,0.0,
2011-11-17 00:00:00+00:00,16.360000610351562,16.665000915527344,15.619999885559082,10.907866477966309,15642000,0.0,
2011-11-18 00:00:00+00:00,15.925000190734863,16.475000381469727,15.80500030517578,11.321823120117188,6335800,0.0,
2011-11-21 00:00:00+00:00,16.165000915527344,16.655000686645508,15.649999618530272,11.328725814819336,6564600,0.0,
2011-11-22 00:00:00+00:00,16.545000076293945,16.774999618530273,16.114999771118164,11.563302993774414,6095600,0.0,
2011-11-23 00:00:00+00:00,16.489999771118164,16.71500015258789,16.2450008392334,11.325274467468262,8240200,0.0,
2011-11-25 00:00:00+00:00,16.31999969482422,16.360000610351562,16.094999313354492,11.13209342956543,2732200,0.0,
2011-11-28 00:00:00+00:00,16.809999465942383,17.094999313354492,16.334999084472656,11.480511665344238,7631000,0.0,
2011-11-29 00:00:00+00:00,16.7549991607666,16.80500030517578,16.389999389648438,11.442561149597168,7627400,0.0,
2011-11-30 00:00:00+00:00,17.05500030517578,17.264999389648438,16.225000381469727,11.518454551696776,12317400,0.0,
2011-12-01 00:00:00+00:00,16.959999084472656,17.165000915527344,16.68000030517578,11.71163558959961,5997200,0.0,
2011-12-02 00:00:00+00:00,17.209999084472656,17.385000228881836,16.565000534057617,11.490859031677246,7471200,0.0,
2011-12-05 00:00:00+00:00,17.014999389648438,17.725000381469727,16.93000030517578,11.86687469482422,9112200,0.0,
2011-12-06 00:00:00+00:00,17.28499984741211,17.389999389648438,17.0,11.949665069580078,5930600,0.0,
2011-12-07 00:00:00+00:00,17.229999542236328,17.299999237060547,16.905000686645508,11.9013671875,8031400,0.0,
2011-12-08 00:00:00+00:00,17.165000915527344,17.28499984741211,16.7450008392334,11.735784530639648,9874800,0.0,
2011-12-09 00:00:00+00:00,17.014999389648438,17.454999923706055,16.899999618530273,12.032450675964355,6378600,0.0,
2011-12-12 00:00:00+00:00,17.209999084472656,17.295000076293945,16.950000762939453,11.932414054870604,10916400,0.0,
2011-12-13 00:00:00+00:00,17.05500030517578,17.44499969482422,16.725000381469727,11.71163558959961,7383400,0.0,
2011-12-14 00:00:00+00:00,16.834999084472656,16.920000076293945,16.014999389648438,11.273530960083008,7003800,0.0,
2011-12-15 00:00:00+00:00,16.5049991607666,16.635000228881836,16.165000915527344,11.22178554534912,3495800,0.0,
2011-12-16 00:00:00+00:00,16.424999237060547,16.625,15.895000457763672,11.025156021118164,8456800,0.0,
2011-12-19 00:00:00+00:00,16.0,16.40999984741211,15.859999656677246,11.018253326416016,6274600,0.0,
2011-12-20 00:00:00+00:00,16.334999084472656,16.479999542236328,15.904999732971191,11.10794734954834,6291000,0.0,
2011-12-21 00:00:00+00:00,16.024999618530273,16.424999237060547,16.0,11.270078659057615,4308800,0.0,
2011-12-22 00:00:00+00:00,16.46500015258789,16.704999923706055,16.334999084472656,11.490859031677246,3693000,0.0,
2011-12-23 00:00:00+00:00,16.65999984741211,16.790000915527344,16.604999542236328,11.566747665405272,1841000,0.0,
2011-12-27 00:00:00+00:00,16.774999618530273,16.989999771118164,16.69499969482422,11.608146667480469,1539800,0.0,
2011-12-28 00:00:00+00:00,16.795000076293945,16.920000076293945,16.3700008392334,11.43221664428711,3285000,0.0,
2011-12-29 00:00:00+00:00,16.674999237060547,16.68000030517578,16.43000030517578,11.480511665344238,2127000,0.0,
2011-12-30 00:00:00+00:00,16.665000915527344,16.75,16.5049991607666,11.483960151672363,2165600,0.0,
2012-01-03 00:00:00+00:00,17.274999618530273,17.475000381469727,16.68000030517578,11.525355339050291,5043200,0.0,
2012-01-04 00:00:00+00:00,16.649999618530273,16.94499969482422,16.604999542236328,11.64609718322754,5791400,0.0,
2012-01-05 00:00:00+00:00,16.530000686645508,16.565000534057617,15.5,11.0113525390625,12392000,0.0,
2012-01-06 00:00:00+00:00,15.984999656677246,16.014999389648438,15.5649995803833,10.92166233062744,7554600,0.0,
2012-01-09 00:00:00+00:00,15.8149995803833,15.850000381469728,15.119999885559082,10.680185317993164,9679000,0.0,
2012-01-10 00:00:00+00:00,15.755000114440918,15.9399995803833,15.484999656677246,10.980305671691896,6008800,0.0,
2012-01-11 00:00:00+00:00,15.78499984741211,16.540000915527344,15.53499984741211,11.34597396850586,11263400,0.0,
2012-01-12 00:00:00+00:00,16.475000381469727,16.665000915527344,16.25,11.259729385375977,5585800,0.0,
2012-01-13 00:00:00+00:00,16.25,16.649999618530273,16.165000915527344,11.394267082214355,6199600,0.0,
2012-01-17 00:00:00+00:00,16.71500015258789,16.975000381469727,16.469999313354492,11.570199966430664,4440600,0.0,
2012-01-18 00:00:00+00:00,16.719999313354492,17.924999237060547,16.600000381469727,12.232537269592283,7981200,0.0,
2012-01-19 00:00:00+00:00,17.834999084472656,18.045000076293945,17.540000915527344,12.367072105407717,6292800,0.0,
2012-01-20 00:00:00+00:00,18.6299991607666,18.88999938964844,18.3799991607666,12.822430610656738,9676800,0.0,
2012-01-23 00:00:00+00:00,18.584999084472656,19.0049991607666,18.5049991607666,13.063908576965332,5406600,0.0,
2012-01-24 00:00:00+00:00,18.739999771118164,19.520000457763672,18.559999465942383,13.467521667480469,7422000,0.0,
2012-01-25 00:00:00+00:00,19.3799991607666,19.424999237060547,18.96999931335449,13.370928764343262,10327400,0.0,
2012-01-26 00:00:00+00:00,19.489999771118164,19.4950008392334,18.674999237060547,12.93972110748291,6187600,0.0,
2012-01-27 00:00:00+00:00,18.700000762939453,19.030000686645508,18.604999542236328,12.94662094116211,6156600,0.0,
2012-01-30 00:00:00+00:00,18.489999771118164,18.81999969482422,18.450000762939453,12.929369926452637,3700400,0.0,
2012-01-31 00:00:00+00:00,19.375,19.375,18.63999938964844,13.184645652770996,10394400,0.0,
2012-02-01 00:00:00+00:00,20.850000381469727,21.739999771118164,20.334999084472656,14.447227478027344,22295000,0.0,
2012-02-02 00:00:00+00:00,20.725000381469727,21.4950008392334,20.5049991607666,14.681806564331056,7455400,0.0,
2012-02-03 00:00:00+00:00,21.55500030517578,22.13999938964844,21.5,15.171661376953123,10732600,0.0,
2012-02-06 00:00:00+00:00,22.104999542236328,22.520000457763672,21.8799991607666,15.323445320129396,10961600,0.0,
2012-02-07 00:00:00+00:00,22.149999618530277,22.4950008392334,21.600000381469727,15.150968551635742,11722200,0.0,
2012-02-08 00:00:00+00:00,22.075000762939453,22.709999084472656,22.05500030517578,15.50627899169922,15936400,0.0,
2012-02-09 00:00:00+00:00,22.3799991607666,22.6200008392334,21.915000915527344,15.468335151672363,7108000,0.0,
2012-02-10 00:00:00+00:00,22.184999465942383,22.38500022888184,21.895000457763672,15.206162452697754,7004800,0.0,
2012-02-13 00:00:00+00:00,22.104999542236328,22.309999465942383,21.565000534057617,14.999177932739258,8935200,0.0,
2012-02-14 00:00:00+00:00,21.549999237060547,22.32999992370605,21.53499984741211,15.273274421691896,1749600,0.125,
2012-02-15 00:00:00+00:00,22.20499992370605,22.5049991607666,21.725000381469727,15.162250518798828,8360600,0.0,
2012-02-16 00:00:00+00:00,21.809999465942383,22.2450008392334,21.780000686645508,15.297558784484863,6863600,0.0,
2012-02-17 00:00:00+00:00,22.149999618530277,22.25,21.6299991607666,15.07204246520996,7105000,0.0,
2012-02-21 00:00:00+00:00,21.739999771118164,22.024999618530277,21.63999938964844,15.200410842895508,6473600,0.0,
2012-02-22 00:00:00+00:00,21.940000534057617,22.209999084472656,21.739999771118164,15.09979248046875,7642400,0.0,
2012-02-23 00:00:00+00:00,21.700000762939453,22.170000076293945,21.649999618530277,15.15877628326416,5967200,0.0,
2012-02-24 00:00:00+00:00,21.934999465942383,22.0,21.395000457763672,14.87079906463623,5858400,0.0,
2012-02-27 00:00:00+00:00,21.309999465942383,21.56999969482422,21.09000015258789,14.784056663513184,9289800,0.0,
2012-02-28 00:00:00+00:00,21.270000457763672,21.295000076293945,20.655000686645508,14.457907676696776,15318400,0.0,
2012-02-29 00:00:00+00:00,20.850000381469727,21.21999931335449,20.71999931335449,14.41628074645996,10255600,0.0,
2012-03-01 00:00:00+00:00,20.78499984741211,21.40999984741211,20.78499984741211,14.822223663330078,10728800,0.0,
2012-03-02 00:00:00+00:00,21.26499938964844,21.55500030517578,20.98500061035156,14.63486385345459,5396600,0.0,
2012-03-05 00:00:00+00:00,21.13500022888184,21.440000534057617,20.850000381469727,14.832632064819336,4690800,0.0,
2012-03-06 00:00:00+00:00,21.1299991607666,21.36000061035156,20.895000457763672,14.568940162658691,5533200,0.0,
2012-03-07 00:00:00+00:00,20.90999984741211,21.6299991607666,20.90999984741211,14.763239860534668,5973600,0.0,
2012-03-08 00:00:00+00:00,21.549999237060547,21.915000915527344,21.274999618530277,15.141430854797363,11870200,0.0,
2012-03-09 00:00:00+00:00,21.834999084472656,22.0,21.56999969482422,15.231644630432127,5795400,0.0,
2012-03-12 00:00:00+00:00,21.875,21.94499969482422,21.524999618530277,15.190000534057615,6024400,0.0,
2012-03-13 00:00:00+00:00,21.95499992370605,22.15999984741211,21.815000534057617,15.280210494995115,8265600,0.0,
2012-03-14 00:00:00+00:00,22.05500030517578,22.184999465942383,21.84499931335449,15.23511028289795,5444800,0.0,
2012-03-15 00:00:00+00:00,22.020000457763672,22.209999084472656,21.75,15.231644630432127,5544400,0.0,
2012-03-16 00:00:00+00:00,22.1200008392334,22.200000762939453,21.80500030517578,15.33225440979004,7662200,0.0,
2012-03-19 00:00:00+00:00,22.05500030517578,22.475000381469727,22.045000076293945,15.457168579101562,3862800,0.0,
2012-03-20 00:00:00+00:00,22.165000915527344,22.165000915527344,21.834999084472656,15.193469047546388,4488800,0.0,
2012-03-21 00:00:00+00:00,21.88500022888184,22.01000022888184,21.625,15.155309677124023,5243400,0.0,
2012-03-22 00:00:00+00:00,21.575000762939453,21.850000381469727,21.459999084472656,15.047749519348145,6900000,0.0,
2012-03-23 00:00:00+00:00,21.6299991607666,22.18000030517578,21.600000381469727,15.26633644104004,4814800,0.0,
2012-03-26 00:00:00+00:00,22.3799991607666,22.674999237060547,22.21999931335449,15.686164855957031,8456000,0.0,
2012-03-27 00:00:00+00:00,22.649999618530277,22.69499969482422,21.98500061035156,15.26633644104004,6284800,0.0,
2012-03-28 00:00:00+00:00,21.875,21.959999084472656,21.56999969482422,15.113676071166992,7307800,0.0,
2012-03-29 00:00:00+00:00,21.57999992370605,21.739999771118164,21.450000762939453,15.002646446228027,5025000,0.0,
2012-03-30 00:00:00+00:00,21.76499938964844,21.9950008392334,21.63500022888184,15.044275283813477,7078400,0.0,
2012-04-02 00:00:00+00:00,21.69499969482422,21.84499931335449,21.5049991607666,15.07204246520996,9149800,0.0,
2012-04-03 00:00:00+00:00,21.73500061035156,21.780000686645508,21.0049991607666,14.711198806762695,12358200,0.0,
2012-04-04 00:00:00+00:00,21.05500030517578,21.32999992370605,20.8799991607666,14.777122497558594,7821400,0.0,
2012-04-05 00:00:00+00:00,21.13500022888184,21.46500015258789,20.895000457763672,14.617518424987791,5284800,0.0,
2012-04-09 00:00:00+00:00,20.80500030517578,21.38999938964844,20.80500030517578,14.732015609741213,5659000,0.0,
2012-04-10 00:00:00+00:00,21.174999237060547,21.315000534057617,20.88999938964844,14.513425827026367,7827800,0.0,
2012-04-11 00:00:00+00:00,21.145000457763672,21.15999984741211,20.670000076293945,14.402400970458984,6066800,0.0,
2012-04-12 00:00:00+00:00,20.709999084472656,21.30500030517578,20.61000061035156,14.489143371582031,12313400,0.0,
2012-04-13 00:00:00+00:00,20.850000381469727,21.075000762939453,20.73500061035156,14.440566062927246,5088600,0.0,
2012-04-16 00:00:00+00:00,20.38999938964844,20.57999992370605,19.98500061035156,13.881954193115234,11498000,0.0,
2012-04-17 00:00:00+00:00,20.114999771118164,20.424999237060547,19.9950008392334,13.87502098083496,7423000,0.0,
2012-04-18 00:00:00+00:00,19.899999618530277,19.9950008392334,19.71500015258789,13.829909324645996,6830800,0.0,
2012-04-19 00:00:00+00:00,19.989999771118164,20.225000381469727,19.790000915527344,13.788275718688965,4941600,0.0,
2012-04-20 00:00:00+00:00,19.924999237060547,20.104999542236328,19.834999084472656,13.843793869018556,5271400,0.0,
2012-04-23 00:00:00+00:00,19.604999542236328,20.09499931335449,19.57999992370605,13.878485679626465,4998800,0.0,
2012-04-24 00:00:00+00:00,20.040000915527344,20.200000762939453,19.94499969482422,13.968698501586914,3121800,0.0,
2012-04-25 00:00:00+00:00,20.280000686645508,20.38500022888184,19.854999542236328,13.91665267944336,3938400,0.0,
2012-04-26 00:00:00+00:00,20.0,20.38500022888184,19.96999931335449,14.104013442993164,3327400,0.0,
2012-04-27 00:00:00+00:00,20.51000022888184,20.825000762939453,20.4950008392334,14.326069831848145,5680200,0.0,
2012-04-30 00:00:00+00:00,20.729999542236328,20.9950008392334,20.655000686645508,14.437101364135742,6763600,0.0,
2012-05-01 00:00:00+00:00,21.364999771118164,21.434999465942383,20.520000457763672,14.298312187194824,9434200,0.0,
2012-05-02 00:00:00+00:00,20.56999969482422,20.934999465942383,20.475000381469727,14.395456314086914,5194600,0.0,
2012-05-03 00:00:00+00:00,20.73500061035156,20.75,20.065000534057617,14.00339126586914,6800000,0.0,
2012-05-04 00:00:00+00:00,20.045000076293945,20.170000076293945,19.674999237060547,13.788275718688965,7031600,0.0,
2012-05-07 00:00:00+00:00,19.71500015258789,19.975000381469727,19.63500022888184,13.760517120361328,7366600,0.0,
2012-05-08 00:00:00+00:00,19.795000076293945,19.795000076293945,19.100000381469727,13.36497974395752,7880800,0.0,
2012-05-09 00:00:00+00:00,19.0049991607666,19.30500030517578,18.96500015258789,13.25742530822754,7387800,0.0,
2012-05-10 00:00:00+00:00,19.084999084472656,19.5,19.0,13.25395679473877,6077600,0.0,
2012-05-11 00:00:00+00:00,19.020000457763672,19.030000686645508,18.565000534057617,12.91046142578125,7818600,0.0,
2012-05-14 00:00:00+00:00,18.25,18.375,17.850000381469727,12.512250900268556,8644800,0.125,
2012-05-15 00:00:00+00:00,17.924999237060547,18.09499931335449,17.594999313354492,12.330608367919922,7119800,0.0,
2012-05-16 00:00:00+00:00,17.739999771118164,18.104999542236328,17.434999465942383,12.320130348205566,7299800,0.0,
2012-05-17 00:00:00+00:00,17.639999389648438,17.885000228881836,17.434999465942383,12.180407524108888,6667800,0.0,
2012-05-18 00:00:00+00:00,17.524999618530273,17.795000076293945,17.219999313354492,12.197874069213867,10113000,0.0,
2012-05-21 00:00:00+00:00,17.475000381469727,18.049999237060547,17.43000030517578,12.56115436553955,4373200,0.0,
2012-05-22 00:00:00+00:00,18.049999237060547,18.26000022888184,17.579999923706055,12.362048149108888,5883600,0.0,
2012-05-23 00:00:00+00:00,17.565000534057617,17.739999771118164,17.200000762939453,12.37252712249756,5765600,0.0,
2012-05-24 00:00:00+00:00,17.80500030517578,17.899999618530273,17.600000381469727,12.50526523590088,5162200,0.0,
2012-05-25 00:00:00+00:00,17.815000534057617,18.520000457763672,17.815000534057617,12.882521629333496,6079000,0.0,
2012-05-29 00:00:00+00:00,18.56999969482422,18.690000534057617,18.415000915527344,13.004775047302246,6731200,0.0,
2012-05-30 00:00:00+00:00,18.420000076293945,18.475000381469727,18.149999618530277,12.777728080749512,5839000,0.0,
2012-05-31 00:00:00+00:00,18.350000381469727,18.364999771118164,17.639999389648438,12.599579811096191,7846000,0.0,
2012-06-01 00:00:00+00:00,17.68000030517578,17.864999771118164,17.520000457763672,12.309653282165527,5773800,0.0,
2012-06-04 00:00:00+00:00,17.610000610351562,17.735000610351562,16.825000762939453,11.974316596984863,6215600,0.0,
2012-06-05 00:00:00+00:00,17.139999389648438,17.674999237060547,17.1299991607666,12.29567813873291,5363600,0.0,
2012-06-06 00:00:00+00:00,17.809999465942383,18.530000686645508,17.764999389648438,12.686904907226562,5932000,0.0,
2012-06-07 00:00:00+00:00,18.545000076293945,19.024999618530277,18.395000457763672,13.008268356323242,7936800,0.0,
2012-06-08 00:00:00+00:00,18.46999931335449,18.700000762939453,18.309999465942383,13.050188064575195,4541400,0.0,
