date,SOXS_Open,SOXS_High,SOXS_Low,SOXS_Close,SOXS_Volume,SOXS_Dividends,SOXS_Stock Splits
2010-04-08 00:00:00+00:00,161760000.0,170592000.0,161760000.0,143643392.0,0,0.0,
2010-04-09 00:00:00+00:00,165600000.0,165600000.0,165072000.0,141910768.0,0,0.0,
2010-04-12 00:00:00+00:00,160032000.0,160032000.0,153120000.0,135062736.0,0,0.0,
2010-04-13 00:00:00+00:00,157632000.0,157920000.0,154128000.0,132463824.0,0,0.0,
2010-04-14 00:00:00+00:00,143712000.0,143712000.0,133584000.0,115302504.0,0,0.0,
2010-04-15 00:00:00+00:00,133440000.0,135168000.0,130608000.0,114188664.0,0,0.0,
2010-04-16 00:00:00+00:00,135744000.0,141504000.0,135744000.0,118355224.0,0,0.0,
2010-04-19 00:00:00+00:00,141264000.0,150432000.0,139296000.0,122398024.0,0,0.0,
2010-04-20 00:00:00+00:00,137856000.0,139392000.0,135984000.0,116952640.0,0,0.0,
2010-04-21 00:00:00+00:00,132000000.0,144240000.0,132000000.0,121160456.0,0,0.0,
2010-04-22 00:00:00+00:00,145200000.0,149040000.0,131280000.0,112827320.0,0,0.0,
2010-04-23 00:00:00+00:00,134640000.0,136464000.0,130608000.0,112249768.0,0,0.0,
2010-04-26 00:00:00+00:00,127200000.0,131040000.0,127152000.0,112621056.0,0,0.0,
2010-04-27 00:00:00+00:00,134400000.0,144000000.0,132768000.0,123759384.0,0,0.0,
2010-04-28 00:00:00+00:00,137280000.0,147840000.0,136320000.0,123800656.0,0,0.0,
2010-04-29 00:00:00+00:00,146208000.0,146208000.0,132960000.0,116828864.0,0,0.0,
2010-04-30 00:00:00+00:00,139200000.0,154608000.0,139200000.0,132876312.0,0,0.0,
2010-05-03 00:00:00+00:00,149136000.0,149808000.0,140496000.0,122604288.0,0,0.0,
2010-05-04 00:00:00+00:00,147600000.0,166656000.0,147600000.0,138734256.0,0,0.0,
2010-05-05 00:00:00+00:00,194112000.0,194112000.0,159024000.0,143230896.0,0,0.0,
2010-05-06 00:00:00+00:00,169680000.0,215952000.0,134400000.0,152801616.0,0,0.0,
2010-05-07 00:00:00+00:00,189744000.0,210336000.0,179808000.0,163114896.0,0,0.0,
2010-05-10 00:00:00+00:00,162960000.0,167952000.0,157344000.0,135310304.0,0,0.0,
2010-05-11 00:00:00+00:00,166176000.0,166848000.0,152496000.0,137991744.0,0,0.0,
2010-05-12 00:00:00+00:00,156288000.0,156288000.0,146352000.0,125780776.0,0,0.0,
2010-05-13 00:00:00+00:00,152880000.0,160512000.0,145344000.0,136176576.0,0,0.0,
2010-05-14 00:00:00+00:00,167136000.0,181488000.0,167136000.0,148552512.0,0,0.0,
2010-05-17 00:00:00+00:00,176304000.0,182448000.0,163776000.0,141745728.0,0,0.0,
2010-05-18 00:00:00+00:00,162432000.0,180768000.0,160848000.0,153956704.0,0,0.0,
2010-05-19 00:00:00+00:00,182592000.0,188688000.0,170784000.0,151811504.0,0,0.0,
2010-05-20 00:00:00+00:00,190992000.0,200400000.0,180048000.0,164269952.0,0,0.0,
2010-05-21 00:00:00+00:00,203472000.0,211200000.0,168336000.0,152801616.0,0,0.0,
2010-05-24 00:00:00+00:00,177216000.0,187536000.0,172896000.0,161093488.0,0,0.0,
2010-05-25 00:00:00+00:00,195504000.0,208800000.0,183408000.0,157793216.0,0,0.0,
2010-05-26 00:00:00+00:00,174480000.0,185472000.0,166848000.0,158535776.0,0,0.0,
2010-05-27 00:00:00+00:00,171552000.0,171552000.0,156288000.0,134402736.0,0,0.0,
2010-05-28 00:00:00+00:00,157488000.0,169488000.0,156384000.0,140673184.0,0,0.0,
2010-06-01 00:00:00+00:00,169344000.0,175008000.0,159936000.0,150078880.0,0,0.0,
2010-06-02 00:00:00+00:00,170880000.0,173232000.0,155856000.0,134072656.0,0,0.0,
2010-06-03 00:00:00+00:00,155616000.0,157728000.0,148992000.0,129122304.0,0,0.0,
2010-06-04 00:00:00+00:00,161568000.0,171360000.0,153504000.0,145994864.0,0,0.0,
2010-06-07 00:00:00+00:00,165888000.0,189744000.0,164640000.0,161877264.0,0,0.0,
2010-06-08 00:00:00+00:00,176016000.0,204576000.0,176016000.0,163692416.0,0,0.0,
2010-06-09 00:00:00+00:00,182832000.0,196896000.0,173664000.0,167281408.0,0,0.0,
2010-06-10 00:00:00+00:00,184032000.0,189216000.0,172128000.0,148428736.0,0,0.0,
2010-06-11 00:00:00+00:00,180048000.0,180048000.0,164544000.0,142075808.0,0,0.0,
2010-06-14 00:00:00+00:00,159072000.0,162432000.0,152880000.0,139105552.0,0,0.0,
2010-06-15 00:00:00+00:00,158400000.0,158400000.0,133920000.0,116210064.0,0,0.0,
2010-06-16 00:00:00+00:00,139248000.0,141408000.0,130128000.0,114477432.0,0,0.0,
2010-06-17 00:00:00+00:00,131760000.0,140736000.0,130560000.0,115261248.0,0,0.0,
2010-06-18 00:00:00+00:00,134976000.0,136800000.0,131376000.0,116086296.0,0,0.0,
2010-06-21 00:00:00+00:00,139200000.0,140832000.0,124752000.0,118932784.0,0,0.0,
2010-06-22 00:00:00+00:00,138048000.0,146976000.0,132432000.0,125285760.0,0,0.0,
2010-06-23 00:00:00+00:00,144000000.0,152160000.0,138816000.0,123965656.0,0,0.0,
2010-06-24 00:00:00+00:00,147888000.0,158544000.0,145632000.0,135186512.0,0,0.0,
2010-06-25 00:00:00+00:00,153888000.0,165264000.0,153840000.0,134938992.0,0,0.0,
2010-06-28 00:00:00+00:00,155472000.0,159696000.0,149520000.0,132835072.0,0,0.0,
2010-06-29 00:00:00+00:00,163200000.0,178368000.0,163200000.0,150615168.0,0,0.0,
2010-06-30 00:00:00+00:00,176400000.0,184944000.0,168816000.0,158040736.0,0,0.0,
2010-07-01 00:00:00+00:00,182304000.0,197904000.0,178032000.0,157256928.0,0,0.0,
2010-07-02 00:00:00+00:00,177504000.0,193872000.0,177504000.0,159195856.0,0,0.0,
2010-07-06 00:00:00+00:00,174528000.0,189456000.0,170544000.0,159443328.0,0,0.0,
2010-07-07 00:00:00+00:00,183504000.0,183744000.0,156336000.0,135062736.0,0,0.0,
2010-07-08 00:00:00+00:00,150960000.0,164688000.0,150960000.0,135186512.0,0,0.0,
2010-07-09 00:00:00+00:00,157536000.0,160128000.0,151536000.0,130483664.0,0,0.0,
2010-07-12 00:00:00+00:00,151440000.0,152208000.0,145248000.0,126234584.0,0,0.0,
2010-07-13 00:00:00+00:00,141408000.0,144048000.0,135552000.0,118602768.0,0,0.0,
2010-07-14 00:00:00+00:00,132768000.0,140832000.0,129552000.0,119139040.0,0,0.0,
2010-07-15 00:00:00+00:00,139056000.0,147408000.0,138768000.0,119964080.0,0,0.0,
2010-07-16 00:00:00+00:00,143424000.0,153312000.0,141888000.0,131514976.0,0,0.0,
2010-07-19 00:00:00+00:00,150816000.0,151728000.0,141120000.0,121985504.0,0,0.0,
2010-07-20 00:00:00+00:00,153600000.0,157008000.0,141168000.0,121407960.0,0,0.0,
2010-07-21 00:00:00+00:00,138432000.0,150720000.0,138432000.0,128668520.0,0,0.0,
2010-07-22 00:00:00+00:00,143904000.0,145632000.0,132672000.0,116251304.0,0,0.0,
2010-07-23 00:00:00+00:00,138528000.0,140688000.0,132288000.0,114518672.0,0,0.0,
2010-07-26 00:00:00+00:00,131616000.0,136608000.0,127584000.0,109898336.0,0,0.0,
2010-07-27 00:00:00+00:00,126960000.0,132336000.0,125952000.0,112579792.0,0,0.0,
2010-07-28 00:00:00+00:00,130848000.0,139584000.0,129552000.0,118396496.0,0,0.0,
2010-07-29 00:00:00+00:00,137712000.0,151200000.0,135984000.0,125244496.0,0,0.0,
2010-07-30 00:00:00+00:00,150720000.0,158208000.0,147744000.0,129122304.0,0,0.0,
2010-08-02 00:00:00+00:00,142656000.0,148512000.0,140784000.0,122686792.0,0,0.0,
2010-08-03 00:00:00+00:00,142800000.0,150384000.0,142608000.0,126275800.0,0,0.0,
2010-08-04 00:00:00+00:00,145632000.0,150336000.0,142080000.0,122563040.0,0,0.0,
2010-08-05 00:00:00+00:00,144000000.0,147120000.0,141264000.0,124708232.0,0,0.0,
2010-08-06 00:00:00+00:00,149856000.0,153552000.0,142416000.0,125450752.0,0,0.0,
2010-08-09 00:00:00+00:00,142272000.0,147456000.0,141408000.0,123058104.0,0,0.0,
2010-08-10 00:00:00+00:00,149904000.0,158160000.0,149904000.0,132422512.0,0,0.0,
2010-08-11 00:00:00+00:00,164064000.0,176736000.0,164064000.0,148841312.0,0,0.0,
2010-08-12 00:00:00+00:00,184704000.0,190800000.0,177168000.0,154451696.0,0,0.0,
2010-08-13 00:00:00+00:00,178176000.0,185040000.0,173808000.0,158907008.0,0,0.0,
2010-08-16 00:00:00+00:00,186768000.0,191136000.0,177648000.0,156803152.0,0,0.0,
2010-08-17 00:00:00+00:00,177072000.0,179808000.0,169824000.0,150945184.0,0,0.0,
2010-08-18 00:00:00+00:00,175056000.0,177696000.0,166992000.0,145747328.0,0,0.0,
2010-08-19 00:00:00+00:00,172272000.0,180480000.0,168960000.0,153131632.0,0,0.0,
2010-08-20 00:00:00+00:00,176784000.0,179760000.0,171456000.0,151398992.0,0,0.0,
2010-08-23 00:00:00+00:00,173664000.0,182832000.0,171024000.0,156803152.0,0,0.0,
2010-08-24 00:00:00+00:00,190032000.0,195216000.0,185616000.0,164476208.0,0,0.0,
2010-08-25 00:00:00+00:00,198192000.0,201360000.0,183456000.0,159649616.0,0,0.0,
2010-08-26 00:00:00+00:00,182688000.0,198432000.0,181680000.0,168972800.0,0,0.0,
2010-08-27 00:00:00+00:00,193296000.0,206400000.0,182304000.0,158577056.0,0,0.0,
2010-08-30 00:00:00+00:00,184656000.0,199200000.0,184608000.0,171200464.0,0,0.0,
2010-08-31 00:00:00+00:00,203472000.0,212928000.0,195408000.0,180894960.0,0,0.0,
2010-09-01 00:00:00+00:00,200208000.0,200976000.0,184128000.0,164558768.0,0,0.0,
2010-09-02 00:00:00+00:00,187488000.0,191472000.0,178992000.0,154121696.0,0,0.0,
2010-09-03 00:00:00+00:00,171312000.0,179568000.0,166416000.0,145912336.0,0,0.0,
2010-09-07 00:00:00+00:00,171456000.0,180912000.0,170448000.0,154534224.0,0,0.0,
2010-09-08 00:00:00+00:00,177552000.0,187488000.0,177264000.0,156803152.0,0,0.0,
2010-09-09 00:00:00+00:00,175536000.0,183312000.0,175056000.0,156308128.0,0,0.0,
2010-09-10 00:00:00+00:00,182016000.0,196560000.0,181056000.0,162619824.0,0,0.0,
2010-09-13 00:00:00+00:00,183360000.0,183360000.0,169200000.0,146613616.0,0,0.0,
2010-09-14 00:00:00+00:00,171744000.0,176160000.0,157968000.0,138899296.0,0,0.0,
2010-09-15 00:00:00+00:00,164976000.0,168960000.0,162048000.0,140384400.0,0,0.0,
2010-09-16 00:00:00+00:00,165072000.0,166848000.0,158448000.0,136836656.0,0,0.0,
2010-09-17 00:00:00+00:00,157248000.0,161568000.0,156096000.0,136630384.0,0,0.0,
2010-09-20 00:00:00+00:00,159216000.0,163680000.0,156048000.0,134815216.0,0,0.0,
2010-09-21 00:00:00+00:00,155952000.0,159744000.0,154128000.0,135434032.0,0,0.0,
2010-09-22 00:00:00+00:00,161664000.0,168000000.0,158784000.0,141126960.0,0,0.0,
2010-09-23 00:00:00+00:00,170496000.0,172320000.0,152592000.0,138486752.0,0,0.0,
2010-09-24 00:00:00+00:00,154224000.0,154224000.0,141216000.0,121696728.0,0,0.0,
2010-09-27 00:00:00+00:00,140832000.0,146112000.0,140448000.0,123965656.0,0,0.0,
2010-09-28 00:00:00+00:00,143952000.0,148416000.0,136512000.0,117860192.0,0,0.0,
2010-09-29 00:00:00+00:00,140208000.0,140208000.0,131472000.0,115838800.0,0,0.0,
2010-09-30 00:00:00+00:00,132240000.0,141216000.0,129504000.0,117942696.0,0,0.0,
2010-10-01 00:00:00+00:00,135696000.0,141792000.0,133056000.0,119221536.0,0,0.0,
2010-10-04 00:00:00+00:00,139440000.0,148944000.0,139344000.0,124295672.0,0,0.0,
2010-10-05 00:00:00+00:00,141312000.0,141360000.0,134112000.0,116911392.0,0,0.0,
2010-10-06 00:00:00+00:00,135792000.0,144576000.0,135120000.0,121449224.0,0,0.0,
2010-10-07 00:00:00+00:00,139152000.0,144144000.0,137952000.0,119881600.0,0,0.0,
2010-10-08 00:00:00+00:00,142032000.0,145056000.0,134496000.0,116663864.0,0,0.0,
2010-10-11 00:00:00+00:00,134400000.0,134928000.0,128928000.0,113776128.0,0,0.0,
2010-10-12 00:00:00+00:00,134160000.0,136416000.0,128112000.0,111465968.0,0,0.0,
2010-10-13 00:00:00+00:00,128496000.0,132816000.0,127056000.0,110929664.0,0,0.0,
2010-10-14 00:00:00+00:00,128640000.0,132192000.0,126384000.0,111837248.0,0,0.0,
2010-10-15 00:00:00+00:00,127584000.0,133056000.0,126288000.0,109815832.0,0,0.0,
2010-10-18 00:00:00+00:00,127728000.0,133152000.0,127728000.0,111837248.0,0,0.0,
2010-10-19 00:00:00+00:00,136080000.0,139200000.0,128736000.0,116416320.0,0,0.0,
2010-10-20 00:00:00+00:00,135360000.0,138192000.0,131232000.0,114559936.0,0,0.0,
2010-10-21 00:00:00+00:00,132096000.0,138720000.0,131856000.0,116086296.0,0,0.0,
2010-10-22 00:00:00+00:00,134736000.0,134736000.0,126288000.0,109444576.0,0,0.0,
2010-10-25 00:00:00+00:00,125136000.0,125136000.0,120768000.0,105649264.0,0,0.0,
2010-10-26 00:00:00+00:00,124800000.0,128400000.0,122880000.0,106969368.0,0,0.0,
2010-10-27 00:00:00+00:00,124032000.0,124128000.0,112800000.0,97068616.0,0,0.0,
2010-10-28 00:00:00+00:00,113280000.0,116880000.0,112032000.0,96944856.0,0,0.0,
2010-10-29 00:00:00+00:00,113808000.0,113808000.0,109680000.0,95047216.0,0,0.0,
2010-11-01 00:00:00+00:00,109584000.0,114144000.0,108288000.0,96037288.0,0,0.0,
2010-11-02 00:00:00+00:00,108576000.0,111120000.0,107808000.0,94222168.0,0,0.0,
2010-11-03 00:00:00+00:00,108384000.0,110928000.0,105936000.0,91128160.0,0,0.0,
2010-11-04 00:00:00+00:00,103056000.0,103056000.0,95856000.0,82630016.0,0,0.0,
2010-11-05 00:00:00+00:00,95952000.0,96384000.0,92784000.0,81103648.0,0,0.0,
2010-11-08 00:00:00+00:00,94656000.0,95472000.0,92352000.0,81103648.0,0,0.0,
2010-11-09 00:00:00+00:00,93648000.0,98448000.0,93648000.0,83620096.0,0,0.0,
2010-11-10 00:00:00+00:00,97632000.0,101088000.0,97200000.0,83661376.0,0,0.0,
2010-11-11 00:00:00+00:00,104736000.0,107904000.0,99888000.0,86549064.0,0,0.0,
2010-11-12 00:00:00+00:00,102096000.0,103920000.0,96144000.0,86714072.0,0,0.0,
2010-11-15 00:00:00+00:00,98256000.0,103200000.0,98112000.0,88611728.0,0,0.0,
2010-11-16 00:00:00+00:00,105840000.0,109200000.0,102720000.0,92489504.0,0,0.0,
2010-11-17 00:00:00+00:00,108000000.0,109056000.0,104064000.0,92654544.0,0,0.0,
2010-11-18 00:00:00+00:00,104640000.0,104640000.0,100416000.0,87456648.0,0,0.0,
2010-11-19 00:00:00+00:00,102480000.0,102480000.0,96048000.0,83083800.0,0,0.0,
2010-11-22 00:00:00+00:00,96672000.0,97296000.0,93024000.0,80072328.0,0,0.0,
2010-11-23 00:00:00+00:00,96816000.0,96816000.0,93792000.0,81969960.0,0,0.0,
2010-11-24 00:00:00+00:00,93648000.0,93648000.0,87408000.0,75658240.0,0,0.0,
2010-11-26 00:00:00+00:00,90000000.0,90192000.0,88320000.0,76937080.0,0,0.0,
2010-11-29 00:00:00+00:00,90816000.0,93408000.0,89616000.0,77473376.0,0,0.0,
2010-11-30 00:00:00+00:00,93600000.0,94272000.0,92160000.0,80196088.0,0,0.0,
2010-12-01 00:00:00+00:00,88848000.0,88848000.0,84096000.0,72564264.0,0,0.0,
2010-12-02 00:00:00+00:00,84192000.0,84192000.0,79440000.0,68273928.0,0,0.0,
2010-12-03 00:00:00+00:00,81312000.0,81456000.0,78000000.0,67531368.0,0,0.0,
2010-12-06 00:00:00+00:00,78240000.0,80544000.0,78240000.0,67737648.0,0,0.0,
2010-12-07 00:00:00+00:00,76464000.0,79056000.0,75312000.0,67572624.0,0,0.0,
2010-12-08 00:00:00+00:00,79056000.0,79632000.0,76704000.0,66005004.0,0,0.0,
2010-12-09 00:00:00+00:00,75600000.0,76944000.0,75024000.0,65592468.0,0,0.0,
2010-12-10 00:00:00+00:00,75888000.0,77040000.0,75216000.0,65303700.0,0,0.0,
2010-12-13 00:00:00+00:00,75072000.0,78000000.0,74688000.0,66953824.0,0,0.0,
2010-12-14 00:00:00+00:00,74160000.0,76608000.0,73488000.0,68304376.0,0,3422400.0,
2010-12-15 00:00:00+00:00,76992000.0,78672000.0,75120000.0,70418672.0,0,0.0,
2010-12-16 00:00:00+00:00,78192000.0,78672000.0,76128000.0,69167360.0,0,0.0,
2010-12-17 00:00:00+00:00,76896000.0,76896000.0,74832000.0,67743456.0,0,0.0,
2010-12-20 00:00:00+00:00,75408000.0,76848000.0,74784000.0,68390680.0,0,0.0,
2010-12-21 00:00:00+00:00,75360000.0,75360000.0,73680000.0,67009928.0,0,0.0,
2010-12-22 00:00:00+00:00,74976000.0,76656000.0,74256000.0,66880472.0,0,0.0,
2010-12-23 00:00:00+00:00,75552000.0,75552000.0,74304000.0,67570856.0,0,0.0,
2010-12-27 00:00:00+00:00,76608000.0,77712000.0,74304000.0,67182536.0,0,0.0,
2010-12-28 00:00:00+00:00,74928000.0,76512000.0,74400000.0,67959192.0,0,0.0,
2010-12-29 00:00:00+00:00,75360000.0,76320000.0,74976000.0,67743456.0,0,0.0,
2010-12-30 00:00:00+00:00,75264000.0,75792000.0,74352000.0,67182536.0,0,0.0,
2010-12-31 00:00:00+00:00,75312000.0,75840000.0,74544000.0,67441400.0,0,0.0,
2011-01-03 00:00:00+00:00,73728000.0,74064000.0,70752000.0,66017500.0,0,0.0,
2011-01-04 00:00:00+00:00,72720000.0,75264000.0,71616000.0,65672332.0,0,0.0,
2011-01-05 00:00:00+00:00,74304000.0,74688000.0,71760000.0,64895640.0,0,0.0,
2011-01-06 00:00:00+00:00,71568000.0,71568000.0,68064000.0,61271148.0,0,0.0,
2011-01-07 00:00:00+00:00,68112000.0,70896000.0,66864000.0,60882808.0,0,0.0,
2011-01-10 00:00:00+00:00,68400000.0,68832000.0,65280000.0,58984264.0,0,0.0,
2011-01-11 00:00:00+00:00,64512000.0,66192000.0,64464000.0,58380188.0,0,0.0,
2011-01-12 00:00:00+00:00,64560000.0,64560000.0,61248000.0,55057732.0,0,0.0,
2011-01-13 00:00:00+00:00,61392000.0,62256000.0,60384000.0,54755696.0,0,0.0,
2011-01-14 00:00:00+00:00,60576000.0,60624000.0,56256000.0,50656568.0,0,0.0,
2011-01-18 00:00:00+00:00,56832000.0,57792000.0,56208000.0,51131208.0,0,0.0,
2011-01-19 00:00:00+00:00,58320000.0,61200000.0,57936000.0,54583104.0,0,0.0,
2011-01-20 00:00:00+00:00,62160000.0,65184000.0,61824000.0,56481640.0,0,0.0,
2011-01-21 00:00:00+00:00,61200000.0,64272000.0,60912000.0,57776096.0,0,0.0,
2011-01-24 00:00:00+00:00,63360000.0,63408000.0,59232000.0,53245492.0,0,0.0,
2011-01-25 00:00:00+00:00,60240000.0,61968000.0,59520000.0,54626244.0,0,0.0,
2011-01-26 00:00:00+00:00,59904000.0,60912000.0,58608000.0,53116040.0,0,0.0,
2011-01-27 00:00:00+00:00,58032000.0,58032000.0,55344000.0,50052484.0,0,0.0,
2011-01-28 00:00:00+00:00,55200000.0,61440000.0,54816000.0,54194760.0,0,0.0,
2011-01-31 00:00:00+00:00,60192000.0,61872000.0,58560000.0,53547532.0,0,0.0,
2011-02-01 00:00:00+00:00,57792000.0,57792000.0,54240000.0,49534704.0,0,0.0,
2011-02-02 00:00:00+00:00,55584000.0,56112000.0,53376000.0,48801172.0,0,0.0,
2011-02-03 00:00:00+00:00,54144000.0,55632000.0,53808000.0,48628584.0,0,0.0,
2011-02-04 00:00:00+00:00,53760000.0,53856000.0,50736000.0,45694476.0,0,0.0,
2011-02-07 00:00:00+00:00,50304000.0,51936000.0,49584000.0,46169104.0,0,0.0,
2011-02-08 00:00:00+00:00,51456000.0,52704000.0,51120000.0,46341700.0,0,0.0,
2011-02-09 00:00:00+00:00,52224000.0,53040000.0,51504000.0,47204668.0,0,0.0,
2011-02-10 00:00:00+00:00,54192000.0,54624000.0,51840000.0,46773184.0,0,0.0,
2011-02-11 00:00:00+00:00,52224000.0,53136000.0,50160000.0,45651320.0,0,0.0,
2011-02-14 00:00:00+00:00,50304000.0,50592000.0,48480000.0,44615748.0,0,0.0,
2011-02-15 00:00:00+00:00,49728000.0,51600000.0,49728000.0,45910212.0,0,0.0,
2011-02-16 00:00:00+00:00,50112000.0,50448000.0,48960000.0,44443156.0,0,0.0,
2011-02-17 00:00:00+00:00,50016000.0,50016000.0,46944000.0,42501460.0,0,0.0,
2011-02-18 00:00:00+00:00,46992000.0,48240000.0,46896000.0,42846652.0,0,0.0,
2011-02-22 00:00:00+00:00,49920000.0,53616000.0,49824000.0,47851900.0,0,0.0,
2011-02-23 00:00:00+00:00,53424000.0,58368000.0,52848000.0,50527120.0,0,0.0,
2011-02-24 00:00:00+00:00,55449600.0,56678400.0,53068800.0,48015868.0,0,0.0,
2011-02-25 00:00:00+00:00,51840000.0,51840000.0,49238400.0,44261928.0,0,0.0,
2011-02-28 00:00:00+00:00,48326400.0,52368000.0,48326400.0,45746244.0,0,0.0,
2011-03-01 00:00:00+00:00,50448000.0,53952000.0,49910400.0,48395572.0,0,0.0,
2011-03-02 00:00:00+00:00,53990400.0,53990400.0,49564800.0,46358956.0,0,0.0,
2011-03-03 00:00:00+00:00,49728000.0,49795200.0,48115200.0,43683744.0,0,0.0,
2011-03-04 00:00:00+00:00,48873600.0,51024000.0,48873600.0,45012716.0,0,0.0,
2011-03-07 00:00:00+00:00,48950400.0,55766400.0,48950400.0,48766660.0,0,0.0,
2011-03-08 00:00:00+00:00,53894400.0,55555200.0,52320000.0,48473244.0,0,0.0,
2011-03-09 00:00:00+00:00,54729600.0,59116800.0,54729600.0,52831260.0,0,0.0,
2011-03-10 00:00:00+00:00,61920000.0,63523200.0,60662400.0,56766420.0,0,0.0,
2011-03-11 00:00:00+00:00,64128000.0,64531200.0,60854400.0,55264844.0,0,0.0,
2011-03-14 00:00:00+00:00,62112000.0,62784000.0,59347200.0,55471964.0,0,0.0,
2011-03-15 00:00:00+00:00,67372800.0,69504000.0,62649600.0,57405024.0,0,0.0,
2011-03-16 00:00:00+00:00,65078400.0,69561600.0,61689600.0,61193480.0,0,0.0,
2011-03-17 00:00:00+00:00,65097600.0,66326400.0,63014400.0,58854820.0,0,0.0,
2011-03-18 00:00:00+00:00,62217600.0,65635200.0,62150400.0,58501004.0,0,0.0,
2011-03-21 00:00:00+00:00,62208000.0,63043200.0,60076800.0,55187180.0,0,0.0,
2011-03-22 00:00:00+00:00,61497600.0,62428800.0,60844800.0,56579848.0,0,715200.0,
2011-03-23 00:00:00+00:00,62534400.0,64118400.0,60172800.0,55016916.0,0,0.0,
2011-03-24 00:00:00+00:00,58128000.0,59145600.0,55574400.0,50991724.0,0,0.0,
2011-03-25 00:00:00+00:00,55718400.0,56496000.0,54614400.0,51253660.0,0,0.0,
2011-03-28 00:00:00+00:00,55497600.0,56390400.0,54691200.0,51026644.0,0,0.0,
2011-03-29 00:00:00+00:00,56352000.0,57820800.0,54576000.0,49638348.0,0,0.0,
2011-03-30 00:00:00+00:00,53049600.0,55670400.0,52982400.0,49568484.0,0,0.0,
2011-03-31 00:00:00+00:00,54451200.0,56428800.0,54144000.0,50729776.0,0,0.0,
2011-04-01 00:00:00+00:00,54393600.0,58320000.0,54393600.0,52476068.0,0,0.0,
2011-04-04 00:00:00+00:00,57331200.0,60240000.0,57052800.0,53846900.0,0,0.0,
2011-04-05 00:00:00+00:00,56275200.0,56496000.0,53865600.0,50048720.0,0,0.0,
2011-04-06 00:00:00+00:00,53635200.0,54288000.0,52512000.0,47813460.0,0,0.0,
2011-04-07 00:00:00+00:00,52608000.0,54969600.0,52579200.0,48599296.0,0,0.0,
2011-04-08 00:00:00+00:00,52252800.0,55363200.0,51926400.0,49708192.0,0,0.0,
2011-04-11 00:00:00+00:00,54576000.0,56534400.0,54393600.0,50965524.0,0,0.0,
2011-04-12 00:00:00+00:00,57590400.0,60422400.0,57552000.0,54161236.0,0,0.0,
2011-04-13 00:00:00+00:00,58329600.0,60192000.0,57686400.0,53733388.0,0,0.0,
2011-04-14 00:00:00+00:00,60480000.0,61459200.0,58819200.0,53523836.0,0,0.0,
2011-04-15 00:00:00+00:00,59289600.0,60240000.0,57187200.0,52510988.0,0,0.0,
2011-04-18 00:00:00+00:00,60374400.0,62150400.0,59846400.0,55322524.0,0,0.0,
2011-04-19 00:00:00+00:00,61152000.0,61612800.0,59875200.0,54641460.0,0,0.0,
2011-04-20 00:00:00+00:00,54662400.0,55084800.0,52320000.0,47647564.0,0,0.0,
2011-04-21 00:00:00+00:00,51446400.0,53136000.0,51244800.0,47734872.0,0,0.0,
2011-04-25 00:00:00+00:00,52051200.0,52876800.0,51484800.0,47586452.0,0,0.0,
2011-04-26 00:00:00+00:00,51868800.0,52128000.0,49593600.0,45377388.0,0,0.0,
2011-04-27 00:00:00+00:00,50400000.0,51542400.0,49536000.0,45386128.0,0,0.0,
2011-04-28 00:00:00+00:00,50284800.0,51705600.0,49766400.0,46128300.0,0,0.0,
2011-04-29 00:00:00+00:00,50880000.0,50880000.0,49804800.0,45525824.0,0,0.0,
