date,OVV_Open,OVV_High,OVV_Low,OVV_Close,OVV_Volume,OVV_Dividends,OVV_Stock Splits
2003-03-10 00:00:00+00:00,82.5,83.30000305175781,82.4749984741211,28.18099021911621,92200,0.0,
2003-03-11 00:00:00+00:00,83.0250015258789,83.75,83.0,28.350807189941406,108320,0.0,
2003-03-12 00:00:00+00:00,83.32499694824219,83.32499694824219,81.875,28.061241149902344,174560,0.25,
2003-03-13 00:00:00+00:00,82.125,82.125,79.55000305175781,27.507678985595703,189760,0.0,
2003-03-14 00:00:00+00:00,79.32499694824219,79.375,78.69999694824219,26.928590774536133,188480,0.0,
2003-03-17 00:00:00+00:00,79.07499694824219,80.44999694824219,79.07499694824219,27.201107025146484,177680,0.0,
2003-03-18 00:00:00+00:00,78.75,79.5,78.2750015258789,27.01373863220215,192680,0.0,
2003-03-19 00:00:00+00:00,79.44999694824219,79.7750015258789,78.5250015258789,26.928590774536133,141120,0.0,
2003-03-20 00:00:00+00:00,79.07499694824219,80.375,78.94999694824219,27.31181907653809,144760,0.0,
2003-03-21 00:00:00+00:00,80.3499984741211,80.94999694824219,79.2750015258789,27.226661682128903,157320,0.0,
2003-03-24 00:00:00+00:00,80.92500305175781,81.17500305175781,80.0250015258789,27.41399383544922,85640,0.0,
2003-03-25 00:00:00+00:00,80.5,80.94999694824219,79.55000305175781,27.286256790161133,106840,0.0,
2003-03-26 00:00:00+00:00,80.125,80.4000015258789,79.0,27.132976531982425,73400,0.0,
2003-03-27 00:00:00+00:00,80.0,82.07499694824219,79.94999694824219,27.865358352661133,100280,0.0,
2003-03-28 00:00:00+00:00,81.32499694824219,82.05000305175781,81.32499694824219,27.805768966674805,54800,0.0,
2003-03-31 00:00:00+00:00,81.375,81.42500305175781,80.5250015258789,27.558799743652344,88720,0.0,
2003-04-01 00:00:00+00:00,80.1500015258789,81.1500015258789,79.80000305175781,27.52470970153809,159560,0.0,
2003-04-02 00:00:00+00:00,79.9749984741211,80.1500015258789,78.875,26.920068740844727,122680,0.0,
2003-04-03 00:00:00+00:00,78.55000305175781,79.0,77.625,26.48573112487793,247040,0.0,
2003-04-04 00:00:00+00:00,77.9000015258789,78.44999694824219,77.57499694824219,26.52831077575684,113480,0.0,
2003-04-07 00:00:00+00:00,76.625,77.92500305175781,76.125,26.43464088439941,213440,0.0,
2003-04-08 00:00:00+00:00,77.6500015258789,78.6500015258789,77.625,26.72418975830078,182720,0.0,
2003-04-09 00:00:00+00:00,78.44999694824219,78.9749984741211,78.25,26.82639503479004,94160,0.0,
2003-04-10 00:00:00+00:00,78.6500015258789,79.9749984741211,78.625,27.056325912475582,105600,0.0,
2003-04-11 00:00:00+00:00,79.125,79.69999694824219,78.75,27.030780792236328,132000,0.0,
2003-04-14 00:00:00+00:00,80.07499694824219,80.375,79.7249984741211,27.218141555786133,125840,0.0,
2003-04-15 00:00:00+00:00,79.94999694824219,80.2750015258789,79.57499694824219,27.320337295532227,158120,0.0,
2003-04-16 00:00:00+00:00,80.25,81.44999694824219,79.2750015258789,27.09890556335449,130840,0.0,
2003-04-17 00:00:00+00:00,79.75,80.9000015258789,79.67500305175781,27.533233642578125,112560,0.0,
2003-04-21 00:00:00+00:00,80.7249984741211,82.32499694824219,80.7249984741211,28.010154724121094,118840,0.0,
2003-04-22 00:00:00+00:00,82.44999694824219,83.5,82.1500015258789,28.36784172058105,115320,0.0,
2003-04-23 00:00:00+00:00,83.375,83.80000305175781,82.30000305175781,28.35080337524414,123440,0.0,
2003-04-24 00:00:00+00:00,82.67500305175781,82.80000305175781,82.05000305175781,28.09530639648437,181680,0.0,
2003-04-25 00:00:00+00:00,82.2249984741211,82.5999984741211,81.0250015258789,27.933500289916992,110480,0.0,
