date,MLM_Open,MLM_High,MLM_Low,MLM_Close,MLM_Volume,MLM_Dividends,MLM_Stock Splits
2001-12-24 00:00:00+00:00,44.5,46.11000061035156,44.5,34.274662017822266,36500,0.0,
2001-12-26 00:00:00+00:00,45.720001220703125,45.900001525878906,45.29999923706055,34.11699676513672,72200,0.0,
2001-12-27 00:00:00+00:00,45.34999847412109,46.36000061035156,45.34999847412109,34.65755081176758,104800,0.0,
2001-12-28 00:00:00+00:00,46.16999816894531,46.290000915527344,46.02999877929688,34.627532958984375,53800,0.0,
2001-12-31 00:00:00+00:00,46.13999938964844,46.59999847412109,45.310001373291016,34.98793411254883,165400,0.0,
2002-01-02 00:00:00+00:00,46.61000061035156,47.400001525878906,46.0,34.96540451049805,337800,0.0,
2002-01-03 00:00:00+00:00,46.56999969482422,47.02999877929688,46.540000915527344,35.3107795715332,202100,0.0,
2002-01-04 00:00:00+00:00,47.09999847412109,48.150001525878906,47.09999847412109,36.12916946411133,352000,0.0,
2002-01-07 00:00:00+00:00,48.04999923706055,49.33000183105469,47.70000076293945,35.88138961791992,232600,0.0,
2002-01-08 00:00:00+00:00,47.79999923706055,47.79999923706055,46.5,35.295753479003906,178600,0.0,
2002-01-09 00:00:00+00:00,47.25,48.150001525878906,47.09999847412109,35.37836837768555,134600,0.0,
2002-01-10 00:00:00+00:00,47.150001525878906,47.150001525878906,45.25,34.267147064208984,285100,0.0,
2002-01-11 00:00:00+00:00,45.650001525878906,45.650001525878906,43.619998931884766,33.34362030029297,259600,0.0,
2002-01-14 00:00:00+00:00,44.25,45.13999938964844,43.75,33.77161407470703,282600,0.0,
2002-01-15 00:00:00+00:00,45.08000183105469,45.5,44.650001525878906,33.6514892578125,178000,0.0,
2002-01-16 00:00:00+00:00,45.0,45.310001373291016,44.7599983215332,33.61395263671875,174400,0.0,
2002-01-17 00:00:00+00:00,44.810001373291016,44.84999847412109,43.84999847412109,33.29859924316406,157700,0.0,
2002-01-18 00:00:00+00:00,44.5,44.5,43.90999984741211,32.968238830566406,78100,0.0,
2002-01-22 00:00:00+00:00,43.66999816894531,44.54999923706055,43.0,32.607852935791016,207600,0.0,
2002-01-23 00:00:00+00:00,41.0,42.09999847412109,40.40999984741211,31.399038314819336,825000,0.0,
2002-01-24 00:00:00+00:00,41.900001525878906,43.150001525878906,41.75,32.23244094848633,231700,0.0,
2002-01-25 00:00:00+00:00,42.79999923706055,43.5,42.400001525878906,32.1873893737793,145600,0.0,
2002-01-28 00:00:00+00:00,42.79999923706055,42.810001373291016,42.09999847412109,31.71438789367676,219500,0.0,
2002-01-29 00:00:00+00:00,42.2400016784668,42.2400016784668,40.4900016784668,31.24135971069336,282800,0.0,
2002-01-30 00:00:00+00:00,41.400001525878906,41.41999816894531,39.88999938964844,30.5581169128418,774100,0.0,
2002-01-31 00:00:00+00:00,41.150001525878906,41.369998931884766,40.70000076293945,30.610675811767575,389100,0.0,
2002-02-01 00:00:00+00:00,40.77999877929688,41.400001525878906,40.5,30.94855308532715,441900,0.0,
2002-02-04 00:00:00+00:00,41.45000076293945,41.59999847412109,41.0,30.82090950012207,424400,0.0,
2002-02-05 00:00:00+00:00,41.04999923706055,41.119998931884766,40.25,30.85844612121582,176200,0.0,
2002-02-06 00:00:00+00:00,41.09999847412109,41.20000076293945,39.95000076293945,30.250289916992188,218700,0.0,
2002-02-07 00:00:00+00:00,40.290000915527344,40.290000915527344,39.20000076293945,29.484464645385746,205400,0.0,
2002-02-08 00:00:00+00:00,39.34999847412109,39.470001220703125,39.02000045776367,29.45443725585937,414700,0.0,
2002-02-11 00:00:00+00:00,39.34999847412109,40.59000015258789,39.31999969482422,30.167707443237305,176400,0.0,
2002-02-12 00:00:00+00:00,40.18000030517578,40.630001068115234,39.900001525878906,30.392946243286133,162700,0.0,
2002-02-13 00:00:00+00:00,40.560001373291016,40.9900016784668,40.560001373291016,30.62569236755371,88500,0.0,
2002-02-14 00:00:00+00:00,40.70000076293945,41.34999847412109,40.54999923706055,30.753341674804688,140800,0.0,
2002-02-15 00:00:00+00:00,41.20000076293945,41.77999877929688,40.810001373291016,30.69328117370605,207400,0.0,
2002-02-19 00:00:00+00:00,40.880001068115234,40.88999938964844,40.209999084472656,30.325374603271484,62400,0.0,
2002-02-20 00:00:00+00:00,40.400001525878906,40.400001525878906,39.27999877929688,30.29534912109375,192700,0.0,
2002-02-21 00:00:00+00:00,40.25,41.41999816894531,40.150001525878906,30.70078659057617,207500,0.0,
2002-02-22 00:00:00+00:00,40.95000076293945,41.04999923706055,40.5099983215332,30.783370971679688,122900,0.0,
2002-02-25 00:00:00+00:00,41.0,41.119998931884766,40.77000045776367,30.798397064208984,208800,0.0,
2002-02-26 00:00:00+00:00,41.09999847412109,41.70000076293945,40.97999954223633,31.233861923217773,146500,0.0,
2002-02-27 00:00:00+00:00,41.70000076293945,42.560001373291016,41.61000061035156,31.90434837341309,206300,0.14,
2002-02-28 00:00:00+00:00,42.5,42.70000076293945,41.7400016784668,31.45231819152832,113900,0.0,
2002-03-01 00:00:00+00:00,41.70000076293945,43.0,41.54999923706055,31.964599609375,168000,0.0,
2002-03-04 00:00:00+00:00,42.75,43.900001525878906,42.75,32.77068328857422,283900,0.0,
2002-03-05 00:00:00+00:00,43.04999923706055,43.400001525878906,43.0,32.627567291259766,238800,0.0,
2002-03-06 00:00:00+00:00,43.380001068115234,43.5,43.04999923706055,32.7330207824707,240300,0.0,
2002-03-07 00:00:00+00:00,43.5,43.970001220703125,43.400001525878906,32.85354995727539,207900,0.0,
2002-03-08 00:00:00+00:00,43.70000076293945,43.790000915527344,42.65999984741211,32.228275299072266,142000,0.0,
2002-03-11 00:00:00+00:00,42.77999877929688,43.36000061035156,42.5,32.22074890136719,160900,0.0,
2002-03-12 00:00:00+00:00,42.95000076293945,43.0,42.290000915527344,31.88175201416016,159700,0.0,
2002-03-13 00:00:00+00:00,42.34999847412109,43.27000045776367,42.209999084472656,32.24335479736328,170800,0.0,
2002-03-14 00:00:00+00:00,43.04999923706055,43.380001068115234,42.66999816894531,32.265953063964844,172000,0.0,
2002-03-15 00:00:00+00:00,42.95000076293945,42.95000076293945,42.400001525878906,32.02487564086914,273300,0.0,
2002-03-18 00:00:00+00:00,42.5099983215332,42.65999984741211,41.75,31.640670776367188,105700,0.0,
2002-03-19 00:00:00+00:00,42.150001525878906,42.58000183105469,42.09999847412109,31.75367546081543,356400,0.0,
2002-03-20 00:00:00+00:00,42.18000030517578,42.20000076293945,41.75,31.505069732666016,100000,0.0,
2002-03-21 00:00:00+00:00,41.75,42.0,41.650001525878906,31.44477844238281,126900,0.0,
2002-03-22 00:00:00+00:00,41.72999954223633,42.02000045776367,41.54999923706055,31.49001121520996,180300,0.0,
2002-03-25 00:00:00+00:00,41.25,41.5,40.29999923706055,30.698974609375,145700,0.0,
2002-03-26 00:00:00+00:00,40.84999847412109,42.040000915527344,40.84999847412109,31.2263298034668,170900,0.0,
2002-03-27 00:00:00+00:00,41.59999847412109,41.59999847412109,40.7599983215332,31.022926330566406,215900,0.0,
2002-03-28 00:00:00+00:00,41.34999847412109,42.59999847412109,41.34999847412109,31.80641746520996,145600,0.0,
2002-04-01 00:00:00+00:00,42.0,42.0,41.4900016784668,31.474929809570312,138900,0.0,
2002-04-02 00:00:00+00:00,41.77999877929688,41.959999084472656,41.380001068115234,31.294116973876957,138800,0.0,
2002-04-03 00:00:00+00:00,41.56999969482422,41.630001068115234,41.29999923706055,31.11331558227539,121700,0.0,
2002-04-04 00:00:00+00:00,41.310001373291016,41.47999954223633,41.20000076293945,31.181114196777344,119400,0.0,
2002-04-05 00:00:00+00:00,41.47999954223633,41.720001220703125,41.150001525878906,31.06059455871582,130700,0.0,
2002-04-08 00:00:00+00:00,41.2400016784668,42.040000915527344,41.06999969482422,31.52766990661621,135700,0.0,
2002-04-09 00:00:00+00:00,41.84999847412109,42.650001525878906,41.75,32.092674255371094,190600,0.0,
2002-04-10 00:00:00+00:00,42.84999847412109,43.459999084472656,42.84999847412109,32.63508987426758,186300,0.0,
2002-04-11 00:00:00+00:00,43.25,43.45000076293945,43.0,32.394039154052734,160100,0.0,
2002-04-12 00:00:00+00:00,43.09999847412109,43.400001525878906,42.810001373291016,32.695369720458984,89500,0.0,
2002-04-15 00:00:00+00:00,43.400001525878906,43.59999847412109,43.22999954223633,32.687835693359375,138900,0.0,
2002-04-16 00:00:00+00:00,42.5,42.5,40.56999969482422,30.84967041015625,643900,0.0,
2002-04-17 00:00:00+00:00,40.70000076293945,40.9900016784668,39.93000030517578,30.13396453857422,619300,0.0,
2002-04-18 00:00:00+00:00,40.25,40.5,39.75,30.397647857666016,259600,0.0,
2002-04-19 00:00:00+00:00,40.34999847412109,40.630001068115234,39.709999084472656,30.00589370727539,212700,0.0,
2002-04-22 00:00:00+00:00,39.83000183105469,39.83000183105469,38.5099983215332,29.19980239868164,449900,0.0,
2002-04-23 00:00:00+00:00,38.7599983215332,38.95000076293945,37.650001525878906,28.521791458129883,492200,0.0,
2002-04-24 00:00:00+00:00,37.93000030517578,38.650001525878906,37.4900016784668,28.47659111022949,399000,0.0,
2002-04-25 00:00:00+00:00,37.79999923706055,37.810001373291016,37.150001525878906,28.416339874267575,458500,0.0,
2002-04-26 00:00:00+00:00,38.25,40.11000061035156,38.25,29.719629287719727,371100,0.0,
2002-04-29 00:00:00+00:00,39.45000076293945,39.650001525878906,39.0,29.568960189819336,164100,0.0,
2002-04-30 00:00:00+00:00,39.25,40.0,38.880001068115234,29.350488662719727,136000,0.0,
2002-05-01 00:00:00+00:00,39.20000076293945,39.77999877929688,38.900001525878906,29.81756401062012,134100,0.0,
2002-05-02 00:00:00+00:00,39.93000030517578,40.0,39.119998931884766,29.832630157470703,414200,0.0,
2002-05-03 00:00:00+00:00,39.25,39.41999816894531,38.970001220703125,29.53881454467773,407700,0.0,
2002-05-06 00:00:00+00:00,39.25,39.5,38.5099983215332,29.109405517578125,207300,0.0,
2002-05-07 00:00:00+00:00,38.88999938964844,39.20000076293945,38.66999816894531,29.403223037719727,126200,0.0,
2002-05-08 00:00:00+00:00,39.43000030517578,39.79999923706055,38.77000045776367,29.77235221862793,477700,0.0,
2002-05-09 00:00:00+00:00,39.52000045776367,40.470001220703125,39.29999923706055,30.26203155517578,277500,0.0,
2002-05-10 00:00:00+00:00,40.41999816894531,40.41999816894531,39.959999084472656,30.20930290222168,231900,0.0,
2002-05-13 00:00:00+00:00,40.20000076293945,40.34999847412109,40.0,30.397647857666016,153400,0.0,
2002-05-14 00:00:00+00:00,40.45000076293945,41.84000015258789,40.20000076293945,30.977724075317383,133400,0.0,
2002-05-15 00:00:00+00:00,41.130001068115234,41.5,40.5099983215332,31.037986755371094,185200,0.0,
2002-05-16 00:00:00+00:00,41.20000076293945,41.560001373291016,41.150001525878906,31.00786590576172,155500,0.0,
2002-05-17 00:00:00+00:00,41.09999847412109,41.369998931884766,40.63999938964844,30.87978172302246,157700,0.0,
2002-05-20 00:00:00+00:00,41.09999847412109,41.59000015258789,40.900001525878906,30.87226104736328,219300,0.0,
2002-05-21 00:00:00+00:00,40.97999954223633,41.2400016784668,40.52999877929688,30.646240234375,169900,0.0,
2002-05-22 00:00:00+00:00,40.93000030517578,40.93999862670898,40.040000915527344,30.32229804992676,150600,0.0,
2002-05-23 00:00:00+00:00,40.2599983215332,40.70000076293945,40.150001525878906,30.457904815673828,199600,0.0,
2002-05-24 00:00:00+00:00,40.43000030517578,41.45000076293945,40.43000030517578,30.5935115814209,127500,0.0,
2002-05-28 00:00:00+00:00,40.709999084472656,40.88999938964844,40.04999923706055,30.5935115814209,93600,0.0,
2002-05-29 00:00:00+00:00,40.650001525878906,40.900001525878906,40.02000045776367,30.2911376953125,97200,0.14,
2002-05-30 00:00:00+00:00,40.06999969482422,40.220001220703125,39.83000183105469,30.13237953186035,310900,0.0,
2002-05-31 00:00:00+00:00,40.11000061035156,40.400001525878906,39.93000030517578,30.23819732666016,203100,0.0,
2002-06-03 00:00:00+00:00,40.09999847412109,40.09999847412109,39.400001525878906,29.860240936279297,154300,0.0,
2002-06-04 00:00:00+00:00,39.72999954223633,39.72999954223633,38.90999984741211,29.671253204345703,148800,0.0,
2002-06-05 00:00:00+00:00,39.25,39.7400016784668,39.20000076293945,29.898027420043945,118300,0.0,
2002-06-06 00:00:00+00:00,39.75,39.790000915527344,39.25,29.7544002532959,128000,0.0,
2002-06-07 00:00:00+00:00,39.36000061035156,39.79999923706055,39.18000030517578,29.64857292175293,145700,0.0,
2002-06-10 00:00:00+00:00,39.400001525878906,39.52000045776367,38.70000076293945,29.73172187805176,140800,0.0,
2002-06-11 00:00:00+00:00,39.34000015258789,39.720001220703125,39.0,29.489809036254883,154100,0.0,
2002-06-12 00:00:00+00:00,39.0099983215332,39.34999847412109,38.79999923706055,29.73172187805176,139000,0.0,
2002-06-13 00:00:00+00:00,39.33000183105469,39.33000183105469,38.59999847412109,29.18743705749512,183400,0.0,
2002-06-14 00:00:00+00:00,38.54999923706055,39.0,38.0,29.444448471069336,249400,0.0,
2002-06-17 00:00:00+00:00,39.5,40.5099983215332,39.400001525878906,30.434770584106445,282000,0.0,
2002-06-18 00:00:00+00:00,40.5099983215332,41.619998931884766,40.5099983215332,30.979053497314453,191800,0.0,
2002-06-19 00:00:00+00:00,40.97999954223633,41.59000015258789,40.869998931884766,31.00929450988769,178300,0.0,
2002-06-20 00:00:00+00:00,41.02000045776367,41.43999862670898,40.54999923706055,30.759822845458984,98600,0.0,
2002-06-21 00:00:00+00:00,39.59999847412109,40.0,38.68999862670898,30.04923439025879,579200,0.0,
2002-06-24 00:00:00+00:00,39.70000076293945,39.709999084472656,38.95000076293945,29.709041595458984,152900,0.0,
2002-06-25 00:00:00+00:00,39.34999847412109,39.5,38.90999984741211,29.48226356506348,161800,0.0,
2002-06-26 00:00:00+00:00,39.0,39.150001525878906,38.869998931884766,29.48226356506348,258100,0.0,
2002-06-27 00:00:00+00:00,39.150001525878906,39.29999923706055,38.400001525878906,29.17987823486328,166700,0.0,
2002-06-28 00:00:00+00:00,38.70000076293945,39.59999847412109,38.68999862670898,29.48226356506348,183800,0.0,
2002-07-01 00:00:00+00:00,39.0,39.09999847412109,38.04999923706055,28.801898956298828,160100,0.0,
2002-07-02 00:00:00+00:00,37.79999923706055,38.18999862670898,36.95000076293945,28.52973747253418,363700,0.0,
2002-07-03 00:00:00+00:00,37.7400016784668,37.7400016784668,36.970001220703125,28.03838539123535,158800,0.0,
2002-07-05 00:00:00+00:00,37.0,38.68000030517578,37.0,29.149639129638672,121800,0.0,
2002-07-08 00:00:00+00:00,38.560001373291016,38.59999847412109,38.09999847412109,28.89262962341309,106100,0.0,
2002-07-09 00:00:00+00:00,38.09999847412109,38.18000030517578,36.900001525878906,27.89476585388184,160700,0.0,
2002-07-10 00:00:00+00:00,37.09999847412109,37.09999847412109,36.27000045776367,27.48653984069824,209300,0.0,
2002-07-11 00:00:00+00:00,36.11000061035156,36.34000015258789,35.5099983215332,27.06319999694824,284800,0.0,
2002-07-12 00:00:00+00:00,35.810001373291016,36.25,35.63999938964844,27.123682022094727,310100,0.0,
2002-07-15 00:00:00+00:00,35.79999923706055,35.86000061035156,34.54999923706055,27.025405883789062,309000,0.0,
2002-07-16 00:00:00+00:00,35.45000076293945,35.45000076293945,34.40999984741211,26.08045196533203,252300,0.0,
2002-07-17 00:00:00+00:00,34.75,35.849998474121094,34.400001525878906,26.382850646972656,312100,0.0,
2002-07-18 00:00:00+00:00,35.0,35.66999816894531,34.45000076293945,26.0880184173584,186800,0.0,
2002-07-19 00:00:00+00:00,34.349998474121094,34.349998474121094,33.0,25.241350173950195,294600,0.0,
2002-07-22 00:00:00+00:00,33.13999938964844,33.90999984741211,32.599998474121094,24.7273006439209,344800,0.0,
2002-07-23 00:00:00+00:00,32.849998474121094,33.060001373291016,32.33000183105469,24.568552017211918,286200,0.0,
2002-07-24 00:00:00+00:00,32.75,33.70000076293945,32.5,25.339622497558597,337900,0.0,
2002-07-25 00:00:00+00:00,34.650001525878906,34.849998474121094,33.099998474121094,25.332061767578125,415900,0.0,
2002-07-26 00:00:00+00:00,34.650001525878906,35.20000076293945,34.0,26.57182502746582,410700,0.0,
2002-07-29 00:00:00+00:00,37.0,37.7599983215332,36.5,28.46171760559082,391900,0.0,
2002-07-30 00:00:00+00:00,37.65999984741211,37.65999984741211,36.29999923706055,28.03082656860352,229800,0.0,
2002-07-31 00:00:00+00:00,37.08000183105469,38.34999847412109,36.900001525878906,28.97576141357422,331500,0.0,
2002-08-01 00:00:00+00:00,38.20000076293945,38.29999923706055,37.0,28.61289978027344,218400,0.0,
2002-08-02 00:00:00+00:00,37.84999847412109,37.84999847412109,35.84000015258789,27.22195053100586,129000,0.0,
2002-08-05 00:00:00+00:00,36.02000045776367,36.540000915527344,35.5,26.851537704467773,88700,0.0,
2002-08-06 00:00:00+00:00,35.900001525878906,36.5,35.70000076293945,27.16147232055664,146200,0.0,
2002-08-07 00:00:00+00:00,36.5,36.75,35.38999938964844,27.51677131652832,135600,0.0,
2002-08-08 00:00:00+00:00,36.15999984741211,37.20000076293945,36.119998931884766,27.947677612304688,150200,0.0,
2002-08-09 00:00:00+00:00,37.04999923706055,37.29999923706055,36.70000076293945,27.8720703125,121500,0.0,
2002-08-12 00:00:00+00:00,36.84999847412109,36.84999847412109,35.869998931884766,27.41094398498535,136100,0.0,
2002-08-13 00:00:00+00:00,36.2599983215332,36.68999862670898,35.68000030517578,26.98005485534668,155200,0.0,
2002-08-14 00:00:00+00:00,35.689998626708984,36.0,35.220001220703125,27.16903305053711,159200,0.0,
2002-08-15 00:00:00+00:00,36.0,36.59999847412109,35.9900016784668,27.630172729492188,162200,0.0,
2002-08-16 00:00:00+00:00,36.59999847412109,36.75,36.09999847412109,27.66796112060547,105900,0.0,
2002-08-19 00:00:00+00:00,36.650001525878906,37.84999847412109,36.650001525878906,28.423927307128903,116200,0.0,
2002-08-20 00:00:00+00:00,37.59999847412109,38.06999969482422,37.09999847412109,28.371002197265625,150200,0.0,
2002-08-21 00:00:00+00:00,36.5,37.02999877929688,35.34000015258789,27.16903305053711,349700,0.0,
2002-08-22 00:00:00+00:00,36.13999938964844,37.16999816894531,36.13999938964844,28.061065673828125,177000,0.0,
2002-08-23 00:00:00+00:00,37.09000015258789,37.5,36.59999847412109,27.713314056396484,142500,0.0,
2002-08-26 00:00:00+00:00,36.79999923706055,37.70000076293945,36.5,28.423927307128903,161700,0.0,
2002-08-27 00:00:00+00:00,37.5,38.09999847412109,37.470001220703125,28.47683525085449,252100,0.0,
2002-08-28 00:00:00+00:00,37.70000076293945,37.70000076293945,37.04999923706055,28.38576316833496,267500,0.15,
2002-08-29 00:00:00+00:00,37.75,37.75,36.95000076293945,28.21877861022949,322100,0.0,
2002-08-30 00:00:00+00:00,37.15999984741211,37.54999923706055,36.619998931884766,27.80894088745117,164700,0.0,
2002-09-03 00:00:00+00:00,36.38999938964844,36.650001525878906,35.689998626708984,27.459806442260746,313500,0.0,
2002-09-04 00:00:00+00:00,36.25,37.400001525878906,36.02999877929688,28.158063888549805,309300,0.0,
2002-09-05 00:00:00+00:00,37.0,38.09999847412109,36.79999923706055,28.211196899414062,389900,0.0,
2002-09-06 00:00:00+00:00,37.34999847412109,37.709999084472656,37.150001525878906,28.567914962768555,101800,0.0,
2002-09-09 00:00:00+00:00,37.84000015258789,38.43000030517578,37.29999923706055,29.144739151000977,129700,0.0,
2002-09-10 00:00:00+00:00,38.400001525878906,39.0,37.75,29.380016326904297,248400,0.0,
2002-09-11 00:00:00+00:00,38.77999877929688,39.0,38.54999923706055,29.311695098876957,128900,0.0,
2002-09-12 00:00:00+00:00,38.5,38.5,37.83000183105469,28.780420303344727,118000,0.0,
2002-09-13 00:00:00+00:00,37.79999923706055,38.5,37.7599983215332,29.18269920349121,97800,0.0,
2002-09-16 00:00:00+00:00,38.43000030517578,38.70000076293945,38.15999984741211,29.08402442932129,71500,0.0,
2002-09-17 00:00:00+00:00,38.33000183105469,38.5,37.77999877929688,28.76524543762207,80000,0.0,
2002-09-18 00:00:00+00:00,37.25,37.5099983215332,36.91999816894531,28.021455764770508,286300,0.0,
2002-09-19 00:00:00+00:00,36.59999847412109,36.59999847412109,34.5099983215332,26.192325592041016,469800,0.0,
2002-09-20 00:00:00+00:00,34.439998626708984,35.20000076293945,34.439998626708984,26.495906829833984,352900,0.0,
2002-09-23 00:00:00+00:00,34.9900016784668,35.20000076293945,34.25,26.169546127319336,174900,0.0,
2002-09-24 00:00:00+00:00,34.43000030517578,34.54999923706055,33.70000076293945,25.881128311157227,205700,0.0,
2002-09-25 00:00:00+00:00,34.099998474121094,34.84000015258789,33.18000030517578,26.344104766845703,233600,0.0,
2002-09-26 00:00:00+00:00,33.75,35.880001068115234,33.650001525878906,26.71600914001465,447500,0.0,
2002-09-27 00:00:00+00:00,34.95000076293945,34.95000076293945,33.29999923706055,25.79005622863769,250300,0.0,
2002-09-30 00:00:00+00:00,33.95000076293945,33.95000076293945,32.47999954223633,24.719890594482425,366200,0.0,
2002-10-01 00:00:00+00:00,31.86000061035156,32.95000076293945,31.450000762939453,24.25692749023437,917100,0.0,
2002-10-02 00:00:00+00:00,31.959999084472656,32.349998474121094,31.06999969482422,23.58901596069336,688700,0.0,
2002-10-03 00:00:00+00:00,31.200000762939453,31.46999931335449,29.84000015258789,23.03496551513672,400100,0.0,
2002-10-04 00:00:00+00:00,30.600000381469727,30.700000762939453,29.51000022888184,22.974254608154297,313300,0.0,
2002-10-07 00:00:00+00:00,30.100000381469727,30.32999992370605,29.420000076293945,22.46573638916016,304900,0.0,
2002-10-08 00:00:00+00:00,29.61000061035156,30.5,29.299999237060547,22.90593719482422,190500,0.0,
2002-10-09 00:00:00+00:00,30.0,30.0,28.5,21.797834396362305,221200,0.0,
2002-10-10 00:00:00+00:00,28.46999931335449,29.989999771118164,28.440000534057617,22.6251163482666,257100,0.0,
2002-10-11 00:00:00+00:00,30.0,30.450000762939453,29.940000534057617,22.943883895874023,236200,0.0,
2002-10-14 00:00:00+00:00,30.350000381469727,30.61000061035156,29.899999618530277,23.004610061645508,143000,0.0,
2002-10-15 00:00:00+00:00,30.399999618530277,31.790000915527344,30.25,24.0140438079834,249900,0.0,
2002-10-16 00:00:00+00:00,31.600000381469727,31.770000457763672,30.700000762939453,23.718048095703125,422500,0.0,
2002-10-17 00:00:00+00:00,31.600000381469727,32.4900016784668,31.38999938964844,24.3555850982666,410900,0.0,
2002-10-18 00:00:00+00:00,28.96999931335449,30.700000762939453,28.399999618530277,22.67066192626953,1138900,0.0,
2002-10-21 00:00:00+00:00,29.8700008392334,29.8700008392334,28.899999618530277,22.38224220275879,597900,0.0,
2002-10-22 00:00:00+00:00,29.489999771118164,29.489999771118164,28.600000381469727,21.82060813903809,354700,0.0,
2002-10-23 00:00:00+00:00,28.75,29.299999237060547,28.450000762939453,21.83578491210937,303600,0.0,
2002-10-24 00:00:00+00:00,28.899999618530277,28.920000076293945,28.100000381469727,21.44870948791504,324200,0.0,
2002-10-25 00:00:00+00:00,28.26000022888184,29.299999237060547,28.15999984741211,22.071063995361328,271700,0.0,
2002-10-28 00:00:00+00:00,29.25,29.399999618530277,27.299999237060547,20.833932876586918,444900,0.0,
2002-10-29 00:00:00+00:00,27.81999969482422,27.96999931335449,27.51000022888184,21.03126335144043,303500,0.0,
2002-10-30 00:00:00+00:00,27.850000381469727,27.899999618530277,27.5,20.93260765075684,189700,0.0,
2002-10-31 00:00:00+00:00,27.729999542236328,28.049999237060547,27.420000076293945,21.12993049621582,263300,0.0,
2002-11-01 00:00:00+00:00,27.899999618530277,28.149999618530277,27.5,21.137527465820312,309400,0.0,
2002-11-04 00:00:00+00:00,28.5,29.600000381469727,28.479999542236328,21.98758125305176,299200,0.0,
2002-11-05 00:00:00+00:00,29.100000381469727,29.670000076293945,29.0,22.51886367797852,316600,0.0,
2002-11-06 00:00:00+00:00,29.670000076293945,30.5,29.479999542236328,22.769323348999023,302300,0.0,
2002-11-07 00:00:00+00:00,29.75,29.75,28.780000686645508,21.904096603393555,210700,0.0,
2002-11-08 00:00:00+00:00,29.11000061035156,29.200000762939453,28.600000381469727,21.926868438720703,191300,0.0,
2002-11-11 00:00:00+00:00,29.0,29.38999938964844,28.799999237060547,21.88890266418457,122800,0.0,
2002-11-12 00:00:00+00:00,29.09000015258789,29.25,28.600000381469727,21.797834396362305,162000,0.0,
2002-11-13 00:00:00+00:00,28.71999931335449,28.71999931335449,27.920000076293945,21.50942039489746,168600,0.0,
2002-11-14 00:00:00+00:00,29.0,29.309999465942383,28.5,22.200090408325195,125300,0.0,
2002-11-15 00:00:00+00:00,29.21999931335449,29.32999992370605,28.709999084472656,22.116600036621094,161300,0.0,
2002-11-18 00:00:00+00:00,29.15999984741211,29.540000915527344,28.600000381469727,22.16214179992676,208300,0.0,
2002-11-19 00:00:00+00:00,29.549999237060547,29.600000381469727,28.700000762939453,22.08625602722168,220200,0.0,
2002-11-20 00:00:00+00:00,29.0,30.299999237060547,28.780000686645508,22.99701690673828,301300,0.0,
2002-11-21 00:00:00+00:00,30.549999237060547,31.290000915527344,30.36000061035156,23.66490936279297,293500,0.0,
2002-11-22 00:00:00+00:00,31.209999084472656,31.549999237060547,30.299999237060547,22.99701690673828,170800,0.0,
2002-11-25 00:00:00+00:00,30.479999542236328,31.100000381469727,30.299999237060547,23.35373878479004,199100,0.0,
2002-11-26 00:00:00+00:00,30.600000381469727,30.959999084472656,30.0,23.33848571777344,125700,0.15,
2002-11-27 00:00:00+00:00,30.850000381469727,31.649999618530277,30.799999237060547,24.04016494750977,139600,0.0,
2002-11-29 00:00:00+00:00,31.899999618530277,31.920000076293945,31.51000022888184,24.04016494750977,39800,0.0,
2002-12-02 00:00:00+00:00,31.520000457763672,31.799999237060547,31.030000686645508,23.971525192260746,138900,0.0,
2002-12-03 00:00:00+00:00,31.5,31.5,30.8799991607666,23.6130485534668,156800,0.0,
2002-12-04 00:00:00+00:00,30.93000030517578,31.299999237060547,30.5,23.376619338989254,174500,0.0,
2002-12-05 00:00:00+00:00,31.25,31.25,30.190000534057617,23.277482986450195,123000,0.0,
2002-12-06 00:00:00+00:00,30.399999618530277,30.899999618530277,30.200000762939453,23.41476058959961,176400,0.0,
2002-12-09 00:00:00+00:00,30.450000762939453,30.700000762939453,30.0,23.17069435119629,147200,0.0,
2002-12-10 00:00:00+00:00,30.07999992370605,30.600000381469727,30.030000686645508,23.277482986450195,148000,0.0,
2002-12-11 00:00:00+00:00,30.270000457763672,31.13999938964844,29.989999771118164,23.735092163085938,149400,0.0,
2002-12-12 00:00:00+00:00,31.07999992370605,31.280000686645508,30.57999992370605,23.818986892700195,181900,0.0,
2002-12-13 00:00:00+00:00,31.149999618530277,31.350000381469727,30.799999237060547,23.50628089904785,149600,0.0,
2002-12-16 00:00:00+00:00,31.0,31.940000534057617,30.989999771118164,24.360496520996094,193200,0.0,
2002-12-17 00:00:00+00:00,31.799999237060547,32.18000030517578,31.440000534057617,24.04016494750977,187800,0.0,
2002-12-18 00:00:00+00:00,31.399999618530277,31.420000076293945,29.989999771118164,23.071533203125,326800,0.0,
2002-12-19 00:00:00+00:00,30.25,30.75,30.059999465942383,23.10967445373535,232000,0.0,
2002-12-20 00:00:00+00:00,30.5,30.6299991607666,30.31999969482422,23.17069435119629,211900,0.0,
2002-12-23 00:00:00+00:00,30.489999771118164,30.549999237060547,30.11000061035156,23.018150329589844,204900,0.0,
2002-12-24 00:00:00+00:00,30.399999618530277,30.399999618530277,30.149999618530277,23.04865837097168,72300,0.0,
2002-12-26 00:00:00+00:00,30.46999931335449,30.63999938964844,30.149999618530277,23.201208114624023,148500,0.0,
