date,NKSH_Open,NKSH_High,NKSH_Low,NKSH_Close,NKSH_Volume,NKSH_Dividends,NKSH_Stock Splits
2000-05-12 00:00:00+00:00,8.25,8.3125,8.0,3.23577618598938,14400,0.0,
2000-05-15 00:00:00+00:00,8.125,8.125,8.125,3.23577618598938,0,0.0,
2000-05-16 00:00:00+00:00,7.96875,8.0,7.9375,3.161105871200561,5400,0.0,
2000-05-17 00:00:00+00:00,8.625,8.75,8.125,3.23577618598938,1800,0.0,
2000-05-18 00:00:00+00:00,8.125,8.125,8.125,3.3216285705566406,1600,0.21,
2000-05-19 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,800,0.0,
2000-05-22 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-05-23 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-05-24 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,12400,0.0,
2000-05-25 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-05-26 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,800,0.0,
2000-05-30 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-05-31 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-06-01 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-06-02 00:00:00+00:00,9.5,9.5,9.0625,3.704893589019776,4000,0.0,
2000-06-05 00:00:00+00:00,9.0625,9.0625,9.0625,3.704893589019776,0,0.0,
2000-06-06 00:00:00+00:00,9.0625,9.0625,9.0625,3.704893589019776,0,0.0,
2000-06-07 00:00:00+00:00,9.0625,9.0625,9.0625,3.704893589019776,0,0.0,
2000-06-08 00:00:00+00:00,9.0625,9.0625,9.0625,3.704893589019776,0,0.0,
2000-06-09 00:00:00+00:00,9.25,9.25,9.25,3.781546115875244,1400,0.0,
2000-06-12 00:00:00+00:00,9.25,9.25,9.25,3.781546115875244,4000,0.0,
2000-06-13 00:00:00+00:00,9.125,9.25,8.875,3.628240346908569,9000,0.0,
2000-06-14 00:00:00+00:00,8.875,8.875,8.875,3.628240346908569,0,0.0,
2000-06-15 00:00:00+00:00,8.5,9.0,8.5,3.679341554641724,8200,0.0,
2000-06-16 00:00:00+00:00,9.0,9.0,9.0,3.679341554641724,0,0.0,
2000-06-19 00:00:00+00:00,9.0,9.0,9.0,3.679341554641724,0,0.0,
2000-06-20 00:00:00+00:00,8.625,8.625,8.625,3.52603530883789,2200,0.0,
2000-06-21 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,600,0.0,
2000-06-22 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,0,0.0,
2000-06-23 00:00:00+00:00,8.4375,8.4375,8.4375,3.449383020401001,400,0.0,
2000-06-26 00:00:00+00:00,8.4375,8.4375,8.4375,3.449383020401001,0,0.0,
2000-06-27 00:00:00+00:00,8.4375,8.4375,8.4375,3.449383020401001,0,0.0,
2000-06-28 00:00:00+00:00,8.75,8.75,8.5,3.4749341011047363,2400,0.0,
2000-06-29 00:00:00+00:00,8.4375,8.4375,8.4375,3.449383020401001,400,0.0,
2000-06-30 00:00:00+00:00,8.4375,8.4375,8.25,3.372730493545532,3400,0.0,
2000-07-03 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-07-05 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-07-06 00:00:00+00:00,8.25,8.75,8.25,3.577138900756836,400,0.0,
2000-07-07 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-07-10 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-07-11 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,800,0.0,
2000-07-12 00:00:00+00:00,8.25,8.25,8.0,3.283301591873169,6800,0.0,
2000-07-13 00:00:00+00:00,8.03125,8.03125,8.03125,3.283301591873169,0,0.0,
2000-07-14 00:00:00+00:00,8.03125,8.03125,8.03125,3.283301591873169,0,0.0,
2000-07-17 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,800,0.0,
2000-07-18 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-07-19 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,400,0.0,
2000-07-20 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,0,0.0,
2000-07-21 00:00:00+00:00,8.25,8.25,8.125,3.340790033340454,4400,0.0,
2000-07-24 00:00:00+00:00,8.171875,8.171875,8.171875,3.340790033340454,0,0.0,
2000-07-25 00:00:00+00:00,8.171875,8.171875,8.171875,3.340790033340454,0,0.0,
2000-07-26 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,400,0.0,
2000-07-27 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-07-28 00:00:00+00:00,8.125,8.125,8.125,3.3216285705566406,7600,0.0,
2000-07-31 00:00:00+00:00,8.125,8.125,8.125,3.3216285705566406,0,0.0,
2000-08-01 00:00:00+00:00,8.125,8.125,8.125,3.3216285705566406,0,0.0,
2000-08-02 00:00:00+00:00,8.125,8.125,8.125,3.3216285705566406,2000,0.0,
2000-08-03 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,800,0.0,
2000-08-04 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-08-07 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,200,0.0,
2000-08-08 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-08-09 00:00:00+00:00,8.25,8.25,8.1875,3.347179412841797,6800,0.0,
2000-08-10 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,0,0.0,
2000-08-11 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,0,0.0,
2000-08-14 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,0,0.0,
2000-08-15 00:00:00+00:00,8.1875,8.1875,8.1875,3.347179412841797,0,0.0,
2000-08-16 00:00:00+00:00,8.25,8.25,8.15625,3.3344030380249023,7200,0.0,
2000-08-17 00:00:00+00:00,8.15625,8.15625,8.15625,3.3344030380249023,0,0.0,
2000-08-18 00:00:00+00:00,8.25,8.25,8.15625,3.372730493545532,11600,0.0,
2000-08-21 00:00:00+00:00,8.25,8.625,8.125,3.3216285705566406,26000,0.0,
2000-08-22 00:00:00+00:00,8.25,8.25,8.0,3.372730493545532,7400,0.0,
2000-08-23 00:00:00+00:00,8.0,8.25,8.0,3.372730493545532,14400,0.0,
2000-08-24 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,4200,0.0,
2000-08-25 00:00:00+00:00,8.15625,8.15625,8.15625,3.3344030380249023,7200,0.0,
2000-08-28 00:00:00+00:00,8.15625,8.15625,8.15625,3.3344030380249023,0,0.0,
2000-08-29 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,2400,0.0,
2000-08-30 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,4000,0.0,
2000-08-31 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,17800,0.0,
2000-09-01 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,400,0.0,
2000-09-05 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-09-06 00:00:00+00:00,8.25,8.25,8.25,3.372730493545532,0,0.0,
2000-09-07 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,200,0.0,
2000-09-08 00:00:00+00:00,8.375,8.5,8.25,3.3982808589935303,16600,0.0,
2000-09-11 00:00:00+00:00,8.25,8.265625,8.25,3.379117727279663,1200,0.0,
2000-09-12 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-13 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-14 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-15 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,800,0.0,
2000-09-18 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-19 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-20 00:00:00+00:00,8.265625,8.265625,8.265625,3.379117727279663,0,0.0,
2000-09-21 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,14400,0.0,
2000-09-22 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-09-25 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-09-26 00:00:00+00:00,8.5625,8.5625,8.5625,3.500484704971313,12000,0.0,
2000-09-27 00:00:00+00:00,8.5625,8.5625,8.5625,3.500484704971313,0,0.0,
2000-09-28 00:00:00+00:00,8.5625,8.5625,8.5625,3.500484704971313,0,0.0,
2000-09-29 00:00:00+00:00,8.5625,8.5625,8.5625,3.500484704971313,0,0.0,
2000-10-02 00:00:00+00:00,8.625,8.625,8.625,3.52603530883789,2800,0.0,
2000-10-03 00:00:00+00:00,8.625,8.625,8.625,3.52603530883789,0,0.0,
2000-10-04 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,2000,0.0,
2000-10-05 00:00:00+00:00,8.5625,8.5625,8.5625,3.500484704971313,2000,0.0,
2000-10-06 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,600,0.0,
2000-10-09 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-10 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-11 00:00:00+00:00,8.5625,8.5625,8.5,3.4749341011047363,3800,0.0,
2000-10-12 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-13 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-16 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-17 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-18 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,3000,0.0,
2000-10-19 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-20 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-23 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-24 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-25 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-26 00:00:00+00:00,8.5,8.5,8.5,3.4749341011047363,0,0.0,
2000-10-27 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,200,0.0,
2000-10-30 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,0,0.0,
2000-10-31 00:00:00+00:00,9.0,9.0,8.6875,3.551586151123047,4400,0.0,
2000-11-01 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,10800,0.0,
2000-11-02 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,0,0.0,
2000-11-03 00:00:00+00:00,9.125,9.125,9.125,3.730443954467773,0,0.0,
2000-11-06 00:00:00+00:00,9.375,9.375,9.375,3.832648992538452,800,0.0,
2000-11-07 00:00:00+00:00,9.375,9.375,9.375,3.832648992538452,2400,0.0,
2000-11-08 00:00:00+00:00,9.375,9.375,9.375,3.832648992538452,0,0.0,
2000-11-09 00:00:00+00:00,9.375,9.375,9.375,3.832648992538452,0,0.0,
2000-11-10 00:00:00+00:00,9.375,9.375,9.375,3.832648992538452,4600,0.0,
2000-11-13 00:00:00+00:00,9.375,9.375,9.0,3.679341554641724,5200,0.0,
2000-11-14 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,200,0.0,
2000-11-15 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-11-16 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-11-17 00:00:00+00:00,8.75,8.75,8.75,3.577138900756836,0,0.0,
2000-11-20 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,1600,0.215,
2000-11-21 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-11-22 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,600,0.0,
2000-11-24 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-11-27 00:00:00+00:00,9.0,9.0,9.0,3.772026300430298,400,0.0,
2000-11-28 00:00:00+00:00,8.9375,9.0,8.9375,3.772026300430298,7800,0.0,
2000-11-29 00:00:00+00:00,8.625,9.0,8.625,3.772026300430298,1200,0.0,
2000-11-30 00:00:00+00:00,9.0,9.0,9.0,3.772026300430298,0,0.0,
2000-12-01 00:00:00+00:00,8.9375,8.9375,8.625,3.614857912063599,2000,0.0,
2000-12-04 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-12-05 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-12-06 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-12-07 00:00:00+00:00,8.625,8.625,8.625,3.614857912063599,0,0.0,
2000-12-08 00:00:00+00:00,8.65625,8.65625,8.3125,3.4838850498199463,7400,0.0,
2000-12-11 00:00:00+00:00,8.3125,8.3125,8.3125,3.4838850498199463,0,0.0,
2000-12-12 00:00:00+00:00,8.3125,8.3125,7.5,3.1957452297210693,27600,0.0,
2000-12-13 00:00:00+00:00,8.125,8.125,8.125,3.405301809310913,1000,0.0,
2000-12-14 00:00:00+00:00,8.125,8.125,8.125,3.405301809310913,0,0.0,
2000-12-15 00:00:00+00:00,8.125,8.125,7.59375,3.3267180919647217,15000,0.0,
2000-12-18 00:00:00+00:00,8.0,8.0,8.0,3.352912425994873,4200,0.0,
2000-12-19 00:00:00+00:00,7.75,8.0,7.75,3.352912425994873,2000,0.0,
2000-12-20 00:00:00+00:00,7.6875,8.0,7.6875,3.352912425994873,10600,0.0,
2000-12-21 00:00:00+00:00,7.875,8.0,7.875,3.352912425994873,3600,0.0,
2000-12-22 00:00:00+00:00,8.0,8.0,8.0,3.352912425994873,1800,0.0,
2000-12-26 00:00:00+00:00,8.03125,8.125,7.75,3.248134136199951,21000,0.0,
2000-12-27 00:00:00+00:00,7.625,8.0,7.5625,3.1695499420166016,8400,0.0,
2000-12-28 00:00:00+00:00,8.0,8.5,7.875,3.405301809310913,43200,0.0,
2000-12-29 00:00:00+00:00,8.5,8.5,8.25,3.457691192626953,45600,0.0,
2001-01-02 00:00:00+00:00,8.6875,9.0,8.6875,3.772026300430298,6200,0.0,
2001-01-03 00:00:00+00:00,9.0,9.0,9.0,3.772026300430298,3800,0.0,
2001-01-04 00:00:00+00:00,9.0,9.0,9.0,3.772026300430298,2000,0.0,
2001-01-05 00:00:00+00:00,9.0,9.5,9.0,3.9815828800201416,8200,0.0,
2001-01-08 00:00:00+00:00,9.5,10.0,9.5,4.164945125579834,6600,0.0,
2001-01-09 00:00:00+00:00,9.9375,9.9375,9.9375,4.164945125579834,0,0.0,
2001-01-10 00:00:00+00:00,9.9375,9.9375,9.9375,4.164945125579834,0,0.0,
2001-01-11 00:00:00+00:00,9.6875,9.71875,9.6875,4.073264598846436,3600,0.0,
2001-01-12 00:00:00+00:00,9.71875,9.71875,9.375,3.9291937351226807,3800,0.0,
2001-01-16 00:00:00+00:00,9.8125,9.8125,9.8125,4.112556457519531,800,0.0,
2001-01-17 00:00:00+00:00,9.375,9.375,9.25,3.876805305480957,14800,0.0,
2001-01-18 00:00:00+00:00,9.25,9.25,9.25,3.876805305480957,0,0.0,
2001-01-19 00:00:00+00:00,9.25,9.25,9.25,3.876805305480957,0,0.0,
2001-01-22 00:00:00+00:00,9.21875,9.21875,9.03125,3.7851243019104,1000,0.0,
2001-01-23 00:00:00+00:00,9.03125,9.03125,9.03125,3.7851243019104,0,0.0,
2001-01-24 00:00:00+00:00,9.3125,9.3125,9.3125,3.9030003547668457,1000,0.0,
2001-01-25 00:00:00+00:00,9.625,9.625,9.625,4.03397274017334,3200,0.0,
2001-01-26 00:00:00+00:00,9.625,9.6875,9.625,4.060168266296387,2400,0.0,
2001-01-29 00:00:00+00:00,9.6875,9.6875,9.6875,4.060168266296387,0,0.0,
2001-01-30 00:00:00+00:00,9.5625,9.5625,9.5,3.9815828800201416,3200,0.0,
2001-01-31 00:00:00+00:00,9.5,9.5,9.5,3.9815828800201416,0,0.0,
2001-02-01 00:00:00+00:00,9.5,9.5,9.5,3.9815828800201416,0,0.0,
2001-02-02 00:00:00+00:00,9.5,9.5,9.5,3.9815828800201416,0,0.0,
2001-02-05 00:00:00+00:00,9.625,9.9375,9.625,4.164945125579834,1600,0.0,
2001-02-06 00:00:00+00:00,9.625,9.75,9.625,4.086361885070801,2600,0.0,
2001-02-07 00:00:00+00:00,9.75,9.75,9.75,4.086361885070801,0,0.0,
2001-02-08 00:00:00+00:00,9.75,9.75,9.75,4.086361885070801,200,0.0,
2001-02-09 00:00:00+00:00,9.5625,9.5625,9.5625,4.007777690887451,200,0.0,
2001-02-12 00:00:00+00:00,9.5625,9.5625,9.5,3.9815828800201416,800,0.0,
2001-02-13 00:00:00+00:00,9.5625,9.5625,9.5625,4.007777690887451,800,0.0,
2001-02-14 00:00:00+00:00,9.75,9.75,9.5625,4.007777690887451,11400,0.0,
2001-02-15 00:00:00+00:00,9.5625,9.5625,9.5625,4.007777690887451,0,0.0,
