date,ROG_Open,ROG_High,ROG_Low,ROG_Close,ROG_Volume,ROG_Dividends,ROG_Stock Splits
1980-09-24 00:00:00+00:00,5.5,5.5,5.40625,5.331528186798096,2400,0.0,
1980-09-25 00:00:00+00:00,5.375,5.375,5.3125,5.239074230194092,3600,0.0,
1980-09-26 00:00:00+00:00,5.3125,5.375,5.03125,5.023347854614258,17200,0.0,
1980-09-29 00:00:00+00:00,5.09375,5.15625,5.09375,5.023347854614258,3600,0.0,
1980-09-30 00:00:00+00:00,5.15625,5.34375,5.15625,5.269892692565918,6800,0.0,
1980-10-01 00:00:00+00:00,5.34375,5.46875,5.28125,5.39316463470459,6400,0.0,
1980-10-02 00:00:00+00:00,5.46875,5.5625,5.375,5.300710201263428,10400,0.0,
1980-10-03 00:00:00+00:00,5.375,5.46875,5.09375,5.177438259124756,39200,0.0,
1980-10-06 00:00:00+00:00,5.25,5.5,5.25,5.423982620239258,19600,0.0,
1980-10-07 00:00:00+00:00,5.5625,5.6875,5.5625,5.51643705368042,34000,0.0,
1980-10-08 00:00:00+00:00,5.53125,5.53125,5.46875,5.423982620239258,28800,0.0,
1980-10-09 00:00:00+00:00,5.46875,5.46875,5.25,5.36234712600708,22000,0.0,
1980-10-10 00:00:00+00:00,5.5,5.5625,5.5,5.485618591308594,37600,0.0,
1980-10-13 00:00:00+00:00,5.5625,5.59375,5.0625,5.177438259124756,154400,0.0,
1980-10-14 00:00:00+00:00,5.25,5.40625,5.09375,5.115801811218262,64800,0.0,
1980-10-15 00:00:00+00:00,5.1875,5.34375,5.15625,5.239074230194092,84800,0.0,
1980-10-16 00:00:00+00:00,5.3125,5.4375,5.125,5.054165840148926,54800,0.0,
1980-10-17 00:00:00+00:00,5.1875,5.6875,5.1875,5.423982620239258,66400,0.0,
1980-10-20 00:00:00+00:00,5.5,5.625,5.5,5.547255039215088,22800,0.0,
1980-10-21 00:00:00+00:00,5.625,5.625,5.25,5.547255039215088,49200,0.0,
1980-10-22 00:00:00+00:00,5.59375,5.59375,5.28125,5.208256244659424,22400,0.0,
1980-10-23 00:00:00+00:00,5.375,5.46875,5.375,5.36234712600708,15600,0.0,
1980-10-24 00:00:00+00:00,5.4375,5.46875,5.40625,5.39316463470459,5600,0.0,
1980-10-27 00:00:00+00:00,5.5,5.5,5.5,5.423982620239258,12800,0.0,
1980-10-28 00:00:00+00:00,5.5,5.5,5.4375,5.36234712600708,8000,0.0,
1980-10-29 00:00:00+00:00,5.4375,5.5,5.40625,5.39316463470459,24800,0.0,
1980-10-30 00:00:00+00:00,5.5,5.65625,5.5,5.578073024749756,9600,0.0,
1980-10-31 00:00:00+00:00,5.65625,5.75,5.5625,5.670527935028076,7600,0.0,
1980-11-03 00:00:00+00:00,5.75,5.8125,5.59375,5.547255039215088,13600,0.0,
1980-11-05 00:00:00+00:00,5.78125,5.96875,5.78125,5.886253833770752,44400,0.0,
1980-11-06 00:00:00+00:00,5.9375,5.9375,5.6875,5.793799877166748,12400,0.0,
1980-11-07 00:00:00+00:00,5.8125,5.8125,5.625,5.547255039215088,10000,0.0,
1980-11-10 00:00:00+00:00,5.59375,5.59375,5.4375,5.39316463470459,11200,0.0,
1980-11-11 00:00:00+00:00,5.5,5.625,5.5,5.547255039215088,6800,0.0,
1980-11-12 00:00:00+00:00,5.65625,6.125,5.65625,5.91707181930542,35600,0.0,
1980-11-13 00:00:00+00:00,6.0625,6.75,6.0625,6.6567063331604,76800,0.0,
1980-11-14 00:00:00+00:00,6.75,6.90625,6.6875,6.779979228973389,56800,0.0,
1980-11-17 00:00:00+00:00,6.75,6.75,6.375,6.502615928649902,44800,0.0,
1980-11-18 00:00:00+00:00,6.5625,6.5625,6.375,6.286889553070068,36000,0.0,
1980-11-19 00:00:00+00:00,6.3125,6.3125,6.09375,6.009526252746582,21200,0.0,
1980-11-20 00:00:00+00:00,6.15625,6.34375,6.15625,6.256071090698242,16800,0.0,
1980-11-21 00:00:00+00:00,6.25,6.25,6.0625,5.978708267211914,10800,0.0,
1980-11-24 00:00:00+00:00,6.0,6.0,5.75,5.670527935028076,20400,0.0,
1980-11-25 00:00:00+00:00,5.75,5.75,5.5625,5.547255039215088,13200,0.0,
1980-11-26 00:00:00+00:00,5.625,5.65625,5.09375,5.08498477935791,93600,0.0,
1980-11-28 00:00:00+00:00,5.15625,5.21875,5.15625,5.146620273590088,27600,0.0,
1980-12-01 00:00:00+00:00,5.21875,5.21875,4.96875,4.9617109298706055,36400,0.0,
1980-12-02 00:00:00+00:00,5.03125,5.1875,4.875,4.9617109298706055,41200,0.0,
1980-12-03 00:00:00+00:00,5.03125,5.09375,4.9375,4.869257926940918,4400,0.0,
1980-12-04 00:00:00+00:00,4.90625,4.90625,4.78125,4.715167045593262,60800,0.0,
1980-12-05 00:00:00+00:00,4.78125,4.9375,4.75,4.83843994140625,50400,0.0,
1980-12-08 00:00:00+00:00,4.84375,4.84375,4.71875,4.653530597686768,20800,0.0,
1980-12-09 00:00:00+00:00,4.71875,4.78125,4.625,4.653530597686768,131600,0.0,
1980-12-10 00:00:00+00:00,4.71875,5.0,4.6875,4.622713565826416,34800,0.0,
1980-12-11 00:00:00+00:00,4.6875,4.8125,4.65625,4.653530597686768,22400,0.0,
1980-12-12 00:00:00+00:00,4.75,4.875,4.75,4.715167045593262,15200,0.0,
1980-12-15 00:00:00+00:00,4.78125,4.84375,4.6875,4.776803493499756,16800,0.0,
1980-12-16 00:00:00+00:00,4.9375,5.03125,4.9375,4.9617109298706055,17600,0.0,
1980-12-17 00:00:00+00:00,5.0,5.0,4.90625,4.869257926940918,15600,0.0,
1980-12-18 00:00:00+00:00,4.9375,4.96875,4.65625,4.684348583221436,30400,0.0,
1980-12-19 00:00:00+00:00,4.75,4.84375,4.6875,4.684348583221436,7600,0.0,
1980-12-22 00:00:00+00:00,4.75,4.84375,4.6875,4.715167045593262,23200,0.0,
1980-12-23 00:00:00+00:00,4.78125,4.875,4.75,4.715167045593262,16800,0.0,
1980-12-24 00:00:00+00:00,4.78125,4.8125,4.75,4.684348583221436,10400,0.0,
1980-12-26 00:00:00+00:00,4.75,4.8125,4.6875,4.745984554290772,21200,0.0,
1980-12-29 00:00:00+00:00,4.875,4.9375,4.875,4.83843994140625,3200,0.0,
1980-12-30 00:00:00+00:00,4.96875,5.09375,4.96875,5.023347854614258,4400,0.0,
1980-12-31 00:00:00+00:00,5.125,5.25,5.125,5.08498477935791,10400,0.0,
1981-01-02 00:00:00+00:00,5.1875,5.25,5.1875,5.115801811218262,9200,0.0,
1981-01-05 00:00:00+00:00,5.21875,5.3125,5.21875,5.177438259124756,6400,0.0,
1981-01-06 00:00:00+00:00,5.21875,5.21875,5.0625,4.99252986907959,15600,0.0,
1981-01-07 00:00:00+00:00,4.9375,4.9375,4.6875,4.869257926940918,21600,0.0,
1981-01-08 00:00:00+00:00,4.9375,5.0,4.78125,4.776803493499756,19200,0.0,
1981-01-09 00:00:00+00:00,4.84375,4.84375,4.75,4.745984554290772,14400,0.0,
1981-01-12 00:00:00+00:00,4.8125,4.875,4.75,4.684348583221436,11200,0.0,
1981-01-13 00:00:00+00:00,4.71875,4.71875,4.375,4.406985759735107,31600,0.0,
1981-01-14 00:00:00+00:00,4.46875,4.71875,4.375,4.622713565826416,40800,0.0,
1981-01-15 00:00:00+00:00,4.6875,4.6875,4.59375,4.591894626617432,15600,0.0,
1981-01-16 00:00:00+00:00,4.625,4.625,4.5625,4.561076641082764,8000,0.0,
1981-01-19 00:00:00+00:00,4.625,4.625,4.4375,4.437803268432617,18000,0.0,
1981-01-20 00:00:00+00:00,4.5,4.59375,4.34375,4.283713817596436,42000,0.0,
1981-01-21 00:00:00+00:00,4.34375,4.4375,4.21875,4.160440921783447,68000,0.0,
1981-01-22 00:00:00+00:00,4.3125,4.4375,4.3125,4.252895832061768,23600,0.0,
1981-01-23 00:00:00+00:00,4.375,4.46875,4.375,4.314531803131104,8800,0.0,
1981-01-26 00:00:00+00:00,4.4375,4.46875,4.4375,4.406985759735107,2400,0.0,
1981-01-27 00:00:00+00:00,4.46875,4.59375,4.46875,4.5302581787109375,5200,0.0,
1981-01-28 00:00:00+00:00,4.625,4.625,4.625,4.561076641082764,1600,0.0,
1981-01-29 00:00:00+00:00,4.625,4.625,4.5625,4.499440670013428,3200,0.0,
1981-01-30 00:00:00+00:00,4.5625,4.625,4.53125,4.5302581787109375,2800,0.0,
1981-02-02 00:00:00+00:00,4.5625,4.5625,4.375,4.499440670013428,15200,0.0,
1981-02-03 00:00:00+00:00,4.5625,4.6875,4.5,4.622713565826416,10800,0.0,
1981-02-04 00:00:00+00:00,4.6875,4.90625,4.6875,4.745984554290772,11200,0.0,
1981-02-05 00:00:00+00:00,4.8125,4.90625,4.625,4.653530597686768,37200,0.0,
1981-02-06 00:00:00+00:00,4.71875,4.78125,4.71875,4.653530597686768,10000,0.0,
1981-02-09 00:00:00+00:00,4.71875,4.75,4.6875,4.622713565826416,800,0.0,
1981-02-10 00:00:00+00:00,4.6875,4.6875,4.625,4.622713565826416,5600,0.0,
1981-02-11 00:00:00+00:00,4.71875,4.96875,4.71875,4.869257926940918,27600,0.0,
1981-02-12 00:00:00+00:00,4.9375,4.96875,4.90625,4.869257926940918,5600,0.0,
1981-02-13 00:00:00+00:00,4.9375,4.9375,4.875,4.807621002197266,2000,0.0,
1981-02-17 00:00:00+00:00,4.875,4.9375,4.78125,4.715167045593262,6800,0.0,
1981-02-18 00:00:00+00:00,4.78125,4.84375,4.78125,4.715167045593262,9600,0.0,
1981-02-19 00:00:00+00:00,4.75,4.75,4.75,4.684348583221436,4800,0.0,
1981-02-20 00:00:00+00:00,4.75,4.78125,4.71875,4.653530597686768,6400,0.0,
1981-02-23 00:00:00+00:00,4.71875,4.71875,4.71875,4.653530597686768,0,0.0,
1981-02-24 00:00:00+00:00,4.71875,4.71875,4.71875,4.653530597686768,0,0.0,
1981-02-25 00:00:00+00:00,4.71875,4.75,4.6875,4.622713565826416,4400,0.0,
1981-02-26 00:00:00+00:00,4.6875,4.75,4.65625,4.684348583221436,15600,0.0,
1981-02-27 00:00:00+00:00,4.75,4.8125,4.59375,4.591894626617432,30800,0.0,
1981-03-02 00:00:00+00:00,4.65625,4.6875,4.59375,4.561076641082764,6000,0.0,
1981-03-03 00:00:00+00:00,4.625,4.625,4.625,4.561076641082764,13200,0.0,
1981-03-04 00:00:00+00:00,4.625,4.625,4.625,4.561076641082764,18000,0.0,
1981-03-05 00:00:00+00:00,4.625,4.625,4.59375,4.5302581787109375,16400,0.0,
1981-03-06 00:00:00+00:00,4.59375,4.6875,4.59375,4.5302581787109375,24400,0.0,
1981-03-09 00:00:00+00:00,4.65625,4.84375,4.65625,4.776803493499756,22000,0.0,
1981-03-10 00:00:00+00:00,4.84375,4.90625,4.75,4.684348583221436,45200,0.0,
1981-03-11 00:00:00+00:00,4.78125,5.0625,4.78125,4.9617109298706055,39600,0.0,
1981-03-12 00:00:00+00:00,5.03125,5.125,5.0,4.9308929443359375,32800,0.0,
1981-03-13 00:00:00+00:00,5.0,5.0,4.84375,4.869257926940918,21600,0.0,
1981-03-16 00:00:00+00:00,4.9375,4.9375,4.875,4.807621002197266,18400,0.0,
1981-03-17 00:00:00+00:00,4.9375,5.15625,4.9375,4.99252986907959,26800,0.0,
1981-03-18 00:00:00+00:00,5.125,5.1875,5.125,5.115801811218262,4800,0.0,
1981-03-19 00:00:00+00:00,5.25,5.4375,5.25,5.300710201263428,13200,0.0,
1981-03-20 00:00:00+00:00,5.375,5.46875,5.3125,5.36234712600708,14000,0.0,
1981-03-23 00:00:00+00:00,5.4375,5.5,5.375,5.300710201263428,6000,0.0,
1981-03-24 00:00:00+00:00,5.3125,5.3125,5.125,5.054165840148926,44000,0.0,
1981-03-25 00:00:00+00:00,5.125,5.1875,5.0625,5.08498477935791,6000,0.0,
1981-03-26 00:00:00+00:00,5.15625,5.15625,5.03125,4.99252986907959,12000,0.0,
1981-03-27 00:00:00+00:00,5.0625,5.125,5.0625,5.023347854614258,5200,0.0,
1981-03-30 00:00:00+00:00,5.09375,5.125,5.03125,4.99252986907959,11200,0.0,
1981-03-31 00:00:00+00:00,5.125,5.375,5.125,5.300710201263428,25600,0.0,
1981-04-01 00:00:00+00:00,5.375,5.4375,5.3125,5.331528186798096,13200,0.0,
1981-04-02 00:00:00+00:00,5.375,5.375,5.28125,5.208256244659424,8800,0.0,
1981-04-03 00:00:00+00:00,5.28125,5.5625,5.28125,5.423982620239258,51600,0.0,
1981-04-06 00:00:00+00:00,5.4375,5.4375,5.34375,5.269892692565918,13600,0.0,
1981-04-07 00:00:00+00:00,5.34375,5.40625,5.34375,5.269892692565918,5600,0.0,
1981-04-08 00:00:00+00:00,5.34375,5.34375,5.3125,5.239074230194092,3600,0.0,
1981-04-09 00:00:00+00:00,5.3125,5.34375,5.25,5.208256244659424,6800,0.0,
1981-04-10 00:00:00+00:00,5.375,5.5,5.375,5.39316463470459,43200,0.0,
1981-04-13 00:00:00+00:00,5.4375,5.4375,5.3125,5.239074230194092,6800,0.0,
1981-04-14 00:00:00+00:00,5.34375,5.375,5.34375,5.300710201263428,4000,0.0,
1981-04-15 00:00:00+00:00,5.375,5.5,5.375,5.423982620239258,12000,0.0,
1981-04-16 00:00:00+00:00,5.5,5.875,5.5,5.793799877166748,24400,0.0,
1981-04-20 00:00:00+00:00,5.875,5.96875,5.8125,5.855436325073242,29600,0.0,
1981-04-21 00:00:00+00:00,5.9375,5.9375,5.75,5.855436325073242,24400,0.0,
1981-04-22 00:00:00+00:00,5.875,5.875,5.78125,5.73216438293457,9600,0.0,
1981-04-23 00:00:00+00:00,5.8125,6.03125,5.75,5.91707181930542,20000,0.0,
1981-04-24 00:00:00+00:00,6.0,6.03125,5.9375,5.855436325073242,14000,0.0,
1981-04-27 00:00:00+00:00,5.90625,5.90625,5.90625,5.824617862701416,3200,0.0,
1981-04-28 00:00:00+00:00,5.90625,5.9375,5.8125,5.73216438293457,5200,0.0,
1981-04-29 00:00:00+00:00,5.8125,5.875,5.8125,5.793799877166748,6000,0.0,
1981-04-30 00:00:00+00:00,5.84375,5.84375,5.75,5.670527935028076,2800,0.0,
1981-05-01 00:00:00+00:00,5.75,5.78125,5.625,5.547255039215088,54000,0.0,
1981-05-04 00:00:00+00:00,5.5625,5.5625,5.375,5.36234712600708,6400,0.0,
1981-05-05 00:00:00+00:00,5.375,5.375,5.3125,5.239074230194092,3200,0.0,
1981-05-06 00:00:00+00:00,5.3125,5.375,5.28125,5.300710201263428,5200,0.0,
1981-05-07 00:00:00+00:00,5.3125,5.3125,5.3125,5.239074230194092,400,0.0,
1981-05-08 00:00:00+00:00,5.3125,5.34375,5.28125,5.208256244659424,1600,0.0,
1981-05-11 00:00:00+00:00,5.28125,5.28125,5.28125,5.208256244659424,0,0.0,
1981-05-12 00:00:00+00:00,5.28125,5.28125,5.28125,5.208256244659424,0,0.0,
1981-05-13 00:00:00+00:00,5.28125,5.34375,5.25,5.269892692565918,4000,0.0,
1981-05-14 00:00:00+00:00,5.5,5.71875,5.5,5.578073024749756,12400,0.0,
