date,ZEUS_Open,ZEUS_High,ZEUS_Low,ZEUS_Close,ZEUS_Volume,ZEUS_Dividends,ZEUS_Stock Splits
2011-11-28 00:00:00+00:00,20.049999237060547,21.229999542236328,19.96999931335449,19.717893600463867,48200,0.0,
2011-11-29 00:00:00+00:00,21.229999542236328,21.399999618530277,20.90999984741211,19.727203369140625,20800,0.02,
2011-11-30 00:00:00+00:00,22.3799991607666,23.780000686645508,22.059999465942383,22.09073829650879,113900,0.0,
2011-12-01 00:00:00+00:00,23.51000022888184,23.61000061035156,22.299999237060547,21.24395751953125,79200,0.0,
2011-12-02 00:00:00+00:00,23.239999771118164,24.040000915527344,23.239999771118164,22.16518783569336,86100,0.0,
2011-12-05 00:00:00+00:00,24.5,25.32999992370605,24.420000076293945,23.505142211914062,138800,0.0,
2011-12-06 00:00:00+00:00,25.40999984741211,25.57999992370605,24.899999618530277,23.737777709960938,84400,0.0,
2011-12-07 00:00:00+00:00,25.299999237060547,25.940000534057617,24.709999084472656,23.79361343383789,57700,0.0,
2011-12-08 00:00:00+00:00,25.3700008392334,25.3700008392334,24.0,22.369897842407227,52000,0.0,
2011-12-09 00:00:00+00:00,24.280000686645508,25.3700008392334,24.280000686645508,23.179466247558597,84100,0.0,
2011-12-12 00:00:00+00:00,24.3700008392334,24.3700008392334,23.6299991607666,22.33267593383789,62700,0.0,
2011-12-13 00:00:00+00:00,24.149999618530277,24.809999465942383,22.940000534057617,21.578956604003903,62900,0.0,
2011-12-14 00:00:00+00:00,22.850000381469727,23.15999984741211,22.030000686645508,20.946197509765625,117100,0.0,
2011-12-15 00:00:00+00:00,23.049999237060547,23.190000534057617,22.36000061035156,21.40215301513672,92900,0.0,
2011-12-16 00:00:00+00:00,23.290000915527344,24.25,23.11000061035156,22.46295547485352,110000,0.0,
2011-12-19 00:00:00+00:00,24.420000076293945,24.56999969482422,23.299999237060547,21.737140655517575,40800,0.0,
2011-12-20 00:00:00+00:00,24.190000534057617,24.90999984741211,24.11000061035156,22.816560745239254,68600,0.0,
2011-12-21 00:00:00+00:00,24.43000030517578,24.90999984741211,24.059999465942383,23.179466247558597,39900,0.0,
2011-12-22 00:00:00+00:00,24.989999771118164,25.799999237060547,24.549999237060547,23.44931030273437,48500,0.0,
2011-12-23 00:00:00+00:00,25.40999984741211,25.799999237060547,24.81999969482422,23.83083152770996,46200,0.0,
2011-12-27 00:00:00+00:00,25.600000381469727,25.600000381469727,25.1299991607666,23.542369842529297,42800,0.0,
2011-12-28 00:00:00+00:00,25.31999969482422,25.31999969482422,23.729999542236328,22.286155700683597,60400,0.0,
2011-12-29 00:00:00+00:00,23.8799991607666,24.299999237060547,23.459999084472656,21.923246383666992,69700,0.0,
2011-12-30 00:00:00+00:00,23.59000015258789,24.040000915527344,23.31999969482422,21.699926376342773,39200,0.0,
2012-01-03 00:00:00+00:00,24.459999084472656,25.559999465942383,24.459999084472656,23.774999618530277,99400,0.0,
2012-01-04 00:00:00+00:00,25.38999938964844,25.86000061035156,24.36000061035156,22.760725021362305,96800,0.0,
2012-01-05 00:00:00+00:00,24.21999931335449,24.440000534057617,23.38999938964844,22.69558906555176,69100,0.0,
2012-01-06 00:00:00+00:00,24.38999938964844,24.5,23.530000686645508,22.1558780670166,89800,0.0,
2012-01-09 00:00:00+00:00,23.959999084472656,24.0,23.299999237060547,21.867416381835938,115000,0.0,
2012-01-10 00:00:00+00:00,24.049999237060547,24.190000534057617,23.1200008392334,21.746450424194336,129000,0.0,
2012-01-11 00:00:00+00:00,23.399999618530277,24.36000061035156,23.309999465942383,22.639753341674805,77500,0.0,
2012-01-12 00:00:00+00:00,24.559999465942383,24.71999931335449,23.71999931335449,22.87238883972168,35800,0.0,
2012-01-13 00:00:00+00:00,24.13999938964844,24.350000381469727,23.399999618530277,22.137266159057617,30300,0.0,
2012-01-17 00:00:00+00:00,24.200000762939453,24.51000022888184,23.76000022888184,22.66766929626465,57600,0.0,
2012-01-18 00:00:00+00:00,24.32999992370605,25.1200008392334,24.07999992370605,23.35626792907715,84600,0.0,
2012-01-19 00:00:00+00:00,25.21999931335449,25.270000457763672,24.81999969482422,23.421401977539062,63700,0.0,
2012-01-20 00:00:00+00:00,25.01000022888184,25.26000022888184,24.850000381469727,23.328340530395508,41900,0.0,
2012-01-23 00:00:00+00:00,25.09000015258789,25.46999931335449,24.709999084472656,23.402780532836918,48400,0.0,
2012-01-24 00:00:00+00:00,24.82999992370605,25.559999465942383,24.6299991607666,23.71917152404785,34200,0.0,
2012-01-25 00:00:00+00:00,25.489999771118164,25.799999237060547,24.82999992370605,23.849443435668945,57100,0.0,
2012-01-26 00:00:00+00:00,25.799999237060547,26.01000022888184,25.34000015258789,24.0727653503418,78600,0.0,
2012-01-27 00:00:00+00:00,25.649999618530277,27.01000022888184,25.649999618530277,24.882328033447266,78200,0.0,
2012-01-30 00:00:00+00:00,26.459999084472656,26.780000686645508,25.8700008392334,24.14720916748047,39800,0.0,
2012-01-31 00:00:00+00:00,26.26000022888184,26.34000015258789,25.459999084472656,24.044849395751957,32400,0.0,
2012-02-01 00:00:00+00:00,26.26000022888184,27.030000686645508,25.920000076293945,24.72413444519043,68200,0.0,
2012-02-02 00:00:00+00:00,26.56999969482422,27.56999969482422,26.399999618530277,24.807886123657227,71300,0.0,
2012-02-03 00:00:00+00:00,27.399999618530277,28.309999465942383,27.040000915527344,25.570920944213867,63700,0.0,
2012-02-06 00:00:00+00:00,27.190000534057617,27.5,26.65999984741211,24.96607208251953,46000,0.0,
2012-02-07 00:00:00+00:00,26.84000015258789,27.0,26.399999618530277,24.677614212036133,38800,0.0,
2012-02-08 00:00:00+00:00,26.709999084472656,26.940000534057617,26.040000915527344,24.38915252685547,43900,0.0,
2012-02-09 00:00:00+00:00,26.38999938964844,26.40999984741211,25.76000022888184,24.333311080932617,40300,0.0,
2012-02-10 00:00:00+00:00,25.68000030517578,25.71999931335449,24.649999618530277,23.207372665405277,61700,0.0,
2012-02-13 00:00:00+00:00,25.270000457763672,25.63999938964844,24.75,23.81222152709961,44400,0.0,
2012-02-14 00:00:00+00:00,25.34000015258789,25.57999992370605,24.6299991607666,23.30973625183105,49200,0.0,
2012-02-15 00:00:00+00:00,25.32999992370605,25.32999992370605,24.21999931335449,22.65836906433105,33000,0.0,
2012-02-16 00:00:00+00:00,24.299999237060547,26.049999237060547,23.61000061035156,24.119293212890625,61700,0.0,
2012-02-17 00:00:00+00:00,26.07999992370605,26.43000030517578,25.43000030517578,24.026241302490234,33400,0.0,
2012-02-21 00:00:00+00:00,26.059999465942383,26.61000061035156,25.3700008392334,23.71917152404785,62900,0.0,
2012-02-22 00:00:00+00:00,25.5,25.61000061035156,24.530000686645508,23.030580520629883,56200,0.0,
2012-02-23 00:00:00+00:00,23.979999542236328,24.549999237060547,23.26000022888184,22.760725021362305,94500,0.0,
2012-02-24 00:00:00+00:00,24.5,24.90999984741211,23.71999931335449,22.12796974182129,67400,0.0,
2012-02-27 00:00:00+00:00,23.43000030517578,24.32999992370605,23.11000061035156,22.20240592956543,59100,0.0,
2012-02-28 00:00:00+00:00,23.8700008392334,24.809999465942383,23.850000381469727,22.900882720947266,46000,0.02,
2012-02-29 00:00:00+00:00,24.63999938964844,25.479999542236328,23.420000076293945,21.829883575439453,84200,0.0,
2012-03-01 00:00:00+00:00,23.729999542236328,24.61000061035156,23.34000015258789,22.081329345703125,70700,0.0,
2012-03-02 00:00:00+00:00,23.899999618530277,24.61000061035156,23.399999618530277,21.90438842773437,79500,0.0,
2012-03-05 00:00:00+00:00,23.489999771118164,23.809999465942383,23.09000015258789,21.783323287963867,99900,0.0,
2012-03-06 00:00:00+00:00,22.989999771118164,23.190000534057617,21.780000686645508,20.28390884399414,113900,0.0,
2012-03-07 00:00:00+00:00,22.020000457763672,22.84000015258789,21.8700008392334,21.26177978515625,81100,0.0,
2012-03-08 00:00:00+00:00,23.049999237060547,23.520000457763672,22.540000915527344,21.671560287475582,51500,0.0,
2012-03-09 00:00:00+00:00,23.26000022888184,24.0,23.209999084472656,21.923019409179688,42500,0.0,
2012-03-12 00:00:00+00:00,23.479999542236328,23.899999618530277,23.18000030517578,22.053396224975582,45800,0.0,
2012-03-13 00:00:00+00:00,23.920000076293945,25.170000076293945,23.770000457763672,23.19891166687012,78600,0.0,
2012-03-14 00:00:00+00:00,24.950000762939453,24.950000762939453,23.959999084472656,22.84500503540039,161700,0.0,
2012-03-15 00:00:00+00:00,24.68000030517578,24.93000030517578,24.11000061035156,23.10577392578125,68700,0.0,
2012-03-16 00:00:00+00:00,24.809999465942383,25.0,24.239999771118164,23.11509132385254,120200,0.0,
2012-03-19 00:00:00+00:00,24.780000686645508,25.86000061035156,24.40999984741211,23.450359344482425,42000,0.0,
2012-03-20 00:00:00+00:00,24.81999969482422,25.229999542236328,24.43000030517578,23.143030166625977,129000,0.0,
2012-03-21 00:00:00+00:00,24.86000061035156,25.13999938964844,24.489999771118164,22.872947692871094,140400,0.0,
2012-03-22 00:00:00+00:00,24.3799991607666,24.3799991607666,23.3700008392334,22.127904891967773,72600,0.0,
2012-03-23 00:00:00+00:00,23.729999542236328,24.36000061035156,23.43000030517578,22.686687469482425,34400,0.0,
2012-03-26 00:00:00+00:00,24.780000686645508,24.959999084472656,24.020000457763672,22.956758499145508,46500,0.0,
2012-03-27 00:00:00+00:00,24.729999542236328,25.06999969482422,24.350000381469727,22.863636016845703,34300,0.0,
2012-03-28 00:00:00+00:00,24.520000457763672,24.520000457763672,23.399999618530277,22.528364181518555,54700,0.0,
2012-03-29 00:00:00+00:00,23.8799991607666,23.8799991607666,22.950000762939453,21.89507484436035,89600,0.0,
2012-03-30 00:00:00+00:00,23.68000030517578,24.020000457763672,23.290000915527344,22.35141372680664,65400,0.0,
2012-04-02 00:00:00+00:00,23.850000381469727,24.899999618530277,23.82999992370605,23.17096328735352,95500,0.0,
2012-04-03 00:00:00+00:00,24.90999984741211,25.020000457763672,23.979999542236328,22.59355926513672,76500,0.0,
2012-04-04 00:00:00+00:00,23.75,23.8799991607666,23.479999542236328,22.09996032714844,54000,0.0,
2012-04-05 00:00:00+00:00,23.649999618530277,24.020000457763672,23.040000915527344,21.65293312072754,43500,0.0,
2012-04-09 00:00:00+00:00,22.559999465942383,22.63999938964844,21.940000534057617,20.88926315307617,52000,0.0,
2012-04-10 00:00:00+00:00,22.40999984741211,22.40999984741211,20.940000534057617,19.9393253326416,68400,0.0,
2012-04-11 00:00:00+00:00,21.790000915527344,21.959999084472656,21.229999542236328,20.41429328918457,41100,0.0,
2012-04-12 00:00:00+00:00,22.01000022888184,22.809999465942383,22.01000022888184,21.056894302368164,28600,0.0,
2012-04-13 00:00:00+00:00,22.5,22.649999618530277,22.01000022888184,20.62848854064941,78000,0.0,
2012-04-16 00:00:00+00:00,22.38999938964844,22.989999771118164,22.1299991607666,21.168651580810547,56300,0.0,
2012-04-17 00:00:00+00:00,23.09000015258789,23.88999938964844,23.0,21.65293312072754,43300,0.0,
2012-04-18 00:00:00+00:00,23.01000022888184,23.290000915527344,22.790000915527344,21.40147590637207,28700,0.0,
2012-04-19 00:00:00+00:00,23.0,23.0,22.059999465942383,20.71231460571289,25200,0.0,
2012-04-20 00:00:00+00:00,22.600000381469727,22.8700008392334,22.18000030517578,20.71231460571289,24200,0.0,
2012-04-23 00:00:00+00:00,21.649999618530277,21.71999931335449,21.059999465942383,20.190778732299805,40600,0.0,
2012-04-24 00:00:00+00:00,21.649999618530277,22.290000915527344,21.3700008392334,20.237342834472656,42500,0.0,
2012-04-25 00:00:00+00:00,22.190000534057617,22.350000381469727,21.96999931335449,20.72162437438965,22700,0.0,
2012-04-26 00:00:00+00:00,22.209999084472656,22.38999938964844,21.34000015258789,19.90206718444824,99200,0.0,
2012-04-27 00:00:00+00:00,21.479999542236328,21.850000381469727,21.030000686645508,20.330472946166992,44400,0.0,
2012-04-30 00:00:00+00:00,21.700000762939453,21.8799991607666,21.0,19.678556442260746,64000,0.0,
2012-05-01 00:00:00+00:00,21.25,21.940000534057617,21.209999084472656,19.76237678527832,35000,0.0,
2012-05-02 00:00:00+00:00,20.920000076293945,21.1200008392334,20.530000686645508,19.455047607421875,53200,0.0,
2012-05-03 00:00:00+00:00,20.75,20.75,19.81999969482422,18.765884399414062,39000,0.0,
2012-05-04 00:00:00+00:00,20.040000915527344,20.049999237060547,19.649999618530277,18.300220489501957,55300,0.0,
2012-05-07 00:00:00+00:00,19.549999237060547,19.549999237060547,18.989999771118164,17.90907859802246,64000,0.0,
2012-05-08 00:00:00+00:00,19.0,19.020000457763672,18.100000381469727,17.611047744750977,125800,0.0,
2012-05-09 00:00:00+00:00,18.57999992370605,19.690000534057617,18.440000534057617,17.797313690185547,51000,0.0,
2012-05-10 00:00:00+00:00,19.40999984741211,19.549999237060547,18.81999969482422,17.750747680664062,49000,0.0,
2012-05-11 00:00:00+00:00,18.940000534057617,19.190000534057617,18.46999931335449,17.527236938476562,36400,0.0,
2012-05-14 00:00:00+00:00,18.6200008392334,18.6200008392334,18.21999931335449,17.08952522277832,43100,0.0,
2012-05-15 00:00:00+00:00,18.440000534057617,18.57999992370605,18.11000061035156,16.893943786621094,41000,0.0,
2012-05-16 00:00:00+00:00,18.34000015258789,18.57999992370605,17.739999771118164,16.651796340942383,45400,0.0,
2012-05-17 00:00:00+00:00,17.8700008392334,17.8700008392334,17.309999465942383,16.139583587646484,43800,0.0,
2012-05-18 00:00:00+00:00,17.420000076293945,17.649999618530273,17.049999237060547,15.944005012512209,64300,0.0,
2012-05-21 00:00:00+00:00,17.260000228881836,17.450000762939453,17.0,16.07438850402832,91300,0.0,
2012-05-22 00:00:00+00:00,17.31999969482422,17.31999969482422,16.450000762939453,15.543545722961426,84000,0.0,
2012-05-23 00:00:00+00:00,16.520000457763672,16.790000915527344,16.219999313354492,15.496978759765623,83000,0.0,
2012-05-24 00:00:00+00:00,17.040000915527344,17.040000915527344,16.350000381469727,15.515604972839355,127900,0.0,
2012-05-25 00:00:00+00:00,16.649999618530273,16.8799991607666,16.530000686645508,15.627362251281738,62400,0.0,
2012-05-29 00:00:00+00:00,17.049999237060547,17.329999923706055,16.729999542236328,15.990578651428224,73800,0.0,
2012-05-30 00:00:00+00:00,16.989999771118164,17.3799991607666,16.790000915527344,15.77612590789795,93400,0.02,
2012-05-31 00:00:00+00:00,16.950000762939453,16.950000762939453,16.43000030517578,15.459107398986816,121300,0.0,
2012-06-01 00:00:00+00:00,16.100000381469727,16.469999313354492,16.0,15.15142059326172,66100,0.0,
2012-06-04 00:00:00+00:00,16.399999618530273,16.979999542236328,15.890000343322754,15.31924819946289,109800,0.0,
2012-06-05 00:00:00+00:00,16.25,16.579999923706055,16.1200008392334,15.095479011535645,50700,0.0,
2012-06-06 00:00:00+00:00,16.389999389648438,16.600000381469727,16.280000686645508,15.421812057495115,77200,0.0,
2012-06-07 00:00:00+00:00,16.8799991607666,17.030000686645508,16.600000381469727,15.533699989318848,101200,0.0,
2012-06-08 00:00:00+00:00,16.549999237060547,16.549999237060547,16.040000915527344,15.28195571899414,86200,0.0,
2012-06-11 00:00:00+00:00,16.56999969482422,16.600000381469727,15.359999656677246,14.349557876586914,111300,0.0,
2012-06-12 00:00:00+00:00,15.529999732971191,15.789999961853027,15.289999961853027,14.647929191589355,93500,0.0,
2012-06-13 00:00:00+00:00,15.789999961853027,15.789999961853027,15.260000228881836,14.284292221069336,70700,0.0,
2012-06-14 00:00:00+00:00,15.399999618530272,15.899999618530272,15.1899995803833,14.638599395751951,117400,0.0,
2012-06-15 00:00:00+00:00,15.699999809265137,16.450000762939453,15.699999809265137,15.26330852508545,91200,0.0,
2012-06-18 00:00:00+00:00,16.290000915527344,16.3799991607666,15.699999809265137,14.70387077331543,59000,0.0,
2012-06-19 00:00:00+00:00,15.800000190734863,16.81999969482422,15.800000190734863,15.440460205078123,139600,0.0,
2012-06-20 00:00:00+00:00,16.479999542236328,16.600000381469727,16.200000762939453,15.188714027404783,67500,0.0,
2012-06-21 00:00:00+00:00,16.239999771118164,16.239999771118164,15.520000457763672,14.52671241760254,57800,0.0,
2012-06-22 00:00:00+00:00,15.770000457763672,15.770000457763672,15.380000114440918,14.40550136566162,94200,0.0,
2012-06-25 00:00:00+00:00,15.270000457763672,15.270000457763672,15.039999961853027,14.097811698913574,69100,0.0,
2012-06-26 00:00:00+00:00,15.210000038146973,15.359999656677246,15.0,14.041866302490234,71700,0.0,
2012-06-27 00:00:00+00:00,15.130000114440918,15.43000030517578,15.039999961853027,14.340235710144045,83300,0.0,
2012-06-28 00:00:00+00:00,15.149999618530272,15.81999969482422,15.039999961853027,14.657248497009276,130800,0.0,
2012-06-29 00:00:00+00:00,16.200000762939453,16.469999313354492,16.079999923706055,15.309924125671388,100200,0.0,
2012-07-02 00:00:00+00:00,16.459999084472656,16.809999465942383,16.229999542236328,15.440460205078123,63000,0.0,
2012-07-03 00:00:00+00:00,16.540000915527344,17.0,16.540000915527344,15.83206272125244,57600,0.0,
2012-07-05 00:00:00+00:00,16.8700008392334,16.899999618530273,16.549999237060547,15.664238929748535,40900,0.0,
2012-07-06 00:00:00+00:00,16.59000015258789,16.93000030517578,16.420000076293945,15.533699989318848,34500,0.0,
2012-07-09 00:00:00+00:00,16.649999618530273,16.719999313354492,16.299999237060547,15.328575134277344,75500,0.0,
2012-07-10 00:00:00+00:00,16.700000762939453,16.719999313354492,16.280000686645508,15.28195571899414,60900,0.0,
2012-07-11 00:00:00+00:00,16.31999969482422,16.610000610351562,16.239999771118164,15.365872383117676,72000,0.0,
2012-07-12 00:00:00+00:00,16.260000228881836,16.260000228881836,15.65999984741211,14.853052139282228,62800,0.0,
2012-07-13 00:00:00+00:00,16.049999237060547,16.610000610351562,16.049999237060547,15.291276931762695,35600,0.0,
2012-07-16 00:00:00+00:00,16.3700008392334,16.540000915527344,16.110000610351562,15.020885467529297,35500,0.0,
2012-07-17 00:00:00+00:00,16.229999542236328,16.450000762939453,15.960000038146973,14.927645683288574,30100,0.0,
2012-07-18 00:00:00+00:00,15.880000114440918,16.190000534057617,15.859999656677246,14.908997535705566,36000,0.0,
2012-07-19 00:00:00+00:00,16.020000457763672,16.1200008392334,15.68000030517578,14.741167068481444,31500,0.0,
2012-07-20 00:00:00+00:00,15.68000030517578,15.760000228881836,15.390000343322754,14.377533912658691,47700,0.0,
2012-07-23 00:00:00+00:00,15.100000381469728,15.31999969482422,15.09000015258789,14.163079261779783,29700,0.0,
2012-07-24 00:00:00+00:00,15.229999542236328,15.31999969482422,15.020000457763672,14.05119514465332,88400,0.0,
2012-07-25 00:00:00+00:00,15.260000228881836,15.260000228881836,15.06999969482422,14.097811698913574,42500,0.0,
2012-07-26 00:00:00+00:00,15.489999771118164,15.729999542236328,14.770000457763672,14.107132911682127,80400,0.0,
2012-07-27 00:00:00+00:00,15.210000038146973,15.40999984741211,15.06999969482422,14.26564598083496,71700,0.0,
2012-07-30 00:00:00+00:00,15.25,15.550000190734863,15.25,14.237671852111816,25000,0.0,
2012-07-31 00:00:00+00:00,15.270000457763672,15.739999771118164,15.25,14.591981887817385,78000,0.0,
2012-08-01 00:00:00+00:00,15.699999809265137,16.399999618530273,15.699999809265137,15.002236366271973,83700,0.0,
2012-08-02 00:00:00+00:00,15.979999542236328,16.030000686645508,15.470000267028809,14.470770835876465,31800,0.0,
2012-08-03 00:00:00+00:00,15.739999771118164,16.649999618530273,15.739999771118164,15.28195571899414,85700,0.0,
2012-08-06 00:00:00+00:00,16.350000381469727,16.760000228881836,15.989999771118164,15.403164863586426,46500,0.0,
2012-08-07 00:00:00+00:00,16.59000015258789,16.799999237060547,16.5,15.459107398986816,36700,0.0,
2012-08-08 00:00:00+00:00,16.5,16.940000534057617,16.5,15.580324172973633,51200,0.0,
2012-08-09 00:00:00+00:00,16.639999389648438,16.93000030517578,16.15999984741211,15.748149871826172,104100,0.0,
2012-08-10 00:00:00+00:00,16.899999618530273,16.899999618530273,16.559999465942383,15.692205429077148,38500,0.0,
2012-08-13 00:00:00+00:00,16.790000915527344,16.790000915527344,16.329999923706055,15.309924125671388,50500,0.0,
2012-08-14 00:00:00+00:00,16.489999771118164,16.670000076293945,15.5600004196167,14.591981887817385,70300,0.0,
2012-08-15 00:00:00+00:00,15.539999961853027,15.649999618530272,15.300000190734863,14.40550136566162,71700,0.0,
2012-08-16 00:00:00+00:00,15.600000381469728,16.329999923706055,15.579999923706056,15.020885467529297,87900,0.0,
2012-08-17 00:00:00+00:00,16.15999984741211,16.290000915527344,16.09000015258789,15.039531707763672,48600,0.0,
2012-08-20 00:00:00+00:00,16.149999618530273,16.200000762939453,15.699999809265137,14.992913246154783,35100,0.0,
2012-08-21 00:00:00+00:00,16.209999084472656,16.649999618530273,16.0,15.039531707763672,30200,0.0,
2012-08-22 00:00:00+00:00,16.06999969482422,16.360000610351562,15.800000190734863,15.17938995361328,41900,0.0,
2012-08-23 00:00:00+00:00,16.290000915527344,16.290000915527344,15.609999656677246,14.685224533081056,66600,0.0,
2012-08-24 00:00:00+00:00,15.68000030517578,15.869999885559082,15.579999923706056,14.601304054260254,29500,0.0,
2012-08-27 00:00:00+00:00,15.699999809265137,15.93000030517578,15.670000076293944,14.713193893432615,26800,0.0,
2012-08-28 00:00:00+00:00,15.710000038146973,15.859999656677246,15.5600004196167,14.741167068481444,25900,0.0,
2012-08-29 00:00:00+00:00,15.880000114440918,16.079999923706055,15.75,14.713193893432615,35400,0.0,
2012-08-30 00:00:00+00:00,15.770000457763672,15.779999732971191,15.630000114440918,14.619834899902344,41300,0.02,
2012-08-31 00:00:00+00:00,15.890000343322754,15.93000030517578,15.670000076293944,14.71319580078125,39300,0.0,
2012-09-04 00:00:00+00:00,15.779999732971191,15.899999618530272,15.600000381469728,14.629172325134276,50200,0.0,
2012-09-05 00:00:00+00:00,15.739999771118164,15.75,15.43000030517578,14.507807731628418,31600,0.0,
2012-09-06 00:00:00+00:00,15.729999542236328,15.890000343322754,15.600000381469728,14.657177925109863,72200,0.0,
2012-09-07 00:00:00+00:00,15.789999961853027,16.899999618530273,15.789999961853027,15.572086334228516,50500,0.0,
2012-09-10 00:00:00+00:00,16.6200008392334,17.219999313354492,16.549999237060547,15.534743309020996,35700,0.0,
2012-09-11 00:00:00+00:00,16.709999084472656,16.959999084472656,15.510000228881836,15.796143531799316,82300,0.0,
2012-09-12 00:00:00+00:00,16.989999771118164,17.06999969482422,16.420000076293945,15.60942840576172,27900,0.0,
2012-09-13 00:00:00+00:00,16.760000228881836,17.899999618530273,16.729999542236328,16.262929916381836,60600,0.0,
2012-09-14 00:00:00+00:00,17.65999984741211,19.200000762939453,17.65999984741211,17.187175750732422,138400,0.0,
2012-09-17 00:00:00+00:00,18.59000015258789,18.6299991607666,17.799999237060547,16.99112319946289,62700,0.0,
2012-09-18 00:00:00+00:00,18.149999618530277,18.149999618530277,17.799999237060547,16.729721069335938,30600,0.0,
2012-09-19 00:00:00+00:00,17.899999618530273,18.26000022888184,17.850000381469727,16.823074340820312,73800,0.0,
2012-09-20 00:00:00+00:00,17.850000381469727,18.21999931335449,17.520000457763672,16.692371368408203,37700,0.0,
2012-09-21 00:00:00+00:00,18.209999084472656,18.25,17.8799991607666,16.757732391357422,78500,0.0,
2012-09-24 00:00:00+00:00,17.899999618530273,18.3700008392334,17.84000015258789,16.897768020629883,41600,0.0,
2012-09-25 00:00:00+00:00,18.270000457763672,18.270000457763672,17.479999542236328,16.337621688842773,37900,0.0,
2012-09-26 00:00:00+00:00,17.600000381469727,17.690000534057617,16.889999389648438,16.07621955871582,54400,0.0,
2012-09-27 00:00:00+00:00,17.360000610351562,17.360000610351562,17.0,16.0108699798584,30600,0.0,
2012-09-28 00:00:00+00:00,17.15999984741211,17.270000457763672,16.8799991607666,15.758795738220217,22800,0.0,
2012-10-01 00:00:00+00:00,17.09000015258789,17.84000015258789,17.09000015258789,16.104228973388672,28800,0.0,
2012-10-02 00:00:00+00:00,17.3700008392334,17.399999618530273,17.0,16.0108699798584,46500,0.0,
2012-10-03 00:00:00+00:00,17.100000381469727,17.360000610351562,17.059999465942383,16.0108699798584,40500,0.0,
2012-10-04 00:00:00+00:00,17.260000228881836,17.579999923706055,17.030000686645508,16.22559356689453,27000,0.0,
2012-10-05 00:00:00+00:00,17.549999237060547,17.75,17.149999618530273,16.150909423828125,21700,0.0,
2012-10-08 00:00:00+00:00,17.100000381469727,17.469999313354492,17.059999465942383,15.964197158813477,18400,0.0,
2012-10-09 00:00:00+00:00,17.059999465942383,17.6299991607666,17.059999465942383,16.216257095336914,20700,0.0,
2012-10-10 00:00:00+00:00,17.3700008392334,17.549999237060547,17.309999465942383,16.337621688842773,15400,0.0,
2012-10-11 00:00:00+00:00,17.6200008392334,17.75,17.479999542236328,16.328290939331055,26500,0.0,
2012-10-12 00:00:00+00:00,17.5,17.6200008392334,17.170000076293945,16.356294631958008,32000,0.0,
2012-10-15 00:00:00+00:00,17.68000030517578,17.860000610351562,17.239999771118164,16.524337768554688,31000,0.0,
2012-10-16 00:00:00+00:00,17.920000076293945,19.239999771118164,17.739999771118164,17.523258209228516,45800,0.0,
2012-10-17 00:00:00+00:00,18.709999084472656,18.809999465942383,18.100000381469727,17.121826171875,34200,0.0,
2012-10-18 00:00:00+00:00,18.34000015258789,18.459999084472656,17.8700008392334,16.935108184814453,29600,0.0,
2012-10-19 00:00:00+00:00,18.0,18.0,17.31999969482422,16.402973175048828,46700,0.0,
2012-10-22 00:00:00+00:00,17.489999771118164,18.11000061035156,17.399999618530273,16.57101821899414,37600,0.0,
2012-10-23 00:00:00+00:00,17.56999969482422,17.649999618530273,17.110000610351562,16.300281524658203,52300,0.0,
2012-10-24 00:00:00+00:00,17.6200008392334,17.670000076293945,17.389999389648438,16.41230010986328,41100,0.0,
2012-10-25 00:00:00+00:00,17.809999465942383,18.489999771118164,17.719999313354492,16.85108757019043,44100,0.0,
2012-10-26 00:00:00+00:00,18.06999969482422,18.290000915527344,17.989999771118164,17.028467178344727,28000,0.0,
2012-10-31 00:00:00+00:00,18.420000076293945,18.559999465942383,17.989999771118164,16.804410934448242,39000,0.0,
2012-11-01 00:00:00+00:00,18.18000030517578,18.670000076293945,18.18000030517578,17.411237716674805,24200,0.0,
2012-11-02 00:00:00+00:00,18.61000061035156,18.940000534057617,18.0,16.897768020629883,51000,0.0,
2012-11-05 00:00:00+00:00,18.0,18.59000015258789,18.0,17.14983558654785,11100,0.0,
2012-11-06 00:00:00+00:00,18.68000030517578,19.0,18.38999938964844,17.63528823852539,24700,0.0,
2012-11-07 00:00:00+00:00,18.75,18.75,18.049999237060547,17.289875030517578,40400,0.0,
2012-11-08 00:00:00+00:00,18.5,18.5,17.270000457763672,16.337621688842773,139300,0.0,
2012-11-09 00:00:00+00:00,17.329999923706055,18.3799991607666,17.270000457763672,16.823074340820312,80800,0.0,
2012-11-12 00:00:00+00:00,18.09000015258789,18.239999771118164,18.0,16.963115692138672,25000,0.0,
2012-11-13 00:00:00+00:00,18.040000915527344,18.1299991607666,17.989999771118164,16.795068740844727,18800,0.0,
2012-11-14 00:00:00+00:00,18.0,18.1299991607666,17.649999618530273,16.496322631835938,30800,0.0,
2012-11-15 00:00:00+00:00,17.739999771118164,17.739999771118164,16.6299991607666,15.898837089538574,35400,0.0,
2012-11-16 00:00:00+00:00,17.0,17.280000686645508,16.610000610351562,15.73079776763916,62700,0.0,
2012-11-19 00:00:00+00:00,17.209999084472656,18.15999984741211,17.209999084472656,16.85108757019043,46800,0.0,
2012-11-20 00:00:00+00:00,17.889999389648438,18.21999931335449,17.510000228881836,16.524337768554688,40900,0.0,
2012-11-21 00:00:00+00:00,17.81999969482422,18.239999771118164,17.649999618530273,16.98179054260254,37000,0.0,
