date,MTN_Open,MTN_High,MTN_Low,MTN_Close,MTN_Volume,MTN_Dividends,MTN_Stock Splits
1997-06-18 00:00:00+00:00,24.375,24.75,24.375,18.413930892944336,79000,0.0,
1997-06-19 00:00:00+00:00,24.625,24.75,24.5,18.507402420043945,8100,0.0,
1997-06-20 00:00:00+00:00,24.75,24.75,24.375,18.413930892944336,51300,0.0,
1997-06-23 00:00:00+00:00,24.75,24.875,24.25,18.13351058959961,34300,0.0,
1997-06-24 00:00:00+00:00,24.5,24.875,24.125,18.60087203979492,48400,0.0,
1997-06-25 00:00:00+00:00,24.875,25.25,24.75,18.694345474243164,28500,0.0,
1997-06-26 00:00:00+00:00,25.0,25.125,24.625,18.413930892944336,46900,0.0,
1997-06-27 00:00:00+00:00,25.0,25.875,24.875,18.974763870239254,113700,0.0,
1997-06-30 00:00:00+00:00,25.625,26.0,25.125,18.88128662109375,151000,0.0,
1997-07-01 00:00:00+00:00,24.75,24.875,24.125,18.04004669189453,62200,0.0,
1997-07-02 00:00:00+00:00,24.25,24.625,24.25,18.32046127319336,8700,0.0,
1997-07-03 00:00:00+00:00,24.625,24.8125,24.625,18.55413627624512,1700,0.0,
1997-07-07 00:00:00+00:00,24.5625,26.0,24.5625,19.442121505737305,39900,0.0,
1997-07-08 00:00:00+00:00,26.0,26.0,24.875,18.694345474243164,103600,0.0,
1997-07-09 00:00:00+00:00,25.0,25.0,24.5,18.32046127319336,42200,0.0,
1997-07-10 00:00:00+00:00,24.5,24.75,24.375,18.507402420043945,36000,0.0,
1997-07-11 00:00:00+00:00,24.625,24.75,24.5,18.413930892944336,9200,0.0,
1997-07-14 00:00:00+00:00,24.625,25.375,24.625,18.974763870239254,35500,0.0,
1997-07-15 00:00:00+00:00,25.125,25.4375,24.625,18.413930892944336,21100,0.0,
1997-07-16 00:00:00+00:00,24.625,24.875,24.5625,18.507402420043945,59000,0.0,
1997-07-17 00:00:00+00:00,24.625,24.875,24.625,18.507402420043945,23000,0.0,
1997-07-18 00:00:00+00:00,24.875,25.25,24.8125,18.787813186645508,58000,0.0,
1997-07-21 00:00:00+00:00,25.25,25.5,24.6875,18.460662841796875,43700,0.0,
1997-07-22 00:00:00+00:00,25.0,25.125,24.625,18.413930892944336,34000,0.0,
1997-07-23 00:00:00+00:00,24.5625,24.75,24.5,18.413930892944336,9200,0.0,
1997-07-24 00:00:00+00:00,24.5,25.0,24.5,18.60087203979492,13300,0.0,
1997-07-25 00:00:00+00:00,24.75,24.9375,24.75,18.60087203979492,5800,0.0,
1997-07-28 00:00:00+00:00,25.0,25.125,24.8125,18.55413627624512,18100,0.0,
1997-07-29 00:00:00+00:00,24.625,24.875,24.625,18.413930892944336,15200,0.0,
1997-07-30 00:00:00+00:00,24.6875,24.6875,24.4375,18.273727416992188,22800,0.0,
1997-07-31 00:00:00+00:00,24.5,24.5625,24.0,18.08677864074707,33500,0.0,
1997-08-01 00:00:00+00:00,24.0625,24.125,23.875,17.899837493896484,23300,0.0,
1997-08-04 00:00:00+00:00,23.8125,23.9375,23.0,17.198802947998047,274100,0.0,
1997-08-05 00:00:00+00:00,23.0625,23.5,23.0625,17.57268714904785,24400,0.0,
1997-08-06 00:00:00+00:00,23.5,24.375,23.5,18.04004669189453,35300,0.0,
1997-08-07 00:00:00+00:00,24.0625,24.75,24.0625,18.32046127319336,52600,0.0,
1997-08-08 00:00:00+00:00,24.5,24.625,24.125,18.413930892944336,43700,0.0,
1997-08-11 00:00:00+00:00,24.5,24.5,24.125,18.04004669189453,14500,0.0,
1997-08-12 00:00:00+00:00,24.25,25.5,24.25,18.974763870239254,36600,0.0,
1997-08-13 00:00:00+00:00,25.375,25.375,25.125,18.974763870239254,13600,0.0,
1997-08-14 00:00:00+00:00,25.125,25.125,24.875,18.60087203979492,3300,0.0,
1997-08-15 00:00:00+00:00,24.9375,24.9375,24.125,18.04004669189453,36600,0.0,
1997-08-18 00:00:00+00:00,24.125,24.375,24.125,18.180252075195312,11500,0.0,
1997-08-19 00:00:00+00:00,24.25,24.75,24.25,18.507402420043945,6800,0.0,
1997-08-20 00:00:00+00:00,24.625,24.875,24.625,18.60087203979492,2500,0.0,
1997-08-21 00:00:00+00:00,25.0,25.25,25.0,18.787813186645508,29100,0.0,
1997-08-22 00:00:00+00:00,24.9375,25.0,24.75,18.64760398864746,9200,0.0,
1997-08-25 00:00:00+00:00,24.875,25.25,24.875,18.787813186645508,2300,0.0,
1997-08-26 00:00:00+00:00,25.25,25.5,25.0,18.92802619934082,60100,0.0,
1997-08-27 00:00:00+00:00,25.25,25.25,24.75,18.787813186645508,11400,0.0,
1997-08-28 00:00:00+00:00,25.125,25.125,24.875,18.694345474243164,15300,0.0,
1997-08-29 00:00:00+00:00,24.875,25.0,24.875,18.694345474243164,23400,0.0,
1997-09-02 00:00:00+00:00,25.0,25.3125,25.0,18.92802619934082,57900,0.0,
1997-09-03 00:00:00+00:00,25.3125,25.4375,25.1875,18.88128662109375,4800,0.0,
1997-09-04 00:00:00+00:00,25.25,25.25,25.125,18.83455848693848,3500,0.0,
1997-09-05 00:00:00+00:00,25.25,26.0,25.25,19.442121505737305,21000,0.0,
1997-09-08 00:00:00+00:00,26.25,26.625,26.125,19.769269943237305,15200,0.0,
1997-09-09 00:00:00+00:00,26.4375,27.0,26.3125,20.189889907836918,18700,0.0,
1997-09-10 00:00:00+00:00,26.9375,27.6875,26.9375,20.61051177978516,17600,0.0,
1997-09-11 00:00:00+00:00,27.5625,27.6875,27.1875,20.70398712158203,20300,0.0,
1997-09-12 00:00:00+00:00,27.4375,27.5625,27.375,20.517040252685547,13400,0.0,
1997-09-15 00:00:00+00:00,27.5,27.625,27.1875,20.33009910583496,85400,0.0,
1997-09-16 00:00:00+00:00,27.25,27.25,27.1875,20.33009910583496,11700,0.0,
1997-09-17 00:00:00+00:00,27.1875,27.25,27.1875,20.37684631347656,41200,0.0,
1997-09-18 00:00:00+00:00,27.1875,27.1875,26.75,20.189889907836918,87100,0.0,
1997-09-19 00:00:00+00:00,26.75,26.875,26.625,20.00294685363769,16400,0.0,
1997-09-22 00:00:00+00:00,26.75,26.8125,26.5,19.81599998474121,11300,0.0,
1997-09-23 00:00:00+00:00,26.5,26.5,25.8125,19.442121505737305,34200,0.0,
1997-09-24 00:00:00+00:00,26.0,26.375,25.96875,19.582321166992188,46500,0.0,
1997-09-25 00:00:00+00:00,26.4375,26.5,26.1875,19.582321166992188,20200,0.0,
1997-09-26 00:00:00+00:00,26.1875,26.1875,25.875,19.348648071289062,6600,0.0,
1997-09-29 00:00:00+00:00,26.0625,26.25,26.0,19.442121505737305,10300,0.0,
1997-09-30 00:00:00+00:00,26.0,26.75,26.0,20.00294685363769,13800,0.0,
1997-10-01 00:00:00+00:00,26.75,26.75,26.4375,19.769269943237305,80000,0.0,
1997-10-02 00:00:00+00:00,26.25,26.375,26.1875,19.67579460144043,24900,0.0,
1997-10-03 00:00:00+00:00,26.375,26.375,26.25,19.7225341796875,51800,0.0,
1997-10-06 00:00:00+00:00,26.375,26.75,26.375,20.00294685363769,47300,0.0,
1997-10-07 00:00:00+00:00,26.625,27.375,26.625,20.33009910583496,17700,0.0,
1997-10-08 00:00:00+00:00,27.0625,27.1875,27.0,20.33009910583496,10200,0.0,
1997-10-09 00:00:00+00:00,27.125,27.375,27.0,20.189889907836918,18100,0.0,
1997-10-10 00:00:00+00:00,27.0625,27.5,27.0625,20.563779830932617,11300,0.0,
1997-10-13 00:00:00+00:00,27.25,27.75,27.25,20.61051177978516,12400,0.0,
1997-10-14 00:00:00+00:00,27.625,27.625,27.5,20.563779830932617,3100,0.0,
1997-10-15 00:00:00+00:00,27.625,27.625,27.5,20.563779830932617,2500,0.0,
1997-10-16 00:00:00+00:00,27.375,27.625,27.25,20.37684631347656,16000,0.0,
1997-10-17 00:00:00+00:00,27.0,27.5,27.0,20.28336334228516,26400,0.0,
1997-10-20 00:00:00+00:00,27.25,28.0,27.25,20.937664031982425,7000,0.0,
1997-10-21 00:00:00+00:00,28.25,28.875,28.0,21.59196662902832,13100,0.0,
1997-10-22 00:00:00+00:00,28.875,28.875,28.125,21.031137466430664,20900,0.0,
1997-10-23 00:00:00+00:00,28.125,28.125,27.5,20.563779830932617,15600,0.0,
1997-10-24 00:00:00+00:00,27.5625,27.875,27.5,20.84419822692871,18300,0.0,
1997-10-27 00:00:00+00:00,27.875,27.875,27.0,20.236629486083984,6500,0.0,
1997-10-28 00:00:00+00:00,26.25,26.875,25.25,20.096418380737305,55300,0.0,
1997-10-29 00:00:00+00:00,27.0625,28.0,27.0,20.84419822692871,29800,0.0,
1997-10-30 00:00:00+00:00,28.0,28.0,27.75,20.84419822692871,7400,0.0,
1997-10-31 00:00:00+00:00,27.75,27.875,27.625,20.79746437072754,14400,0.0,
1997-11-03 00:00:00+00:00,28.0,28.0,27.75,20.937664031982425,27100,0.0,
1997-11-04 00:00:00+00:00,27.75,27.75,27.3125,20.517040252685547,7500,0.0,
1997-11-05 00:00:00+00:00,27.625,27.75,27.5,20.70398712158203,3900,0.0,
1997-11-06 00:00:00+00:00,27.6875,28.0,27.5,20.79746437072754,6900,0.0,
1997-11-07 00:00:00+00:00,27.6875,27.6875,27.4375,20.517040252685547,9000,0.0,
1997-11-10 00:00:00+00:00,27.6875,27.6875,27.4375,20.61051177978516,6500,0.0,
1997-11-11 00:00:00+00:00,27.6875,27.6875,27.4375,20.517040252685547,8600,0.0,
1997-11-12 00:00:00+00:00,27.25,27.25,26.8125,20.096418380737305,7900,0.0,
1997-11-13 00:00:00+00:00,26.875,26.875,26.25,19.81599998474121,285400,0.0,
1997-11-14 00:00:00+00:00,26.5,26.5,26.25,19.81599998474121,329000,0.0,
1997-11-17 00:00:00+00:00,26.5,27.25,26.5,20.33009910583496,63500,0.0,
1997-11-18 00:00:00+00:00,27.1875,27.25,26.8125,20.096418380737305,30100,0.0,
1997-11-19 00:00:00+00:00,27.0,27.0,26.625,19.90947723388672,14000,0.0,
1997-11-20 00:00:00+00:00,26.625,26.625,26.25,19.62906837463379,66100,0.0,
1997-11-21 00:00:00+00:00,26.375,26.375,26.125,19.7225341796875,18100,0.0,
1997-11-24 00:00:00+00:00,26.25,26.3125,25.75,19.301908493041992,28500,0.0,
1997-11-25 00:00:00+00:00,25.75,26.25,25.625,19.53559112548828,51900,0.0,
1997-11-26 00:00:00+00:00,26.125,26.1875,26.125,19.582321166992188,17900,0.0,
1997-11-28 00:00:00+00:00,26.4375,26.625,26.4375,19.769269943237305,3200,0.0,
1997-12-01 00:00:00+00:00,26.375,26.5,26.375,19.769269943237305,1500,0.0,
1997-12-02 00:00:00+00:00,26.375,27.125,26.125,20.28336334228516,11100,0.0,
1997-12-03 00:00:00+00:00,27.25,27.25,26.75,20.143163681030277,20200,0.0,
1997-12-04 00:00:00+00:00,26.9375,27.125,26.75,20.143163681030277,64400,0.0,
1997-12-05 00:00:00+00:00,26.9375,27.0,26.8125,20.143163681030277,12600,0.0,
1997-12-08 00:00:00+00:00,26.5,26.625,26.375,19.86273956298828,7800,0.0,
1997-12-09 00:00:00+00:00,26.5625,26.8125,26.375,19.81599998474121,7400,0.0,
1997-12-10 00:00:00+00:00,26.75,26.75,26.25,19.67579460144043,30500,0.0,
1997-12-11 00:00:00+00:00,26.375,26.375,25.875,19.488859176635746,6500,0.0,
1997-12-12 00:00:00+00:00,25.875,25.9375,25.8125,19.301908493041992,2100,0.0,
1997-12-15 00:00:00+00:00,26.0625,26.0625,25.8125,19.348648071289062,14900,0.0,
1997-12-16 00:00:00+00:00,25.875,25.9375,25.625,19.3953857421875,27800,0.0,
1997-12-17 00:00:00+00:00,25.9375,26.9375,25.9375,19.81599998474121,9800,0.0,
1997-12-18 00:00:00+00:00,26.625,26.625,26.375,19.7225341796875,5700,0.0,
1997-12-19 00:00:00+00:00,26.25,26.875,26.25,20.096418380737305,14600,0.0,
1997-12-22 00:00:00+00:00,26.875,27.25,26.875,20.28336334228516,11600,0.0,
1997-12-23 00:00:00+00:00,27.125,27.1875,27.0625,20.236629486083984,10600,0.0,
1997-12-24 00:00:00+00:00,27.0,27.0,26.75,20.049684524536133,17700,0.0,
1997-12-26 00:00:00+00:00,26.5625,26.5625,26.25,19.7225341796875,9800,0.0,
1997-12-29 00:00:00+00:00,26.3125,26.3125,26.125,19.53559112548828,4200,0.0,
1997-12-30 00:00:00+00:00,26.0,26.0625,26.0,19.488859176635746,44200,0.0,
1997-12-31 00:00:00+00:00,26.0625,26.125,25.875,19.3953857421875,32300,0.0,
1998-01-02 00:00:00+00:00,25.6875,25.6875,24.75,18.7410831451416,103200,0.0,
1998-01-05 00:00:00+00:00,25.0625,25.0625,24.375,18.694345474243164,158100,0.0,
1998-01-06 00:00:00+00:00,24.875,24.875,24.375,18.32046127319336,106200,0.0,
1998-01-07 00:00:00+00:00,24.375,25.0,24.1875,18.694345474243164,57400,0.0,
1998-01-08 00:00:00+00:00,24.875,25.3125,24.6875,18.83455848693848,21800,0.0,
1998-01-09 00:00:00+00:00,24.9375,24.9375,23.875,18.13351058959961,28500,0.0,
1998-01-12 00:00:00+00:00,24.25,24.375,24.0,18.226985931396484,40700,0.0,
1998-01-13 00:00:00+00:00,24.25,25.875,24.1875,19.348648071289062,27800,0.0,
1998-01-14 00:00:00+00:00,26.0,26.3125,25.875,19.67579460144043,12200,0.0,
1998-01-15 00:00:00+00:00,26.125,26.25,25.875,19.488859176635746,13600,0.0,
1998-01-16 00:00:00+00:00,26.1875,26.375,26.125,19.7225341796875,19800,0.0,
1998-01-20 00:00:00+00:00,26.375,26.5,26.3125,19.81599998474121,17900,0.0,
1998-01-21 00:00:00+00:00,26.4375,26.625,26.125,19.86273956298828,8800,0.0,
1998-01-22 00:00:00+00:00,27.25,27.375,27.0,20.189889907836918,42800,0.0,
1998-01-23 00:00:00+00:00,26.875,26.9375,26.25,19.62906837463379,25700,0.0,
1998-01-26 00:00:00+00:00,26.25,26.25,25.75,19.25517845153809,8300,0.0,
1998-01-27 00:00:00+00:00,25.5,25.5,24.75,18.88128662109375,42100,0.0,
1998-01-28 00:00:00+00:00,25.25,25.5625,25.1875,19.114971160888672,9100,0.0,
1998-01-29 00:00:00+00:00,25.6875,26.5,25.6875,19.81599998474121,26500,0.0,
1998-01-30 00:00:00+00:00,26.25,26.5,26.25,19.7225341796875,18400,0.0,
1998-02-02 00:00:00+00:00,26.4375,26.4375,25.875,19.348648071289062,178500,0.0,
1998-02-03 00:00:00+00:00,25.875,26.0,25.8125,19.442121505737305,194700,0.0,
1998-02-04 00:00:00+00:00,26.125,26.25,26.0,19.62906837463379,128100,0.0,
1998-02-05 00:00:00+00:00,26.0,27.375,26.0,20.37684631347656,60600,0.0,
1998-02-06 00:00:00+00:00,27.25,27.625,27.25,20.423568725585938,4800,0.0,
1998-02-09 00:00:00+00:00,27.5625,27.625,27.25,20.47030639648437,6000,0.0,
1998-02-10 00:00:00+00:00,27.125,27.625,27.125,20.47030639648437,4500,0.0,
1998-02-11 00:00:00+00:00,27.25,27.25,27.0,20.236629486083984,11000,0.0,
1998-02-12 00:00:00+00:00,26.8125,27.5,26.8125,20.563779830932617,16300,0.0,
1998-02-13 00:00:00+00:00,27.5,27.5,27.3125,20.563779830932617,8100,0.0,
1998-02-17 00:00:00+00:00,27.625,27.625,27.125,20.28336334228516,3500,0.0,
1998-02-18 00:00:00+00:00,27.1875,27.1875,26.9375,20.189889907836918,21000,0.0,
1998-02-19 00:00:00+00:00,27.25,27.25,26.9375,20.28336334228516,8500,0.0,
1998-02-20 00:00:00+00:00,26.875,27.0,26.625,20.189889907836918,30700,0.0,
1998-02-23 00:00:00+00:00,26.75,27.125,26.75,20.28336334228516,25200,0.0,
1998-02-24 00:00:00+00:00,27.125,27.5,27.125,20.47030639648437,31300,0.0,
1998-02-25 00:00:00+00:00,27.375,27.375,27.0,20.423568725585938,15200,0.0,
1998-02-26 00:00:00+00:00,27.0625,27.3125,27.0625,20.37684631347656,34900,0.0,
1998-02-27 00:00:00+00:00,27.25,27.25,27.0,20.189889907836918,44700,0.0,
1998-03-02 00:00:00+00:00,27.0,27.0,26.375,19.769269943237305,163500,0.0,
1998-03-03 00:00:00+00:00,26.3125,26.625,26.125,19.90947723388672,220000,0.0,
1998-03-04 00:00:00+00:00,27.0,27.4375,26.9375,20.236629486083984,157300,0.0,
1998-03-05 00:00:00+00:00,26.9375,27.125,26.6875,20.28336334228516,22800,0.0,
1998-03-06 00:00:00+00:00,27.25,27.8125,27.25,20.37684631347656,50300,0.0,
1998-03-09 00:00:00+00:00,27.0,27.875,26.75,20.189889907836918,202200,0.0,
1998-03-10 00:00:00+00:00,27.25,27.375,27.125,20.33009910583496,23800,0.0,
1998-03-11 00:00:00+00:00,27.25,27.875,27.25,20.84419822692871,45600,0.0,
1998-03-12 00:00:00+00:00,27.75,28.125,27.5,20.563779830932617,149100,0.0,
1998-03-13 00:00:00+00:00,27.5,27.5625,27.125,20.47030639648437,20100,0.0,
1998-03-16 00:00:00+00:00,28.0,29.0,28.0,21.685447692871094,57600,0.0,
1998-03-17 00:00:00+00:00,29.125,30.8125,29.125,22.947309494018555,30000,0.0,
1998-03-18 00:00:00+00:00,31.0,31.875,31.0,23.321195602416992,140000,0.0,
1998-03-19 00:00:00+00:00,31.0625,31.1875,30.6875,23.274459838867188,21400,0.0,
1998-03-20 00:00:00+00:00,31.0,31.1875,30.875,23.180988311767575,22400,0.0,
1998-03-23 00:00:00+00:00,30.8125,31.25,30.625,23.040781021118164,11900,0.0,
1998-03-24 00:00:00+00:00,30.9375,31.1875,30.75,23.22772026062012,83300,0.0,
1998-03-25 00:00:00+00:00,31.125,31.25,31.0,23.321195602416992,38400,0.0,
1998-03-26 00:00:00+00:00,31.25,31.25,31.0625,23.367923736572266,37400,0.0,
1998-03-27 00:00:00+00:00,31.25,31.25,30.75,23.321195602416992,41900,0.0,
1998-03-30 00:00:00+00:00,30.9375,31.125,29.9375,22.433210372924805,55100,0.0,
1998-03-31 00:00:00+00:00,29.9375,30.375,29.0625,21.87238502502441,58500,0.0,
1998-04-01 00:00:00+00:00,29.25,29.25,28.9375,21.778913497924805,37700,0.0,
1998-04-02 00:00:00+00:00,29.0625,29.1875,28.5625,21.825653076171875,33300,0.0,
1998-04-03 00:00:00+00:00,29.125,29.5,28.9375,22.012592315673828,22400,0.0,
1998-04-06 00:00:00+00:00,29.5625,29.9375,29.375,22.152803421020508,26500,0.0,
1998-04-07 00:00:00+00:00,29.6875,29.6875,28.625,21.54523086547852,13500,0.0,
1998-04-08 00:00:00+00:00,29.0,29.3125,28.9375,21.919118881225582,28600,0.0,
1998-04-09 00:00:00+00:00,29.375,29.5,29.25,21.96585273742676,61000,0.0,
1998-04-13 00:00:00+00:00,29.4375,29.75,29.3125,22.246273040771484,51000,0.0,
1998-04-14 00:00:00+00:00,29.75,31.5,29.75,23.087512969970703,45400,0.0,
1998-04-15 00:00:00+00:00,30.9375,31.4375,30.75,22.994043350219727,36400,0.0,
1998-04-16 00:00:00+00:00,30.625,30.625,30.125,22.573421478271484,17300,0.0,
1998-04-17 00:00:00+00:00,30.0625,30.125,30.0,22.479944229125977,14000,0.0,
1998-04-20 00:00:00+00:00,30.0625,30.8125,29.875,22.900569915771484,23700,0.0,
